,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2008-04-04,19.58,19.68,18.73,18.78,17.2628067531,38388200,0.0000,1.0,17.7210,18.3132,41.6944,56.2665,34.0998,0.2328,-0.5071,-0.7399,23.5406,-22.6303,90.0000,35.0000,17.7210,16.1323,19.3098,-470701933.3880,927722584.0000
2008-04-03,20.19,20.22,19.39,19.98,18.3658614977,21049600,0.0000,1.0,17.7698,18.4238,45.2435,65.5901,65.8761,0.3367,-0.4614,-0.7981,23.8405,48.7990,0.0000,40.0000,17.7698,16.1805,19.3591,-436354596.5496,966110784.0000
2008-04-02,21.06,21.06,20.2,20.36,18.7151621668,15413400,0.0000,1.0,17.8244,18.4299,46.4325,59.9813,68.8235,0.3735,-0.5087,-0.8823,24.4309,97.8150,5.0000,45.0000,17.8244,16.0884,19.5605,-445230933.9009,987160384.0000
2008-04-01,20.38,21.05,20.09,21.0,19.3034580306,16921800,0.0000,1.0,17.8506,18.3999,48.4706,55.9601,62.0706,0.3783,-0.5973,-0.9757,25.4200,111.2676,10.0000,50.0000,17.8506,16.0471,19.6542,-435552752.5042,1002573784.0000
2008-03-31,19.89,20.26,19.54,19.79,18.1912111631,14249800,0.0000,1.0,17.8571,18.3047,44.0605,59.0089,49.0499,0.3087,-0.7616,-1.0702,26.4560,34.8485,0.0000,55.0000,17.8571,16.0320,19.6821,-450711865.0063,985651984.0000
2008-03-28,19.74,20.19,19.54,19.68,18.0900978115,14044700,0.0000,1.0,17.9306,18.3167,43.6439,70.5868,56.7598,0.3005,-0.8469,-1.1474,27.1247,20.5951,0.0000,60.0000,17.9306,15.9461,19.9151,-446357759.4505,971402184.0000
2008-03-27,19.37,19.92,19.07,19.39,17.8235262482,15032700,0.0000,1.0,18.0368,18.3406,42.5729,77.4732,71.2169,0.2893,-0.9332,-1.2225,27.7902,-12.9801,0.0000,65.0000,18.0368,15.8163,20.2572,-438363084.0653,957357484.0000
2008-03-26,20.05,20.19,19.45,19.67,18.0809056887,18041300,0.0000,1.0,18.1958,18.3950,43.3282,71.2263,83.7837,0.2922,-1.0027,-1.2949,28.3456,-2.6918,5.0000,70.0000,18.1958,15.6304,20.7612,-434649122.8890,972390184.0000
2008-03-25,20.12,20.7,19.93,20.32,18.6783936753,18384700,0.0000,1.0,18.3259,18.4280,45.0924,57.0193,77.4189,0.2649,-1.1030,-1.3679,29.0751,18.9139,10.0000,75.0000,18.3259,15.5425,21.1093,-427335082.3497,990431484.0000
2008-03-24,18.93,20.14,18.86,20.03,18.411822112,22186000,0.0000,1.0,18.4173,18.4017,44.1282,41.8663,52.4763,0.1584,-1.2757,-1.4341,30.0304,-17.3612,15.0000,80.0000,18.4173,15.4778,21.3569,-427573844.6881,972046784.0000
2008-03-20,17.87,18.56,17.55,18.52,17.0238115584,15836500,0.0000,1.0,18.5226,18.4006,38.8130,34.7658,41.1627,0.0232,-1.4505,-1.4737,30.7536,-87.6120,20.0000,85.0000,18.5226,15.4439,21.6013,-445946625.9378,949860784.0000
2008-03-19,18.53,18.79,17.66,17.66,16.2332889914,22011900,0.0000,1.0,18.6499,18.5455,35.4926,32.5083,31.9600,-0.0317,-1.5112,-1.4795,30.6039,-105.4736,25.0000,90.0000,18.6499,15.6195,21.6803,-460528749.6997,934024284.0000
2008-03-18,18.28,19.0,17.76,18.97,17.4374570876,26881400,0.0000,1.0,18.8393,18.7889,38.5173,32.1366,31.1747,-0.0146,-1.4863,-1.4716,30.4810,-93.1284,30.0000,95.0000,18.8393,15.9674,21.7111,-438516849.6997,956036184.0000
2008-03-17,17.52,18.48,17.31,17.86,16.4171314489,20023800,0.0000,1.0,18.9758,18.9312,33.9890,33.4235,34.3900,-0.0874,-1.5553,-1.4680,30.3822,-140.3167,0.0000,100.0000,18.9758,16.1239,21.8276,-464097536.7970,929154784.0000
2008-03-14,19.8,19.82,18.18,18.32,16.839969101,28874300,0.0000,1.0,19.1784,19.1958,35.0040,25.7608,30.8451,-0.0709,-1.5170,-1.4461,29.9668,-115.7350,0.0000,95.0000,19.1784,16.5126,21.8443,-462899531.6707,949178584.0000
2008-03-13,18.23,19.98,18.12,19.7,18.1084820573,30513200,0.0000,1.0,19.3756,19.4438,38.2601,20.4613,35.0354,-0.0607,-1.4891,-1.4284,29.7781,-105.8988,0.0000,100.0000,19.3756,16.8512,21.9000,-438954990.2074,978052884.0000
2008-03-12,19.22,19.39,18.36,18.52,17.0238115584,18583000,0.0000,1.0,19.7120,19.5844,33.2135,11.3316,11.4018,-0.1478,-1.5609,-1.4132,29.5794,-143.1975,5.0000,95.0000,19.7120,16.3114,23.1127,-460281420.3155,947539684.0000
2008-03-11,19.0,19.23,18.24,19.04,17.5018019477,21448500,0.0000,1.0,20.0558,19.8539,34.3904,14.5424,14.9468,-0.1433,-1.5195,-1.3763,29.0250,-150.2108,10.0000,100.0000,20.0558,16.4291,23.6826,-447471779.5375,966122684.0000
2008-03-10,19.31,19.55,18.4,18.43,16.9410824526,19402500,0.0000,1.0,20.3330,20.1015,31.6931,17.4029,7.6462,-0.1528,-1.4932,-1.3404,28.3470,-166.6746,15.0000,100.0000,20.3330,16.6822,23.9837,-460687521.9600,944674184.0000
2008-03-07,19.48,20.32,19.0,19.55,17.9706002142,19187500,0.0000,1.0,20.6345,20.4342,34.1413,23.9727,21.0341,-0.0785,-1.3808,-1.3022,27.6709,-137.5345,20.0000,100.0000,20.6345,17.1624,24.1066,-442297326.3109,964076684.0000
2008-03-06,20.91,21.05,19.81,19.84,18.2371717775,26882100,0.0000,1.0,20.8643,20.6935,34.8026,22.0933,23.5285,-0.0395,-1.3221,-1.2826,27.1014,-118.0140,25.0000,100.0000,20.8643,17.5219,24.2067,-439099409.6455,983264184.0000
2008-03-05,21.13,21.67,20.91,21.1699,19.4596321982,16116400,0.0000,1.0,21.0697,20.9521,38.0100,20.6938,27.3556,0.0177,-1.2550,-1.2727,26.7045,-78.6879,30.0000,95.0000,21.0697,17.8977,24.2417,-413518056.4191,1010146284.0000
2008-03-04,21.0,21.04,20.11,20.93,19.2391131705,19472200,0.0000,1.0,21.2177,21.1092,37.0152,26.6265,15.3959,0.0015,-1.2757,-1.2772,26.5888,-109.4673,0.0000,100.0000,21.2177,18.0841,24.3514,-408424425.7897,994029884.0000
2008-03-03,21.36,21.51,20.86,21.14,19.4321477508,11225700,0.0000,1.0,21.4517,21.3060,37.5159,44.8302,19.3300,0.0166,-1.2610,-1.2776,26.1266,-96.1671,5.0000,100.0000,21.4517,18.2460,24.6573,-423290298.9076,1013502084.0000
2008-02-29,21.699,21.92,21.3,21.39,19.6619508226,13514400,0.0000,1.0,21.7146,21.5033,38.0986,65.4818,45.1537,0.0381,-1.2436,-1.2817,25.8447,-89.8018,10.0000,70.0000,21.7146,18.3558,25.0734,-421735971.2160,1024727784.0000
2008-02-28,22.65,22.69,21.99,21.99,20.2134781949,12590200,0.0000,1.0,21.8616,21.6971,39.4975,74.0264,70.0069,0.0646,-1.2267,-1.2912,25.6731,-70.5651,15.0000,75.0000,21.8616,18.6197,25.1036,-412145106.7021,1038242184.0000
2008-02-27,22.39,23.03,22.25,22.85,21.0040007619,13445400,0.0000,1.0,22.0087,21.8533,41.5762,65.7081,81.2847,0.0640,-1.2434,-1.3074,25.6958,-56.4072,20.0000,80.0000,22.0087,18.8126,25.2048,-399554906.7021,1050832384.0000
2008-02-26,22.18,22.84,21.84,22.5,20.6822764613,14135500,0.0000,1.0,22.1264,21.9427,40.3627,46.5148,70.7877,-0.0038,-1.3272,-1.3234,25.7981,-77.7238,25.0000,85.0000,22.1264,18.9136,25.3391,-406794737.4739,1037386984.0000
2008-02-25,22.3,22.56,21.72,22.31,20.5076261268,16794600,0.0000,1.0,22.2252,22.0753,39.7170,24.6725,45.0517,-0.0596,-1.3820,-1.3224,25.8145,-98.1045,30.0000,90.0000,22.2252,19.0752,25.3751,-411318097.4723,1023251484.0000
2008-02-22,21.46,22.36,21.3,22.32,20.5168182497,18076300,0.0000,1.0,22.3465,22.2403,39.7385,11.8959,23.7049,-0.1066,-1.4141,-1.3075,25.6996,-124.8157,35.0000,95.0000,22.3465,19.2849,25.4082,-418115911.7574,1040046084.0000
2008-02-21,22.0,22.11,21.16,21.29,19.5700295939,16106800,0.0000,1.0,22.5097,22.4218,36.3658,5.3061,5.2609,-0.1546,-1.4355,-1.2809,25.4859,-176.6523,40.0000,100.0000,22.5097,19.5082,25.5111,-434827962.7040,1021969784.0000
2008-02-20,21.3,22.1,21.21,21.78,20.0204436146,18975400,0.0000,1.0,22.6356,22.7220,37.3095,15.3585,6.7217,-0.1032,-1.3455,-1.2422,25.1476,-195.3462,45.0000,100.0000,22.6356,19.9426,25.3286,-423129339.5487,1038076584.0000
2008-02-19,22.7,22.72,21.75,21.94,20.1675175805,13965200,0.0000,1.0,22.7229,23.0063,37.6123,34.0375,3.9355,-0.0404,-1.2568,-1.2164,24.8028,-189.3752,50.0000,100.0000,22.7229,20.2724,25.1734,-428459508.0881,1057051984.0000
2008-02-15,22.52,23.13,21.91,22.27,20.4708576353,20434100,0.0000,1.0,22.8562,23.3051,38.2200,62.2193,35.4184,0.0659,-1.1404,-1.2063,24.5606,-194.3204,55.0000,100.0000,22.8562,20.7044,25.0080,-419965211.1793,1071017184.0000
2008-02-14,26.23,26.25,22.55,22.61,20.7833898129,54607400,0.0000,1.0,22.9036,23.6035,38.8342,73.6951,62.7586,0.2166,-1.0062,-1.2228,24.3410,-95.3349,60.0000,15.0000,22.9036,20.9294,24.8777,-411590580.0318,1091451284.0000
2008-02-13,26.2,27.1,25.92,27.02,24.8371159994,18557800,0.0000,1.0,22.9541,23.9003,48.4222,69.7615,88.4810,0.4250,-0.8520,-1.2770,24.2511,158.4377,0.0000,20.0000,22.9541,21.1558,24.7525,-358754230.8417,1146058684.0000
2008-02-12,25.45,26.36,25.31,26.0,23.8995194664,15242200,0.0000,1.0,22.9408,23.8017,45.4636,49.9515,69.8456,0.3277,-1.0555,-1.3832,25.0588,84.3191,0.0000,25.0000,22.9408,21.1953,24.6863,-374795718.9797,1127500884.0000
2008-02-11,25.2,25.61,24.9,25.07,23.0446520394,12593300,0.0000,1.0,23.0718,23.7914,42.6123,33.3312,50.9579,0.2606,-1.2045,-1.4651,25.6177,11.5036,5.0000,30.0000,23.0718,20.7576,25.3859,-379586124.6930,1112258684.0000
2008-02-08,24.32,25.18,24.0,24.99,22.9711150564,9848300,0.0000,1.0,23.1628,23.8701,42.3660,25.8901,29.0512,0.2402,-1.2901,-1.5303,25.8961,-27.5650,10.0000,35.0000,23.1628,20.7204,25.6051,-373023419.0593,1099665384.0000
2008-02-07,23.61,25.24,23.1,24.55,22.56666165,16603200,0.0000,1.0,23.3144,23.9647,41.0442,34.9537,19.9845,0.2173,-1.3731,-1.5903,26.0066,-57.3091,0.0000,40.0000,23.3144,20.5793,26.0495,-379700232.6181,1089817084.0000
2008-02-06,24.65,25.33,23.86,24.31,22.3460507011,13934500,0.0000,1.0,23.5139,24.1118,40.3352,47.7108,28.6348,0.2268,-1.4178,-1.6447,26.1229,-51.3199,0.0000,45.0000,23.5139,20.4625,26.5654,-385596696.1689,1073213884.0000
2008-02-05,25.5,25.51,24.38,24.39,22.4195876841,12373200,0.0000,1.0,23.6592,24.2977,40.4894,54.6689,56.2417,0.2695,-1.4319,-1.7014,26.4386,-43.9510,0.0000,50.0000,23.6592,20.5676,26.7507,-380193522.6992,1087148384.0000
2008-02-04,27.44,27.59,25.88,26.02,23.9179037122,14128200,0.0000,1.0,23.7745,24.4954,43.7251,48.3956,58.2560,0.3322,-1.4365,-1.7687,26.9070,29.1200,0.0000,55.0000,23.7745,20.7045,26.8445,-368039317.3902,1099521584.0000
2008-02-01,24.54,27.0,24.33,26.8601,24.6901339546,14827600,0.0000,1.0,23.9574,24.5562,45.5057,44.1495,49.5089,0.2777,-1.5740,-1.8518,27.8222,0.4551,0.0000,60.0000,23.9574,20.4678,27.4471,-356224506.8639,1113649784.0000
2008-01-31,24.64,25.05,23.83,24.59,22.6034301415,14717700,0.0000,1.0,24.2281,24.5421,39.1440,44.9378,37.4218,0.1159,-1.8053,-1.9212,28.5681,-60.8292,0.0000,65.0000,24.2281,19.8311,28.6252,-369498263.2381,1098822184.0000
2008-01-30,25.0,25.57,24.47,25.19,23.1549575138,13261900,0.0000,1.0,24.6151,24.7462,40.3261,54.2432,45.5176,0.0884,-1.8618,-1.9502,28.5498,-50.2003,0.0000,70.0000,24.6151,19.5470,29.6832,-373117369.7949,1113539884.0000
2008-01-29,25.09,25.51,24.44,25.41,23.357184217,10362100,0.0000,1.0,25.0210,24.9137,40.7547,62.0591,51.8739,0.0093,-1.9629,-1.9723,28.6940,-55.7649,0.0000,75.0000,25.0210,19.2363,30.8056,-377216502.5204,1126801784.0000
2008-01-28,24.86,25.11,24.1216,24.65,22.6585828788,14440200,0.0000,1.0,25.4521,25.0775,38.6131,64.6903,65.3382,-0.1095,-2.0841,-1.9746,28.8200,-73.1942,0.0000,80.0000,25.4521,18.9830,31.9212,-385641761.3991,1116439684.0000
2008-01-25,26.86,27.46,24.83,24.95,22.9343465649,17200300,0.0000,1.0,25.9342,25.3321,39.1437,55.8003,68.9653,-0.1900,-2.1373,-1.9472,28.7838,-54.4552,5.0000,85.0000,25.9342,18.9528,32.9156,-386641062.9782,1130879884.0000
2008-01-24,24.5,25.88,24.27,25.87,23.7800218691,14927300,0.0000,1.0,26.4540,25.5845,40.7762,39.7388,59.7674,-0.3024,-2.2022,-1.8997,28.9112,-65.4854,10.0000,90.0000,26.4540,18.9173,33.9907,-371010372.1029,1148080184.0000
2008-01-23,22.64,24.7399,22.42,24.03,22.0886712607,23247000,0.0000,1.0,26.9095,25.7745,35.6795,25.2011,38.6682,-0.5149,-2.3390,-1.8241,28.3511,-97.7939,15.0000,95.0000,26.9095,18.9833,34.8357,-385752239.8042,1133152884.0000
2008-01-22,22.47,24.18,22.33,23.68,21.7669469602,17727300,0.0000,1.0,27.4210,26.1625,34.6634,15.6278,20.7808,-0.6121,-2.3075,-1.6954,27.1953,-111.5058,20.0000,100.0000,27.4210,19.4848,35.3572,-394771863.3647,1109905884.0000
2008-01-18,23.37,24.97,22.52,24.84,22.8332332133,23010700,0.0000,1.0,27.9491,26.6251,36.4777,21.1531,16.1542,-0.6586,-2.2009,-1.5424,25.6835,-111.4335,25.0000,100.0000,27.9491,20.1844,35.7139,-402916839.0402,1127633184.0000
2008-01-17,24.08,24.72,23.24,23.3,21.4176462911,28347500,0.0000,1.0,28.3908,27.0243,31.9880,29.0512,9.9483,-0.7637,-2.1415,-1.3777,24.1204,-131.1160,30.0000,95.0000,28.3908,20.8383,35.9433,-423485587.2022,1104622484.0000
2008-01-16,25.05,25.36,23.16,23.71,21.7945233288,36611800,0.0000,1.0,28.8885,27.6145,32.5702,40.9028,37.3569,-0.7035,-1.8903,-1.1868,22.5827,-144.9554,35.0000,100.0000,28.8885,21.9529,35.8242,-397436533.1469,1132969984.0000
2008-01-15,27.75,28.08,26.26,26.73,24.5705444361,18142300,0.0000,1.0,29.3284,28.2271,37.3242,37.9685,39.8484,-0.5697,-1.5806,-1.0109,20.9640,-108.5391,40.0000,100.0000,29.3284,23.1766,35.4802,-379130633.1451,1169581784.0000
2008-01-14,27.45,28.89,27.01,28.85,26.5192744849,13479700,0.0000,1.0,29.7117,28.6120,41.3490,33.8819,45.5031,-0.5765,-1.4450,-0.8685,19.7923,-97.6745,45.0000,75.0000,29.7117,23.8448,35.5786,-370358532.0465,1187724084.0000
2008-01-11,27.62,28.2,26.85,27.05,24.864692368,14315300,0.0000,1.0,29.9714,28.8323,35.7615,24.7426,28.5539,-0.7248,-1.4492,-0.7244,18.7154,-136.6788,50.0000,80.0000,29.9714,24.2343,35.7084,-383264627.7910,1174244384.0000
2008-01-10,28.1,28.74,27.73,28.29,26.0045156041,13860800,0.0000,1.0,30.3584,29.2499,38.1394,17.8850,27.5886,-0.7220,-1.2651,-0.5432,17.2276,-142.2559,55.0000,85.0000,30.3584,25.0212,35.6956,-373190898.1628,1188559684.0000
2008-01-09,27.84,28.9,27.43,28.89,26.5560429764,18525900,0.0000,1.0,30.6341,29.5915,39.3419,10.3236,18.0853,-0.7651,-1.1278,-0.3627,15.8338,-170.0704,60.0000,90.0000,30.6341,25.6682,35.6000,-374700490.2423,1202420484.0000
2008-01-08,27.05,29.29,26.42,27.47,25.2507615286,27673900,0.0000,1.0,30.8805,29.9110,34.7140,6.5369,7.9810,-0.8209,-0.9923,-0.1714,14.3665,-247.6701,65.0000,95.0000,30.8805,26.2723,35.4886,-392974337.1830,1183894584.0000
2008-01-07,30.2,30.45,26.35,26.9,24.7268105249,25170000,0.0000,1.0,31.1751,30.4016,32.7576,5.7749,4.9046,-0.7058,-0.6720,0.0338,12.8221,-347.6050,70.0000,100.0000,31.1751,27.3589,34.9912,-385549632.3050,1156220684.0000
2008-01-04,31.77,31.93,29.8,30.0,27.5763686151,18402300,0.0000,1.0,31.5156,30.9989,38.7583,7.2338,6.7251,-0.4103,-0.2000,0.2103,11.1964,-316.6365,75.0000,100.0000,31.5156,29.1053,33.9259,-367132559.1336,1181390684.0000
2008-01-03,33.2,33.86,32.63,32.75,30.1042024048,11882700,0.0000,1.0,31.6825,31.3592,45.8341,11.3221,5.6950,-0.1977,0.1151,0.3128,10.2128,-145.8211,80.0000,0.0000,31.6825,30.0493,33.3156,-352186090.1189,1199792984.0000
2008-01-02,34.12,34.25,32.56,33.01,30.3431975995,12099100,0.0000,1.0,31.6466,31.4913,46.5982,26.8185,9.2813,-0.1039,0.2583,0.3623,10.0509,-110.8786,85.0000,5.0000,31.6466,29.8529,33.4404,-342621965.7274,1211675684.0000
2007-12-31,34.51,35.14,34.01,34.02,31.2716020096,6905900,0.0000,1.0,31.6002,31.6122,49.6529,49.7297,18.9901,0.0248,0.4130,0.3882,9.8805,-0.9485,90.0000,10.0000,31.6002,29.6342,33.5662,-336966173.4194,1223774784.0000
2007-12-28,35.08,35.5,34.49,34.79,31.9793954707,6551600,0.0000,1.0,31.4862,31.6480,52.1278,72.9322,52.1840,0.1279,0.5099,0.3820,10.2620,47.4564,95.0000,15.0000,31.4862,29.2163,33.7561,-330182501.7383,1230680684.0000
2007-12-27,36.2,36.4,35.05,35.14,32.3011197712,6034200,0.0000,1.0,31.4095,31.6132,53.2745,83.6873,78.0150,0.2041,0.5541,0.3501,10.7345,96.8338,100.0000,20.0000,31.4095,29.1079,33.7110,-327522941.3427,1237232284.0000
2007-12-26,35.85,36.26,35.5,36.26,33.3306375328,5383500,0.0000,1.0,31.3042,31.5407,57.0923,81.6494,88.5975,0.2707,0.5697,0.2990,10.9833,140.4064,100.0000,0.0000,31.3042,28.9829,33.6255,-322293301.3432,1243266484.0000
2007-12-24,35.42,35.95,35.16,35.78,32.889415635,2600200,0.0000,1.0,31.0528,31.3523,55.8028,71.5937,84.4494,0.2452,0.4765,0.2314,11.0392,117.7420,60.0000,0.0000,31.0528,28.5797,33.5259,-327676801.3432,1237882984.0000
2007-12-21,35.59,35.9,34.84,35.16,32.3195040169,10835200,0.0000,1.0,30.7651,31.1905,54.1104,53.4998,71.9012,0.2255,0.3956,0.1701,11.2154,99.3039,65.0000,5.0000,30.7651,27.9050,33.6252,-329157927.9257,1235282784.0000
2007-12-20,35.0,35.25,34.27,35.17,32.3286961398,6998500,0.0000,1.0,30.5381,31.0717,54.1422,40.1847,58.4303,0.2308,0.3445,0.1137,11.4194,81.8974,70.0000,0.0000,30.5381,27.4926,33.5835,-324864735.4730,1246117984.0000
2007-12-19,34.01,34.77,33.87,34.45,31.666863293,6338400,0.0000,1.0,30.2871,30.9394,52.2237,32.1266,30.1679,0.2174,0.2734,0.0560,11.8749,61.6169,75.0000,0.0000,30.2871,27.0520,33.5222,-330720623.2278,1239119484.0000
2007-12-18,33.79,34.5,33.45,34.13,31.3727153611,9922400,0.0000,1.0,30.0840,30.8628,51.3646,41.8672,31.9559,0.2443,0.2460,0.0017,12.4619,52.6358,80.0000,5.0000,30.0840,26.7135,33.4544,-332551716.5608,1232781084.0000
2007-12-17,34.7,35.03,33.2,33.28,30.591384917,12685200,0.0000,1.0,29.9061,30.8091,49.0529,50.1491,34.2561,0.2968,0.2374,-0.0594,12.9762,50.2675,85.0000,10.0000,29.9061,26.4521,33.3601,-335481187.0358,1222858684.0000
2007-12-14,34.34,35.45,34.11,35.07,32.2367749111,8850400,0.0000,1.0,29.8679,30.8320,54.2075,63.0862,59.3897,0.4362,0.3026,-0.1336,13.5177,99.1361,90.0000,15.0000,29.8679,26.4282,33.3077,-323905075.5593,1235543884.0000
2007-12-13,35.04,35.27,33.48,34.5,31.7128239074,12509100,0.0000,1.0,29.7149,30.6842,52.7040,67.9127,56.8015,0.4565,0.2138,-0.2427,14.0470,91.5622,95.0000,20.0000,29.7149,26.4420,32.9878,-327735845.7088,1226693484.0000
2007-12-12,35.74,36.09,34.78,35.47,32.604459826,15437600,0.0000,1.0,29.6078,30.5759,55.6584,78.4087,73.0676,0.5076,0.1508,-0.3568,14.6653,150.5373,100.0000,25.0000,29.6078,26.4659,32.7497,-329482926.7145,1239202584.0000
2007-12-11,34.98,35.62,34.21,34.2896,31.5194216422,14560900,0.0000,1.0,29.4796,30.3624,52.5858,82.4541,73.8690,0.4610,-0.0227,-0.4837,14.8322,137.5416,100.0000,30.0000,29.4796,26.6428,32.3163,-330307836.6394,1223764984.0000
2007-12-10,33.99,34.65,33.89,34.25,31.4830208356,8409000,0.0000,1.0,29.2838,30.2406,52.4808,79.6969,88.2897,0.4656,-0.1333,-0.5989,15.1563,133.1353,0.0000,35.0000,29.2838,26.4972,32.0704,-317390975.8461,1209204084.0000
2007-12-07,34.45,34.49,33.53,33.88,31.1429122894,8007300,0.0000,1.0,29.2429,30.1098,51.5285,67.0867,85.2036,0.4465,-0.2688,-0.7154,15.8176,121.5184,0.0000,40.0000,29.2429,26.5647,31.9211,-316948396.8986,1200795084.0000
