,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Down,Aroon Up,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV
2015-08-18,74.05,75.13,73.73,73.88,73.88,11148992,0.0000,1.0,78.8080,77.9923,35.4613,44.6089,40.0695,-0.4167,-2.0792,-1.6624,22.3823,-125.0442,80.0000,15.0000,78.8080,84.9559,72.6601,-332168476.7138,205576302.0000
2015-08-17,74.85,75.24,74.16,75.19,75.19,12677386,0.0000,1.0,79.2410,78.4251,37.6637,41.5968,35.1048,-0.4018,-1.9601,-1.5583,21.9457,-125.8318,85.0000,20.0000,79.2410,85.1550,73.3270,-323408554.4281,216725294.0000
2015-08-14,74.53,75.49,74.46,74.76,74.76,12367296,0.0000,1.0,79.6150,78.7657,36.4326,34.0027,35.8926,-0.4552,-1.9130,-1.4578,21.5563,-142.1871,90.0000,25.0000,79.6150,85.4016,73.8284,-334912108.3910,204047908.0000
2015-08-13,74.0,76.73,73.66,75.11,75.11,23212807,0.0000,1.0,80.0450,79.1873,36.9976,29.7150,41.8099,-0.4373,-1.7813,-1.3440,21.1946,-155.7028,95.0000,30.0000,80.0450,85.5980,74.4920,-329749062.4881,216415204.0000
2015-08-12,72.32,73.85,71.03,73.38,73.38,41189332,0.0000,1.0,80.3660,79.6165,32.0492,43.9601,52.0717,-0.3883,-1.6229,-1.2347,20.8138,-265.3012,100.0000,35.0000,80.3660,85.4645,75.2675,-328463662.7520,193202397.0000
2015-08-11,79.481,80.0,76.15,77.34,77.34,22976585,0.0000,1.0,80.7335,80.2730,38.6505,51.7546,56.8153,-0.0834,-1.2210,-1.1376,19.5606,-124.6870,100.0000,40.0000,80.7335,84.6983,76.7687,-355923217.4186,234391729.0000
2015-08-10,79.86,80.99,79.5,80.47,80.47,11271708,0.0000,1.0,80.9415,80.5817,45.7221,60.5004,58.3327,0.0233,-1.0935,-1.1167,19.0300,-29.2319,75.0000,45.0000,80.9415,84.5968,77.2862,-347150339.5096,257368314.0000
2015-08-07,79.65,80.2,78.66,78.82,78.82,8738846,0.0000,1.0,81.0110,80.5935,40.2471,58.1909,53.5835,-0.1109,-1.2335,-1.1226,19.2203,-80.6546,80.0000,50.0000,81.0110,84.6806,77.3414,-350554546.6236,246096606.0000
2015-08-06,79.85,80.75,78.64,78.96,78.96,9283342,0.0000,1.0,81.0850,80.7801,40.5770,56.3066,41.5185,-0.1314,-1.2262,-1.0948,19.1324,-76.2211,85.0000,55.0000,81.0850,84.6326,77.5374,-343631564.7275,254835452.0000
2015-08-05,79.59,80.42,79.48,79.82,79.82,7460048,0.0000,1.0,81.0890,80.9717,42.6156,46.2528,26.7768,-0.1515,-1.2134,-1.0620,19.0399,-56.3604,0.0000,60.0000,81.0890,84.6271,77.5509,-337164023.1446,264118794.0000
2015-08-04,78.07,79.354,77.8,78.87,78.87,8501158,0.0000,1.0,80.9950,81.0930,39.4218,21.9959,14.9213,-0.2429,-1.2670,-1.0241,19.1411,-101.3845,0.0000,65.0000,80.9950,84.7559,77.2341,-335100605.6127,256658746.0000
2015-08-03,78.2,78.5,77.11,77.99,77.99,9271488,0.0000,1.0,81.0325,81.3270,36.3019,12.0817,13.0814,-0.2568,-1.2201,-0.9634,18.8715,-135.7600,5.0000,70.0000,81.0325,84.7222,77.3428,-338306318.9898,248157588.0000
2015-07-31,79.85,79.905,78.2,78.34,78.34,12686961,0.0000,1.0,81.1445,81.6782,37.0223,10.6862,16.6122,-0.1538,-1.0530,-0.8992,18.2692,-109.3814,10.0000,75.0000,81.1445,84.5855,77.7035,-340774269.0329,257429076.0000
2015-07-30,80.11,80.64,79.45,79.96,79.96,6934278,0.0000,1.0,81.3310,82.0296,40.5619,16.4763,22.1305,0.0007,-0.8601,-0.8607,17.8654,-63.4375,15.0000,80.0000,81.3310,84.5404,78.1216,-330170797.2294,270116037.0000
2015-07-29,80.98,81.3689,80.01,80.26,80.26,7177109,0.0000,1.0,81.4560,82.2475,41.2558,22.6740,30.8828,0.0947,-0.7662,-0.8609,17.7263,-43.8110,20.0000,85.0000,81.4560,84.6366,78.2754,-329180186.0866,277050315.0000
2015-07-28,80.67,80.8,79.25,80.56,80.56,12119416,0.0000,1.0,81.5565,82.4567,41.9374,27.2411,43.5958,0.2188,-0.6658,-0.8846,17.7149,-66.2598,25.0000,90.0000,81.5565,84.7065,78.4065,-324643856.0254,284227424.0000
2015-07-27,80.85,81.7,79.68,81.4,81.4,12185711,0.0000,1.0,81.5820,82.6563,43.8650,42.7332,58.8515,0.3808,-0.5585,-0.9393,17.5035,-35.2853,30.0000,95.0000,81.5820,84.7075,78.4565,-333010162.5545,296346840.0000
2015-07-24,85.17,85.38,82.65,83.02,83.02,8757736,0.0000,1.0,81.6760,82.7886,47.8987,60.8132,69.2365,0.5355,-0.4990,-1.0345,17.3782,98.7857,35.0000,0.0000,81.6760,84.8859,78.4661,-341576355.4356,308532551.0000
2015-07-23,84.66,84.97,83.25,83.88,83.88,7452287,0.0000,1.0,81.7870,82.7642,50.2280,73.0081,74.2440,0.5877,-0.5807,-1.1684,18.0192,106.2129,40.0000,0.0000,81.7870,85.3131,78.2609,-335192511.2452,317290287.0000
2015-07-22,82.16,84.75,82.0,84.15,84.15,11207168,0.0000,1.0,81.8515,82.6468,50.9673,73.8883,75.7252,0.5512,-0.7641,-1.3153,18.8757,80.6306,45.0000,0.0000,81.8515,85.5703,78.1327,-333199457.7452,324742574.0000
2015-07-21,83.11,83.25,82.22,82.54,82.54,5749035,0.0000,1.0,81.8980,82.4885,46.5074,75.8357,75.0235,0.4385,-1.0145,-1.4531,19.7085,30.7769,50.0000,0.0000,81.8980,85.7514,78.0446,-339516225.1633,313535406.0000
2015-07-20,83.56,83.68,82.05,82.67,82.67,8122880,0.0000,1.0,82.0550,82.4831,46.8341,77.4517,73.4544,0.4071,-1.1555,-1.5627,20.0921,26.5963,55.0000,0.0000,82.0550,86.2417,77.8683,-337339406.0857,319284441.0000
2015-07-17,81.99,83.7,81.58,83.36,83.36,14499537,0.0000,1.0,82.2085,82.4634,48.5543,71.7830,73.8704,0.3325,-1.3319,-1.6645,20.4960,21.7000,60.0000,0.0000,82.2085,86.6889,77.7281,-335395894.9200,327407321.0000
2015-07-16,81.39,82.0,80.9,81.53,81.53,8604535,0.0000,1.0,82.3780,82.3691,43.3079,71.1285,78.8243,0.1397,-1.6079,-1.7476,20.9211,-31.3441,65.0000,0.0000,82.3780,87.2585,77.4975,-345244637.0332,312907784.0000
2015-07-15,80.9,81.5,80.21,80.73,80.73,9514204,0.0000,1.0,82.6415,82.4574,40.8006,78.6997,79.3322,0.0320,-1.7505,-1.7825,20.7954,-55.4679,70.0000,5.0000,82.6415,87.8673,77.4157,-346496205.7605,304303249.0000
2015-07-14,81.58,82.02,81.1301,81.5,81.5,7516521,0.0000,1.0,82.9095,82.6392,42.5201,86.6446,69.6670,-0.0351,-1.8256,-1.7905,20.4826,-40.2211,75.0000,10.0000,82.9095,88.2638,77.5552,-344652367.7760,313817453.0000
2015-07-13,80.92,82.2,80.7,81.86,81.86,10350512,0.0000,1.0,83.1405,82.7591,43.3312,72.6524,53.8281,-0.1915,-1.9732,-1.7818,20.3504,-44.1533,80.0000,15.0000,83.1405,88.6286,77.6524,-343384551.3898,321333974.0000
2015-07-10,81.13,81.2,79.84,80.3,80.3,11221369,0.0000,1.0,83.3790,82.8538,38.5020,49.7039,37.8494,-0.4358,-2.1697,-1.7339,20.2112,-79.0804,85.0000,0.0000,83.3790,89.0358,77.7222,-349042831.2831,310983462.0000
2015-07-09,80.93,81.19,79.04,79.04,79.04,19778690,0.0000,1.0,83.7245,83.1226,34.1994,39.1281,30.3543,-0.6050,-2.2300,-1.6250,19.7230,-105.4884,90.0000,5.0000,83.7245,89.4307,78.0183,-345412388.3714,299762093.0000
2015-07-08,76.58,78.79,76.22,77.94,77.94,22714886,0.0000,1.0,84.2175,83.5523,30.1461,24.7160,25.1618,-0.6725,-2.1462,-1.4737,19.2057,-174.7749,95.0000,10.0000,84.2175,89.9234,78.5116,-325633698.3714,279983403.0000
2015-07-07,79.45,79.79,76.21,79.62,79.62,34217470,0.0000,1.0,84.6995,84.1431,33.1048,27.2188,27.6911,-0.5905,-1.8961,-1.3056,17.7804,-188.5517,100.0000,0.0000,84.6995,89.7993,79.5997,-333323173.3986,302698289.0000
2015-07-06,80.56,81.5,80.12,80.23,80.23,11858883,0.0000,1.0,85.1330,84.6192,34.2649,23.5505,26.2624,-0.5624,-1.7203,-1.1579,16.2801,-163.3031,100.0000,5.0000,85.1330,89.8947,80.3713,-364290939.5438,336915759.0000
2015-07-02,82.12,82.32,81.78,82.07,82.07,6760209,0.0000,1.0,85.6570,85.0813,38.0895,32.3039,23.6416,-0.5157,-1.5331,-1.0173,15.3637,-135.9624,85.0000,10.0000,85.6570,90.4516,80.8624,-354322603.1091,348774642.0000
2015-07-01,82.6,83.0,81.99,82.46,82.46,5949978,0.0000,1.0,86.0830,85.3982,38.9653,22.9328,17.4166,-0.5707,-1.4591,-0.8884,14.7634,-134.4288,90.0000,15.0000,86.0830,91.0384,81.1276,-354823359.3313,355534851.0000
2015-06-30,82.58,83.69,81.96,82.27,82.27,12624595,0.0000,1.0,86.4995,85.7075,38.3088,15.6880,15.1425,-0.6375,-1.3832,-0.7457,14.1806,-142.5301,95.0000,20.0000,86.4995,91.5659,81.4331,-354410984.6184,349584873.0000
2015-06-29,81.64,82.88,80.8,81.07,81.07,15196233,0.0000,1.0,86.9115,86.0694,34.0529,13.6289,14.7910,-0.6605,-1.2469,-0.5863,13.5671,-193.3625,100.0000,25.0000,86.9115,91.8742,81.9488,-346310810.9479,336960278.0000
2015-06-26,84.63,84.65,82.82,83.28,83.28,12665629,0.0000,1.0,87.3970,86.5956,38.7273,16.1106,14.7067,-0.5113,-0.9325,-0.4212,12.6147,-141.9121,100.0000,30.0000,87.3970,91.8528,82.9412,-335059753.8229,352156511.0000
2015-06-25,85.47,85.6,84.9,85.24,85.24,8921481,0.0000,1.0,87.6990,86.9446,43.7920,14.6334,14.8345,-0.4493,-0.7427,-0.2934,12.0552,-96.1702,90.0000,0.0000,87.6990,91.8025,83.5955,-328761544.8666,364822140.0000
2015-06-24,85.163,85.81,84.85,85.17,85.17,9433594,0.0000,1.0,87.9845,87.1241,43.5415,13.3760,20.3030,-0.5082,-0.6893,-0.1811,12.0199,-102.6854,95.0000,0.0000,87.9845,92.1579,83.8111,-328506645.4095,355900659.0000
2015-06-23,85.98,86.34,84.83,85.08,85.08,11411344,0.0000,1.0,88.3560,87.3298,43.2324,16.4940,27.4525,-0.5498,-0.6039,-0.0540,11.9826,-105.6821,100.0000,0.0000,88.3560,92.7766,83.9354,-325362114.0761,346467065.0000
2015-06-22,86.07,86.4,85.58,85.68,85.68,7144947,0.0000,1.0,88.7280,87.5666,44.7849,31.0391,32.5324,-0.5604,-0.4769,0.0834,11.9434,-99.4396,95.0000,0.0000,88.7280,93.2346,84.2214,-317729360.8046,357878409.0000
2015-06-19,86.51,86.6,85.17,85.74,85.74,10255706,0.0000,1.0,89.1075,87.7652,44.9382,34.8244,27.2070,-0.5926,-0.3690,0.2235,12.1054,-111.0882,100.0000,5.0000,89.1075,93.7980,84.4170,-312327083.8046,365023356.0000
2015-06-18,86.97,87.59,86.32,86.75,86.75,11731753,0.0000,1.0,89.5145,87.9783,47.5408,31.7337,18.2376,-0.6038,-0.2321,0.3717,12.2758,-90.1425,90.0000,10.0000,89.5145,94.3752,84.6538,-310247255.3151,375279062.0000
2015-06-17,86.58,87.8,86.48,86.8,86.8,10241517,0.0000,1.0,89.7120,88.1076,47.6706,15.0631,11.1306,-0.6794,-0.1568,0.5226,12.7680,-97.0723,95.0000,15.0000,89.7120,94.4261,84.9979,-306459838.9923,387010815.0000
2015-06-16,86.003,86.7,85.6101,86.09,86.09,10974185,0.0000,1.0,89.7825,88.2453,45.6689,7.9161,14.9903,-0.7559,-0.0634,0.6925,13.3305,-132.9064,100.0000,20.0000,89.7825,94.3605,85.2045,-301183905.9923,376769298.0000
2015-06-15,86.3,87.17,86.05,86.12,86.12,10230405,0.0000,1.0,89.8335,88.4722,45.7391,10.4126,23.1586,-0.7525,0.1289,0.8814,13.5992,-127.6964,100.0000,25.0000,89.8335,94.2662,85.4008,-299873931.2528,387743483.0000
2015-06-12,87.42,87.79,86.48,86.63,86.63,9977141,0.0000,1.0,89.9505,88.7198,46.9040,26.6423,28.4412,-0.7001,0.3695,1.0696,13.9951,-119.6749,85.0000,30.0000,89.9505,94.0994,85.8016,-290922326.8778,397973888.0000
2015-06-11,89.03,89.48,87.1,87.21,87.21,13716159,0.0000,1.0,90.0390,88.9397,48.2311,32.4209,29.1017,-0.6253,0.6193,1.2446,14.5217,-87.1732,90.0000,35.0000,90.0390,93.9707,86.1073,-283230027.3282,407951029.0000
2015-06-10,87.7,88.99,87.2,88.9,88.9,12551297,0.0000,1.0,90.0550,89.1218,52.3296,26.2604,31.2320,-0.5309,0.8700,1.4009,15.2345,-68.1838,95.0000,40.0000,90.0550,93.9428,86.1672,-270781748.5719,421667188.0000
2015-06-09,88.04,88.18,86.12,87.58,87.58,16081784,0.0000,1.0,89.9485,89.1452,49.1216,28.6237,41.5173,-0.5283,1.0053,1.5336,15.8566,-103.2423,0.0000,45.0000,89.9485,94.0669,85.8301,-282070903.9742,409115891.0000
2015-06-08,90.65,91.6,88.2427,88.29,88.29,15702324,0.0000,1.0,89.9055,89.3099,50.8709,38.8120,48.1932,-0.3679,1.2978,1.6657,16.2971,-21.1875,5.0000,50.0000,89.9055,94.1383,85.6727,-288784658.4596,425197675.0000
2015-06-05,90.46,91.6,90.46,90.71,90.71,11353884,0.0000,1.0,89.8440,89.4173,57.5016,57.1163,48.6432,-0.1778,1.5799,1.7577,17.0195,39.1741,0.0000,55.0000,89.8440,94.2028,85.4852,-273524785.1939,440899999.0000
2015-06-04,90.71,91.41,90.27,90.59,90.59,8689039,0.0000,1.0,89.6085,89.2812,57.2391,48.6514,36.7338,-0.1315,1.6706,1.8022,17.1270,38.6198,0.0000,60.0000,89.6085,94.2542,84.9628,-267150674.8781,429546115.0000
2015-06-03,90.73,91.04,89.9,90.79,90.79,9428006,0.0000,1.0,89.0790,89.1434,57.8045,40.1620,24.9609,-0.0607,1.7743,1.8350,17.2846,41.7340,0.0000,65.0000,89.0790,95.3026,82.8554,-263339692.8606,438235154.0000
2015-06-02,90.55,91.54,90.19,90.51,90.51,9857127,0.0000,1.0,88.5165,88.9701,57.2427,21.3881,20.0800,0.0103,1.8605,1.8502,17.5352,54.1323,5.0000,70.0000,88.5165,95.9381,81.0949,-268632608.5097,428807148.0000
2015-06-01,90.09,90.99,89.49,90.78,90.78,9902910,0.0000,1.0,88.0205,88.8080,57.9495,13.3327,29.2827,0.1243,1.9719,1.8476,17.7152,53.7433,10.0000,75.0000,88.0205,96.1364,79.9046,-263448489.8653,438664275.0000
