,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2017-11-13,11.18,11.2,10.92,11.09,11.09,53925999,0.0000,1.0,12.2160,11.9561,38.7852,36.5032,17.2769,-0.4646,-0.0697,-0.5343,21.9252,-69.5675,50.0000,30.0000,14.7751,12.2160,9.6569,-1901761192.2136,1296455206.0000
2017-11-10,11.22,11.43,11.115,11.26,11.26,50022529,0.0000,1.0,12.3745,12.0472,39.9024,57.4513,34.8185,-0.4472,-0.0773,-0.5245,21.8327,-63.1115,55.0000,0.0000,15.0260,12.3745,9.7230,-1913316763.4278,1350381205.0000
2017-11-09,11.25,11.35,11.03,11.12,11.12,75698460,0.0000,1.0,12.5225,12.1301,38.5168,72.0880,57.4142,-0.4279,-0.0937,-0.5216,21.8755,-73.9457,60.0000,5.0000,15.2383,12.5225,9.8067,-1909346721.4437,1300358676.0000
2017-11-08,11.94,11.95,11.51,11.71,11.71,57930501,0.0000,1.0,12.6765,12.2364,42.4337,71.0430,80.1213,-0.4045,-0.0917,-0.4961,21.8328,-51.2455,65.0000,10.0000,15.4060,12.6765,9.9470,-1876228645.1937,1376057136.0000
2017-11-07,11.94,12.27,11.92,12.05,12.05,66232713,0.0000,1.0,12.7850,12.2918,44.9354,53.4818,78.7285,-0.3816,-0.1349,-0.5165,22.1351,-37.7951,70.0000,15.0000,15.5247,12.7850,10.0453,-1870962236.0119,1433987637.0000
2017-11-06,12.04,12.09,11.64,11.93,11.93,95719936,0.0000,1.0,12.8675,12.3173,43.8250,31.1036,54.2791,-0.3478,-0.2217,-0.5695,22.7821,-52.0599,75.0000,20.0000,15.6130,12.8675,10.1220,-1853930966.9548,1367754924.0000
2017-11-03,10.95,11.13,10.82,11.12,11.12,43989491,0.0000,1.0,12.9445,12.3581,35.4819,16.1511,27.4378,-0.2924,-0.3243,-0.6168,23.2780,-104.3013,80.0000,25.0000,15.6668,12.9445,10.2222,-1881583392.9103,1272034988.0000
2017-11-02,10.87,10.99,10.66,10.85,10.85,47509725,0.0000,1.0,13.0500,12.4884,32.2978,11.0337,11.5941,-0.2113,-0.3742,-0.5856,22.6437,-132.9267,85.0000,30.0000,15.6417,13.0500,10.4583,-1922734852.2329,1228045497.0000
2017-11-01,11.25,11.29,10.72,10.8,10.8,66416610,0.0000,1.0,13.1745,12.6609,31.7049,9.7200,9.4215,-0.1178,-0.3920,-0.5098,21.7795,-154.7404,90.0000,35.0000,15.5628,13.1745,10.7862,-1929933295.4147,1180535772.0000
2017-10-31,10.76,11.31,10.69,10.985,10.985,78118243,0.0000,1.0,13.3000,12.8567,32.7119,8.6266,12.0854,-0.0198,-0.3807,-0.4005,20.9062,-190.4285,95.0000,40.0000,15.4253,13.3000,11.1747,-1882159944.3621,1246952382.0000
2017-10-30,11.255,11.42,10.65,10.89,10.89,136725037,0.0000,1.0,13.4218,13.0538,31.6528,14.1233,7.6533,0.0754,-0.3495,-0.2741,19.9870,-239.5893,100.0000,45.0000,15.2626,13.4218,11.5809,-1878380029.3782,1168834139.0000
2017-10-27,12.17,12.19,11.35,11.84,11.84,115163241,0.0000,1.0,13.5128,13.2815,37.2178,28.0288,6.1411,0.1628,-0.2618,-0.0990,19.0194,-199.6844,100.0000,50.0000,14.9875,13.5128,12.0380,-1826886184.2743,1305559176.0000
2017-10-26,12.45,12.46,12.0,12.005,12.005,86725366,0.0000,1.0,13.5583,13.4333,38.3297,44.2439,28.5754,0.2283,-0.1992,0.0291,18.4167,-179.1924,100.0000,55.0000,14.8710,13.5583,12.2455,-1846080057.7743,1420722417.0000
2017-10-25,12.95,13.13,12.29,12.33,12.33,165686209,0.0000,1.0,13.5950,13.5836,40.5993,47.7064,49.3700,0.2780,-0.1026,0.1754,18.2490,-136.1631,100.0000,60.0000,14.7652,13.5950,12.4248,-1761240025.8178,1507447783.0000
2017-10-24,14.2,14.36,14.15,14.25,14.25,60340437,0.0000,1.0,13.6155,13.7156,60.8071,42.5814,54.7864,0.3037,0.0228,0.3265,18.3081,89.8194,0.0000,65.0000,14.7081,13.6155,12.5229,-1611333455.7702,1673133992.0000
2017-10-23,13.94,14.19,13.8999,14.1,14.1,49438627,0.0000,1.0,13.5255,13.6593,59.3037,41.2697,38.9628,0.2980,0.0212,0.3192,17.8436,72.5030,5.0000,70.0000,14.6885,13.5255,12.3625,-1608460101.6273,1612793555.0000
2017-10-20,14.03,14.09,13.8,13.81,13.81,31624215,0.0000,1.0,13.4510,13.6129,56.2193,50.6130,33.9951,0.2927,0.0277,0.3204,17.5411,58.3103,10.0000,75.0000,14.6476,13.4510,12.2544,-1627223262.0296,1563354928.0000
2017-10-19,13.85,14.04,13.69,13.95,13.95,33600243,0.0000,1.0,13.4255,13.5922,58.2438,65.5885,50.8511,0.2858,0.0610,0.3468,17.3350,63.5819,15.0000,80.0000,14.6122,13.4255,12.2388,-1597780027.3744,1594979143.0000
2017-10-18,14.2,14.279,13.76,14.07,14.07,38868463,0.0000,1.0,13.3985,13.5545,60.0033,76.8302,66.9928,0.2705,0.0907,0.3613,17.1736,86.6523,20.0000,85.0000,14.5605,13.3985,12.2365,-1614100145.4030,1628579386.0000
2017-10-17,14.24,14.345,14.135,14.16,14.16,28695155,0.0000,1.0,13.3820,13.5003,61.3232,83.2699,78.9214,0.2478,0.1144,0.3622,16.8884,123.4166,25.0000,90.0000,14.5144,13.3820,12.2496,-1621664143.0196,1667447849.0000
2017-10-16,14.25,14.35,14.12,14.26,14.26,33684147,0.0000,1.0,13.3300,13.4308,62.7810,85.4450,84.5762,0.2192,0.1298,0.3490,15.9291,148.4258,30.0000,95.0000,14.4090,13.3300,12.2510,-1599801167.7815,1696143004.0000
2017-10-13,14.32,14.41,14.12,14.22,14.22,37160693,0.0000,1.0,13.2710,13.3435,62.4417,83.7827,86.3120,0.1868,0.1301,0.3169,14.9194,174.7183,0.0000,100.0000,14.2659,13.2710,12.2761,-1607123808.4336,1662458857.0000
2017-10-12,13.85,14.37,13.81,14.2,14.2,69313327,0.0000,1.0,13.1860,13.2513,62.2784,79.2722,85.4467,0.1543,0.1211,0.2754,13.8565,172.3253,0.0000,100.0000,14.1313,13.1860,12.2407,-1595591179.5716,1625298164.0000
2017-10-11,13.62,13.96,13.61,13.88,13.88,38017847,0.0000,1.0,13.0890,13.1514,59.6085,75.1991,79.5892,0.1240,0.0964,0.2204,12.7699,133.3939,5.0000,30.0000,13.9955,13.0890,12.1825,-1622821415.1787,1555984837.0000
2017-10-10,13.72,13.79,13.44,13.7,13.7,43046193,0.0000,1.0,13.0060,13.0747,58.0207,74.3961,72.7807,0.0999,0.0797,0.1796,11.9745,113.3747,10.0000,35.0000,13.9116,13.0060,12.1004,-1643459674.9787,1517966990.0000
2017-10-09,13.26,13.83,13.26,13.47,13.47,53748724,0.0000,1.0,12.9360,13.0089,55.9172,78.5914,73.2273,0.0799,0.0633,0.1433,11.2948,103.0298,15.0000,40.0000,13.8326,12.9360,12.0394,-1664367825.8644,1474920797.0000
2017-10-06,13.22,13.39,13.18,13.23,13.23,27939491,0.0000,1.0,12.8900,12.9603,53.6131,79.7242,77.1801,0.0641,0.0541,0.1182,10.5792,69.2013,0.0000,45.0000,13.7664,12.8900,12.0136,-1650223424.8118,1421172073.0000
2017-10-05,13.38,13.46,13.21,13.34,13.34,34409933,0.0000,1.0,12.8410,12.9320,54.8616,74.8335,85.3666,0.0506,0.0583,0.1089,10.2500,90.7939,5.0000,50.0000,13.7451,12.8410,11.9369,-1635588453.3356,1449111564.0000
2017-10-04,13.31,13.5,13.15,13.31,13.31,41814144,0.0000,1.0,12.8055,12.8890,54.5876,60.3342,76.6259,0.0360,0.0483,0.0843,9.8605,101.1410,10.0000,55.0000,13.6838,12.8055,11.9272,-1636964850.6556,1414701631.0000
2017-10-03,12.73,13.48,12.7,13.42,13.42,84656340,0.0000,1.0,12.7830,12.8447,55.7668,44.4293,62.5082,0.0240,0.0308,0.0547,9.4505,88.6899,15.0000,60.0000,13.6310,12.7830,11.9350,-1633380781.1699,1456515775.0000
2017-10-02,12.8,12.85,12.62,12.71,12.71,34256219,0.0000,1.0,12.7580,12.7841,49.0130,29.1699,41.8686,0.0163,-0.0113,0.0049,9.0372,-12.0282,20.0000,65.0000,13.5575,12.7580,11.9585,-1705013068.8622,1371859435.0000
2017-09-29,12.765,12.82,12.6,12.75,12.75,33358815,0.0000,1.0,12.7820,12.7919,49.4168,18.0014,28.9110,0.0191,-0.0055,0.0136,9.2325,-17.2638,25.0000,70.0000,13.6028,12.7820,11.9612,-1697566064.7318,1406115654.0000
2017-09-28,12.76,12.84,12.55,12.74,12.74,35439338,0.0000,1.0,12.7945,12.7964,49.3177,13.3973,16.7303,0.0205,0.0000,0.0205,9.4710,-22.4289,30.0000,75.0000,13.6206,12.7945,11.9684,-1709696542.9136,1372756839.0000
2017-09-27,12.65,12.87,12.5,12.74,12.74,59391214,0.0000,1.0,12.7910,12.8023,49.3177,19.0633,8.3631,0.0205,0.0095,0.0299,9.7220,-21.0497,0.0000,80.0000,13.6186,12.7910,11.9634,-1720694958.1550,1372756839.0000
2017-09-26,12.85,12.93,12.43,12.45,12.45,67417625,0.0000,1.0,12.7615,12.8088,46.5762,37.4732,15.0985,0.0181,0.0234,0.0415,9.9862,-32.1992,5.0000,85.0000,13.6350,12.7615,11.8880,-1738351805.5604,1313365625.0000
2017-09-25,13.25,13.28,12.49,12.61,12.61,83429167,0.0000,1.0,12.7505,12.8466,47.9352,58.9202,33.7284,0.0122,0.0730,0.0853,10.2643,5.6590,10.0000,90.0000,13.6447,12.7505,11.8563,-1676327590.5604,1380783250.0000
2017-09-22,13.2,13.4,13.12,13.3,13.3,49752570,0.0000,1.0,12.7415,12.8715,54.4434,76.8814,63.5926,-0.0060,0.1296,0.1236,10.4972,91.5584,15.0000,95.0000,13.6448,12.7415,11.8382,-1618243993.2819,1464212417.0000
2017-09-21,14.0,14.24,13.32,13.41,13.41,164802839,0.0000,1.0,12.7015,12.8264,55.5864,81.4023,79.4395,-0.0384,0.1388,0.1004,10.0656,173.8794,20.0000,100.0000,13.5726,12.7015,11.8304,-1632459013.2819,1513964987.0000
2017-09-20,13.07,13.8,12.8,13.74,13.74,82385985,0.0000,1.0,12.6550,12.7650,59.1240,74.7566,87.6121,-0.0731,0.1313,0.0582,9.3738,166.7462,25.0000,100.0000,13.4671,12.6550,11.8429,-1499900207.9993,1678767826.0000
2017-09-19,13.25,13.29,12.88,13.12,13.12,64693928,0.0000,1.0,12.5765,12.6624,53.8859,58.6010,77.1553,-0.1060,0.0758,-0.0301,8.9945,121.2914,0.0000,45.0000,13.2447,12.5765,11.9083,-1572399874.7993,1596381841.0000
2017-09-18,12.77,13.3,12.74,13.08,13.08,82647358,0.0000,1.0,12.5230,12.6142,53.5209,41.5176,59.5023,-0.1249,0.0456,-0.0793,9.0566,127.7201,5.0000,50.0000,13.1798,12.5230,11.8662,-1583445179.5798,1531687913.0000
2017-09-15,12.33,12.66,12.31,12.52,12.52,49576344,0.0000,1.0,12.4875,12.5652,48.0514,31.7701,39.1454,-0.1363,-0.0005,-0.1369,9.1219,0.4487,10.0000,55.0000,13.0950,12.4875,11.8800,-1601155327.7226,1449040555.0000
2017-09-14,12.15,12.46,12.11,12.26,12.26,36903301,0.0000,1.0,12.4785,12.5699,45.2074,28.1844,25.9052,-0.1362,-0.0151,-0.1513,9.3580,-59.2869,15.0000,60.0000,13.0891,12.4785,11.8679,-1611070596.5226,1399464211.0000
2017-09-13,12.22,12.36,12.12,12.22,12.22,36978783,0.0000,1.0,12.4970,12.6025,44.7655,26.5710,30.2597,-0.1324,-0.0087,-0.1411,9.3764,-75.7849,20.0000,65.0000,13.1024,12.4970,11.8916,-1605798696.3798,1362560910.0000
2017-09-12,12.66,12.68,12.213,12.3,12.3,54029549,0.0000,1.0,12.5370,12.6428,45.4622,24.3786,28.3882,-0.1303,0.0084,-0.1219,9.2796,-39.5018,25.0000,70.0000,13.1690,12.5370,11.9050,-1599635565.8798,1399539693.0000
2017-09-11,12.46,12.74,12.4001,12.55,12.55,42904404,0.0000,1.0,12.5600,12.6789,47.6645,28.2365,21.0652,-0.1323,0.0286,-0.1038,9.2629,-1.8010,30.0000,75.0000,13.1893,12.5600,11.9307,-1565736940.9183,1453569242.0000
2017-09-08,12.5712,12.61,12.035,12.25,12.25,60503832,0.0000,1.0,12.5440,12.6924,44.6053,43.1620,23.6825,-0.1395,0.0349,-0.1046,9.4168,-59.4481,35.0000,80.0000,13.1896,12.5440,11.8984,-1560675256.3040,1410664838.0000
2017-09-07,12.84,12.94,12.6,12.63,12.63,35467788,0.0000,1.0,12.5375,12.7390,47.9802,61.0107,39.9619,-0.1482,0.0747,-0.0736,9.4424,40.1271,40.0000,85.0000,13.1973,12.5375,11.8777,-1545417768.2344,1471168670.0000
2017-09-06,13.02,13.08,12.75,12.86,12.86,33828656,0.0000,1.0,12.5475,12.7505,50.1624,76.9004,65.8416,-0.1669,0.0953,-0.0716,9.8728,80.5700,45.0000,0.0000,13.2186,12.5475,11.8764,-1516209001.6462,1506636458.0000
2017-09-05,12.88,13.18,12.65,12.92,12.92,51359359,0.0000,1.0,12.5600,12.7390,50.7343,78.2942,77.2288,-0.1907,0.0993,-0.0914,10.1710,75.5271,50.0000,0.0000,13.2625,12.5600,11.8575,-1504932782.9795,1540465114.0000
2017-09-01,13.12,13.485,13.04,13.19,13.19,52901453,0.0000,1.0,12.5855,12.7199,53.3336,70.3200,87.6309,-0.2155,0.0940,-0.1215,10.4849,127.9792,55.0000,5.0000,13.3705,12.5855,11.8005,-1505901827.4890,1591824473.0000
2017-08-31,12.82,13.16,12.79,13.0,13.0,51056961,0.0000,1.0,12.5820,12.6704,51.6785,55.7882,70.0229,-0.2391,0.0534,-0.1857,10.4140,78.6412,60.0000,10.0000,13.3568,12.5820,11.8072,-1488664275.3879,1538923020.0000
2017-08-30,12.19,12.68,12.16,12.67,12.67,43434380,0.0000,1.0,12.5940,12.6357,48.6751,52.3578,53.3063,-0.2524,0.0069,-0.2455,10.6247,-20.6429,65.0000,0.0000,13.4011,12.5940,11.7869,-1495563864.7122,1487866059.0000
2017-08-29,12.0,12.18,11.93,12.15,12.15,33290113,0.0000,1.0,12.6290,12.6321,43.4098,59.1261,44.0354,-0.2541,-0.0306,-0.2847,11.0562,-98.1026,70.0000,5.0000,13.5041,12.6290,11.7539,-1537327691.6353,1444431679.0000
2017-08-28,12.53,12.55,12.16,12.23,12.23,35078317,0.0000,1.0,12.7070,12.6829,44.0706,64.1236,59.7317,-0.2464,-0.0313,-0.2777,10.9548,-68.7684,75.0000,0.0000,13.6710,12.7070,11.7430,-1562628177.5153,1477721792.0000
2017-08-25,12.51,12.57,12.25,12.43,12.43,29543318,0.0000,1.0,12.7760,12.7306,45.7236,57.1103,73.6113,-0.2386,-0.0342,-0.2728,11.0641,-58.2853,80.0000,5.0000,13.7898,12.7760,11.7622,-1540142076.8742,1512800109.0000
2017-08-24,12.69,12.71,12.39,12.5,12.5,37056907,0.0000,1.0,12.8520,12.7622,46.3010,38.1687,59.0278,-0.2301,-0.0529,-0.2830,11.2648,-47.5765,85.0000,0.0000,13.9729,12.8520,11.7311,-1543834991.6242,1542343427.0000
2017-08-23,12.0,12.535,11.95,12.48,12.48,43429439,0.0000,1.0,12.9330,12.7898,46.1163,25.4001,38.6917,-0.2169,-0.0821,-0.2990,11.6082,-79.4926,90.0000,0.0000,14.1687,12.9330,11.6973,-1532254708.1867,1505286520.0000
2017-08-22,12.2,12.33,12.1,12.17,12.17,38705808,0.0000,1.0,13.0470,12.8224,43.2416,24.1843,16.7866,-0.1963,-0.1167,-0.3130,11.7865,-98.4663,95.0000,5.0000,14.4966,13.0470,11.5974,-1567517927.8876,1461857081.0000
2017-08-21,12.42,12.42,11.86,12.05,12.05,58620489,0.0000,1.0,13.1440,12.8911,42.1057,38.9046,20.7221,-0.1671,-0.1276,-0.2948,11.7554,-118.9371,100.0000,10.0000,14.6055,13.1440,11.6825,-1552372176.9311,1423151273.0000
2017-08-18,12.43,12.555,12.25,12.37,12.37,37172947,0.0000,1.0,13.2495,12.9796,44.3544,54.2664,35.0441,-0.1352,-0.1198,-0.2550,11.7227,-100.7488,75.0000,15.0000,14.6843,13.2495,11.8147,-1533529876.8953,1481771762.0000
2017-08-17,12.46,12.65,12.32,12.34,12.34,46960411,0.0000,1.0,13.3250,13.0438,44.0884,60.7940,60.9475,-0.1053,-0.1279,-0.2332,12.0138,-107.0713,80.0000,20.0000,14.7252,13.3250,11.9248,-1525607773.4363,1444598815.0000
2017-08-16,13.17,13.19,12.52,12.63,12.63,64171662,0.0000,1.0,13.3980,13.1179,46.1122,48.7104,66.8076,-0.0733,-0.1255,-0.1988,12.3804,-79.9778,85.0000,25.0000,14.7360,13.3980,12.0600,-1484339533.4666,1491559226.0000
2017-08-15,13.01,13.14,12.75,13.02,13.02,57447725,0.0000,1.0,13.4440,13.1692,48.9849,31.9468,54.6270,-0.0420,-0.1396,-0.1816,12.9372,-65.2780,90.0000,30.0000,14.7357,13.4440,12.1523,-1441239163.4666,1555730888.0000
2017-08-14,12.58,12.845,12.58,12.76,12.76,63873137,0.0000,1.0,13.4670,13.1849,46.8894,18.0411,24.6965,-0.0071,-0.1896,-0.1966,13.5123,-103.0546,95.0000,35.0000,14.7440,13.4670,12.1900,-1463334442.3128,1498283163.0000
2017-08-11,12.04,12.39,11.88,12.23,12.23,63319050,0.0000,1.0,13.5190,13.2297,42.2996,19.0423,16.5168,0.0403,-0.2269,-0.1865,14.0733,-196.4950,100.0000,40.0000,14.7608,13.5190,12.2772,-1486232359.3505,1434410026.0000
2017-08-10,12.7,12.92,12.11,12.12,12.12,80131441,0.0000,1.0,13.6035,13.3349,41.2994,20.5677,12.9101,0.0971,-0.2140,-0.1170,14.2392,-207.6957,100.0000,45.0000,14.7050,13.6035,12.5020,-1509821809.3505,1371090976.0000
2017-08-09,12.76,12.89,12.54,12.83,12.83,58571682,0.0000,1.0,13.6740,13.4628,46.2113,23.7558,27.7001,0.1506,-0.1659,-0.0153,14.5973,-188.3900,100.0000,50.0000,14.5426,13.6740,12.8054,-1431668922.4493,1451222417.0000
2017-08-08,13.48,13.55,13.08,13.11,13.11,46548040,0.0000,1.0,13.7470,13.5294,48.3665,18.4546,21.0928,0.1920,-0.1496,0.0424,15.3382,-113.1270,90.0000,55.0000,14.5634,13.7470,12.9306,-1470158884.9064,1509794099.0000
2017-08-07,13.33,13.57,13.27,13.43,13.43,57203474,0.0000,1.0,13.7860,13.5735,50.9461,15.7430,22.4745,0.2294,-0.1425,0.0869,15.6604,-88.2399,95.0000,60.0000,14.5498,13.7860,13.0222,-1429553147.8852,1556342139.0000
2017-08-04,13.2,13.36,13.02,13.12,13.12,63954775,0.0000,1.0,13.8050,13.5886,48.4140,11.7249,11.7964,0.2651,-0.1551,0.1099,15.8051,-155.2930,100.0000,65.0000,14.5512,13.8050,13.0588,-1433366712.8185,1499138665.0000
2017-08-03,13.42,13.52,13.08,13.24,13.24,51720273,0.0000,1.0,13.8170,13.6380,49.3508,11.3423,12.9580,0.3038,-0.1346,0.1693,16.1262,-136.5400,0.0000,70.0000,14.5255,13.8170,13.1085,-1407032393.7008,1563093440.0000
2017-08-02,13.81,13.93,13.12,13.37,13.37,67062121,0.0000,1.0,13.8060,13.6799,50.3535,11.9961,10.4203,0.3375,-0.1072,0.2303,16.4059,-81.9308,0.0000,75.0000,14.5556,13.8060,13.0564,-1392926864.7008,1614813713.0000
2017-08-01,13.72,13.86,13.45,13.71,13.71,48273874,0.0000,1.0,13.7970,13.7125,53.0307,19.3984,10.6486,0.3643,-0.0727,0.2916,16.6627,-25.2727,0.0000,80.0000,14.5712,13.7970,13.0228,-1367261114.6885,1681875834.0000
2017-07-31,14.09,14.22,13.47,13.61,13.61,68653763,0.0000,1.0,13.7190,13.7128,52.3224,32.7530,14.9194,0.3825,-0.0515,0.3310,16.6214,7.6189,5.0000,85.0000,14.7755,13.7190,12.6625,-1380212641.8592,1633601960.0000
2017-07-28,13.845,14.1,13.68,13.95,13.95,66352470,0.0000,1.0,13.6625,13.7236,55.0014,50.6467,32.6272,0.3953,-0.0087,0.3866,16.5590,36.8996,10.0000,90.0000,14.8491,13.6625,12.4759,-1337189617.0459,1702255723.0000
2017-07-27,14.99,15.04,13.7,14.12,14.12,129095996,0.0000,1.0,13.5950,13.6997,56.3725,64.3835,50.7124,0.3975,0.0199,0.4174,16.2976,92.5949,15.0000,95.0000,14.8595,13.5950,12.3305,-1356147465.6173,1768608193.0000
2017-07-26,15.13,15.65,14.4,14.76,14.76,234655935,0.0000,1.0,13.5505,13.6555,61.8900,71.9864,68.6004,0.3925,0.0408,0.4333,16.0041,193.1498,20.0000,100.0000,14.8005,13.5505,12.3005,-1307977317.8561,1897704189.0000
2017-07-25,14.2895,14.32,13.87,14.11,14.11,76089789,0.0000,1.0,13.4825,13.5392,57.9157,68.2439,73.8378,0.3823,-0.0002,0.3822,15.0202,96.1443,25.0000,60.0000,14.6032,13.4825,12.3618,-1208483201.4161,1663048254.0000
2017-07-24,14.0,14.44,13.97,14.16,14.16,70306709,0.0000,1.0,13.4810,13.4791,58.3605,57.1299,73.5209,0.3824,-0.0049,0.3775,14.7904,109.6600,30.0000,0.0000,14.5985,13.4810,12.3635,-1213555854.0161,1739138043.0000
2017-07-21,13.7,14.05,13.62,13.88,13.88,50836269,0.0000,1.0,13.4815,13.4075,56.5869,43.2344,57.3729,0.3836,-0.0226,0.3609,14.4414,55.5165,35.0000,5.0000,14.6002,13.4815,12.3628,-1200092867.1863,1668831334.0000
2017-07-20,13.61,13.89,13.45,13.8,13.8,47328081,0.0000,1.0,13.5065,13.3577,56.0791,37.3247,40.4960,0.3893,-0.0262,0.3631,14.3527,30.9859,40.0000,10.0000,14.6807,13.5065,12.3323,-1210733016.5119,1617995065.0000
2017-07-19,13.62,13.74,13.41,13.55,13.55,51511044,0.0000,1.0,13.5155,13.3112,54.4992,37.2729,31.8344,0.3958,-0.0271,0.3687,14.3783,8.7480,45.0000,15.0000,14.7012,13.5155,12.3298,-1238699609.8301,1570666984.0000
2017-07-18,13.29,13.53,13.15,13.48,13.48,77823247,0.0000,1.0,13.4700,13.2860,54.0596,46.0169,39.6437,0.4026,-0.0067,0.3959,14.5168,-10.0437,0.0000,20.0000,14.7153,13.4700,12.2247,-1230894906.1937,1519155940.0000
2017-07-17,14.03,14.12,13.51,13.8,13.8,70594469,0.0000,1.0,13.3925,13.2656,56.4271,56.0437,40.3406,0.4042,0.0278,0.4320,14.8197,49.4052,0.0000,25.0000,14.8071,13.3925,11.9779,-1288238351.3516,1596979187.0000
2017-07-14,13.46,13.93,13.32,13.92,13.92,81515312,0.0000,1.0,13.2745,13.2094,57.3214,73.5362,58.0664,0.3973,0.0420,0.4393,14.8049,45.4746,0.0000,30.0000,14.9099,13.2745,11.6391,-1284766492.2205,1667573656.0000
2017-07-13,14.33,14.49,13.43,13.53,13.53,110860494,0.0000,1.0,13.1535,13.1346,55.1255,83.1155,69.7241,0.3868,0.0431,0.4299,14.9237,59.1575,5.0000,35.0000,14.9318,13.1535,11.3752,-1363609171.0402,1586058344.0000
2017-07-12,14.17,14.39,13.96,14.29,14.29,78011028,0.0000,1.0,13.0655,13.0930,60.9292,87.3132,92.8182,0.3760,0.0754,0.4514,14.9491,99.1185,10.0000,40.0000,14.9326,13.0655,11.1984,-1273665751.3798,1696918838.0000
2017-07-11,13.77,14.099,13.62,13.89,13.89,70760527,0.0000,1.0,12.9490,12.9670,58.7582,80.6478,86.8043,0.3571,0.0378,0.3949,14.4727,80.2759,15.0000,45.0000,14.7864,12.9490,11.1116,-1315392580.3100,1618907810.0000
2017-07-10,13.61,13.88,13.27,13.81,13.81,77940920,0.0000,1.0,12.8590,12.8698,58.3181,67.6412,82.3170,0.3477,0.0101,0.3578,14.1535,69.8206,20.0000,50.0000,14.6795,12.8590,11.0385,-1324403837.4019,1548147283.0000
2017-07-07,13.27,13.745,13.18,13.36,13.36,88021133,0.0000,1.0,12.7825,12.7708,55.7978,48.4463,72.8223,0.3452,-0.0318,0.3134,13.9582,57.4927,25.0000,55.0000,14.5649,12.7825,11.0001,-1384456677.4019,1470206363.0000
2017-07-06,12.94,13.32,12.665,13.02,13.02,88418322,0.0000,1.0,12.7595,12.7088,53.7924,25.6653,47.7843,0.3531,-0.0552,0.2979,13.8396,23.4273,30.0000,60.0000,14.5233,12.7595,10.9957,-1352519806.1364,1382185230.0000
2017-07-05,12.36,13.21,12.32,13.19,13.19,98729984,0.0000,1.0,12.7275,12.6760,54.9772,12.0984,24.7323,0.3669,-0.0585,0.3085,13.9970,16.8762,35.0000,65.0000,14.4944,12.7275,10.9606,-1359944245.3883,1470603552.0000
2017-07-03,12.57,12.73,12.13,12.15,12.15,39888247,0.0000,1.0,12.6695,12.6219,48.3680,7.5377,4.4792,0.3815,-0.0814,0.3001,14.2377,-31.2688,0.0000,70.0000,14.4480,12.6695,10.8910,-1454236926.7366,1371873568.0000
2017-06-30,12.57,12.83,12.36,12.48,12.48,58976478,0.0000,1.0,12.6240,12.6716,50.6074,17.4555,7.0838,0.4019,-0.0109,0.3910,14.8294,-5.0992,0.0000,75.0000,14.4974,12.6240,10.7506,-1417007896.2033,1411761815.0000
2017-06-29,13.06,13.15,12.45,12.6,12.6,86658774,0.0000,1.0,12.5450,12.6918,51.4300,34.8103,11.0500,0.4046,0.0631,0.4677,15.2713,16.1197,5.0000,80.0000,14.5636,12.5450,10.5264,-1388147066.5437,1470738293.0000
