,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2009-09-04,14.51,15.21,14.51,15.11,13.8892976592,12826200,0.0000,1.0,12.6902,12.7687,65.1159,62.6441,50.3729,0.4404,0.0497,0.4901,26.3135,169.4416,30.0000,100.0000,11.6124,12.6902,13.7679,-347972547.0276,1324219384.0000
2009-09-03,14.23,14.59,14.19,14.57,13.3929230241,13350500,0.0000,1.0,12.6258,12.6508,61.9277,42.2900,49.7038,0.4280,0.0169,0.4449,25.4661,123.1632,35.0000,80.0000,11.6991,12.6258,13.5526,-357134118.4568,1311393184.0000
2009-09-02,14.05,14.37,13.97,14.23,13.0803908464,10116400,0.0000,1.0,12.5592,12.5727,59.7261,46.1845,62.5197,0.4238,0.0075,0.4313,24.9650,95.0906,40.0000,85.0000,11.6718,12.5592,13.4466,-369149568.4597,1298042684.0000
2009-09-01,14.51,14.92,13.95,14.03,12.896548389,18421400,0.0000,1.0,12.5211,12.5192,58.3811,60.6368,75.2738,0.4219,0.0175,0.4394,24.5932,127.8496,45.0000,90.0000,11.6614,12.5211,13.3807,-372184488.4586,1287926284.0000
2009-08-31,14.56,14.63,14.33,14.52,13.3469624097,10794900,0.0000,1.0,12.4907,12.4795,63.3013,80.7378,81.4528,0.4176,0.0446,0.4621,24.2018,187.0465,50.0000,95.0000,11.6435,12.4907,13.3380,-356801669.9028,1306347684.0000
2009-08-28,14.39,15.03,14.37,14.73,13.53999699,22099800,0.0000,1.0,12.4337,12.3882,65.5506,84.4467,77.4533,0.4064,0.0321,0.4385,23.2597,279.1717,0.0000,100.0000,11.6759,12.4337,13.1916,-359680309.9005,1317142584.0000
2009-08-27,13.88,14.07,13.73,14.01,12.8781641433,13776800,0.0000,1.0,12.3510,12.2670,61.0418,79.1740,74.2348,0.3984,-0.0160,0.3824,22.2106,135.5326,5.0000,30.0000,11.7491,12.3510,12.9529,-361689382.6264,1295042784.0000
2009-08-26,13.63,13.85,13.5807,13.82,12.7035138087,10857700,0.0000,1.0,12.2991,12.2026,59.7202,68.7392,75.2504,0.4024,-0.0298,0.3726,21.7415,102.1893,10.0000,35.0000,11.7089,12.2991,12.8892,-370603782.6285,1281265984.0000
2009-08-25,13.61,13.8,13.38,13.66,12.5564398428,11102200,0.0000,1.0,12.2513,12.1499,58.5965,74.7913,77.4837,0.4099,-0.0375,0.3724,21.4236,77.0946,15.0000,40.0000,11.6453,12.2513,12.8573,-379042388.6822,1270408284.0000
2009-08-24,13.85,14.0,13.46,13.54,12.4461343683,11536400,0.0000,1.0,12.2228,12.1071,57.7568,82.2208,72.6122,0.4192,-0.0375,0.3817,21.1292,99.2477,20.0000,45.0000,11.6233,12.2228,12.8222,-382743122.0174,1259306084.0000
2009-08-21,13.81,13.95,13.53,13.93,12.8046271603,15183100,0.0000,1.0,12.1989,12.0714,61.6147,75.4391,56.7953,0.4286,-0.0293,0.3993,20.7101,147.2719,0.0000,50.0000,11.5988,12.1989,12.7989,-374624914.6111,1270842484.0000
2009-08-20,13.12,13.76,13.0901,13.7,12.5932083342,20496000,0.0000,1.0,12.1543,11.9942,60.1224,60.1766,44.1425,0.4360,-0.0565,0.3794,20.1752,85.2702,0.0000,55.0000,11.6111,12.1543,12.6975,-388362005.0906,1255659384.0000
2009-08-19,13.13,13.26,13.0,13.18,12.1152179449,13824900,0.0000,1.0,12.1221,11.9312,56.4892,34.7701,38.5533,0.4501,-0.0800,0.3701,19.7462,-7.0798,0.0000,60.0000,11.6114,12.1221,12.6328,-405186531.7319,1235163384.0000
2009-08-18,12.86,13.48,12.85,13.33,12.253099788,15905000,0.0000,1.0,12.0803,11.9118,57.9357,37.4809,44.6187,0.4701,-0.0686,0.4014,19.6773,22.1574,5.0000,65.0000,11.4510,12.0803,12.7096,-410503800.9609,1248988284.0000
2009-08-17,13.01,13.05,12.72,12.86,11.821070013,11625800,0.0000,1.0,12.0178,11.8759,54.4649,43.4090,45.0469,0.4872,-0.0657,0.4216,19.6047,-34.8612,10.0000,70.0000,11.2390,12.0178,12.7966,-418834991.4368,1233083284.0000
2009-08-14,13.81,13.83,13.24,13.42,12.3358288938,10678700,0.0000,1.0,11.9884,11.8817,60.0757,52.9662,37.8097,0.5037,-0.0185,0.4851,19.8834,82.8168,0.0000,75.0000,11.1407,11.9884,12.8361,-417073506.5869,1244709084.0000
2009-08-13,13.53,13.88,13.29,13.83,12.7127059316,14100700,0.0000,1.0,11.9263,11.8338,64.7126,38.7654,29.3117,0.5083,-0.0015,0.5068,19.5219,116.0046,0.0000,80.0000,11.0105,11.9263,12.8421,-412910623.5356,1255387784.0000
2009-08-12,12.96,13.57,12.95,13.43,12.3450210167,15873500,0.0000,1.0,11.8298,11.7413,61.9938,21.6975,30.3765,0.5087,-0.0200,0.4887,19.0742,68.9360,0.0000,85.0000,10.8605,11.8298,12.7991,-424621374.3860,1241287084.0000
2009-08-11,13.17,13.37,12.88,12.95,11.9037991189,12047100,0.0000,1.0,11.7250,11.6778,58.3341,27.4721,43.9335,0.5137,-0.0177,0.4959,18.8412,40.6414,0.0000,90.0000,10.5665,11.7250,12.8835,-433326196.9663,1225413584.0000
2009-08-10,13.81,14.01,13.18,13.26,12.1887549279,17332800,0.0000,1.0,11.6221,11.6540,61.9968,41.9599,57.7197,0.5181,0.0247,0.5428,18.7574,86.5408,0.0000,95.0000,10.2077,11.6221,13.0364,-424721125.5377,1237460684.0000
2009-08-07,13.83,14.23,13.52,13.71,12.6024004571,35046800,0.0000,1.0,11.4947,11.5977,67.8739,62.3684,70.4215,0.5119,0.0539,0.5658,18.2851,117.7818,5.0000,100.0000,9.8653,11.4947,13.1242,-410729588.1893,1254793484.0000
2009-08-06,13.45,13.69,13.043,13.12,12.0600652077,23939700,0.0000,1.0,11.3412,11.4920,63.5728,68.8306,73.5608,0.4984,0.0464,0.5448,17.3189,80.7962,10.0000,100.0000,9.5846,11.3412,13.0979,-394440230.4387,1219746684.0000
2009-08-05,13.29,13.5,13.1301,13.4,12.3174446481,15269200,0.0000,1.0,11.2130,11.4322,67.6565,80.0654,71.7376,0.4868,0.0785,0.5653,16.6942,91.5802,0.0000,95.0000,9.3162,11.2130,13.1098,-376198697.0529,1243686384.0000
2009-08-04,13.05,13.6,13.03,13.37,12.2898682795,17384500,0.0000,1.0,11.0618,11.3390,67.4437,71.7865,63.5799,0.4672,0.0898,0.5570,16.1892,96.9083,5.0000,100.0000,9.0619,11.0618,13.0617,-383212044.1206,1228417184.0000
2009-08-03,13.24,13.43,12.99,13.28,12.2071391736,11797500,0.0000,1.0,10.9110,11.2389,66.8213,63.3608,61.9093,0.4448,0.0964,0.5412,15.6577,96.2215,10.0000,100.0000,8.8505,10.9110,12.9716,-386566947.6330,1211032684.0000
2009-07-31,12.88,13.11,12.58,12.93,11.8854148731,13539000,0.0000,1.0,10.7856,11.1369,64.3001,55.5924,67.0080,0.4207,0.1008,0.5215,15.2308,80.5440,15.0000,80.0000,8.7506,10.7856,12.8206,-390320697.6305,1199235184.0000
2009-07-30,13.0,13.17,12.77,12.88,11.8394542588,11711100,0.0000,1.0,10.6923,11.0582,63.9281,66.7747,78.6069,0.3955,0.1260,0.5215,15.0427,93.6924,20.0000,85.0000,8.6968,10.6923,12.6878,-394663395.7431,1185696184.0000
2009-07-29,12.89,12.97,12.65,12.78,11.74753303,9349300,0.0000,1.0,10.6215,10.9759,63.1995,78.6569,87.3785,0.3640,0.1547,0.5186,14.6063,95.1472,25.0000,90.0000,8.6946,10.6215,12.5484,-389393400.7451,1173985084.0000
2009-07-28,12.93,13.18,12.82,13.04,11.9865282247,14079500,0.0000,1.0,10.5530,10.8947,66.5181,90.3892,92.4979,0.3253,0.1915,0.5168,14.3069,124.9851,30.0000,95.0000,8.6949,10.5530,12.4111,-387640406.9929,1183334384.0000
2009-07-27,12.84,13.21,12.72,13.02,11.968143979,16937100,0.0000,1.0,10.4855,10.7798,66.3891,93.0893,91.2185,0.2774,0.2052,0.4826,13.7823,141.1968,35.0000,100.0000,8.7463,10.4855,12.2246,-390769184.7716,1169254884.0000
2009-07-24,12.6,13.0,12.52,12.96,11.9129912417,16264800,0.0000,1.0,10.4188,10.6547,66.0160,94.0152,88.5896,0.2261,0.2077,0.4338,13.2301,147.8733,40.0000,95.0000,8.8151,10.4188,12.0225,-394571390.8983,1152317784.0000
2009-07-23,12.29,13.04,12.16,13.0,11.9497597332,26153000,0.0000,1.0,10.3480,10.5222,66.4834,86.5510,86.4910,0.1742,0.1966,0.3708,12.8014,163.6424,45.0000,100.0000,8.8967,10.3480,11.7994,-408125390.8971,1168582584.0000
2009-07-22,11.73,12.38,11.65,12.27,11.2787347636,15022700,0.0000,1.0,10.2492,10.3719,61.7937,85.2027,89.7638,0.1250,0.1562,0.2813,12.3502,116.5300,50.0000,100.0000,8.9913,10.2492,11.5071,-431900845.4417,1142429584.0000
2009-07-21,12.19,12.24,11.69,11.97,11.0029710774,23532400,0.0000,1.0,10.1679,10.2765,59.5860,87.7193,92.5248,0.0860,0.1453,0.2312,12.3793,113.7754,55.0000,95.0000,8.9782,10.1679,11.3575,-442396156.4005,1127406884.0000
2009-07-20,12.17,12.35,12.01,12.22,11.2327741492,19568900,0.0000,1.0,10.1026,10.2000,62.4425,96.3694,94.2254,0.0497,0.1424,0.1921,12.5268,159.9894,60.0000,100.0000,8.9611,10.1026,11.2441,-442824018.2153,1150939284.0000
2009-07-17,11.73,12.11,11.61,12.07,11.0948923062,21258900,0.0000,1.0,10.0548,10.0913,61.3874,93.4858,91.3965,0.0140,0.1019,0.1159,12.3487,147.2651,65.0000,100.0000,9.0328,10.0548,11.0768,-447428465.2686,1131370384.0000
2009-07-16,11.27,11.77,11.21,11.73,10.7823601285,23801900,0.0000,1.0,10.0084,9.9857,58.9013,92.8210,86.3017,-0.0114,0.0425,0.0311,12.3513,110.0661,70.0000,40.0000,9.1017,10.0084,10.9150,-465285941.2760,1110111484.0000
2009-07-15,11.1,11.37,11.0,11.15,10.249217002,25570200,0.0000,1.0,9.9877,9.9018,54.1132,87.8828,75.6653,-0.0220,-0.0238,-0.0459,12.6373,53.2251,75.0000,45.0000,9.1354,9.9877,10.8400,-485687569.8461,1086309584.0000
2009-07-14,10.57,10.75,10.45,10.71,9.8447635956,11314200,0.0000,1.0,9.9813,9.8652,49.9073,78.2012,59.9510,-0.0161,-0.0731,-0.0891,13.2989,-36.0527,80.0000,50.0000,9.1350,9.9813,10.8275,-480849964.4476,1060739384.0000
2009-07-13,10.58,10.58,9.95,10.49,9.64253689242,13900300,0.0000,1.0,10.0093,9.8674,47.6272,60.9118,41.5059,0.0022,-0.1041,-0.1019,13.3628,-89.8175,85.0000,55.0000,9.1460,10.0093,10.8726,-489147044.4474,1049425184.0000
2009-07-10,10.33,10.44,10.11,10.37,9.53223141796,13000200,0.0000,1.0,10.0562,9.8911,46.3620,40.7399,25.3218,0.0282,-0.1243,-0.0961,13.2370,-106.7936,90.0000,0.0000,9.1760,10.0562,10.9364,-499075830.1614,1035524884.0000
2009-07-09,10.28,10.5,10.25,10.33,9.49546292648,17864100,0.0000,1.0,10.1113,9.9288,45.9485,22.8660,14.9829,0.0593,-0.1353,-0.0760,13.2382,-111.4682,95.0000,5.0000,9.2312,10.1113,10.9915,-506560793.7979,1022524684.0000
2009-07-08,10.15,10.18,9.71,10.11,9.2932362233,30146500,0.0000,1.0,10.1752,9.9745,43.6801,12.3595,17.2201,0.0931,-0.1387,-0.0456,13.3568,-195.0683,100.0000,10.0000,9.2976,10.1752,11.0528,-500129717.7990,1004660584.0000
2009-07-07,10.59,10.6499,10.06,10.09,9.27485197755,26824900,0.0000,1.0,10.2327,10.0462,43.4752,9.7232,27.9178,0.1278,-0.1132,0.0145,13.1366,-193.4766,100.0000,15.0000,9.4481,10.2327,11.0173,-521296409.2886,974514084.0000
2009-07-06,10.89,10.9,10.37,10.55,9.69768962965,18811400,0.0000,1.0,10.2639,10.1274,47.2292,29.5775,47.6107,0.1561,-0.0631,0.0929,13.1886,-135.3292,60.0000,20.0000,9.5928,10.2639,10.9350,-497199927.6641,1001338984.0000
2009-07-02,10.97,11.11,10.75,10.9,10.0194139302,13807800,0.0000,1.0,10.2768,10.1726,50.3732,44.4526,64.6825,0.1718,-0.0233,0.1486,13.5126,-64.6629,65.0000,25.0000,9.6407,10.2768,10.9129,-491166082.3800,1020150384.0000
2009-07-01,11.36,11.49,11.15,11.34,10.4238673365,17410500,0.0000,1.0,10.2763,10.1887,54.7238,68.8018,81.2464,0.1777,0.0070,0.1847,14.2095,42.2049,70.0000,30.0000,9.6394,10.2763,10.9132,-488864782.3819,1033958184.0000
2009-06-30,11.53,11.69,11.08,11.29,10.3779067222,14746100,0.0000,1.0,10.2382,10.1640,54.2977,80.7930,86.1637,0.1759,0.0110,0.1869,14.5599,53.4056,75.0000,35.0000,9.5517,10.2382,10.9246,-490913076.4949,1016547684.0000
2009-06-29,11.6,11.78,11.4495,11.57,10.6352861626,12751400,0.0000,1.0,10.2180,10.1414,57.1596,94.1443,79.6301,0.1732,0.0185,0.1917,14.9288,113.7049,80.0000,40.0000,9.5254,10.2180,10.9105,-486320028.9550,1031293784.0000
2009-06-26,11.37,11.61,11.27,11.57,10.6352861626,12848900,0.0000,1.0,10.1890,10.0895,57.1596,83.5539,58.2867,0.1685,0.0002,0.1688,14.9210,98.6876,0.0000,45.0000,9.5206,10.1890,10.8574,-482866926.6857,1031293784.0000
2009-06-25,10.75,11.44,10.64,11.42,10.4974043195,21761100,0.0000,1.0,10.1366,10.0320,56.0394,61.1922,40.9983,0.1685,-0.0314,0.1371,15.0538,36.7429,0.0000,50.0000,9.4523,10.1366,10.8209,-492692556.0969,1018444884.0000
2009-06-24,10.63,11.1,10.63,10.85,9.9734533158,12877400,0.0000,1.0,10.0948,9.9830,51.4568,30.1140,32.1035,0.1763,-0.0676,0.1087,15.3360,-21.0581,5.0000,55.0000,9.4016,10.0948,10.7880,-513365601.0995,996683784.0000
2009-06-23,10.65,10.67,10.085,10.5,9.65172901529,14744100,0.0000,1.0,10.0727,9.9840,48.3138,31.6886,37.1617,0.1932,-0.0690,0.1243,15.9295,-101.9604,0.0000,60.0000,9.3386,10.0727,10.8068,-512543639.3969,983806384.0000
2009-06-22,11.22,11.22,10.51,10.55,9.69768962965,14371600,0.0000,1.0,10.0658,10.0190,48.7421,34.5080,36.2825,0.2105,-0.0354,0.1751,16.5726,-31.1468,0.0000,65.0000,9.3137,10.0658,10.8180,-518718518.8839,998550484.0000
2009-06-19,11.17,11.455,11.03,11.18,10.2767933706,18689100,0.0000,1.0,10.0323,10.0528,54.5282,45.2884,34.0796,0.2193,0.0133,0.2327,17.2230,57.7824,0.0000,70.0000,9.1662,10.0323,10.8984,-505966254.0948,1012922084.0000
2009-06-18,11.24,11.45,10.935,11.06,10.1664878961,14159400,0.0000,1.0,9.9629,10.0293,53.5300,29.0512,30.8232,0.2160,0.0278,0.2438,17.3274,52.6601,5.0000,75.0000,8.9727,9.9629,10.9530,-500469459.9811,994232984.0000
2009-06-17,11.18,11.39,10.75,11.28,10.3687145993,19975400,0.0000,1.0,9.9018,10.0148,55.6579,27.8992,38.6558,0.2091,0.0567,0.2658,17.4416,56.7463,0.0000,80.0000,8.8225,9.9018,10.9810,-493183555.1268,1008392384.0000
2009-06-16,11.32,11.46,10.85,11.01,10.1205272818,14872800,0.0000,1.0,9.8176,9.9776,53.5029,35.5192,53.4590,0.1949,0.0744,0.2693,17.6116,57.6308,0.0000,85.0000,8.6394,9.8176,10.9959,-506292411.3763,988416984.0000
2009-06-15,11.3,11.45,11.12,11.32,10.4054830908,11129100,0.0000,1.0,9.7377,9.9625,56.4979,52.5490,69.1480,0.1763,0.1189,0.2952,17.6826,85.2745,0.0000,90.0000,8.4413,9.7377,11.0340,-499221735.9689,1003289784.0000
2009-06-12,11.4,11.55,11.14,11.51,10.5801334253,14875000,0.0000,1.0,9.6191,9.9159,58.4014,72.3089,78.3796,0.1465,0.1484,0.2949,17.4615,103.0726,0.0000,95.0000,8.1646,9.6191,11.0736,-501582454.1541,1014418884.0000
2009-06-11,11.745,12.2,11.5,11.57,10.6352861626,20878900,0.0000,1.0,9.4817,9.8459,58.9977,82.5862,77.4460,0.1094,0.1631,0.2725,17.2069,141.3562,5.0000,100.0000,7.9023,9.4817,11.0610,-513555015.1283,1029293884.0000
2009-06-10,11.42,11.79,11.17,11.72,10.7731680056,20833000,0.0000,1.0,9.3360,9.7629,60.4640,80.2438,71.2676,0.0686,0.1657,0.2343,16.5400,132.2446,10.0000,100.0000,7.6737,9.3360,10.9982,-496851895.1283,1050172784.0000
2009-06-09,10.92,11.48,10.84,11.36,10.4422515823,18125800,0.0000,1.0,9.2100,9.6565,58.0891,69.5078,64.1217,0.0272,0.1409,0.1682,16.1032,114.5832,15.0000,100.0000,7.6225,9.2100,10.7976,-512980669.3216,1029339784.0000
2009-06-08,10.75,10.92,10.5,10.77,9.89991633283,11848700,0.0000,1.0,9.1213,9.5738,53.7650,64.0511,61.4622,-0.0080,0.1229,0.1149,15.8588,80.4266,20.0000,80.0000,7.6233,9.1213,10.6193,-524309294.3252,1011213984.0000
2009-06-05,11.09,11.09,10.7,10.83,9.95506907006,13999800,0.0000,1.0,9.0515,9.5395,54.3063,58.8060,63.0379,-0.0387,0.1393,0.1005,16.0312,104.6431,25.0000,0.0000,7.5751,9.0515,10.5279,-527694637.1826,1023062684.0000
2009-06-04,10.54,10.91,10.53,10.89,10.0102218073,16829500,0.0000,1.0,9.0469,9.4957,54.8307,61.5294,70.6792,-0.0736,0.1486,0.0751,15.9982,92.6987,30.0000,0.0000,7.5812,9.0469,10.5125,-523028037.1831,1037062484.0000
2009-06-03,10.71,10.75,10.25,10.51,9.66092113817,18392200,0.0000,1.0,9.0777,9.4416,52.0444,68.7782,79.2109,-0.1107,0.1466,0.0359,16.1035,56.7684,35.0000,0.0000,7.5100,9.0777,10.6453,-538086010.8713,1020232984.0000
2009-06-02,10.94,11.18,10.65,10.85,9.9734533158,22699600,0.0000,1.0,9.1370,9.4185,54.9243,81.7300,83.1219,-0.1474,0.1683,0.0209,16.3400,79.1199,40.0000,0.0000,7.4045,9.1370,10.8694,-538821698.8716,1038625184.0000
2009-06-01,10.55,11.0,10.51,10.94,10.0561824217,25569100,0.0000,1.0,9.2036,9.3601,55.6993,87.1244,84.3341,-0.1894,0.1591,-0.0304,16.1747,61.9192,45.0000,5.0000,7.2581,9.2036,11.1491,-533253872.4551,1061324784.0000
2009-05-29,10.52,10.54,10.07,10.43,9.58738415519,20855800,0.0000,1.0,9.2372,9.2868,52.0572,80.5113,81.5767,-0.2292,0.1254,-0.1038,16.1323,20.5608,50.0000,10.0000,7.2125,9.2372,11.2618,-552561152.0506,1035755684.0000
2009-05-28,10.53,10.6,10.06,10.51,9.66092113817,24882200,0.0000,1.0,9.2854,9.2551,52.7029,85.3667,80.0738,-0.2606,0.1124,-0.1482,16.4445,18.5441,55.0000,15.0000,7.1851,9.2854,11.3858,-563654662.6888,1056611484.0000
2009-05-27,10.3,10.68,10.2,10.37,9.53223141796,20353800,0.0000,1.0,9.3024,9.2124,51.7071,78.8523,74.6542,-0.2887,0.0784,-0.2102,16.7731,17.9554,60.0000,20.0000,7.1848,9.3024,11.4201,-580242796.0226,1031729284.0000
2009-05-26,9.73,10.43,9.63,10.35,9.51384717222,21638500,0.0000,1.0,9.3337,9.1788,51.5687,76.0024,74.0596,-0.3083,0.0350,-0.2733,16.9859,-2.8978,65.0000,25.0000,7.1852,9.3337,11.4822,-574306271.0224,1011375484.0000
2009-05-22,9.67,9.96,9.4876,9.82,9.02666466002,17956500,0.0000,1.0,9.3645,9.1435,47.8032,69.1080,74.9176,-0.3170,-0.0309,-0.3479,17.3959,-29.5177,70.0000,30.0000,7.1890,9.3645,11.5399,-591617071.0226,989736984.0000
2009-05-21,9.61,9.8,9.4,9.67,8.88878281694,24140000,0.0000,1.0,9.4385,9.1558,46.6887,77.0684,73.3971,-0.3093,-0.0792,-0.3885,18.2000,-41.3610,75.0000,35.0000,7.2139,9.4385,11.6631,-598930429.6173,971780484.0000
2009-05-20,9.62,10.25,9.58,9.73,8.94393555417,32735900,0.0000,1.0,9.5074,9.1839,47.0706,78.5764,60.0786,-0.2895,-0.1311,-0.4206,19.1362,-32.1930,80.0000,40.0000,7.2698,9.5074,11.7450,-607379429.6164,995920484.0000
2009-05-19,9.33,9.56,9.18,9.45,8.68655611377,21494200,0.0000,1.0,9.5819,9.2092,45.0790,64.5466,38.5074,-0.2567,-0.2043,-0.4610,20.0161,-63.6863,85.0000,45.0000,7.3252,9.5819,11.8385,-589301395.2875,963184584.0000
2009-05-18,8.96,9.33,8.94,9.27,8.52109790207,23458000,0.0000,1.0,9.6540,9.2642,43.7872,37.1129,18.8049,-0.2056,-0.2741,-0.4797,20.6038,-85.3088,90.0000,50.0000,7.4244,9.6540,11.8837,-598351584.7621,941690384.0000
2009-05-15,8.58,9.04,8.48,8.74,8.03391538987,19507700,0.0000,1.0,9.7358,9.3424,39.8284,13.8629,8.7484,-0.1371,-0.3427,-0.4798,21.0051,-127.3422,95.0000,55.0000,7.5590,9.7358,11.9127,-614591738.6082,918232384.0000
2009-05-14,8.39,8.7,8.33,8.52,7.8316886867,25446600,0.0000,1.0,9.8746,9.4801,38.1096,5.4390,6.6933,-0.0514,-0.3719,-0.4233,21.1443,-173.4443,100.0000,60.0000,7.7979,9.8746,11.9514,-613198331.4648,898724684.0000
2009-05-13,8.92,8.97,8.33,8.4,7.72138321224,32640200,0.0000,1.0,10.0199,9.6537,37.1797,6.9433,7.7496,0.0416,-0.3661,-0.3245,20.9419,-223.3826,100.0000,65.0000,8.1377,10.0199,11.9020,-613886077.4114,873278084.0000
2009-05-12,9.64,9.64,8.8,8.98,8.2545263388,30034600,0.0000,1.0,10.1573,9.8571,39.9347,7.6975,11.3067,0.1331,-0.3155,-0.1824,20.7288,-242.4760,100.0000,70.0000,8.5918,10.1573,11.7228,-588385921.1623,905918284.0000
2009-05-11,9.1,9.66,9.02,9.43,8.66817186802,25964900,0.0000,1.0,10.2832,10.0257,42.2417,8.6081,21.2519,0.2119,-0.2646,-0.0526,20.8011,-287.7142,100.0000,75.0000,8.9645,10.2832,11.6020,-571223292.5915,935952884.0000
2009-05-08,10.5,10.5,9.11,9.25,8.50271365633,73264100,0.0000,1.0,10.3853,10.1686,40.9453,17.6145,40.4741,0.2781,-0.2065,0.0716,21.0240,-330.8662,100.0000,80.0000,9.2844,10.3853,11.4861,-578525920.7164,909987984.0000
2009-05-07,11.82,11.82,10.58,10.73,9.86314784134,32229900,0.0000,1.0,10.5135,10.3440,49.6502,37.5332,60.8079,0.3297,-0.0837,0.2460,21.3183,-90.5741,100.0000,85.0000,9.7852,10.5135,11.2418,-520020056.6873,983252084.0000
2009-05-06,11.93,12.04,11.33,11.56,10.6260940397,23377200,0.0000,1.0,10.5447,10.3946,55.9921,66.2748,75.1132,0.3506,-0.0241,0.3265,22.0603,47.4343,50.0000,90.0000,9.8799,10.5447,11.2096,-495587713.1383,1015481984.0000
2009-05-05,12.03,12.11,11.55,11.8,10.8467049886,20926900,0.0000,1.0,10.5172,10.3703,58.0282,78.6158,71.0359,0.3567,-0.0098,0.3468,21.9994,95.2819,55.0000,95.0000,9.8230,10.5172,11.2114,-487356304.6910,1038859184.0000
2009-05-04,11.87,12.39,11.71,12.3,11.3063111322,23192600,0.0000,1.0,10.4965,10.3201,62.5284,80.4490,57.4740,0.3591,-0.0139,0.3453,21.6540,187.6783,0.0000,100.0000,9.8183,10.4965,11.1746,-485114136.8351,1059786084.0000
2009-05-01,11.45,11.94,11.44,11.67,10.7272073913,21013700,0.0000,1.0,10.4514,10.2163,58.6940,54.0430,38.4837,0.3626,-0.0712,0.2914,21.0814,102.1664,0.0000,25.0000,9.8838,10.4514,11.0191,-502167519.1906,1036593484.0000
2009-04-30,11.09,11.8,11.0,11.48,10.5525570567,27756900,0.0000,1.0,10.4013,10.1625,57.4464,37.9300,33.7612,0.3804,-0.1029,0.2775,20.7981,42.7872,0.0000,30.0000,9.7669,10.4013,11.0358,-500486423.1946,1015579784.0000
2009-04-29,11.1,11.149,10.75,10.88,10.0010296844,21491700,0.0000,1.0,10.3384,10.1214,53.2064,23.4781,35.4186,0.4061,-0.1328,0.2734,20.6057,-62.5033,5.0000,35.0000,9.5461,10.3384,11.1306,-506037803.1931,987822884.0000
2009-04-28,10.88,11.28,10.78,11.05,10.1572957732,15859800,0.0000,1.0,10.2915,10.1341,54.6727,39.8754,44.9839,0.4393,-0.1190,0.3203,20.9489,-21.4418,10.0000,40.0000,9.3317,10.2915,11.2513,-498550719.7308,1009314584.0000
2009-04-27,11.28,11.6,10.95,11.02,10.1297194046,19675600,0.0000,1.0,10.2336,10.1317,54.4623,42.9024,44.6714,0.4691,-0.1094,0.3597,21.2738,15.5191,15.0000,45.0000,9.1208,10.2336,11.3463,-499819503.7277,993454784.0000
2009-04-24,11.28,11.51,11.01,11.43,10.5065964424,18987700,0.0000,1.0,10.2079,10.1319,57.9548,52.1738,40.5490,0.4964,-0.0889,0.4075,21.4126,37.8161,20.0000,50.0000,9.0633,10.2079,11.3524,-484381725.2658,1013130384.0000
2009-04-23,11.46,11.56,10.82,11.17,10.2676012477,18848800,0.0000,1.0,10.1679,10.0924,56.2652,38.9381,36.0026,0.5186,-0.0944,0.4243,21.6325,23.5315,25.0000,55.0000,9.0121,10.1679,11.3237,-497293361.2708,994142684.0000
2009-04-22,10.92,11.81,10.74,11.35,10.4330594594,22910100,0.0000,1.0,10.1113,10.0740,57.7927,30.5350,40.4275,0.5422,-0.0784,0.4638,21.8639,42.2222,30.0000,60.0000,8.8729,10.1113,11.3498,-496274507.2166,1012991484.0000
2009-04-21,10.9,11.48,10.74,11.02,10.1297194046,23304600,0.0000,1.0,10.0373,10.0362,55.6980,38.5348,50.7846,0.5618,-0.0712,0.4907,22.1075,22.4512,35.0000,65.0000,8.7109,10.0373,11.3638,-499486203.4784,990081384.0000
2009-04-20,11.31,11.41,10.99,11.05,10.1572957732,14766500,0.0000,1.0,10.0006,10.0264,55.9378,52.2126,57.5603,0.5796,-0.0309,0.5487,22.6130,33.8290,0.0000,70.0000,8.6460,10.0006,11.3552,-493817516.9907,1013385984.0000
2009-04-17,11.68,11.87,11.4,11.76,10.8099364971,17394100,0.0000,1.0,9.9307,10.0126,61.9314,61.6064,59.5604,0.5874,0.0246,0.6120,22.8910,90.1298,5.0000,75.0000,8.4753,9.9307,11.3861,-483270016.9885,1028152484.0000
2009-04-16,11.6,11.82,11.16,11.68,10.7363995142,25969300,0.0000,1.0,9.8535,9.9287,61.4897,58.8618,64.7159,0.5812,0.0362,0.6174,22.7410,88.6440,10.0000,80.0000,8.4293,9.8535,11.2777,-492522197.8392,1010758384.0000
2009-04-15,11.31,11.44,10.91,11.39,10.4698279509,26134200,0.0000,1.0,9.7855,9.8436,59.8870,58.2130,73.7471,0.5722,0.0507,0.6228,22.6157,68.1865,15.0000,85.0000,8.4073,9.7855,11.1637,-507474219.0529,984789084.0000
2009-04-14,11.49,12.0,11.44,11.72,10.7731680056,17799000,0.0000,1.0,9.7165,9.7777,62.7083,77.0727,84.3921,0.5595,0.0883,0.6478,22.7375,127.6284,20.0000,90.0000,8.3442,9.7165,11.0888,-528677437.9271,1010923284.0000
