,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2007-07-19,140.3,140.81,139.65,140.0,4.30626250671,26174700,0.0000,1.0,3.9815,4.0325,72.2608,85.1215,83.4246,0.1447,0.0220,0.1668,34.6763,116.8422,20.0000,100.0000,3.5554,3.9815,4.4077,25409164172.4331,72833796012.0000
2007-07-18,138.19,138.44,136.04,138.12,4.24843555305,27030600,0.0000,1.0,3.9532,4.0037,70.7184,87.7892,82.1069,0.1392,0.0233,0.1626,34.1536,101.7381,25.0000,90.0000,3.5419,3.9532,4.3644,25699793890.1642,72100903680.0000
2007-07-17,138.3,139.6,137.5,138.9099,4.27273210129,25355700,0.0000,1.0,3.9309,3.9780,72.3236,88.7310,89.8331,0.1334,0.0274,0.1608,33.8330,128.3595,30.0000,95.0000,3.5383,3.9309,4.3236,25144765015.7778,72857761236.0000
2007-07-16,138.39,139.98,137.5,138.1,4.24782037269,33432600,0.0000,1.0,3.9097,3.9469,71.6978,85.4073,91.4276,0.1266,0.0271,0.1537,33.1388,148.7429,35.0000,100.0000,3.5486,3.9097,4.2708,24901417668.0459,72147800927.0000
2007-07-13,135.03,137.85,134.52,137.73,4.23643953607,32414500,0.0000,1.0,3.8826,3.9153,71.4174,80.0100,84.9323,0.1198,0.0251,0.1449,32.4080,152.2936,0.0000,100.0000,3.5467,3.8826,4.2185,25384573144.7385,71211687191.0000
2007-07-12,133.85,134.24,132.39,134.0699,4.12385845463,25164600,0.0000,1.0,3.8534,3.8815,68.4820,79.9899,79.8620,0.1135,0.0192,0.1327,31.8283,134.8364,0.0000,90.0000,3.5452,3.8534,4.1616,24542379348.0029,70304080284.0000
2007-07-11,132.07,133.7,131.31,132.39,4.07218638045,29349000,0.0000,1.0,3.8279,3.8559,67.0046,83.3187,75.2356,0.1087,0.0180,0.1267,31.5840,142.6568,5.0000,95.0000,3.5293,3.8279,4.1266,23967341818.8333,69599470780.0000
2007-07-10,128.88,134.5,128.81,132.35,4.07095601974,44821700,0.0000,1.0,3.8095,3.8332,66.9695,90.2577,84.8720,0.1042,0.0183,0.1225,31.3863,161.7674,10.0000,100.0000,3.5283,3.8095,4.0906,24046424559.0652,68777697959.0000
2007-07-09,132.38,132.9,129.18,130.3301,4.00882587947,35565000,0.0000,1.0,3.7908,3.8082,65.1973,89.0416,89.8484,0.0997,0.0158,0.1155,31.1782,177.1487,15.0000,95.0000,3.5329,3.7908,4.0486,23739840673.4877,67522689104.0000
2007-07-06,133.13,133.34,130.4,132.3,4.06941806884,31239100,0.0000,1.0,3.7818,3.7870,68.6078,81.0254,96.0526,0.0957,0.0154,0.1111,31.1290,249.8131,20.0000,100.0000,3.5431,3.7818,4.0204,24119912353.2547,68518510099.0000
2007-07-05,128.8,132.97,128.69,132.75,4.0832596269,51894700,0.0000,1.0,3.7691,3.7573,69.3957,63.3535,81.2237,0.0919,0.0059,0.0978,30.8164,291.0728,25.0000,100.0000,3.5691,3.7691,3.9691,23864048992.8145,69393205773.0000
2007-07-03,122.0,127.4,121.5,127.17,3.91162430699,41517200,0.0000,1.0,3.7551,3.7230,64.6083,50.8089,65.7999,0.0904,-0.0124,0.0779,30.5235,130.0686,30.0000,10.0000,3.6147,3.7551,3.8955,22560375225.6493,67940152720.0000
2007-07-02,121.05,122.09,119.3,121.26,3.72983851117,35530800,0.0000,1.0,3.7482,3.7031,57.9973,39.2366,43.0369,0.0935,-0.0245,0.0690,30.8351,-46.8995,35.0000,15.0000,3.6270,3.7482,3.8693,21488526712.9135,66777669958.0000
2007-06-29,121.97,124.0,121.09,122.04,3.75383054514,40637200,0.0000,1.0,3.7483,3.7003,59.3882,36.1616,43.5897,0.0996,-0.0246,0.0750,31.9626,19.8488,40.0000,20.0000,3.6272,3.7483,3.8694,21085589209.2579,67772533352.0000
2007-06-28,122.36,122.49,120.0,120.56,3.70830719864,29933700,0.0000,1.0,3.7427,3.6947,57.5533,33.0529,31.0832,0.1058,-0.0266,0.0792,32.7522,-29.8464,45.0000,25.0000,3.6131,3.7427,3.8723,21480510571.5485,66634690615.0000
2007-06-27,120.61,122.04,119.26,121.89,3.74921669245,34810600,0.0000,1.0,3.7437,3.6933,59.8624,40.9287,33.8117,0.1124,-0.0245,0.0880,33.8391,-27.8361,0.0000,30.0000,3.6148,3.7437,3.8725,21941658314.4575,67472835053.0000
2007-06-26,123.98,124.0,118.72,119.65,3.68031649234,48035900,0.0000,1.0,3.7389,3.6874,57.1090,50.2829,34.2639,0.1185,-0.0248,0.0938,35.0611,-27.1741,0.0000,35.0000,3.6042,3.7389,3.8735,21072143753.5709,66498137279.0000
2007-06-25,124.19,125.09,121.06,122.34,3.76305825051,34478700,0.0000,1.0,3.7307,3.6881,61.9578,63.1904,54.7106,0.1247,-0.0179,0.1068,36.3474,47.4077,0.0000,40.0000,3.5664,3.7307,3.8950,21943341174.7961,67843143824.0000
2007-06-22,123.85,124.45,122.38,123.0,3.78335920232,22567000,0.0000,1.0,3.7173,3.6802,63.2086,71.8535,61.8742,0.1292,-0.0158,0.1135,37.2017,64.8670,0.0000,45.0000,3.5244,3.7173,3.9102,22295486264.2518,68808548389.0000
2007-06-21,121.7,124.29,120.72,123.9,3.81104231844,30965900,0.0000,1.0,3.6984,3.6694,64.9062,76.8932,72.9865,0.1332,-0.0149,0.1183,37.7963,63.1275,5.0000,50.0000,3.4651,3.6984,3.9317,22548847425.5354,69440425020.0000
2007-06-20,123.87,124.66,121.5,121.55,3.73875862636,32054000,0.0000,1.0,3.6814,3.6545,62.4014,72.3071,80.6998,0.1369,-0.0170,0.1198,38.4440,59.1182,10.0000,55.0000,3.4345,3.6814,3.9284,21871239994.9776,68573378953.0000
2007-06-19,124.69,125.01,122.91,123.66,3.80366015414,33679500,0.0000,1.0,3.6691,3.6456,66.4467,56.0520,76.9932,0.1411,-0.0137,0.1275,38.9505,88.6530,0.0000,60.0000,3.4106,3.6691,3.9277,22740350585.2076,69470891850.0000
2007-06-18,123.28,125.18,122.54,125.09,3.84764554975,32521600,0.0000,1.0,3.6512,3.6290,69.3409,38.2342,59.2281,0.1446,-0.0158,0.1288,39.1599,101.9832,0.0000,65.0000,3.3828,3.6512,3.9196,23009786854.5944,70413918793.0000
2007-06-15,120.62,120.67,119.86,120.5,3.70646165756,28972100,0.0000,1.0,3.6280,3.6059,64.6452,23.7706,31.9346,0.1485,-0.0245,0.1240,39.3803,42.0773,0.0000,70.0000,3.3515,3.6280,3.9044,22161267897.5158,69503313083.0000
2007-06-14,117.2,119.45,116.42,118.75,3.65263337623,34759500,0.0000,1.0,3.6110,3.5954,62.5687,24.0347,23.5400,0.1546,-0.0240,0.1306,40.1594,14.0056,0.0000,75.0000,3.3148,3.6110,3.9072,21690560222.3028,68692093472.0000
2007-06-13,121.15,121.19,115.4,117.5,3.61418460385,61476900,0.0000,1.0,3.5934,3.5893,61.0150,31.6831,15.8372,0.1606,-0.0181,0.1425,41.1497,18.1089,5.0000,80.0000,3.2689,3.5934,3.9179,21166987560.1972,67718826499.0000
2007-06-12,119.35,121.71,118.31,120.38,3.70277057541,50948800,0.0000,1.0,3.5781,3.5867,67.1124,51.3744,32.7269,0.1652,-0.0056,0.1596,42.1921,50.2934,10.0000,85.0000,3.2307,3.5781,3.9254,21639691243.1761,69440181420.0000
2007-06-11,126.0,126.15,119.54,120.19,3.69692636201,66937800,0.0000,1.0,3.5611,3.5745,66.9051,68.9818,46.4850,0.1666,0.0035,0.1701,42.6405,79.2802,15.0000,90.0000,3.2068,3.5611,3.9155,21329202951.7761,68013613594.0000
2007-06-08,125.825,125.83,122.29,124.49,3.829190139,44345800,0.0000,1.0,3.5435,3.5616,77.3921,85.0706,74.9113,0.1657,0.0159,0.1816,42.8132,118.0149,20.0000,95.0000,3.1829,3.5435,3.9041,22834849253.5646,69887873868.0000
2007-06-07,124.99,127.61,123.19,124.069,3.81624059246,68395700,0.0000,1.0,3.5171,3.5334,77.0576,88.4989,85.5491,0.1617,0.0184,0.1801,42.2666,147.8779,25.0000,100.0000,3.1670,3.5171,3.8673,22533197295.6937,68646190227.0000
2007-06-06,122.3,124.05,121.95,123.64,3.80304497378,39722900,0.0000,1.0,3.4907,3.5037,76.7242,87.4836,94.7514,0.1571,0.0199,0.1770,41.4343,149.6032,30.0000,100.0000,3.1554,3.4907,3.8261,23686578968.5410,66731108712.0000
2007-06-05,121.41,122.69,120.5,122.67,3.77320872642,32885200,0.0000,1.0,3.4621,3.4721,75.9744,84.2418,85.1961,0.1521,0.0196,0.1717,40.8583,151.3697,0.0000,100.0000,3.1410,3.4621,3.7832,23008640797.3844,65618866400.0000
2007-06-04,118.63,121.73,117.9,121.33,3.73199164242,31666900,0.0000,1.0,3.4333,3.4405,74.9137,86.5511,82.5033,0.1473,0.0183,0.1655,40.3821,145.5889,0.0000,90.0000,3.1258,3.4333,3.7408,22104672295.7936,64698079880.0000
2007-06-01,121.1,121.19,118.29,118.4,3.64186771996,31616500,0.0000,1.0,3.4017,3.4098,72.3810,87.5822,85.0260,0.1427,0.0167,0.1594,39.9759,145.6074,0.0000,95.0000,3.0938,3.4017,3.7097,21403204285.1779,63811405794.0000
2007-05-31,120.07,122.17,119.541,121.191,3.72771613893,46323800,0.0000,1.0,3.3741,3.3853,79.6589,78.7594,92.1240,0.1385,0.0200,0.1585,39.6021,191.6566,0.0000,100.0000,3.0580,3.3741,3.6901,22221309296.1386,64696668679.0000
2007-05-30,114.3,118.88,113.53,118.77,3.65324855659,52801600,0.0000,1.0,3.3421,3.3493,77.8211,66.1440,85.5966,0.1335,0.0128,0.1463,38.8586,151.4394,0.0000,100.0000,3.0468,3.3421,3.6373,21890258545.0805,63399600982.0000
2007-05-29,114.45,114.86,112.69,114.35,3.51729369745,23060500,0.0000,1.0,3.3124,3.3173,73.7001,58.5761,58.5577,0.1303,0.0059,0.1362,38.3861,111.2740,5.0000,85.0000,3.0291,3.3124,3.5956,20472608188.7977,61921154704.0000
2007-05-25,112.0,113.78,111.5,113.62,3.49483961437,22605700,0.0000,1.0,3.2900,3.2963,72.9103,68.5995,54.2777,0.1288,0.0062,0.1351,38.3651,103.2781,0.0000,90.0000,3.0043,3.2900,3.5757,20130419782.4033,61275460059.0000
2007-05-24,112.81,114.46,110.37,110.69,3.40471569191,31691500,0.0000,1.0,3.2689,3.2753,69.4074,82.0819,62.8930,0.1273,0.0067,0.1340,38.4922,92.9858,5.0000,95.0000,2.9847,3.2689,3.5532,19586296074.2910,60642499827.0000
2007-05-23,114.02,115.0,112.59,112.89,3.4723855313,32549100,0.0000,1.0,3.2507,3.2617,76.4598,91.6730,88.6277,0.1256,0.0143,0.1399,38.6260,126.9670,0.0000,100.0000,2.9570,3.2507,3.5444,20334805110.9952,61529862714.0000
2007-05-22,112.49,113.75,112.01,113.54,3.49237889294,20443200,0.0000,1.0,3.2237,3.2396,78.7044,88.5771,94.7250,0.1220,0.0164,0.1385,38.0940,131.2778,0.0000,100.0000,2.9176,3.2237,3.5299,21019282304.7675,62441238425.0000
2007-05-21,110.31,112.45,110.05,111.98,3.44439482501,22853300,0.0000,1.0,3.1925,3.2129,77.1768,78.7951,91.6661,0.1179,0.0147,0.1326,37.6770,118.2727,5.0000,100.0000,2.8752,3.1925,3.5098,20585040105.3303,61868828253.0000
2007-05-18,110.23,110.64,109.77,110.02,3.38410714992,22190900,0.0000,1.0,3.1641,3.1886,75.0396,70.1975,79.3401,0.1142,0.0138,0.1281,37.3949,109.7345,0.0000,100.0000,2.8404,3.1641,3.4878,20195771839.9921,61228935214.0000
2007-05-17,107.15,109.87,107.15,109.44,3.36626691953,26260400,0.0000,1.0,3.1348,3.1680,74.3648,69.8618,65.3790,0.1108,0.0158,0.1266,37.3341,101.6702,0.0000,90.0000,2.7906,3.1348,3.4790,20460022361.4280,60607589393.0000
2007-05-16,108.53,108.83,103.42,107.34,3.30167298193,40241700,0.0000,1.0,3.1053,3.1471,71.7364,77.7894,65.8733,0.1068,0.0178,0.1246,37.3765,81.2478,0.0000,95.0000,2.7449,3.1053,3.4658,19957212435.3077,59872297458.0000
2007-05-15,109.57,110.2,106.48,107.52,3.30720960515,34089800,0.0000,1.0,3.0793,3.1309,72.3403,86.5050,78.3333,0.1024,0.0245,0.1269,37.5683,110.7214,5.0000,100.0000,2.7043,3.0793,3.4542,19451103746.9258,60999066184.0000
2007-05-14,109.62,110.0,108.25,109.36,3.3638061981,23283800,0.0000,1.0,3.0529,3.1123,78.7814,91.4249,89.1617,0.0963,0.0311,0.1274,36.7816,133.6054,10.0000,100.0000,2.6715,3.0529,3.4342,19871911591.1982,61953581538.0000
2007-05-11,107.74,109.13,106.78,108.74,3.344735607,23346300,0.0000,1.0,3.0253,3.0858,78.1589,93.9100,92.0201,0.0885,0.0319,0.1204,35.2822,130.4005,15.0000,100.0000,2.6584,3.0253,3.3922,19696817240.3222,61301634487.0000
2007-05-10,106.63,108.84,105.92,107.34,3.30167298193,42759200,0.0000,1.0,2.9968,3.0586,76.6920,92.6922,93.0929,0.0806,0.0311,0.1116,33.7782,131.5260,20.0000,100.0000,2.6455,2.9968,3.3482,19260091975.0634,60647937434.0000
2007-05-09,104.91,106.96,104.89,106.88,3.28752383369,25634200,0.0000,1.0,2.9735,3.0330,76.1929,88.1900,96.6169,0.0728,0.0305,0.1033,32.2198,132.7859,25.0000,100.0000,2.6451,2.9735,3.3020,19292893586.0423,59450678637.0000
2007-05-08,103.47,105.15,103.42,105.06,3.23154242111,27999900,0.0000,1.0,2.9516,3.0062,74.1091,78.4628,88.3667,0.0652,0.0273,0.0925,30.7476,128.3196,30.0000,100.0000,2.6526,2.9516,3.2505,18630614172.9374,58732920320.0000
2007-05-07,101.08,104.35,101.01,103.92,3.1964771407,30769900,0.0000,1.0,2.9349,2.9825,72.6865,70.4939,79.5863,0.0583,0.0248,0.0831,29.3798,127.1096,35.0000,100.0000,2.6645,2.9349,3.2054,17928188234.3620,57948922337.0000
2007-05-04,100.8,101.6,100.5,100.81,3.10081659501,13642400,0.0000,1.0,2.9191,2.9599,68.1510,65.8760,67.4353,0.0521,0.0214,0.0735,28.0260,112.1703,40.0000,70.0000,2.6761,2.9191,3.1621,17288468476.3461,57087364276.0000
2007-05-03,100.73,101.45,100.01,100.4,3.08820539767,20574200,0.0000,1.0,2.9097,2.9451,67.4746,67.6231,64.4600,0.0468,0.0231,0.0699,26.9340,125.0411,45.0000,75.0000,2.6814,2.9097,3.1380,17455153966.2780,56705376695.0000
2007-05-02,99.65,100.54,99.47,100.39,3.08789780749,18040900,0.0000,1.0,2.9003,2.9300,67.4586,70.8286,65.7328,0.0410,0.0246,0.0656,25.8042,138.3358,50.0000,80.0000,2.6872,2.9003,3.1133,17719189796.9989,56129298519.0000
2007-05-01,99.59,100.35,98.55,99.47,3.05959951102,19018700,0.0000,1.0,2.8912,2.9134,65.9953,74.5235,72.6765,0.0349,0.0243,0.0592,24.7352,146.5888,55.0000,85.0000,2.6962,2.8912,3.0863,17355673729.0381,55624152814.0000
2007-04-30,100.09,101.0,99.67,99.8,3.06974998693,22018200,0.0000,1.0,2.8823,2.8980,67.0223,73.3087,74.0765,0.0288,0.0242,0.0530,23.6351,195.9475,60.0000,90.0000,2.7032,2.8823,3.0614,17343839859.3997,56156676946.0000
2007-04-27,98.18,99.95,97.69,99.92,3.07344106908,24978700,0.0000,1.0,2.8717,2.8800,67.3845,74.2631,76.8175,0.0228,0.0205,0.0432,22.0771,206.4500,65.0000,95.0000,2.7145,2.8717,3.0289,17839829281.2128,56773187162.0000
2007-04-26,101.58,102.5,98.3,98.84,3.04022132974,62063500,0.0000,1.0,2.8622,2.8596,65.8043,70.5956,69.0322,0.0176,0.0122,0.0298,20.5570,280.3919,70.0000,100.0000,2.7348,2.8622,2.9896,17158993237.7960,56073782863.0000
2007-04-25,94.23,95.4,93.8,95.348,2.93281083921,42398000,0.0000,1.0,2.8536,2.8406,59.8256,66.3238,76.9398,0.0146,0.0011,0.0157,18.7373,99.7614,75.0000,0.0000,2.7556,2.8536,2.9516,18449915328.1004,54336003126.0000
2007-04-24,93.96,96.39,91.3,93.24,2.86797082947,37687600,0.0000,1.0,2.8537,2.8309,55.3485,52.3523,65.8147,0.0143,-0.0060,0.0083,17.8614,38.2037,80.0000,5.0000,2.7552,2.8537,2.9523,17339934578.2168,53148857939.0000
2007-04-23,91.585,93.8,91.42,93.51,2.8762757643,27867500,0.0000,1.0,2.8578,2.8270,56.1094,38.1507,56.2169,0.0158,-0.0104,0.0054,16.9395,0.2076,85.0000,10.0000,2.7510,2.8578,2.9645,17590790602.6467,54204111794.0000
2007-04-20,90.889,91.18,90.55,90.97,2.79814785882,18670700,0.0000,1.0,2.8578,2.8218,49.9621,28.0173,35.0253,0.0184,-0.0177,0.0008,16.5455,-91.9149,90.0000,15.0000,2.7510,2.8578,2.9646,17000654718.7582,53423821014.0000
2007-04-19,90.19,91.25,89.83,90.27,2.77661654629,15211200,0.0000,1.0,2.8624,2.8243,48.0574,22.0497,23.2097,0.0228,-0.0201,0.0028,16.9049,-127.7089,95.0000,20.0000,2.7584,2.8624,2.9664,16826394678.0915,52901040892.0000
2007-04-18,90.16,90.85,89.6,90.4,2.78061521862,16573000,0.0000,1.0,2.8679,2.8293,48.3823,21.8875,25.8169,0.0278,-0.0204,0.0075,17.2832,-163.4142,100.0000,25.0000,2.7712,2.8679,2.9646,16988361983.3677,53326954917.0000
2007-04-17,92.0,92.3,89.7,90.35,2.77907726772,26854300,0.0000,1.0,2.8696,2.8344,48.2545,18.2026,17.1224,0.0329,-0.0199,0.0130,17.8124,-148.3418,0.0000,30.0000,2.7779,2.8696,2.9612,16858429533.4380,52862910453.0000
2007-04-16,90.57,91.5,90.25,91.43,2.81229700706,21751200,0.0000,1.0,2.8708,2.8403,50.8380,22.9830,22.7231,0.0379,-0.0179,0.0200,18.3322,-131.6217,0.0000,35.0000,2.7834,2.8708,2.9582,17234390109.0790,53614831604.0000
2007-04-13,90.9,91.4001,90.0599,90.24,2.77569377575,25712200,0.0000,1.0,2.8679,2.8432,47.9192,25.4003,14.7624,0.0424,-0.0171,0.0253,19.1347,-144.7141,0.0000,40.0000,2.7701,2.8679,2.9658,16693567731.3831,53005797395.0000
2007-04-12,92.04,92.31,90.72,92.19,2.83567386067,23452700,0.0000,1.0,2.8669,2.8503,52.7991,38.1455,31.4634,0.0467,-0.0114,0.0353,20.0115,-74.8479,0.0000,45.0000,2.7649,2.8669,2.9689,17220014137.0412,53725739714.0000
2007-04-11,93.9,93.95,92.33,92.59,2.84797746783,19607800,0.0000,1.0,2.8635,2.8518,53.8680,46.9304,29.9752,0.0495,-0.0080,0.0416,20.7127,-4.0778,5.0000,50.0000,2.7535,2.8635,2.9736,16662458825.3785,54382415970.0000
2007-04-10,93.67,94.258,93.41,94.25,2.89903743755,12588100,0.0000,1.0,2.8571,2.8522,58.5409,61.0977,52.9980,0.0515,-0.0038,0.0477,20.8597,43.6650,10.0000,55.0000,2.7303,2.8571,2.9839,17035249469.8565,54931434919.0000
2007-04-09,95.21,95.3,93.04,93.65,2.88058202681,14762200,0.0000,1.0,2.8504,2.8473,57.2680,62.3738,57.8181,0.0525,-0.0029,0.0496,20.5679,48.2973,0.0000,60.0000,2.7190,2.8504,2.9817,16689432641.6602,54578967767.0000
2007-04-05,94.12,94.68,93.52,94.68,2.91226381525,12697000,0.0000,1.0,2.8416,2.8438,60.2864,56.1301,72.4771,0.0532,-0.0001,0.0531,20.2609,61.9875,5.0000,65.0000,2.6969,2.8416,2.9864,16879643125.5259,54992309780.0000
2007-04-04,94.94,95.14,94.13,94.27,2.89965261791,17028000,0.0000,1.0,2.8314,2.8366,59.4788,40.7150,56.8261,0.0532,0.0005,0.0537,20.0876,73.6467,10.0000,70.0000,2.6791,2.8314,2.9836,16524126770.5259,54636793425.0000
2007-04-03,94.14,95.23,93.76,94.5,2.90672719203,20854800,0.0000,1.0,2.8213,2.8300,60.1305,27.7832,39.0870,0.0531,0.0018,0.0549,19.6610,80.0874,15.0000,75.0000,2.6620,2.8213,2.9806,16868733371.9153,55113577901.0000
2007-04-02,94.14,94.25,93.02,93.65,2.88058202681,17928300,0.0000,1.0,2.8116,2.8219,58.5355,27.2944,26.2319,0.0526,0.0023,0.0550,19.2121,64.3417,0.0000,80.0000,2.6506,2.8116,2.9725,16864761025.0799,54529642918.0000
2007-03-30,94.28,94.68,92.75,92.91,2.85782035356,21448500,0.0000,1.0,2.8003,2.8157,57.1165,38.4155,18.0308,0.0521,0.0049,0.0569,18.9570,66.2789,0.0000,85.0000,2.6290,2.8003,2.9716,16852517295.7483,54027650017.0000
2007-03-29,94.19,94.19,92.23,93.75,2.8836579286,25918700,0.0000,1.0,2.7888,2.8113,59.3050,60.7285,37.6206,0.0508,0.0100,0.0609,18.6885,72.9381,0.0000,90.0000,2.6040,2.7888,2.9735,17353501412.9328,54628208617.0000
2007-03-28,94.88,95.4,93.15,93.24,2.86797082947,33654900,0.0000,1.0,2.7785,2.8037,58.3853,78.5683,59.5951,0.0483,0.0140,0.0624,18.5124,96.4203,0.0000,95.0000,2.5931,2.7785,2.9639,16953612499.2211,53902484292.0000
2007-03-27,95.71,96.83,95.0,95.46,2.93625584922,33287600,0.0000,1.0,2.7652,2.7969,64.4042,88.8901,84.9697,0.0448,0.0202,0.0650,18.0064,159.7009,5.0000,100.0000,2.5696,2.7652,2.9608,17820563589.8938,54844822434.0000
2007-03-26,93.99,95.9,93.3,95.85,2.9482518662,30892400,0.0000,1.0,2.7475,2.7822,65.5317,91.6900,91.1401,0.0398,0.0207,0.0605,16.7625,166.4393,10.0000,100.0000,2.5528,2.7475,2.9421,18284043860.9071,55776876166.0000
2007-03-23,93.35,94.07,93.3,93.52,2.87658335448,16103000,0.0000,1.0,2.7364,2.7648,61.7292,92.0293,90.5605,0.0346,0.0180,0.0526,15.6161,153.6986,15.0000,95.0000,2.5649,2.7364,2.9079,17452324568.6993,54911888102.0000
2007-03-22,93.73,94.36,93.0,93.96,2.89011732236,20053300,0.0000,1.0,2.7296,2.7530,62.9756,88.6824,93.3693,0.0301,0.0189,0.0490,14.7654,184.5719,20.0000,100.0000,2.5705,2.7296,2.8886,17645560761.5564,55362772552.0000
2007-03-21,91.99,94.0,91.65,93.87,2.88734901075,24532000,0.0000,1.0,2.7227,2.7386,62.8297,81.8433,92.1581,0.0254,0.0170,0.0424,13.8698,189.7677,25.0000,100.0000,2.5810,2.7227,2.8644,17414357777.5679,54801279591.0000
2007-03-20,91.35,91.84,91.06,91.48,2.81383495796,17461300,0.0000,1.0,2.7155,2.7229,58.7286,74.6101,80.5198,0.0211,0.0125,0.0336,12.9986,149.3616,30.0000,100.0000,2.5950,2.7155,2.8361,16803458171.7623,54114382905.0000
2007-03-19,90.24,91.55,89.59,91.13,2.80306930169,25462900,0.0000,1.0,2.7069,2.7133,58.0853,67.8049,72.8519,0.0180,0.0114,0.0294,12.5509,130.7111,35.0000,100.0000,2.5913,2.7069,2.8226,16765849180.2523,53625466017.0000
2007-03-16,89.538,89.99,89.32,89.59,2.75570041412,20418000,0.0000,1.0,2.6973,2.7039,55.1636,66.6172,70.4586,0.0151,0.0096,0.0247,12.1482,85.2954,40.0000,20.0000,2.5829,2.6973,2.8116,16358442373.4120,52912504105.0000
2007-03-15,89.96,90.36,89.31,89.57,2.75508523376,19982100,0.0000,1.0,2.6905,2.6984,55.1251,64.8493,60.1042,0.0127,0.0105,0.0232,12.1141,95.4795,45.0000,25.0000,2.5749,2.6905,2.8061,16469370125.7622,52340799534.0000
2007-03-14,88.6,90.0,87.92,90.0,2.76831161146,28449500,0.0000,1.0,2.6840,2.6925,56.1115,71.3052,69.2889,0.0101,0.0108,0.0210,12.0781,85.1637,50.0000,30.0000,2.5688,2.6840,2.7991,16751784087.7592,52900298893.0000
2007-03-13,89.41,90.6,88.4,88.4,2.71909718281,30996100,0.0000,1.0,2.6758,2.6845,53.1478,72.5537,65.1547,0.0074,0.0090,0.0164,12.1307,86.2005,55.0000,35.0000,2.5627,2.6758,2.7889,15955197291.7592,52103712097.0000
2007-03-12,88.07,89.99,87.99,89.87,2.76431293913,26050300,0.0000,1.0,2.6704,2.6808,56.4765,77.7371,79.4721,0.0052,0.0103,0.0155,12.0364,101.3381,60.0000,40.0000,2.5557,2.6704,2.7851,16823088958.7592,52971603764.0000
2007-03-09,88.8,88.85,87.4,87.97,2.70587080511,16137000,0.0000,1.0,2.6602,2.6720,52.8505,76.4321,73.0344,0.0026,0.0068,0.0094,12.0816,63.0259,65.0000,45.0000,2.5447,2.6602,2.7758,16181208925.2724,52242194635.0000
2007-03-08,88.59,88.72,87.46,88.0,2.70679357565,18250400,0.0000,1.0,2.6575,2.6685,52.9167,72.6480,80.7047,0.0009,0.0065,0.0074,12.4098,69.7565,70.0000,50.0000,2.5438,2.6575,2.7712,16277808442.3603,52694031086.0000
2007-03-07,88.05,88.97,87.45,87.72,2.69818105063,22367300,0.0000,1.0,2.6546,2.6645,52.3885,62.2465,75.5571,-0.0007,0.0055,0.0047,12.7876,78.0968,0.0000,55.0000,2.5432,2.6546,2.7661,16350810115.3227,52183019375.0000
2007-03-06,87.8,88.31,87.4,88.19,2.71263778905,25828100,0.0000,1.0,2.6492,2.6609,53.3427,49.3227,61.6821,-0.0021,0.0042,0.0021,13.1854,85.4805,5.0000,60.0000,2.5360,2.6492,2.7623,16754599145.3336,52809304401.0000
2007-03-05,85.89,88.65,85.76,86.3199,2.65511534966,29960700,0.0000,1.0,2.6426,2.6555,49.8926,37.9792,49.5004,-0.0032,0.0004,-0.0028,13.7583,47.0405,10.0000,65.0000,2.5298,2.6426,2.7554,16222142397.6587,52086116878.0000
2007-03-02,86.77,87.54,85.21,85.41,2.62712771927,30714300,0.0000,1.0,2.6402,2.6555,48.1194,32.0524,36.7855,-0.0032,0.0002,-0.0031,14.3614,11.9693,15.0000,70.0000,2.5265,2.6402,2.7539,16735990686.7810,51247216440.0000
2007-03-01,84.03,88.31,83.75,87.06,2.67788009882,50554600,0.0000,1.0,2.6392,2.6585,51.2435,36.2773,27.6517,-0.0033,0.0027,-0.0006,14.9851,29.3444,20.0000,75.0000,2.5246,2.6392,2.7537,17448352245.5202,52107217700.0000
2007-02-28,83.0,85.6,83.0,84.61,2.60252050495,32838400,0.0000,1.0,2.6371,2.6564,46.3281,51.7050,31.7201,-0.0040,0.0014,-0.0026,15.6417,-64.8807,25.0000,80.0000,2.5240,2.6371,2.7503,16808880262.3851,50691687485.0000
2007-02-27,86.3,87.08,83.41,83.93,2.58160437277,40921900,0.0000,1.0,2.6386,2.6621,44.8625,68.7811,49.4601,-0.0043,0.0069,0.0026,15.6764,-49.5335,30.0000,85.0000,2.5265,2.6386,2.7506,16589620572.3592,49772211366.0000
2007-02-26,89.84,90.0,87.61,88.65,2.72678693728,21994600,0.0000,1.0,2.6417,2.6706,54.7151,81.4066,73.9348,-0.0060,0.0174,0.0113,15.7925,149.0103,35.0000,90.0000,2.5327,2.6417,2.7506,17410735484.4519,50918025711.0000
2007-02-23,89.16,90.34,88.85,89.07,2.7397057248,18496200,0.0000,1.0,2.6366,2.6647,55.7501,83.5684,82.9483,-0.0104,0.0179,0.0075,16.3785,223.5046,40.0000,95.0000,2.5348,2.6366,2.7385,17490615534.1678,51533875126.0000
