,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD,MACD_Hist,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2019-11-08,187.9016,188.28,185.15,187.16,187.16,19717732,0.0000,1.0,176.7820,178.0155,62.3770,86.7948,89.5005,3.4180,1.3625,2.0555,11.8530,175.7468,100.0000,40.0000,186.9941,176.7820,166.5699,169735680.2587,815642053.0000
2019-11-07,187.07,188.07,184.69,186.66,186.66,20000970,0.0000,1.0,176.0710,177.0529,61.9932,77.6136,88.8215,2.9998,1.2849,1.7149,11.2735,198.4455,100.0000,0.0000,185.2185,176.0710,166.9235,164129040.8083,795924321.0000
2019-11-06,183.61,185.0,182.2,184.16,184.16,14816288,0.0000,1.0,175.0415,176.0416,60.0577,66.3308,82.0624,2.4732,1.0796,1.3936,10.6841,167.6383,100.0000,0.0000,183.8174,175.0415,166.2656,160815270.6308,775923351.0000
2019-11-05,181.42,183.2,180.31,182.0,182.0,23677753,0.0000,1.0,174.0930,175.1871,58.3154,58.3725,61.9569,2.0198,0.8961,1.1237,10.3748,146.0500,100.0000,0.0000,182.8222,174.0930,165.3638,154888755.4308,761107063.0000
2019-11-04,180.66,182.4,178.02,179.69,179.69,44449956,0.0000,1.0,173.0895,174.4699,56.3824,62.1479,54.9733,1.6315,0.7318,0.8997,10.2438,125.2340,100.0000,5.0000,182.5370,173.0895,163.6420,150874188.3131,737429310.0000
2019-11-01,179.01,182.12,176.06,176.46,176.46,28912265,0.0000,1.0,172.5210,173.9204,53.5192,71.0923,58.1873,1.3475,0.6307,0.7168,10.1934,107.2370,100.0000,10.0000,181.6751,172.5210,163.3669,161428515.7652,692979354.0000
2019-10-31,179.16,179.24,175.5,176.67,176.67,15047495,0.0000,1.0,172.2150,173.6531,53.7371,79.2842,73.2830,1.2942,0.7351,0.5591,10.1703,98.8487,85.0000,15.0000,181.2301,172.2150,163.1999,186523980.1051,721891619.0000
2019-10-30,175.42,177.88,173.9359,177.53,177.53,10195597,0.0000,1.0,171.8555,173.3356,54.6019,80.0549,81.8066,1.1860,0.8107,0.3753,10.4588,96.4187,90.0000,20.0000,180.7032,171.8555,163.0078,192156732.2441,736939114.0000
2019-10-29,177.06,177.74,175.44,176.89,176.89,8019661,0.0000,1.0,171.2675,172.8940,54.0794,69.7093,82.7631,0.9430,0.7704,0.1726,10.9167,107.8907,95.0000,25.0000,180.0916,171.2675,162.4434,183770652.7259,726743517.0000
2019-10-28,176.5,179.64,176.41,178.68,178.68,11703268,0.0000,1.0,170.6805,172.4734,55.7852,51.1324,75.5949,0.6844,0.7043,-0.0200,11.2199,146.8076,100.0000,30.0000,179.4924,170.6805,161.8686,181678567.2477,734763178.0000
2019-10-25,171.56,175.81,170.88,174.31,174.31,9886968,0.0000,1.0,170.1080,171.8201,52.2954,34.1124,50.7700,0.1620,0.3581,-0.1960,11.4235,73.3686,70.0000,35.0000,178.2272,170.1080,161.9888,176932040.5975,723059910.0000
2019-10-24,171.28,172.75,170.21,172.55,172.55,7427825,0.0000,1.0,169.6915,171.5580,50.8099,23.6078,27.0321,-0.0621,0.2235,-0.2856,11.9971,42.1798,75.0000,40.0000,177.7602,169.6915,161.6228,173061483.1452,713172942.0000
2019-10-23,170.45,171.04,168.12,169.92,169.92,8889834,0.0000,1.0,169.8140,171.4536,48.5349,28.9523,24.5350,-0.1680,0.1735,-0.3414,12.2360,-8.1617,80.0000,45.0000,178.1234,169.8140,161.5046,166803394.3657,705745117.0000
2019-10-22,174.53,175.3602,169.26,169.89,169.89,10909963,0.0000,1.0,170.1510,171.6150,48.5091,40.8107,19.2562,-0.0330,0.3518,-0.3848,12.2725,21.3527,0.0000,50.0000,178.9806,170.1510,161.3214,164733159.0506,696855283.0000
2019-10-21,172.64,173.91,170.87,173.52,173.52,9043931,0.0000,1.0,170.2340,171.7966,51.4762,64.1723,43.0658,0.1429,0.6157,-0.4728,12.4257,41.1724,0.0000,55.0000,179.0834,170.2340,161.3846,173389662.5935,707765246.0000
2019-10-18,176.0,176.23,169.0,169.13,169.13,14575003,0.0000,1.0,170.4070,171.6152,47.8086,78.6093,60.1102,-0.0043,0.6224,-0.6267,12.7503,11.3563,0.0000,60.0000,179.6339,170.4070,161.1801,166666213.8896,698721315.0000
2019-10-17,178.0,178.59,175.23,176.85,176.85,8028859,0.0000,1.0,171.0760,171.8768,54.7179,85.9246,89.3408,0.2549,1.0372,-0.7823,13.0920,83.5848,0.0000,65.0000,181.6739,171.0760,160.4781,180717081.2354,713296318.0000
2019-10-16,175.8,177.35,174.12,177.12,177.12,10893808,0.0000,1.0,171.2565,171.3533,54.9819,78.1953,86.3770,-0.2041,0.8375,-1.0416,13.4406,66.1138,5.0000,70.0000,182.3529,171.2565,160.1601,181003826.1997,721325177.0000
2019-10-15,172.91,176.75,172.69,175.29,175.29,13801839,0.0000,1.0,171.4005,170.7462,53.5385,67.1464,82.0562,-0.8144,0.4365,-1.2510,13.9373,44.2713,10.0000,75.0000,182.8661,171.4005,159.9349,171661458.3483,710431369.0000
2019-10-14,172.84,173.34,170.79,171.16,171.16,7849569,0.0000,1.0,171.5860,170.2679,50.1088,48.3213,66.1528,-1.3953,-0.0352,-1.3601,14.5220,-1.0601,15.0000,80.0000,183.4117,171.5860,159.7603,167786065.1315,696629530.0000
2019-10-11,170.77,174.88,169.57,172.94,172.94,19354318,0.0000,1.0,171.8815,170.1740,51.6705,37.0632,53.2303,-1.6958,-0.3445,-1.3513,15.0726,4.3923,20.0000,85.0000,183.9429,171.8815,159.8201,173357719.9903,704479099.0000
2019-10-10,165.96,168.57,164.09,166.07,166.07,11517312,0.0000,1.0,172.1930,169.8829,45.4352,37.0968,25.5807,-2.2360,-0.9708,-1.2652,15.6522,-73.6248,25.0000,90.0000,184.6625,172.1930,159.7235,168145540.1900,685124781.0000
2019-10-09,165.5,166.58,163.42,165.19,165.19,11096680,0.0000,1.0,172.8015,170.2842,44.5649,51.8541,32.3786,-2.1934,-1.1709,-1.0225,15.5268,-96.0436,30.0000,95.0000,185.2040,172.8015,160.3990,169482371.0471,673607469.0000
2019-10-08,164.3,165.22,161.68,161.93,161.93,15895697,0.0000,1.0,173.3465,170.8205,41.2681,60.1197,53.3313,-2.0176,-1.2878,-0.7297,15.1345,-137.1237,35.0000,100.0000,185.3135,173.3465,161.3795,168147960.1610,662510789.0000
2019-10-07,168.83,172.3,167.21,168.32,168.32,12012797,0.0000,1.0,173.9995,171.7563,46.4074,52.2180,69.8526,-1.4319,-1.0241,-0.4078,14.5404,-72.2113,40.0000,85.0000,184.7688,173.9995,163.2302,181798502.2175,678406486.0000
2019-10-04,169.6,170.7,167.56,170.34,170.34,8854068,0.0000,1.0,174.4725,172.1180,48.2104,35.8150,57.1752,-1.3141,-1.1623,-0.1518,14.3843,-77.8006,45.0000,90.0000,185.0314,174.4725,163.9136,188571926.0662,690419283.0000
2019-10-03,166.65,170.18,165.0,169.48,169.48,10379268,0.0000,1.0,174.7900,172.3052,47.3836,22.7343,29.6264,-1.3503,-1.4892,0.1388,14.0068,-109.9528,50.0000,95.0000,185.2137,174.7900,164.3663,181748090.2191,681565215.0000
2019-10-02,162.82,166.88,161.9,165.77,165.77,11590947,0.0000,1.0,175.2630,172.6026,43.7000,20.6464,20.6436,-1.2894,-1.8005,0.5111,13.5408,-188.7553,55.0000,100.0000,185.5375,175.2630,164.9885,174174029.7867,671185947.0000
2019-10-01,168.01,168.23,163.64,165.15,165.15,14184786,0.0000,1.0,175.6910,173.3218,43.0672,23.4204,17.9329,-0.8151,-1.7763,0.9612,12.6020,-219.5981,60.0000,90.0000,185.0174,175.6910,166.3646,167750131.4493,659595000.0000
2019-09-30,169.8865,170.2,166.45,167.23,167.23,14933254,0.0000,1.0,176.0540,174.1820,44.6673,25.5848,23.3629,-0.1347,-1.5400,1.4053,11.7438,-205.9538,65.0000,95.0000,184.2018,176.0540,167.9062,172602008.1421,673779786.0000
2019-09-27,176.0,176.5,163.15,165.98,165.98,33283661,0.0000,1.0,176.4440,174.9138,43.4682,23.9345,28.9655,0.5239,-1.2665,1.7903,11.0588,-228.9062,70.0000,100.0000,183.5443,176.4440,169.3437,181323028.4781,658846532.0000
2019-09-26,177.0,178.23,174.83,175.0,175.0,9995405,0.0000,1.0,176.7855,175.8542,51.0523,24.8310,24.4261,1.4841,-0.6229,2.1069,10.3379,-26.1828,75.0000,0.0000,182.3254,176.7855,171.2456,200495414.4774,692130193.0000
2019-09-25,172.3,176.99,171.72,176.66,176.66,11797903,0.0000,1.0,176.4095,175.9441,52.6586,33.4803,18.4118,1.7697,-0.4930,2.2627,10.6899,-31.6745,80.0000,5.0000,183.2510,176.4095,169.5680,209491278.9774,702125598.0000
2019-09-24,179.17,179.49,171.3,171.55,171.55,14527242,0.0000,1.0,175.8865,175.8688,47.8611,52.8836,31.6551,1.9395,-0.4464,2.3859,10.9015,-39.2340,85.0000,10.0000,184.0441,175.8865,167.7289,199170912.2165,690327695.0000
2019-09-23,181.25,181.33,176.8,176.98,176.98,14100869,0.0000,1.0,175.6040,176.3234,53.3153,67.3026,50.3739,2.6483,0.1508,2.4975,11.1244,52.3050,90.0000,0.0000,184.6821,175.6040,166.5259,212811265.2055,704854937.0000
2019-09-20,182.31,183.82,178.84,182.51,182.51,24817764,0.0000,1.0,174.9820,176.2542,59.9218,75.5342,76.6218,2.9615,0.5017,2.4598,11.4127,114.1586,95.0000,5.0000,185.2274,174.9820,164.7366,225791535.3446,718955806.0000
2019-09-19,180.9,184.13,180.43,180.46,180.46,15142072,0.0000,1.0,174.4520,175.5957,58.0930,74.3147,74.9121,2.7553,0.4209,2.3344,11.4452,126.5277,100.0000,10.0000,184.1678,174.4520,164.7362,214030506.6217,694138042.0000
2019-09-18,179.15,180.17,177.58,180.0,180.0,9277165,0.0000,1.0,174.1910,175.0837,57.6814,73.2571,75.0687,2.6606,0.4314,2.2292,11.2610,93.8096,80.0000,15.0000,183.5200,174.1910,164.8620,228927031.5082,678995970.0000
2019-09-17,176.85,179.12,176.05,179.0,179.0,7565887,0.0000,1.0,174.0515,174.5662,56.8052,71.7817,72.9633,2.5480,0.4266,2.1213,11.5023,75.3241,85.0000,20.0000,183.1083,174.0515,164.9947,220867718.2842,669718805.0000
2019-09-16,177.75,179.17,175.37,177.07,177.07,10716765,0.0000,1.0,174.0155,174.0995,55.1006,66.0787,71.7391,2.4689,0.4543,2.0147,11.8796,59.7418,90.0000,25.0000,182.9988,174.0155,165.0322,213893301.2777,662152918.0000
2019-09-13,179.74,180.18,178.61,179.17,179.17,9469879,0.0000,1.0,173.8920,173.7868,57.4438,61.5533,70.6427,2.5286,0.6275,1.9011,12.2768,106.8798,95.0000,30.0000,182.7712,173.8920,165.0128,215021381.8040,672869683.0000
2019-09-12,177.89,180.5,177.0,178.24,178.24,12478421,0.0000,1.0,173.2820,173.2202,56.6685,58.3856,55.8542,2.3543,0.6100,1.7442,12.2821,99.8936,100.0000,0.0000,182.3022,173.2820,164.2618,217735678.3327,663399804.0000
2019-09-11,176.0,176.66,174.15,176.09,176.09,6983297,0.0000,1.0,172.4730,172.6918,54.8626,66.8478,58.1631,2.1921,0.6004,1.5917,12.2877,52.7707,85.0000,5.0000,182.4237,172.4730,162.5223,221372246.7384,650921383.0000
2019-09-10,176.28,176.3,172.22,174.99,174.99,9817719,0.0000,1.0,171.8700,172.3341,53.9294,74.8061,61.1396,2.1722,0.7307,1.4416,12.6978,39.3641,90.0000,0.0000,182.3200,171.8700,161.4200,217560646.3838,643938086.0000
2019-09-09,177.88,177.99,175.86,177.78,177.78,6921016,0.0000,1.0,171.0860,172.0545,56.7570,82.8927,81.2407,2.2273,0.9683,1.2589,13.1689,79.2768,95.0000,5.0000,182.7628,171.0860,159.4092,214047443.0162,653755805.0000
2019-09-06,179.01,179.22,176.21,176.69,176.69,8294401,0.0000,1.0,170.1530,171.4518,55.8988,84.0716,82.0381,1.9810,0.9641,1.0169,13.2195,86.9270,100.0000,10.0000,182.5037,170.1530,157.8023,208491134.3965,646834789.0000
2019-09-05,176.88,178.95,176.52,178.94,178.94,11153521,0.0000,1.0,169.4295,170.9004,58.1623,85.7205,85.3993,1.7488,0.9730,0.7758,13.2285,104.2466,100.0000,0.0000,181.8588,169.4295,157.0002,214140145.0443,655129190.0000
2019-09-04,176.26,176.55,173.99,174.33,174.33,7208902,0.0000,1.0,168.4410,170.0541,54.5826,81.6302,84.7773,1.1980,0.6654,0.5326,13.2002,77.9302,45.0000,5.0000,180.8321,168.4410,156.0499,203078422.5710,643975669.0000
2019-09-03,173.0,174.72,172.15,172.41,172.41,8499304,0.0000,1.0,167.5960,169.6040,52.9911,68.6519,86.9847,0.9469,0.5807,0.3662,13.3929,65.7375,50.0000,0.0000,180.5573,167.5960,154.6347,208372459.9773,636766767.0000
2019-08-30,174.35,175.25,172.66,175.03,175.03,10293219,0.0000,1.0,166.6590,169.3087,55.5128,46.6553,73.1287,0.8081,0.5871,0.2210,13.7711,88.1191,55.0000,5.0000,180.7528,166.6590,152.5652,215152060.4442,645266071.0000
2019-08-29,171.0,173.96,170.95,172.81,172.81,11577243,0.0000,1.0,165.9575,168.7064,53.7408,26.1669,45.8422,0.3524,0.2781,0.0743,14.1141,76.9811,60.0000,10.0000,179.7073,165.9575,152.2077,206607496.4095,634972852.0000
2019-08-28,164.64,168.0,164.2,167.48,167.48,9506679,0.0000,1.0,165.5995,168.2745,49.1183,16.6073,20.9949,-0.0083,-0.0130,0.0047,14.5934,10.4501,65.0000,15.0000,178.9850,165.5995,152.2140,203876651.7151,623395609.0000
2019-08-27,167.2,168.19,165.19,166.2,166.2,12783690,0.0000,1.0,165.8810,168.3581,47.9312,22.1347,11.6636,0.0742,0.0662,0.0080,15.0301,6.0549,70.0000,20.0000,179.6443,165.8810,152.1177,196971800.6520,613888930.0000
2019-08-26,166.49,167.45,165.53,165.9,165.9,8648151,0.0000,1.0,166.2760,168.5853,47.6594,40.4556,17.1634,0.3086,0.3172,-0.0085,15.5841,-0.9766,0.0000,25.0000,180.4991,166.2760,152.0529,201147806.0520,601105240.0000
2019-08-23,169.69,171.49,163.831,164.54,164.54,20909801,0.0000,1.0,166.8320,168.8679,46.4553,64.1318,37.5773,0.6340,0.7218,-0.0878,16.0915,-3.1821,5.0000,30.0000,181.8026,166.8320,151.8614,206462815.5207,592457089.0000
2019-08-22,174.1,174.9796,170.5,171.91,171.91,11578161,0.0000,1.0,167.5420,169.3235,52.6962,82.2534,66.6263,1.1784,1.4467,-0.2683,16.6257,45.7206,10.0000,35.0000,183.3347,167.5420,151.7493,223501341.1822,613366890.0000
2019-08-21,177.22,178.5,174.89,175.24,175.24,10627504,0.0000,1.0,167.8110,169.0512,55.9209,88.6974,88.1918,1.1059,1.7358,-0.6300,17.1888,75.6656,15.0000,40.0000,184.0686,167.8110,151.5534,227790812.5625,624945051.0000
2019-08-20,175.91,177.99,175.62,177.21,177.21,10339621,0.0000,1.0,167.9825,168.3998,57.9126,83.2658,91.9421,0.6581,1.7220,-1.0639,17.3040,80.2062,20.0000,45.0000,184.6179,167.9825,151.3471,236357581.7149,635572555.0000
2019-08-19,177.43,178.8,175.59,178.28,178.28,16012796,0.0000,1.0,168.0265,167.4724,58.9969,75.0053,85.9584,-0.1236,1.3708,-1.4944,17.3422,85.3886,25.0000,50.0000,184.7637,168.0265,151.2893,232823787.1959,645912176.0000
2019-08-16,170.0,177.55,168.57,174.6,174.6,25952537,0.0000,1.0,167.8125,166.3348,56.3253,66.8896,71.8968,-1.2285,0.6087,-1.8371,17.3825,53.7264,30.0000,55.0000,184.1238,167.8125,151.5012,221998937.5635,629899380.0000
2019-08-15,170.11,171.0,164.36,166.97,166.97,36343492,0.0000,1.0,167.7320,165.4647,49.8949,65.0621,67.1605,-2.2461,-0.2568,-1.9893,17.5199,-2.0467,35.0000,60.0000,183.9240,167.7320,151.5400,213097621.9778,603946843.0000
2019-08-14,161.34,163.0,159.21,162.06,162.06,20803677,0.0000,1.0,168.0235,165.3063,44.9390,66.3722,61.6115,-2.7355,-0.8104,-1.9251,18.2067,-57.3619,40.0000,65.0000,184.3594,168.0235,151.6876,220869874.7850,567603351.0000
2019-08-13,160.64,167.36,159.57,164.03,164.03,23247913,0.0000,1.0,168.6615,165.6480,46.6996,66.5749,66.4144,-2.8204,-1.0979,-1.7225,18.5802,-43.8849,45.0000,70.0000,185.0126,168.6615,152.3104,210385699.8325,588407028.0000
2019-08-12,157.5,159.36,155.54,159.31,159.31,13566628,0.0000,1.0,169.1695,165.8183,41.4811,60.0448,71.0906,-3.0882,-1.6402,-1.4480,19.0061,-98.9881,50.0000,75.0000,185.5448,169.1695,152.7942,207013409.5000,565159115.0000
2019-08-09,160.98,161.99,159.11,159.12,159.12,11894293,0.0000,1.0,169.8790,166.5034,41.2612,43.2014,62.2197,-2.9047,-1.8667,-1.0380,18.4424,-95.2170,55.0000,80.0000,185.7045,169.8790,154.0535,193801928.8299,551592487.0000
2019-08-08,161.71,162.3,159.12,162.22,162.22,19267699,0.0000,1.0,170.3765,167.2806,43.8134,26.2767,46.8240,-2.6087,-2.0374,-0.5713,18.1437,-96.6107,60.0000,85.0000,185.4242,170.3765,155.3288,205613622.5729,563486780.0000
2019-08-07,155.73,159.48,155.3,159.17,159.17,17917383,0.0000,1.0,170.5930,167.8133,40.3657,14.1043,20.5605,-2.5087,-2.4468,-0.0620,17.8302,-141.7932,65.0000,90.0000,185.2855,170.5930,155.9005,187315367.5478,544219081.0000
2019-08-06,158.48,158.73,156.11,157.43,157.43,24996283,0.0000,1.0,170.9810,168.7231,38.3143,13.2666,11.4455,-2.0341,-2.5838,0.5497,17.1068,-173.7850,70.0000,95.0000,184.8321,170.9810,157.1299,172055586.8109,526301698.0000
2019-08-05,155.03,157.23,151.85,153.67,153.67,28912590,0.0000,1.0,171.5495,169.9118,33.6271,17.0208,10.3070,-1.2214,-2.4171,1.1957,16.4055,-254.5076,75.0000,100.0000,183.9908,171.5495,159.1082,171864775.4903,501305415.0000
2019-08-02,162.56,163.85,160.35,161.0,161.0,27104672,0.0000,1.0,172.2885,171.6215,39.1342,23.7358,18.0474,0.2163,-1.5836,1.7999,15.4594,-197.4174,80.0000,100.0000,181.8063,172.2885,162.7707,181215687.4977,530218005.0000
2019-08-01,174.54,175.7145,162.1,165.65,165.65,32728170,0.0000,1.0,172.9035,172.7396,43.4196,34.6333,22.7082,1.3020,-0.8938,2.1958,15.1362,-116.2972,85.0000,100.0000,180.8906,172.9035,164.9164,198252909.8977,557322677.0000
2019-07-31,173.71,174.89,170.09,173.11,173.11,14628866,0.0000,1.0,173.3545,173.4858,52.1179,50.4854,30.4520,2.1953,-0.2240,2.4193,14.9594,-14.9767,90.0000,30.0000,180.6402,173.3545,166.0688,213913247.2928,590050847.0000
2019-07-30,174.25,175.71,172.89,174.1,174.1,14300635,0.0000,1.0,173.4715,173.5254,53.4683,69.6392,50.7398,2.5440,0.0688,2.4753,15.6629,19.6669,95.0000,35.0000,180.8127,173.4715,166.1303,210134123.5761,604679713.0000
2019-07-29,178.43,179.88,175.35,177.02,177.02,15130314,0.0000,1.0,173.5190,173.4649,57.6541,82.1029,70.2643,2.8513,0.3932,2.4581,16.1869,92.6738,100.0000,40.0000,180.8881,173.5190,166.1499,212162582.4414,618980348.0000
2019-07-26,178.25,179.4,176.88,178.74,178.74,15281019,0.0000,1.0,173.1405,173.0907,60.2955,85.5805,87.9134,2.9047,0.5449,2.3598,16.3713,122.1272,100.0000,45.0000,180.5291,173.1405,165.7519,216137212.3884,634110662.0000
2019-07-25,178.49,179.15,175.369,177.29,177.29,14048992,0.0000,1.0,172.7485,172.4960,58.7832,77.4157,88.1310,2.7555,0.5319,2.2236,16.3248,108.6834,100.0000,50.0000,179.7277,172.7485,165.7693,208860536.6741,618829643.0000
2019-07-24,178.0,178.96,176.9382,178.67,178.67,14933112,0.0000,1.0,172.3335,171.9914,60.8798,65.5928,80.6972,2.6726,0.5820,2.0906,16.3034,140.1330,100.0000,0.0000,179.1687,172.3335,165.4983,208633880.0986,632878635.0000
2019-07-23,175.39,178.64,174.845,178.09,178.09,20881546,0.0000,1.0,171.6900,171.2884,60.3146,60.0188,63.4190,2.3874,0.4423,1.9451,16.0396,126.8866,100.0000,5.0000,178.4406,171.6900,164.9394,197984675.9827,617945523.0000
2019-07-22,173.5,174.28,171.4373,174.0,174.0,18497918,0.0000,1.0,171.1905,170.5724,56.0624,64.9873,52.6621,2.0477,0.2132,1.8345,15.7937,47.5007,30.0000,10.0000,177.4322,171.1905,164.9488,183155752.0116,597063977.0000
2019-07-19,174.87,175.15,172.99,172.99,172.99,13647241,0.0000,1.0,170.8680,170.2116,54.9295,77.6580,63.9753,2.0008,0.2196,1.7812,15.9946,64.0934,35.0000,15.0000,177.1620,170.8680,164.5740,168301846.4224,578566059.0000
2019-07-18,173.41,174.4,172.06,172.8,172.8,15613202,0.0000,1.0,170.6310,169.9192,54.7209,83.9321,78.3243,2.0147,0.2884,1.7263,15.9779,56.8660,40.0000,0.0000,176.9445,170.6310,164.3175,181949087.4224,564918818.0000
2019-07-17,172.75,176.22,172.49,174.82,174.82,15031587,0.0000,1.0,170.2640,169.6159,57.4049,77.6695,90.6742,2.0224,0.3682,1.6542,16.0399,97.6253,45.0000,0.0000,176.8768,170.2640,163.6512,187687272.7728,580532020.0000
2019-07-16,174.2,175.52,173.46,174.19,174.19,19039650,0.0000,1.0,169.7985,169.0681,56.7768,57.0077,82.7978,1.7972,0.2350,1.5621,16.0452,109.2792,50.0000,0.0000,176.3735,169.7985,163.2235,183939450.8130,565500433.0000
2019-07-15,171.5,173.75,170.42,173.5,173.5,22199049,0.0000,1.0,169.0845,168.5290,56.1032,34.6052,59.5366,1.5477,0.0443,1.5034,15.9177,81.1942,55.0000,0.0000,176.6271,169.0845,161.5419,189484979.9392,546460783.0000
2019-07-12,168.0,170.2,167.65,169.07,169.07,18103648,0.0000,1.0,168.3145,168.0057,51.4927,18.1197,28.6886,1.2771,-0.2152,1.4923,15.9520,12.3636,60.0000,5.0000,176.9604,168.3145,159.6686,170619121.4798,524261734.0000
2019-07-11,167.56,168.424,165.0,166.55,166.55,14796404,0.0000,1.0,167.8775,167.8937,48.5738,17.3450,15.5905,1.3641,-0.1820,1.5461,16.3486,-25.2261,65.0000,10.0000,177.1847,167.8775,158.5703,168560275.2366,506158086.0000
2019-07-10,171.24,171.37,166.86,166.93,166.93,16675575,0.0000,1.0,167.5520,168.0352,48.9962,25.6662,10.0798,1.7119,0.1203,1.5916,16.9587,12.7333,70.0000,15.0000,177.4582,167.5520,157.6458,169960402.2507,520954490.0000
2019-07-09,167.085,168.98,166.5,168.8,168.8,15782800,0.0000,1.0,167.3380,168.1515,51.0723,44.0391,26.3647,2.0923,0.5308,1.5615,17.3727,11.3181,75.0000,20.0000,177.4710,167.3380,157.2050,186118331.9070,537630065.0000
2019-07-08,170.09,170.28,168.35,168.45,168.45,16531017,0.0000,1.0,166.8905,168.0832,50.7009,59.7383,40.5541,2.3569,0.9281,1.4288,18.0630,30.4857,80.0000,0.0000,177.5048,166.8905,156.2762,172626583.5199,521847265.0000
2019-07-05,173.75,173.82,172.82,173.3,173.3,12618589,0.0000,1.0,166.1795,168.0446,56.3302,70.5363,65.1985,2.6960,1.4992,1.1968,18.5662,94.1448,85.0000,0.0000,178.1048,166.1795,154.2542,187444541.7634,538378282.0000
2019-07-03,175.69,175.85,173.85,174.67,174.67,8532590,0.0000,1.0,165.0895,167.4914,58.0600,74.2697,73.4622,2.5959,1.7738,0.8220,18.5069,118.1230,90.0000,0.0000,178.1439,165.0895,152.0351,187949285.3234,550996871.0000
2019-07-02,175.13,175.55,174.25,175.45,175.45,14155171,0.0000,1.0,163.9385,166.7358,59.0407,73.8893,72.9482,2.2907,1.9122,0.3785,18.2989,129.0628,95.0000,5.0000,177.4620,163.9385,150.4150,189485151.5234,559529461.0000
2019-07-01,175.865,177.95,174.36,175.05,175.05,25911000,0.0000,1.0,162.8735,165.8185,58.7009,70.1342,76.3985,1.7886,1.8881,-0.0995,18.0246,149.1872,100.0000,0.0000,175.9505,162.8735,149.7965,177507699.1388,545374290.0000
2019-06-28,170.2,170.89,167.96,169.45,169.45,19974264,0.0000,1.0,161.6165,164.8467,53.5782,63.7593,72.3211,1.1623,1.7338,-0.5715,17.7212,90.3489,95.0000,0.0000,174.6029,161.6165,148.6301,193458481.8686,519463290.0000
2019-06-27,170.62,171.98,169.38,170.9,170.9,18349357,0.0000,1.0,160.6070,164.3622,55.2644,60.0273,61.6831,0.9162,1.9212,-1.0050,18.0398,114.8130,100.0000,5.0000,174.1286,160.6070,147.0854,193117624.1212,539437554.0000
2019-06-26,168.28,171.24,168.15,168.99,168.99,22416435,0.0000,1.0,159.6155,163.6740,53.4303,65.3366,57.2739,0.4412,1.9265,-1.4853,18.1910,113.1245,100.0000,10.0000,172.8783,159.6155,146.3527,190012348.3212,521088197.0000
2019-06-25,167.04,167.34,164.62,165.8,165.8,20447749,0.0000,1.0,158.7900,163.1144,50.1902,71.8021,61.1249,0.0230,1.9899,-1.9669,18.4205,83.1651,85.0000,15.0000,171.6657,158.7900,145.9143,200241207.0105,498671762.0000
2019-06-24,168.4,168.88,165.78,168.1,168.1,18422558,0.0000,1.0,158.2405,162.8317,52.7017,76.1097,77.6111,-0.1864,2.2780,-2.4643,19.0507,112.3889,90.0000,20.0000,170.8070,158.2405,145.6740,202947526.7311,519119511.0000
2019-06-21,167.48,169.471,166.77,167.55,167.55,17415777,0.0000,1.0,157.5855,162.2772,52.1579,69.2048,76.6703,-0.6851,2.3487,-3.0338,19.5751,132.7353,95.0000,25.0000,169.3693,157.5855,145.8017,193795675.3375,500696953.0000
2019-06-20,170.19,170.48,166.275,168.25,168.25,24004749,0.0000,1.0,157.0080,161.7221,52.8932,56.0601,74.0476,-1.2556,2.3654,-3.6210,20.0091,161.1939,100.0000,30.0000,167.8785,157.0080,146.1375,201152728.8573,518112730.0000
