,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2003-04-16,83.38,84.4,82.74,82.88,53.0593603483,10790700,0.0000,1.0,51.8788,51.5604,56.6357,78.6263,55.7597,0.0733,0.2483,0.1750,11.4358,115.0734,10.0000,45.0000,51.8788,49.6506,54.1071,-13211793.2187,-61976300.0000
2003-04-15,80.07,82.85,79.71,82.79,53.0017427996,13613500,0.0000,1.0,51.8507,51.4026,56.4546,57.7064,33.5772,-0.0257,0.1310,0.1567,10.7491,41.3348,15.0000,50.0000,51.8507,49.6690,54.0323,-4241211.2913,-72767000.0000
2003-04-14,78.5,80.07,78.16,80.07,51.2604124407,9006000,0.0000,1.0,51.8404,51.2343,50.5216,30.9463,20.4723,-0.1779,-0.0148,0.1631,10.3255,-83.2739,20.0000,0.0000,51.8404,49.6787,54.0022,-17334450.1448,-86380500.0000
2003-04-11,80.1,81.29,78.45,78.75,50.4153550606,7573500,0.0000,1.0,51.9169,51.2315,47.2054,12.0790,19.1091,-0.2310,-0.0234,0.2076,10.5085,-91.1565,25.0000,5.0000,51.9169,49.7345,54.0994,-26340450.1448,-95386500.0000
2003-04-10,79.1,79.25,78.13,79.01,50.5818057567,6880100,0.0000,1.0,51.9249,51.3174,47.8050,18.3917,29.0375,-0.2133,0.0521,0.2653,10.6179,-124.5405,30.0000,0.0000,51.9249,49.7635,54.0864,-20366985.3555,-87813000.0000
2003-04-09,79.7,80.74,78.63,78.71,50.3897472612,8543200,0.0000,1.0,51.9070,51.3949,47.0680,26.8566,41.1698,-0.1880,0.1306,0.3186,11.0914,-84.3799,35.0000,0.0000,51.9070,49.6960,54.1181,-24298471.0693,-94693100.0000
2003-04-08,80.62,80.7,78.47,80.07,51.2604124407,8057600,0.0000,1.0,51.7940,51.5007,50.1153,41.8643,54.4240,-0.1170,0.2486,0.3656,11.6247,-42.2227,40.0000,5.0000,51.7940,49.1050,54.4830,-16403096.6618,-86149900.0000
2003-04-07,82.6,82.9,80.25,80.47,51.5164904347,8881400,0.0000,1.0,51.6429,51.5260,51.0385,54.7886,58.4620,-0.0880,0.3069,0.3949,12.1965,21.8188,45.0000,10.0000,51.6429,48.5429,54.7430,-19907971.9979,-78092300.0000
2003-04-04,82.35,82.55,80.04,80.79,51.7213528298,8985000,0.0000,1.0,51.4902,51.5270,51.7633,66.6191,50.5696,-0.0661,0.3507,0.4169,12.3093,24.3796,50.0000,15.0000,51.4902,48.0937,54.8868,-12501219.5453,-69210900.0000
2003-04-03,82.32,83.48,81.71,81.91,52.4383712129,9623600,0.0000,1.0,51.3977,51.5065,54.3284,53.9782,31.0299,-0.0527,0.3808,0.4334,12.5111,63.6543,55.0000,20.0000,51.3977,47.9313,54.8642,-8885741.4579,-60225900.0000
2003-04-02,79.9,81.97,79.9,81.46,52.1502834697,9700100,0.0000,1.0,51.2428,51.4084,53.4479,31.1116,16.7618,-0.1060,0.3405,0.4466,12.2307,34.3508,60.0000,25.0000,51.2428,47.7001,54.7855,-1436966.3170,-69849500.0000
2003-04-01,78.5,79.56,78.12,78.73,50.4025511609,7861400,0.0000,1.0,51.1234,51.3303,47.6286,7.9999,12.2550,-0.1595,0.3136,0.4731,12.2818,-23.5852,65.0000,30.0000,51.1234,47.5503,54.6965,-6357306.8965,-79549600.0000
2003-03-31,79.26,79.61,78.31,78.43,50.2104926655,10169200,0.0000,1.0,51.0584,51.4280,46.9362,11.1738,21.6701,-0.0604,0.4525,0.5130,12.8754,-20.9189,70.0000,35.0000,51.0584,47.3893,54.7276,-5156259.6742,-87411000.0000
2003-03-28,81.05,81.99,80.5,80.85,51.7597645289,6649200,0.0000,1.0,51.0232,51.5561,52.2284,17.5913,31.8475,0.1148,0.6429,0.5281,13.5514,40.1787,75.0000,40.0000,51.0232,47.3090,54.7375,3135549.5562,-77241800.0000
2003-03-27,80.75,82.33,80.51,81.45,52.1438815199,7265800,0.0000,1.0,50.9304,51.5347,53.6533,36.2454,48.6233,0.2194,0.7188,0.4994,13.5820,52.6558,80.0000,45.0000,50.9304,47.2016,54.6592,6660964.3215,-70592600.0000
2003-03-26,83.0,83.25,81.18,81.55,52.2079010183,10531600,0.0000,1.0,50.7969,51.4706,53.8860,41.7058,60.4109,0.3215,0.7660,0.4445,13.6109,73.4759,85.0000,50.0000,50.7969,47.0603,54.5335,6421432.4527,-63326800.0000
2003-03-25,82.0,84.0,81.74,83.45,53.4242714896,8777100,0.0000,1.0,50.6641,51.3930,58.4643,67.9186,75.2553,0.4445,0.8087,0.3642,13.4210,112.8706,90.0000,55.0000,50.6641,46.9487,54.3794,13188112.6463,-52795200.0000
2003-03-24,82.46,83.35,82.23,82.25,52.6560375078,9352600,0.0000,1.0,50.5239,51.1791,56.2332,71.6084,80.2542,0.4745,0.7275,0.2530,13.0340,119.5194,95.0000,60.0000,50.5239,47.0308,54.0170,8683052.4696,-61572300.0000
2003-03-21,82.76,84.9,82.76,84.9,54.3525542177,12625400,0.0000,1.0,50.4058,51.0237,63.3749,86.2389,86.3296,0.5572,0.6916,0.1344,12.7708,194.7826,100.0000,65.0000,50.4058,47.0521,53.7594,17701631.0410,-52219700.0000
2003-03-20,81.71,82.49,80.64,82.2,52.6240277585,9046400,0.0000,1.0,50.2473,50.6733,58.2416,82.9153,88.7179,0.4678,0.4629,-0.0049,12.3229,141.7909,90.0000,70.0000,50.2473,47.3921,53.1025,5076231.0410,-64845100.0000
2003-03-19,82.09,82.5,81.08,82.0,52.4959887615,10473100,0.0000,1.0,50.1497,50.4679,57.8257,89.8345,92.8581,0.4621,0.3403,-0.1218,12.4104,165.4232,95.0000,75.0000,50.1497,47.5001,52.7993,-1134000.3106,-73891500.0000
2003-03-18,82.46,83.5,81.49,82.47,52.7968804044,10795400,0.0000,1.0,50.0700,50.2544,59.1409,93.4038,88.4600,0.4292,0.1919,-0.2374,12.3629,222.2082,100.0000,80.0000,50.0700,47.6190,52.5209,-4231677.7745,-63418400.0000
2003-03-17,78.0,82.67,77.84,82.46,52.7904784546,15193000,0.0000,1.0,49.9695,49.9868,59.1221,95.3361,73.2035,0.3137,-0.0310,-0.3447,12.1836,185.6080,100.0000,85.0000,49.9695,47.8288,52.1101,-3963135.4855,-74213800.0000
2003-03-14,78.45,79.48,78.11,79.0,50.5754038069,10117700,0.0000,1.0,49.8091,49.6917,51.8415,76.6400,47.5481,0.1088,-0.3143,-0.4231,12.1878,78.8203,20.0000,90.0000,49.8091,48.1010,51.5172,-17835005.0510,-89406800.0000
2003-03-13,75.99,78.68,75.31,78.45,50.2232965652,10452500,0.0000,1.0,49.7086,49.5987,50.5104,47.6345,30.8874,0.0045,-0.4458,-0.4503,12.5929,-2.4117,25.0000,95.0000,49.7086,47.9567,51.4605,-20862929.8696,-99524500.0000
2003-03-12,75.25,75.63,73.17,75.18,48.1298589645,12773700,0.0000,1.0,49.6462,49.5329,41.3552,18.3699,26.6110,-0.1200,-0.5714,-0.4514,12.7604,-179.2213,30.0000,100.0000,49.6462,47.8831,51.4092,-29888679.1280,-109977000.0000
2003-03-11,75.82,76.33,75.2,75.35,48.238692112,8119200,0.0000,1.0,49.7169,49.6806,41.7365,26.6579,37.1768,-0.0888,-0.5102,-0.4214,11.7523,-145.8094,35.0000,15.0000,49.7169,48.0950,51.3388,-37989074.2486,-97203300.0000
2003-03-10,77.45,77.45,75.5,75.7,48.4627603567,6641300,0.0000,1.0,49.7988,49.8324,42.5030,34.8052,38.3333,-0.0365,-0.4357,-0.3992,11.2268,-122.0672,40.0000,20.0000,49.7988,48.3251,51.2725,-32025414.0729,-89084100.0000
2003-03-07,75.71,77.99,75.71,77.9,49.8711893235,8129200,0.0000,1.0,49.8437,49.9765,47.7385,50.0672,35.9206,0.0330,-0.3571,-0.3901,10.7619,-51.2242,45.0000,25.0000,49.8437,48.4852,51.2021,-26746432.0217,-82442800.0000
2003-03-06,77.0,77.78,76.7,77.07,49.339827486,5876300,0.0000,1.0,49.8312,49.9876,45.3247,30.1275,26.5561,0.0033,-0.3950,-0.3984,10.3334,-54.2032,50.0000,30.0000,49.8312,48.4694,51.1930,-34233853.0748,-90572000.0000
2003-03-05,76.7,77.73,76.25,77.73,49.762356176,6658000,0.0000,1.0,49.8325,50.0558,46.9633,27.5672,24.9005,0.0156,-0.3836,-0.3992,10.1780,-52.0410,55.0000,35.0000,49.8325,48.4725,51.1925,-32383906.7783,-84695700.0000
2003-03-04,77.6,77.75,76.53,76.7,49.1029553416,5672200,0.0000,1.0,49.8072,50.0867,43.9596,21.9735,23.4023,-0.0033,-0.4064,-0.4031,9.9945,-71.6841,60.0000,40.0000,49.8072,48.4244,51.1900,-39041906.7783,-91353700.0000
2003-03-03,78.9,79.0,77.12,77.33,49.5062781821,6618300,0.0000,1.0,49.8498,50.1903,45.4554,25.1607,27.3077,0.0398,-0.3625,-0.4023,9.8834,-5.1636,65.0000,45.0000,49.8498,48.5044,51.1951,-34950483.8271,-85681500.0000
2003-02-28,77.0,78.47,77.0,77.95,49.9031990727,6585200,0.0000,1.0,49.8728,50.2623,46.9491,23.0726,31.7137,0.0700,-0.3422,-0.4122,9.9399,-5.5111,0.0000,50.0000,49.8728,48.5360,51.2096,-29810740.2108,-79063200.0000
2003-02-27,77.9,78.59,76.75,77.28,49.4742684328,9926500,0.0000,1.0,49.8791,50.3001,45.0970,33.6899,45.9267,0.0780,-0.3518,-0.4297,9.8100,-32.2222,5.0000,55.0000,49.8791,48.5406,51.2177,-31737023.2032,-85648400.0000
2003-02-26,78.45,79.05,77.3,77.4,49.551091831,8587000,0.0000,1.0,49.9715,50.3870,45.3665,38.3786,58.3153,0.1341,-0.3152,-0.4492,9.6734,-9.4660,10.0000,60.0000,49.9715,48.5084,51.4346,-27529050.3773,-75721900.0000
2003-02-25,77.9,79.37,76.9,79.07,50.6202174558,7675900,0.0000,1.0,50.0533,50.4750,49.2580,65.7117,76.4855,0.2110,-0.2717,-0.4827,9.6768,22.3452,15.0000,65.0000,50.0533,48.5125,51.5941,-19923421.8060,-67134900.0000
2003-02-24,79.7,79.99,78.56,78.56,50.2937180135,6874700,0.0000,1.0,50.0276,50.4597,47.9630,70.8556,85.4172,0.2143,-0.3212,-0.5355,9.6804,63.7118,0.0000,70.0000,50.0276,48.5085,51.5467,-25734730.7126,-74810800.0000
2003-02-21,79.49,80.0,78.16,79.95,51.1835890425,7453900,0.0000,1.0,50.0365,50.4772,51.3567,92.8893,90.7521,0.2427,-0.3463,-0.5891,10.1378,82.1124,5.0000,75.0000,50.0365,48.5092,51.5638,-18860030.7126,-67936100.0000
2003-02-20,79.57,80.05,78.71,79.15,50.6714330546,6285100,0.0000,1.0,50.0667,50.4028,49.3991,92.5067,81.7188,0.1857,-0.4641,-0.6498,10.6192,68.9419,10.0000,80.0000,50.0667,48.4299,51.7035,-25908827.4510,-75390000.0000
2003-02-19,79.08,79.7,78.82,79.51,50.9019032492,5440300,0.0000,1.0,50.0794,50.3745,50.2639,86.8605,62.2864,0.1408,-0.5554,-0.6962,11.0774,68.1462,0.0000,85.0000,50.0794,48.4203,51.7385,-23751255.8097,-69104900.0000
2003-02-18,78.02,79.5,77.91,79.33,50.7866681519,7791200,0.0000,1.0,50.1074,50.3190,49.8468,65.7894,41.3937,0.0440,-0.6874,-0.7314,11.6528,34.6945,0.0000,90.0000,50.1074,48.3764,51.8383,-26842335.3557,-74545200.0000
2003-02-14,76.4,77.45,75.35,77.45,49.5831015803,8299500,0.0000,1.0,50.1654,50.2698,45.2956,34.2093,31.4214,-0.0918,-0.8341,-0.7424,12.2216,-84.7803,0.0000,95.0000,50.1654,48.2766,52.0542,-32967492.5890,-82336400.0000
2003-02-13,76.1,76.35,74.31,75.86,48.5651915543,11218400,0.0000,1.0,50.4354,50.3421,40.9934,24.1825,35.9448,-0.1673,-0.8867,-0.7194,12.2541,-134.8965,0.0000,100.0000,50.4354,47.6338,53.2370,-41266992.5890,-90635900.0000
2003-02-12,77.5,78.09,76.5,76.5,48.9749163446,5609200,0.0000,1.0,50.8054,50.5291,42.2645,35.8723,45.5778,-0.1597,-0.8374,-0.6776,11.9504,-83.6365,5.0000,70.0000,50.8054,47.2389,54.3719,-47096161.2164,-79417500.0000
2003-02-11,78.3,78.97,77.31,77.39,49.5446898812,8598200,0.0000,1.0,51.1866,50.6927,44.0696,47.7795,45.9441,-0.1662,-0.8038,-0.6377,12.1573,-59.3948,0.0000,75.0000,51.1866,46.9227,55.4506,-41486961.2164,-73808300.0000
2003-02-10,77.1,78.02,76.45,77.91,49.8775912733,7949100,0.0000,1.0,51.5052,50.8136,45.1397,53.0815,39.9999,-0.2113,-0.8074,-0.5961,12.5921,-72.0551,5.0000,80.0000,51.5052,46.8459,56.1644,-33717503.3853,-65210100.0000
2003-02-07,77.97,78.15,76.61,77.1,49.3590333356,8296400,0.0000,1.0,51.8125,50.9121,43.0949,36.9712,29.3879,-0.2908,-0.8341,-0.5433,12.7624,-78.1183,10.0000,85.0000,51.8125,46.8240,56.8009,-40552716.7601,-73159200.0000
2003-02-06,77.11,78.2,76.51,77.51,49.6215132794,7755200,0.1500,1.0,52.1240,51.0756,43.8814,29.9471,24.9871,-0.3326,-0.8032,-0.4706,12.9822,-79.8876,15.0000,90.0000,52.1240,47.0107,57.2373,-37535844.0331,-64862800.0000
2003-02-05,77.85,78.9,76.87,77.26,49.3659298991,7427200,0.0000,1.0,52.3326,51.2286,42.9177,21.2455,23.0504,-0.3914,-0.7789,-0.3875,13.2134,-84.0575,20.0000,95.0000,52.3326,47.3050,57.3602,-38958395.5130,-72618000.0000
2003-02-04,78.18,78.18,76.25,77.09,49.2573069625,7216200,0.0000,1.0,52.6118,51.4247,42.5192,23.7689,28.7434,-0.4208,-0.7104,-0.2896,13.5061,-100.7239,25.0000,100.0000,52.6118,47.6545,57.5692,-34384996.4986,-80045200.0000
2003-02-03,78.2,78.87,77.75,78.18,49.9537716737,6683500,0.0000,1.0,52.8195,51.6529,44.4077,24.1369,37.6728,-0.4173,-0.6017,-0.1844,13.6208,-90.2740,30.0000,95.0000,52.8195,48.0994,57.5396,-33450255.5664,-72829000.0000
2003-01-31,77.7,78.34,77.02,78.2,49.9665508427,9744100,0.0000,1.0,52.9304,51.8317,44.4421,38.3246,46.6313,-0.4449,-0.5251,-0.0801,14.0795,-105.8952,35.0000,100.0000,52.9304,48.3837,57.4770,-31898728.7805,-66145500.0000
2003-01-30,81.3,81.3,78.3,78.3,50.0304466878,7349500,0.0000,1.0,53.0061,52.0280,44.6063,50.5570,43.5038,-0.4520,-0.4209,0.0311,14.4248,-79.3983,40.0000,0.0000,53.0061,48.6115,57.4007,-39575898.4774,-56401400.0000
2003-01-29,79.5,80.7,78.57,80.32,51.3211427582,7755000,0.0000,1.0,52.9805,52.2383,48.0095,51.0123,31.3749,-0.4325,-0.2884,0.1441,15.0834,-63.8130,45.0000,0.0000,52.9805,48.5117,57.4494,-32226398.4774,-49051900.0000
2003-01-28,78.5,80.47,78.36,80.11,51.1869614835,8017400,0.0000,1.0,52.8505,52.3349,47.6147,28.9421,17.3436,-0.4987,-0.2464,0.2523,15.6277,-61.7150,50.0000,5.0000,52.8505,48.0566,57.6444,-37214356.2244,-56806900.0000
2003-01-27,77.99,79.5,77.61,78.42,50.1071217019,9307800,0.0000,1.0,52.7626,52.4557,44.3867,14.1703,10.3396,-0.5525,-0.1756,0.3769,16.1445,-80.7236,55.0000,10.0000,52.7626,47.7889,57.7363,-42495960.9632,-64824300.0000
2003-01-24,80.6,81.5,78.82,78.99,50.4713280188,7748000,0.0000,1.0,52.7652,52.7029,45.2807,8.9183,6.2143,-0.4878,0.0273,0.5150,16.4511,-56.8951,60.0000,15.0000,52.7652,47.7969,57.7335,-41166275.2496,-55516500.0000
2003-01-23,80.15,81.36,79.8,81.05,51.7875824271,8371400,0.0000,1.0,52.7898,52.9378,48.6447,7.9302,5.5529,-0.3882,0.2487,0.6370,17.0249,-38.1944,65.0000,20.0000,52.7898,47.8625,57.7171,-34401230.4743,-47768500.0000
2003-01-22,80.0,80.77,79.39,79.7,50.9249885187,9432400,0.0000,1.0,52.7645,53.0589,46.1543,1.7943,12.6796,-0.3403,0.3938,0.7341,17.8412,-53.3472,70.0000,25.0000,52.7645,47.8119,57.7172,-39445535.6011,-56139900.0000
2003-01-21,81.3,81.85,80.5,80.54,51.4617136173,8926900,0.0000,1.0,52.7674,53.2835,47.5163,6.9342,31.9487,-0.1581,0.6610,0.8191,18.5666,-32.5810,75.0000,30.0000,52.7674,47.8189,57.7159,-34250880.5281,-46707500.0000
2003-01-17,83.74,83.74,81.18,81.3,51.9473220398,17331200,0.0000,1.0,52.7074,53.4753,48.7530,29.3103,55.4534,0.0791,0.9378,0.8587,19.5209,-8.4585,80.0000,35.0000,52.7074,47.6686,57.7461,-25852982.0091,-37780600.0000
2003-01-16,87.4,87.71,85.38,86.05,54.9823746805,9904300,0.0000,1.0,52.6380,53.6361,57.6638,59.6015,74.4552,0.3891,1.2280,0.8389,20.3774,75.0832,85.0000,40.0000,52.6380,47.5218,57.7543,-10146582.0094,-20449400.0000
2003-01-15,88.58,88.65,86.95,87.59,55.9663706946,8146600,0.0000,1.0,52.4547,53.4944,61.1037,77.4483,84.1697,0.5299,1.2715,0.7416,20.2100,111.0195,90.0000,45.0000,52.4547,47.4255,57.4838,-5938317.2021,-10545100.0000
2003-01-14,87.23,88.59,87.22,88.58,56.5989395607,7569100,0.0000,1.0,52.2639,53.2342,63.4139,86.3157,88.2449,0.5992,1.2084,0.6091,19.5456,138.8908,95.0000,50.0000,52.2639,47.4996,57.0282,-3925627.7911,-2398500.0000
2003-01-13,88.31,88.95,87.35,87.51,55.9152540185,10499000,0.0000,1.0,51.9898,52.8800,61.9362,88.7452,89.7861,0.5865,1.0458,0.4593,18.7593,164.4211,100.0000,55.0000,51.9898,47.6421,56.3376,-11384229.9810,-9967600.0000
2003-01-10,85.85,88.04,85.7,87.68,56.0238769551,9955400,0.0000,1.0,51.7553,52.5605,62.3161,89.6739,89.0888,0.5800,0.8927,0.3127,17.8912,185.0838,100.0000,60.0000,51.7553,47.7907,55.7199,-2985029.9808,531400.0000
2003-01-09,84.75,87.02,84.75,87.0,55.5893852087,10711600,0.0000,1.0,51.5560,52.1959,61.4169,90.9393,90.8492,0.5055,0.6732,0.1677,17.1121,201.9196,100.0000,65.0000,51.5560,48.1019,55.0101,-9877229.9800,-9424000.0000
2003-01-08,85.55,85.69,84.07,84.19,53.7939119623,9508800,0.0000,1.0,51.3579,51.8387,57.4288,86.6531,92.1248,0.3862,0.4276,0.0414,16.4474,187.6857,95.0000,70.0000,51.3579,48.4388,54.2770,-20400079.3195,-20135600.0000
2003-01-07,83.95,86.18,83.75,86.0,54.950426758,11906900,0.0000,1.0,51.2109,51.6329,61.3064,94.9551,89.0889,0.3458,0.2906,-0.0552,15.9604,267.2906,100.0000,75.0000,51.2109,48.5093,53.9125,-12299990.4309,-10626800.0000
2003-01-06,81.9,84.8,81.81,83.59,53.4105368919,7921300,0.0000,1.0,51.0934,51.2837,57.6931,94.7663,73.3987,0.1355,-0.0062,-0.1417,15.4478,200.3449,0.0000,80.0000,51.0934,48.8952,53.2915,-22442905.2460,-22533700.0000
2003-01-03,80.7,81.65,80.21,81.65,52.1709574975,5962300,0.0000,1.0,51.0764,51.0598,54.4395,77.5454,48.6476,-0.0525,-0.2281,-0.1755,15.1309,70.6040,5.0000,85.0000,51.0764,48.9457,53.2071,-23952985.8481,-30455000.0000
2003-01-02,78.8,80.57,78.19,80.57,51.4808823708,7864500,0.0000,1.0,51.1416,50.9429,52.5079,47.8844,26.5505,-0.2194,-0.3818,-0.1624,15.3792,-15.4440,0.0000,90.0000,51.1416,48.8106,53.4726,-29915285.8481,-36417300.0000
2002-12-31,77.1,78.46,77.1,77.5,49.5192799272,7871400,0.0000,1.0,51.2898,50.8862,46.3674,20.5132,18.2969,-0.3946,-0.5022,-0.1076,15.8674,-115.0971,0.0000,95.0000,51.2898,48.5502,54.0295,-37779785.8481,-44281800.0000
2002-12-30,77.0,77.43,75.6,76.25,48.7205818639,8066600,0.0000,1.0,51.6029,51.0301,43.5439,11.2539,23.8210,-0.4399,-0.4488,-0.0089,16.5397,-156.6286,5.0000,100.0000,51.6029,48.3593,54.8465,-34538621.1410,-52153200.0000
2002-12-27,78.5,79.18,76.61,77.36,49.4298257442,6334100,0.0000,1.0,51.9438,51.2732,45.5676,23.1235,36.4599,-0.3940,-0.2929,0.1011,16.9891,-114.0093,10.0000,100.0000,51.9438,48.5538,55.3338,-32202392.7254,-44086600.0000
2002-12-26,79.81,80.7,78.26,78.5,50.1582383779,5784300,0.0000,1.0,52.2741,51.4673,47.7320,37.0857,41.2761,-0.3613,-0.1618,0.1996,17.6869,-75.6865,15.0000,75.0000,52.2741,48.6490,55.8993,-29565238.2512,-37752500.0000
2002-12-24,80.2,81.0,79.76,79.76,50.9633260258,2420200,0.0000,1.0,52.4837,51.6051,50.2375,49.1705,37.8657,-0.3561,-0.0662,0.2899,18.4211,-53.5328,20.0000,80.0000,52.4837,48.8876,56.0799,-24918833.3328,-31968200.0000
2002-12-23,79.75,81.5,79.44,80.26,51.2828052511,5922200,0.0000,1.0,52.6895,51.6726,51.2517,37.5723,30.9597,-0.4042,-0.0253,0.3789,18.8018,-52.1289,25.0000,85.0000,52.6895,48.9953,56.3836,-22498633.3328,-29548000.0000
2002-12-20,79.4,80.0,78.88,79.79,50.9824947793,8053800,0.0000,1.0,52.8227,51.7136,50.3568,26.8545,35.4466,-0.4852,-0.0052,0.4800,19.2026,-78.1924,30.0000,90.0000,52.8227,49.1489,56.4965,-21291194.4977,-35470200.0000
2002-12-19,78.6,80.34,78.35,78.66,50.26047173,7319900,0.0000,1.0,52.9859,51.7906,48.1840,28.4525,45.2864,-0.5503,0.0511,0.6013,19.9484,-98.1940,35.0000,0.0000,52.9859,49.3640,56.6079,-26324819.4984,-43524000.0000
2002-12-18,79.25,79.69,78.24,79.13,50.5607822018,6514900,0.0000,1.0,53.0802,51.9517,49.0320,51.0330,53.4129,-0.5432,0.1957,0.7389,20.7335,-105.0646,40.0000,0.0000,53.0802,49.6540,56.5064,-21285491.3575,-36204100.0000
2002-12-17,80.6,81.77,80.03,80.31,51.3147531736,6167100,0.0000,1.0,53.0559,52.0981,51.1802,56.3737,50.1173,-0.5279,0.3468,0.8747,21.6991,-58.7396,45.0000,5.0000,53.0559,49.5526,56.5592,-22768192.7366,-29689200.0000
2002-12-16,79.6,81.79,79.05,81.62,52.151788744,8483500,0.0000,1.0,53.0198,52.1805,53.6597,52.8321,44.3070,-0.5488,0.4579,1.0067,22.2920,-53.3594,50.0000,10.0000,53.0198,49.4316,56.6080,-18585906.5288,-23522100.0000
2002-12-13,79.25,80.0,78.27,80.0,51.1166760539,7773800,0.0000,1.0,52.9684,52.1836,50.8631,41.1460,35.6065,-0.6360,0.5078,1.1439,22.9160,-86.7383,55.0000,15.0000,52.9684,49.3032,56.6335,-26016709.4486,-32005600.0000
2002-12-12,81.25,81.69,79.7,80.17,51.2252989906,7208700,0.0000,1.0,52.9914,52.2959,51.1709,38.9427,27.5108,-0.6333,0.6695,1.3029,23.9329,-61.0156,60.0000,20.0000,52.9914,49.3675,56.6153,-33790509.4486,-24231800.0000
2002-12-11,80.8,82.48,79.99,81.44,52.0367762229,6661000,0.0000,1.0,52.9652,52.4086,53.4677,26.7307,17.0631,-0.6060,0.8552,1.4612,24.6679,-37.9598,65.0000,0.0000,52.9652,49.2835,56.6469,-29986924.0223,-17023100.0000
2002-12-10,78.6,81.0,78.6,80.8,51.6278428145,6869800,0.0000,1.0,52.8920,52.4477,52.4459,16.8589,12.0092,-0.6157,0.9970,1.6127,25.3721,-61.5211,70.0000,0.0000,52.8920,49.0835,56.7006,-31083715.1870,-23684100.0000
2002-12-09,81.0,81.33,79.5,79.59,50.8547030892,8841900,0.0000,1.0,52.7799,52.5340,50.4932,7.5998,10.3875,-0.5614,1.2052,1.7666,26.4016,-55.4060,75.0000,5.0000,52.7799,48.7062,56.8536,-36808548.5207,-30553900.0000
2002-12-06,81.5,82.75,81.07,82.32,52.5990596595,7594800,0.0000,1.0,52.7160,52.7108,55.3661,11.5689,18.1778,-0.3749,1.5321,1.9070,27.2794,-8.5929,80.0000,10.0000,52.7160,48.4864,56.9456,-28836343.6033,-21712000.0000
2002-12-05,84.9,84.98,82.6,83.06,53.071888913,6900000,0.0000,1.0,52.6083,52.7225,56.7771,11.9938,31.4198,-0.2512,1.7495,2.0007,27.8262,26.8125,85.0000,15.0000,52.6083,48.2642,56.9524,-32543329.3173,-14117200.0000
2002-12-04,83.41,84.86,82.82,83.69,53.4744327369,10053500,0.0000,1.0,52.5598,52.6857,57.9720,30.9708,53.0823,-0.1102,1.9533,2.0635,28.0058,34.7260,90.0000,20.0000,52.5598,48.2158,56.9037,-28310556.2080,-7217200.0000
2002-12-03,86.72,87.03,85.15,85.21,54.4456495819,7027800,0.0000,1.0,52.4908,52.6027,60.9101,51.2947,70.8762,0.0531,2.1441,2.0910,28.1369,81.9170,95.0000,25.0000,52.4908,48.1633,56.8182,-26832100.3256,2836300.0000
2002-12-02,88.6,89.46,86.3,87.3,55.7810727439,9694200,0.0000,1.0,52.3993,52.4087,65.2284,76.9816,84.7100,0.1798,2.2576,2.0778,27.6276,135.3745,100.0000,30.0000,52.3993,48.1647,56.6340,-20252883.3039,9864100.0000
2002-11-29,87.71,88.05,86.76,86.92,55.5382685326,2980700,0.0000,1.0,52.1742,52.0537,64.7973,84.3523,89.6115,0.2008,2.2336,2.0328,26.7423,150.1025,95.0000,35.0000,52.1742,48.2126,56.1358,-16694252.9245,169900.0000
2002-11-27,85.9,88.11,85.85,87.7,56.0366561241,8209800,0.0000,1.0,51.9146,51.6870,66.4026,92.7961,93.6083,0.2126,2.1952,1.9826,25.9841,181.4785,100.0000,0.0000,51.9146,48.1959,55.6333,-14452951.3740,3150600.0000
2002-11-26,86.15,86.15,84.39,85.06,54.3498058143,8560800,0.0000,1.0,51.6215,51.2291,63.4946,91.6862,94.5693,0.1340,2.0635,1.9295,25.1860,155.7013,95.0000,0.0000,51.6215,48.3515,54.8915,-19683974.3825,-5059200.0000
2002-11-25,84.63,86.25,83.52,86.2,55.0782184481,8651200,0.0000,1.0,51.3512,50.9006,65.8321,96.3425,87.7805,0.1411,2.0371,1.8960,24.5954,187.7215,100.0000,5.0000,51.3512,48.1347,54.5677,-17641056.1999,3501600.0000
2002-11-22,83.95,85.17,83.8,84.43,53.9472619904,9053300,0.0000,1.0,51.0387,50.4608,63.8703,95.6793,74.0208,0.0390,1.8997,1.8607,23.9737,191.3251,100.0000,0.0000,51.0387,48.1319,53.9455,-25975362.4273,-5149600.0000
2002-11-21,82.05,84.92,82.05,84.9,54.2475724622,12737200,0.0000,1.0,50.7190,50.0939,64.8090,71.3196,58.2310,-0.0392,1.8118,1.8509,23.4589,191.4021,100.0000,0.0000,50.7190,47.7562,53.6819,-25248455.1277,3903700.0000
2002-11-20,77.95,81.71,77.9,81.61,52.1453991595,9070900,0.0000,1.0,50.3059,49.6566,60.9970,55.0633,59.1034,-0.2181,1.6426,1.8607,22.9493,67.9134,40.0000,5.0000,50.3059,47.1295,53.4822,-37808133.1753,-8833500.0000
2002-11-19,78.24,79.45,77.84,78.37,50.0751737793,6918400,0.0000,1.0,50.0775,49.3946,56.5986,48.3100,67.8451,-0.2983,1.6169,1.9153,22.8610,10.3560,45.0000,10.0000,50.0775,46.8078,53.3473,-46402870.4454,-17904400.0000
