,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV
2008-12-24,13.63,13.76,13.55,13.65,5.63846293005,2649100,0.0000,1.0,5.7399,5.7701,45.8455,27.0230,16.8836,0.0161,0.0111,-0.0050,23.0581,-26.3358,75.0000,15.0000,5.7399,6.2790,5.2007,1127078390.4400,1362762700.0000
2008-12-23,14.33,14.33,13.33,13.62,5.62607070384,15821700,0.0000,1.0,5.7240,5.7840,45.6783,41.0041,24.6120,0.0375,0.0285,-0.0090,23.2675,-6.9724,80.0000,0.0000,5.7240,6.2921,5.1558,1127204538.0593,1360113600.0000
2008-12-22,14.48,14.57,13.75,14.1,5.82434632335,11017300,0.0000,1.0,5.7070,5.8006,47.9276,58.4154,39.5736,0.0699,0.0516,-0.0184,23.4879,42.2819,85.0000,0.0000,5.7070,6.3053,5.1088,1133849652.0589,1375935300.0000
2008-12-19,14.47,14.72,14.27,14.45,5.96892229592,17885900,0.0000,1.0,5.6639,5.7981,49.6201,69.7123,58.8266,0.0959,0.0601,-0.0359,23.9635,81.9877,90.0000,5.0000,5.6639,6.3413,4.9864,1135461939.8641,1386952600.0000
2008-12-18,15.17,15.22,14.28,14.61,6.03501416909,14340200,0.0000,1.0,5.5961,5.7801,50.3930,74.1212,76.8461,0.1152,0.0553,-0.0599,24.7891,108.9360,95.0000,10.0000,5.5961,6.3976,4.7946,1139039119.8641,1404838500.0000
2008-12-17,15.01,15.48,14.88,15.02,6.2043745941,15737400,0.0000,1.0,5.5358,5.7533,52.3790,68.0933,73.4640,0.1304,0.0417,-0.0886,25.6644,155.1170,100.0000,15.0000,5.5358,6.3767,4.6949,1143310668.8002,1419178700.0000
2008-12-16,14.04,15.29,14.04,15.17,6.2663357252,24476700,0.0000,1.0,5.4796,5.7058,53.1064,63.8676,72.0535,0.1278,0.0066,-0.1212,26.9791,148.4677,100.0000,20.0000,5.4796,6.2837,4.6756,1151703948.7998,1434916100.0000
2008-12-15,14.21,14.36,13.76,13.91,5.74586222396,14079500,0.0000,1.0,5.4185,5.6468,47.2617,60.2799,58.7623,0.1084,-0.0448,-0.1532,28.2300,88.4658,80.0000,25.0000,5.4185,6.1573,4.6797,1131926775.1998,1410439400.0000
2008-12-12,13.6,14.41,13.39,14.27,5.8945689386,16776100,0.0000,1.0,5.3865,5.6364,48.9166,64.7540,60.7870,0.1237,-0.0566,-0.1803,28.8294,99.8233,85.0000,30.0000,5.3865,6.1212,4.6518,1138966525.1998,1424518900.0000
2008-12-11,13.72,14.19,13.47,13.79,5.69629331908,15294800,0.0000,1.0,5.3762,5.6092,46.5458,73.5052,61.2903,0.1251,-0.0861,-0.2112,29.4604,90.8271,90.0000,35.0000,5.3762,6.0875,4.6649,1126795629.1216,1407742800.0000
2008-12-10,14.06,14.23,13.23,13.79,5.69629331908,18239600,0.0000,1.0,5.3454,5.6001,46.5458,81.5033,72.1845,0.1403,-0.1022,-0.2425,29.9461,93.7668,95.0000,40.0000,5.3454,6.0519,4.6389,1128495051.3441,1407742800.0000
2008-12-09,14.18,14.64,13.9,14.18,5.85739225994,17097500,0.0000,1.0,5.3301,5.5899,48.1856,85.4862,87.0409,0.1562,-0.1214,-0.2776,30.4574,157.7744,100.0000,45.0000,5.3301,6.0186,4.6417,1126306299.3445,1425982400.0000
2008-12-08,14.05,14.52,13.92,14.26,5.89043819653,17211000,0.0000,1.0,5.3204,5.5618,48.5187,82.3698,85.2846,0.1562,-0.1604,-0.3166,31.3595,163.1548,5.0000,50.0000,5.3204,5.9839,4.6569,1130465150.6959,1443079900.0000
2008-12-05,13.15,13.98,12.78,13.96,5.76651593433,20563900,0.0000,1.0,5.3190,5.5272,47.2189,73.9719,84.1332,0.1444,-0.2113,-0.3557,32.2197,85.4473,0.0000,55.0000,5.3190,5.9775,4.6604,1128170350.6950,1425868900.0000
2008-12-04,13.4,13.84,13.02,13.4,5.53519437822,20276200,0.0000,1.0,5.3190,5.5020,44.7448,66.0914,77.6916,0.1313,-0.2605,-0.3918,32.7115,59.6801,0.0000,60.0000,5.3190,5.9775,4.6604,1108291914.0278,1405305000.0000
2008-12-03,12.95,13.91,12.85,13.63,5.63020144591,21720300,0.0000,1.0,5.3462,5.4985,45.5784,62.4189,60.0908,0.1286,-0.2960,-0.4246,33.3498,48.8993,0.0000,65.0000,5.3462,6.0793,4.6131,1109775538.4187,1425581200.0000
2008-12-02,12.5225,13.31,12.5225,13.26,5.4773639892,23686700,0.0000,1.0,5.3900,5.4846,43.9835,72.1373,60.4919,0.1100,-0.3467,-0.4568,34.0217,-3.4671,5.0000,70.0000,5.3900,6.2746,4.5054,1099530113.8901,1403860900.0000
2008-12-01,12.97,13.03,12.21,12.23,5.05189755565,15093000,0.0000,1.0,5.4261,5.4854,39.2773,82.6014,66.6740,0.0934,-0.3908,-0.4843,34.2729,-50.5501,10.0000,75.0000,5.4261,6.3786,4.4737,1078851248.8098,1380174200.0000
2008-11-28,13.31,13.35,12.95,13.13,5.42366434224,7227400,0.0000,1.0,5.4889,5.5310,42.2219,86.9721,89.2461,0.1095,-0.3981,-0.5076,34.3136,-11.3334,0.0000,80.0000,5.4889,6.4983,4.4796,1093208004.9071,1395267200.0000
2008-11-26,12.75,13.53,12.6,13.48,5.56824031481,13978000,0.0000,1.0,5.5356,5.5423,43.4246,74.5200,91.8842,0.0955,-0.4395,-0.5350,34.6715,-13.3640,0.0000,85.0000,5.5356,6.6126,4.4586,1093930744.9073,1402494600.0000
2008-11-25,13.03,13.23,12.58,12.88,5.32039579041,22178900,0.0000,1.0,5.5703,5.5396,40.6723,52.2833,79.7862,0.0583,-0.5006,-0.5589,35.0483,-34.8427,5.0000,90.0000,5.5703,6.6930,4.4476,1081455755.6603,1388516600.0000
2008-11-24,12.2,12.95,11.96,12.8,5.28734985382,26983400,0.0000,1.0,5.6321,5.5627,40.3045,31.4259,51.8898,0.0273,-0.5461,-0.5734,35.2162,-56.4445,10.0000,95.0000,5.6321,6.8266,4.4375,1083161824.8913,1366337700.0000
2008-11-21,11.48,12.02,10.91,12.01,4.96102123003,29049700,0.0000,1.0,5.6678,5.5917,36.6178,23.5274,25.1741,-0.0126,-0.5929,-0.5803,35.1768,-110.4459,15.0000,100.0000,5.6678,6.8617,4.4739,1064355212.7703,1339354300.0000
2008-11-20,11.68,12.33,11.14,11.17,4.61403889588,27146700,0.0000,1.0,5.7273,5.6581,32.4008,26.4718,17.2137,-0.0336,-0.6107,-0.5771,34.3553,-132.3887,20.0000,100.0000,5.7273,6.8926,4.5620,1035828930.7891,1310304600.0000
2008-11-19,12.25,12.605,11.69,11.69,4.82883748369,23575400,0.0000,1.0,5.8130,5.7680,33.7202,36.0185,28.1944,-0.0205,-0.5892,-0.5687,33.5587,-127.7810,25.0000,80.0000,5.8130,6.8868,4.7392,1061606889.6127,1337451300.0000
2008-11-18,12.58,12.63,11.73,12.3,5.08081275016,20507000,0.0000,1.0,5.8820,5.8668,35.3232,38.1497,34.0072,-0.0115,-0.5751,-0.5636,32.8889,-135.7770,30.0000,85.0000,5.8820,6.8676,4.8963,1085182289.6127,1361026700.0000
2008-11-17,12.32,12.69,11.88,12.21,5.0436360715,21412000,0.0000,1.0,5.9351,5.9495,34.8893,35.8356,45.8539,-0.0137,-0.5745,-0.5607,32.1963,-157.0999,35.0000,90.0000,5.9351,6.8545,5.0156,1079713756.2793,1340519700.0000
2008-11-14,13.24,13.59,12.36,12.36,5.1055972026,24871900,0.0000,1.0,6.0024,6.0449,35.2639,22.9384,34.5880,-0.0041,-0.5614,-0.5573,31.5125,-148.3479,0.0000,95.0000,6.0024,6.8449,5.1599,1083678941.4645,1361931700.0000
2008-11-13,12.29,13.79,11.39,13.77,5.68803183493,29357200,0.0000,1.0,6.0641,6.1438,39.0027,15.5192,27.0647,0.0133,-0.5430,-0.5563,30.9398,-160.6314,5.0000,100.0000,6.0641,6.8102,5.3181,1108550841.4645,1386803600.0000
2008-11-12,12.9,13.05,12.29,12.3,5.08081275016,14531800,0.0000,1.0,6.0889,6.1918,31.8458,10.2006,7.1625,-0.0112,-0.5708,-0.5596,30.3369,-245.8046,10.0000,100.0000,6.0889,6.8161,5.3618,1079682928.1314,1357446400.0000
2008-11-11,13.54,13.63,12.84,13.05,5.39061840566,20589700,0.0000,1.0,6.1515,6.3087,33.7661,10.1705,12.3305,0.0206,-0.5362,-0.5568,29.9884,-240.2607,0.0000,100.0000,6.1515,6.7187,5.5843,1093832312.3422,1371978200.0000
2008-11-10,14.61,14.63,13.38,13.71,5.66324738249,14048300,0.0000,1.0,6.2484,6.4053,35.5586,14.7669,11.1089,0.0462,-0.5157,-0.5620,29.8139,-157.8992,5.0000,100.0000,6.2484,6.9156,5.5812,1103475589.5573,1392567900.0000
2008-11-07,14.17,14.51,13.92,14.19,5.86152300201,11186600,0.0000,1.0,6.3390,6.4834,36.9125,23.3694,7.0720,0.0636,-0.5099,-0.5735,29.8307,-128.7407,10.0000,20.0000,6.3390,7.1425,5.5356,1110106387.1577,1406616200.0000
2008-11-06,14.62,15.0,13.89,13.96,5.76651593433,18077400,0.0000,1.0,6.3915,6.5489,35.7998,38.8554,26.1196,0.0742,-0.5152,-0.5894,30.0615,-128.4574,15.0000,25.0000,6.3915,7.2004,5.5826,1111054404.1070,1395429600.0000
2008-11-05,15.56,15.69,14.7,14.72,6.0804523319,12786100,0.0000,1.0,6.4328,6.6313,37.8981,46.9395,36.9166,0.1031,-0.5049,-0.6080,30.3045,-57.4261,20.0000,30.0000,6.4328,7.1927,5.6729,1126851771.6741,1413507000.0000
2008-11-04,15.28,15.78,15.06,15.75,6.50591876545,11547000,0.0000,1.0,6.4801,6.6893,40.9913,53.1432,53.5299,0.1174,-0.5163,-0.6337,30.8909,-14.6019,25.0000,35.0000,6.4801,7.2638,5.6964,1139121261.5728,1426293100.0000
2008-11-03,14.93,15.32,14.83,15.01,6.20024385202,14280000,0.0000,1.0,6.4956,6.7086,37.5101,58.8216,50.3719,0.0964,-0.5666,-0.6631,31.6651,-59.8898,30.0000,40.0000,6.4956,7.2928,5.6984,1128536511.5728,1414746100.0000
2008-10-31,15.23,15.7,15.07,15.27,6.30764314593,13255900,0.0000,1.0,6.5551,6.7621,38.2636,61.5694,55.5278,0.0956,-0.5916,-0.6872,32.1934,-41.7859,0.0000,45.0000,6.5551,7.4291,5.6811,1132325083.0018,1429026100.0000
2008-10-30,15.73,15.92,15.03,15.39,6.35721205081,16063100,0.0000,1.0,6.6309,6.8099,38.6036,61.9326,70.5650,0.0854,-0.6257,-0.7111,32.8476,-40.7860,5.0000,50.0000,6.6309,7.6558,5.6059,1137164538.5570,1442282000.0000
2008-10-29,15.87,16.09,15.06,15.16,6.26220498312,16004600,0.0000,1.0,6.7085,6.8575,37.5939,49.6670,58.6152,0.0673,-0.6652,-0.7324,33.5362,-46.8340,0.0000,55.0000,6.7085,7.8656,5.5514,1140232771.1410,1426218900.0000
2008-10-28,15.09,15.93,14.4,15.87,6.55548767033,20635100,0.0000,1.0,6.8261,6.9202,39.4988,41.7304,56.6176,0.0530,-0.6963,-0.7493,34.2725,-53.2970,0.0000,60.0000,6.8261,8.2292,5.4229,1153129681.8209,1442223500.0000
2008-10-27,14.69,15.37,14.51,14.53,6.00196823251,16945700,0.0000,1.0,6.9605,6.9586,33.4529,32.4105,33.7681,0.0069,-0.7556,-0.7625,34.9605,-81.7122,0.0000,65.0000,6.9605,8.7074,5.2136,1134113021.0365,1421588400.0000
2008-10-24,14.24,15.41,14.17,14.89,6.15067494714,25732800,0.0000,1.0,7.0725,7.0593,34.3284,31.4999,34.8055,0.0001,-0.7641,-0.7642,35.3775,-86.9220,5.0000,70.0000,7.0725,8.8461,5.2988,1150270548.9432,1438534100.0000
2008-10-23,14.88,15.4,14.42,15.32,6.3282968563,26456400,0.0000,1.0,7.2311,7.1549,35.3791,30.4659,28.6578,-0.0147,-0.7789,-0.7643,35.8164,-84.3920,10.0000,75.0000,7.2311,9.2029,5.2592,1146120097.3311,1464266900.0000
2008-10-22,14.82,15.16,14.65,15.03,6.20850533617,20119800,0.0000,1.0,7.3765,7.2420,34.0866,31.2778,31.0363,-0.0440,-0.8046,-0.7606,36.3544,-92.5145,15.0000,80.0000,7.3765,9.4848,5.2682,1123983109.5752,1437810500.0000
2008-10-21,15.2,15.47,14.84,14.87,6.142413463,12936800,0.0000,1.0,7.5128,7.3507,33.3882,28.3660,31.7035,-0.0639,-0.8135,-0.7496,36.7992,-95.3309,20.0000,85.0000,7.5128,9.6537,5.3719,1114120462.5157,1417690700.0000
2008-10-20,15.36,15.75,14.84,15.47,6.3902579874,14999500,0.0000,1.0,7.6493,7.4779,34.6979,29.7052,31.0935,-0.0726,-0.8062,-0.7336,37.3206,-94.5727,0.0000,90.0000,7.6493,9.7714,5.5272,1125825186.3253,1430627500.0000
2008-10-17,14.56,18.04,14.26,15.35,6.34068908252,24621400,0.0000,1.0,7.7765,7.5924,34.2076,38.3633,22.3009,-0.0950,-0.8105,-0.7155,37.8694,-88.4035,0.0000,95.0000,7.7765,9.8865,5.6666,1120056147.8635,1415628000.0000
2008-10-16,14.625,14.9702,13.69,14.97,6.18372088373,48839600,0.0000,1.0,7.9380,7.7242,32.6870,54.4666,35.7210,-0.1074,-0.7991,-0.6917,38.4471,-136.6486,5.0000,100.0000,7.9380,10.0780,5.7981,1130477904.4772,1391006600.0000
2008-10-15,16.99,17.01,15.01,15.33,6.33242759837,41383700,0.0000,1.0,8.1039,7.8863,33.3814,58.9748,57.0679,-0.0920,-0.7569,-0.6649,37.4456,-116.6220,10.0000,85.0000,8.1039,10.1877,6.0201,1081653564.4676,1439846200.0000
2008-10-14,18.63,18.75,17.58,17.74,7.32793643803,25130000,0.0000,1.0,8.2400,8.0499,38.5952,49.1240,70.6108,-0.0654,-0.7073,-0.6419,36.6357,-62.2544,15.0000,90.0000,8.2400,10.1948,6.2852,1109794480.4671,1481229900.0000
2008-10-13,17.66,18.12,16.73,18.1,7.47664315267,23751000,0.0000,1.0,8.3447,8.1259,39.4701,29.2862,49.2458,-0.1094,-0.7350,-0.6255,36.4116,-81.6930,20.0000,95.0000,8.3447,10.3171,6.3723,1128051318.0743,1506359900.0000
2008-10-10,15.14,17.2,15.0,16.73,6.91073148863,38606900,0.0000,1.0,8.4253,8.1943,34.0670,17.8929,27.5155,-0.1766,-0.7747,-0.5982,35.7112,-137.6176,25.0000,100.0000,8.4253,10.3808,6.4697,1104983800.0890,1482608900.0000
2008-10-09,17.16,17.22,15.55,15.96,6.59266434899,25099200,0.0000,1.0,8.5455,8.3294,30.7672,11.0899,11.0974,-0.2026,-0.7566,-0.5540,34.2240,-169.3789,30.0000,100.0000,8.5455,10.4071,6.6838,1082872575.5439,1444002000.0000
2008-10-08,16.13,18.09,16.02,17.01,7.02639226668,31996100,0.0000,1.0,8.6915,8.5122,32.9003,10.3956,15.0659,-0.1867,-0.6901,-0.5034,32.7668,-177.8661,35.0000,100.0000,8.6915,10.3663,7.0167,1095647617.4597,1469101200.0000
2008-10-07,18.11,18.47,16.49,16.5,6.81572442095,22357800,0.0000,1.0,8.8229,8.6686,30.6828,9.7518,7.1065,-0.1826,-0.6393,-0.4567,31.3305,-220.8108,40.0000,100.0000,8.8229,10.3612,7.2845,1097038752.2427,1437105100.0000
2008-10-06,18.5,18.5,16.7,17.89,7.38989756913,37326600,0.0000,1.0,8.9509,8.8636,33.5539,21.6950,9.0145,-0.1327,-0.5438,-0.4111,29.9205,-259.1340,0.0000,100.0000,8.9509,10.1986,7.7032,1119170715.8787,1459462900.0000
2008-10-03,19.37,20.12,18.93,18.94,7.82362548683,19622800,0.0000,1.0,9.0664,9.0187,35.9692,32.3513,13.1346,-0.0945,-0.4724,-0.3779,28.4825,-213.2244,0.0000,100.0000,9.0664,10.1284,8.0043,1107143255.8793,1496789500.0000
2008-10-02,19.82,20.0,18.93,19.15,7.91037107037,25453400,0.0000,1.0,9.1661,9.1445,36.4680,45.7682,42.9359,-0.0643,-0.4185,-0.3543,27.5736,-255.5225,0.0000,100.0000,9.1661,10.1108,8.2214,1126436260.9216,1516412300.0000
2008-10-01,22.02,22.23,20.75,20.85,8.61259722283,17330800,0.0000,1.0,9.2624,9.2744,40.8212,44.3839,40.9834,-0.0144,-0.3526,-0.3382,26.5101,-116.1224,5.0000,90.0000,9.2624,10.0559,8.4689,1141422842.2303,1541865700.0000
2008-09-30,20.48,22.4,20.3,22.38,9.24460076005,20404800,0.0000,1.0,9.3324,9.3441,45.4610,45.6926,53.3853,-0.0001,-0.3347,-0.3346,26.0807,-87.1697,0.0000,95.0000,9.3324,10.1313,8.5335,1156411642.2304,1559196500.0000
2008-09-29,22.28,22.66,19.9489,19.95,8.24083043623,22541700,0.0000,1.0,9.3673,9.3546,34.1717,35.0681,38.7829,-0.0369,-0.3714,-0.3345,25.6288,-166.0115,5.0000,100.0000,9.3673,10.2077,8.5268,1136395505.0873,1538791700.0000
2008-09-26,21.76,22.66,21.75,22.57,9.32308485944,11974600,0.0000,1.0,9.4701,9.4718,43.3663,24.2659,44.9097,0.0147,-0.3107,-0.3253,25.1531,-55.2728,0.0000,90.0000,9.4701,10.2340,8.7063,1158918912.9774,1561333400.0000
2008-09-25,21.83,22.63,21.25,22.36,9.2363392759,15088600,0.0000,1.0,9.5286,9.4875,42.1817,17.1525,21.5117,-0.0098,-0.3388,-0.3290,25.5834,-80.0304,5.0000,95.0000,9.5286,10.4086,8.6486,1149312915.1752,1549358800.0000
2008-09-24,21.61,21.83,21.14,21.63,8.93479510455,13031500,0.0000,1.0,9.5806,9.5139,37.8915,26.4085,6.3764,-0.0344,-0.3609,-0.3266,26.0098,-125.1273,10.0000,100.0000,9.5806,10.5072,8.6541,1140128549.9578,1534270200.0000
2008-09-23,21.84,22.14,21.4742,21.48,8.87283397345,17480700,0.0000,1.0,9.6432,9.5749,36.9787,42.0636,23.5694,-0.0353,-0.3532,-0.3180,25.7022,-124.4194,15.0000,100.0000,9.6432,10.5558,8.7306,1134651542.7111,1521238700.0000
2008-09-22,23.16,23.17,21.62,21.63,8.93479510455,14427100,0.0000,1.0,9.7112,9.6488,37.5023,50.5347,49.2799,-0.0228,-0.3320,-0.3092,25.5614,-105.6393,20.0000,100.0000,9.7112,10.5858,8.8365,1151827682.6033,1538719400.0000
2008-09-19,23.7,23.8,22.09,23.17,9.57092938384,23260300,0.0000,1.0,9.7814,9.7239,43.5117,43.4326,53.3415,-0.0028,-0.3063,-0.3035,25.4947,-51.5327,25.0000,95.0000,9.7814,10.6202,8.9426,1166068626.4744,1553146500.0000
2008-09-18,22.75,23.38,21.7,23.0,9.50070676859,23623500,0.0000,1.0,9.8093,9.7400,42.5462,35.5779,48.9826,-0.0311,-0.3338,-0.3027,25.6973,-81.8211,30.0000,100.0000,9.8093,10.6553,8.9633,1159947494.8950,1529886200.0000
2008-09-17,22.41,22.86,21.76,21.92,9.05458662467,20338800,0.0000,1.0,9.8498,9.7652,35.9380,25.4799,27.9736,-0.0620,-0.3570,-0.2950,25.5008,-130.3590,0.0000,90.0000,9.8498,10.7102,8.9893,1147010816.3238,1506262700.0000
2008-09-16,21.99,23.08,21.91,22.81,9.4222226692,21822500,0.0000,1.0,9.9214,9.8400,39.4942,24.9170,29.7776,-0.0565,-0.3359,-0.2795,24.7395,-116.2421,0.0000,95.0000,9.9214,10.7429,9.1000,1161432874.5058,1526601500.0000
2008-09-15,21.84,22.7,21.7,22.0,9.08763256126,15320800,0.0000,1.0,9.9772,9.8840,33.8333,21.8137,18.6885,-0.0763,-0.3416,-0.2653,24.0101,-171.2213,0.0000,100.0000,9.9772,10.8069,9.1475,1149682297.5828,1504779000.0000
2008-09-12,22.89,22.92,22.16,22.55,9.31482337529,17364400,0.0000,1.0,10.0594,9.9679,36.0063,21.3804,26.2848,-0.0635,-0.3098,-0.2463,22.8185,-164.6157,5.0000,100.0000,10.0594,10.8449,9.2739,1155810617.5827,1520099800.0000
2008-09-11,22.96,23.44,22.82,23.03,9.51309899481,17690400,0.0000,1.0,10.1317,10.0366,38.0316,17.1192,20.4677,-0.0575,-0.2879,-0.2304,21.7652,-139.1080,10.0000,95.0000,10.1317,10.8956,9.3678,1155353659.6878,1537464200.0000
2008-09-10,22.65,23.65,22.59,23.37,9.6535442253,18629800,0.0000,1.0,10.1889,10.0917,39.5277,14.7956,17.3886,-0.0598,-0.2758,-0.2160,20.9820,-149.3043,0.0000,100.0000,10.1889,10.9300,9.4478,1161060240.3331,1555154600.0000
2008-09-09,23.49,23.79,22.6879,22.7,9.37678450639,14398000,0.0000,1.0,10.2442,10.1378,34.7202,14.2170,13.5012,-0.0697,-0.2708,-0.2011,20.1575,-181.4413,0.0000,100.0000,10.2442,10.9825,9.5060,1152272598.8243,1536524800.0000
2008-09-08,24.23,24.32,23.17,23.48,9.69898238811,15150200,0.0000,1.0,10.3279,10.2179,38.0672,13.2282,13.4970,-0.0486,-0.2322,-0.1836,19.3386,-139.0608,5.0000,100.0000,10.3279,11.0324,9.6234,1166354446.3880,1550922800.0000
2008-09-05,23.38,24.45,23.24,23.77,9.81877390823,22773000,0.0000,1.0,10.3874,10.2726,39.4090,17.4710,15.6529,-0.0409,-0.2124,-0.1715,18.7264,-136.3885,10.0000,100.0000,10.3874,11.0699,9.7048,1173336712.4756,1566073000.0000
2008-09-04,24.51,24.69,23.8,23.81,9.83529687653,18152000,0.0000,1.0,10.4223,10.3203,39.5919,28.8682,10.5348,-0.0350,-0.1962,-0.1613,18.1193,-125.5854,15.0000,100.0000,10.4223,11.0545,9.7900,1176159811.6488,1588846000.0000
2008-09-03,24.16,24.47,24.06,24.24,10.0129187857,11848000,0.0000,1.0,10.4559,10.3714,41.5614,48.0739,26.2254,-0.0219,-0.1744,-0.1525,17.7915,-126.1514,20.0000,95.0000,10.4559,11.0285,9.8834,1193903901.5358,1606998000.0000
2008-09-02,25.2,25.32,23.91,24.07,9.94269617043,15882400,0.0000,1.0,10.4842,10.4091,40.4488,60.9906,49.8444,-0.0151,-0.1621,-0.1470,17.6012,-123.2721,25.0000,100.0000,10.4842,11.0212,9.9473,1195348779.5839,1595150000.0000
2008-08-29,25.05,25.21,24.7,24.93,10.2979399887,10415400,0.0000,1.0,10.5045,10.4582,44.5226,59.8039,68.1517,0.0063,-0.1369,-0.1432,17.4008,-61.4980,30.0000,0.0000,10.5045,10.9859,10.0230,1207626663.2720,1611032400.0000
2008-08-28,24.79,25.49,24.74,25.4,10.4920848662,6304400,0.0000,1.0,10.4972,10.4751,46.9791,50.1335,64.9758,0.0059,-0.1390,-0.1448,17.6832,-21.9872,35.0000,5.0000,10.4972,10.9949,9.9995,1208647780.9258,1621447800.0000
2008-08-27,24.67,25.1,24.47,24.88,10.2772862784,6711400,0.0000,1.0,10.4925,10.4733,43.7150,38.8086,46.2843,-0.0130,-0.1593,-0.1463,18.0072,-75.6745,40.0000,10.0000,10.4925,10.9921,9.9929,1203856436.9234,1615143400.0000
2008-08-26,25.0,25.02,24.42,24.66,10.1864099528,7141200,0.0000,1.0,10.5051,10.4939,42.2870,31.0504,39.1405,-0.0180,-0.1610,-0.1430,18.0168,-100.9959,45.0000,15.0000,10.5051,10.9950,10.0152,1201832363.9072,1608432000.0000
2008-08-25,24.865,24.89,24.61,24.77,10.2318481156,8004100,0.0000,1.0,10.5229,10.5263,42.8028,21.6819,31.0009,-0.0131,-0.1517,-0.1386,17.9579,-107.2247,50.0000,20.0000,10.5229,10.9905,10.0552,1203260603.9049,1615573200.0000
2008-08-22,24.71,25.24,24.4,25.03,10.3392474095,8410000,0.0000,1.0,10.5231,10.5573,44.0082,15.0143,23.0099,-0.0069,-0.1421,-0.1353,18.0056,-90.2168,55.0000,25.0000,10.5231,10.9902,10.0559,1202117161.0398,1623577300.0000
2008-08-21,24.78,24.78,24.21,24.52,10.1285795637,12704200,0.0000,1.0,10.5307,10.5803,40.9071,13.1410,11.0350,-0.0053,-0.1388,-0.1336,18.0557,-155.6977,60.0000,30.0000,10.5307,10.9905,10.0709,1197912161.0386,1615167300.0000
2008-08-20,25.315,25.39,24.76,24.96,10.310332215,12839500,0.0000,1.0,10.5280,10.6278,42.8523,19.5898,10.9979,0.0211,-0.1112,-0.1322,17.7412,-73.0236,65.0000,35.0000,10.5280,10.9977,10.0584,1196797757.5331,1627871500.0000
2008-08-19,25.3,25.78,25.3,25.39,10.4879541241,9931900,0.0000,1.0,10.5367,10.6612,44.8316,28.8259,17.3901,0.0448,-0.0927,-0.1375,17.7006,-3.4516,70.0000,0.0000,10.5367,10.9963,10.0771,1201485194.0371,1640711000.0000
2008-08-18,25.77,26.09,25.31,25.51,10.537523029,12740800,0.0000,1.0,10.5295,10.6794,45.3874,38.2518,30.3815,0.0627,-0.0859,-0.1487,17.9695,26.0662,75.0000,5.0000,10.5295,10.9964,10.0626,1207692631.5346,1650642900.0000
2008-08-15,26.0,26.47,25.92,25.98,10.7316679064,11003100,0.0000,1.0,10.4995,10.6944,47.5822,47.8216,38.7059,0.0833,-0.0811,-0.1644,18.2584,98.0602,80.0000,0.0000,10.4995,11.0326,9.9664,1213899687.9418,1663383700.0000
2008-08-14,25.78,26.28,25.52,26.05,10.7605831009,13379200,0.0000,1.0,10.4582,10.6905,47.9100,60.6403,45.6680,0.0918,-0.0934,-0.1852,18.9315,81.7822,85.0000,0.0000,10.4582,11.0389,9.8775,1222502111.5817,1674386800.0000
2008-08-13,25.89,26.39,25.57,25.8,10.6573145491,13208800,0.0000,1.0,10.4200,10.6831,46.6633,74.0173,59.0907,0.0973,-0.1108,-0.2081,19.5053,84.2551,0.0000,5.0000,10.4200,11.0164,9.8236,1217220848.4268,1661007600.0000
2008-08-12,26.57,26.78,25.98,26.05,10.7605831009,12690900,0.0000,1.0,10.4675,10.6858,47.7490,82.3100,77.1621,0.1116,-0.1209,-0.2325,20.1388,100.2578,5.0000,10.0000,10.4675,11.2533,9.6818,1223019833.7913,1674216400.0000
2008-08-11,26.08,27.01,25.66,26.75,11.0497350461,11616100,0.0000,1.0,10.4849,10.6779,50.8989,83.1880,85.7991,0.1179,-0.1424,-0.2604,21.0489,113.8482,0.0000,15.0000,10.4849,11.3101,9.6597,1233489826.2926,1686907300.0000
2008-08-08,25.475,26.52,25.21,26.36,10.8886361052,11944800,0.0000,1.0,10.5001,10.6388,49.1225,78.5130,83.9687,0.0925,-0.1974,-0.2899,22.0070,59.2009,0.0000,20.0000,10.5001,11.3764,9.6239,1226348075.9219,1675291200.0000
2008-08-07,25.42,25.92,25.04,25.46,10.5168693186,14095700,0.0000,1.0,10.5342,10.6125,44.7393,69.0024,79.7961,0.0648,-0.2482,-0.3130,22.7072,0.6311,0.0000,25.0000,10.5342,11.5150,9.5534,1217321089.6636,1663346400.0000
2008-08-06,25.45,25.6,25.02,25.44,10.5086078345,16408800,0.0000,1.0,10.5904,10.6226,44.6386,57.0559,71.7740,0.0576,-0.2716,-0.3292,23.0384,-15.7645,0.0000,30.0000,10.5904,11.6831,9.4977,1217961803.3001,1649250700.0000
2008-08-05,25.43,25.69,25.02,25.61,10.5788304497,14182600,0.0000,1.0,10.6422,10.6345,45.3052,49.4882,55.4371,0.0469,-0.2967,-0.3436,23.1586,-16.8155,5.0000,35.0000,10.6422,11.8103,9.4742,1210606134.3266,1665659500.0000
