,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2013-11-13,333.22,335.46,329.1,335.284,47.897666388,1709700,0.0000,1.0,47.5547,47.1357,55.2154,52.0518,60.2521,0.8188,0.7412,-0.0777,17.0781,12.9818,45.0000,15.0000,44.7543,50.3552,47.5547,592664667.0797,1368203535.0000
2013-11-12,336.18,339.5,331.35,333.73,47.67566661,1747400,0.0000,1.0,47.4661,47.0555,54.7183,46.3167,53.9041,0.8383,0.7625,-0.0758,17.8796,33.6544,50.0000,20.0000,44.6032,50.3290,47.4661,581359131.0281,1356235624.0000
2013-11-11,332.75,339.5,328.62,337.91,48.27280887,2402200,0.0000,1.0,47.3801,46.9902,56.3155,47.7988,41.9990,0.8572,0.8012,-0.0560,18.6029,43.5946,0.0000,25.0000,44.4451,50.3151,47.3801,586446964.4858,1368467436.0000
2013-11-08,326.92,335.6,325.52,334.9,47.8428093,2778400,0.0000,1.0,47.2833,46.8552,55.4254,63.2980,43.0469,0.8712,0.7781,-0.0931,19.3644,18.3353,0.0000,30.0000,44.3448,50.2218,47.2833,574546348.3829,1351652020.0000
2013-11-07,339.0,339.67,325.16,326.86,46.69423902,2858200,0.0000,1.0,47.0401,46.7513,52.9951,79.8987,58.3505,0.8945,0.7811,-0.1134,20.3494,15.7629,0.0000,35.0000,43.5699,50.5103,47.0401,557798754.2440,1332203201.0000
2013-11-06,339.49,344.37,332.79,335.63,47.94709491,2961900,0.0000,1.0,46.8768,46.7573,56.1686,85.9303,88.4966,0.9228,0.8906,-0.0322,21.3863,73.9243,0.0000,40.0000,43.0661,50.6875,46.8768,573118012.4246,1352210621.0000
2013-11-05,335.54,342.4,333.05,341.5,48.7856655,2469900,0.0000,1.0,46.5396,46.6320,58.3920,74.4235,92.8489,0.9309,0.8898,-0.0411,22.1142,88.6320,5.0000,45.0000,42.0370,51.0422,46.5396,583681621.0601,1372943941.0000
2013-11-04,330.95,337.79,325.15,337.6,48.2285232,3131300,0.0000,1.0,46.2598,46.4054,57.3258,59.4739,76.4453,0.9412,0.7904,-0.1508,22.9637,64.1485,10.0000,50.0000,41.6557,50.8638,46.2598,569720728.7232,1355654624.0000
2013-11-01,328.83,333.5,325.9001,329.265,47.037810105,3145800,0.0000,1.0,46.1209,46.2134,54.9838,45.2858,53.9764,0.9789,0.7088,-0.2701,24.0537,45.3860,15.0000,55.0000,41.5959,50.6459,46.1209,548460568.6394,1333735503.0000
2013-10-31,318.11,326.65,315.7,322.48,46.06852536,2641400,0.0000,1.0,46.1066,46.1267,52.9885,38.2303,48.0000,1.0464,0.7155,-0.3309,25.2518,-5.5945,20.0000,60.0000,41.5915,50.6217,46.1066,550981673.2858,1311714881.0000
2013-10-30,328.72,328.93,315.62,318.14,45.44852598,3091500,0.0000,1.0,46.1012,46.1328,51.6872,30.0972,33.8811,1.1291,0.8124,-0.3167,26.2027,-11.4099,25.0000,65.0000,41.5856,50.6167,46.1012,546574511.1871,1293225063.0000
2013-10-29,318.57,327.37,309.2,327.3,46.7570961,4419500,0.0000,1.0,46.1911,46.2048,54.7244,29.9364,32.8098,1.2083,0.9875,-0.2208,27.2037,-11.1483,30.0000,70.0000,41.6595,50.7227,46.1911,560020574.9490,1314865584.0000
2013-10-28,325.01,330.96,311.81,314.0,44.857098,4894400,0.0000,1.0,46.1720,46.1467,50.7310,37.9259,23.6009,1.2635,1.0632,-0.2003,28.1891,-26.6729,35.0000,75.0000,41.6469,50.6970,46.1720,529322411.1680,1283929054.0000
2013-10-25,331.0,337.2,325.91,328.031,46.861524567,3437500,0.0000,1.0,46.1377,46.2824,55.6503,55.8560,33.3986,1.3135,1.3379,0.0244,29.3208,49.5202,40.0000,80.0000,41.5633,50.7121,46.1377,555747085.7466,1318189888.0000
2013-10-24,331.44,336.85,323.66,331.22,47.31709554,4794200,0.0000,1.0,46.0261,46.2215,56.8404,76.7155,56.7783,1.3074,1.4650,0.1576,30.6661,55.4923,45.0000,85.0000,41.4189,50.6333,46.0261,570768579.9142,1342252412.0000
2013-10-23,317.32,335.19,317.0,330.24,47.17709568,8339500,0.0000,1.0,45.8996,46.1061,56.5692,89.8684,77.3910,1.2681,1.5595,0.2914,32.0957,41.6976,50.0000,90.0000,41.3022,50.4970,45.8996,565858063.9407,1308692979.0000
2013-10-22,354.99,354.99,354.99,354.99,50.71280643,25871400,0.0000,1.0,45.7346,45.9934,66.6091,94.6785,95.9770,1.1952,1.6717,0.4765,33.6618,206.8430,55.0000,95.0000,41.0958,50.3734,45.7346,539253244.4894,1367069537.0000
2013-10-21,342.92,355.4158,340.1,354.99,50.71280643,9298600,0.0000,1.0,45.3882,45.4966,66.6091,92.9722,96.2371,1.0761,1.4306,0.3545,33.3941,210.0559,60.0000,100.0000,41.2842,49.4922,45.3882,539253244.4894,1367069537.0000
2013-10-18,334.0,336.48,327.6,333.5,47.6428095,3636400,0.0000,1.0,45.0100,44.9475,61.2150,90.9818,91.8212,0.9875,1.1020,0.1145,33.1123,125.4466,65.0000,100.0000,41.6036,48.4163,45.0100,477782174.6783,1301979272.0000
2013-10-17,322.21,330.21,319.66,330.1,47.1570957,2753200,0.0000,1.0,44.8695,44.6638,60.2499,85.4916,90.8583,0.9588,0.9792,0.0203,33.4299,99.6822,70.0000,50.0000,41.6844,48.0545,44.8695,469411894.3855,1276524447.0000
2013-10-16,320.11,325.5,318.26,322.878,46.125382446,2691900,0.0000,1.0,44.6937,44.4014,58.1483,75.7942,90.2660,0.9537,0.8576,-0.0962,34.0088,76.9741,75.0000,55.0000,41.6482,47.7393,44.6937,450541364.6916,1257252028.0000
2013-10-15,325.1,327.33,319.3401,321.69,45.95566833,3835500,0.0000,1.0,44.5797,44.2199,57.7996,56.6311,75.3507,0.9778,0.7950,-0.1828,34.8129,92.6226,80.0000,60.0000,41.5869,47.5726,44.5797,445346438.9005,1238408710.0000
2013-10-14,310.61,325.27,306.0,324.36,46.33709652,6522800,0.0000,1.0,44.4216,44.0372,58.8463,38.7759,61.7659,1.0235,0.7208,-0.3026,35.5937,66.8555,85.0000,65.0000,41.4021,47.4411,44.4216,456402188.7087,1265257236.0000
2013-10-11,304.3112,307.61,300.13,300.848,42.978242736,2742900,0.0000,1.0,44.2630,43.7951,51.4983,22.5280,32.7768,1.0991,0.5769,-0.5223,36.4972,-65.7653,90.0000,70.0000,41.3308,47.1953,44.2630,415054975.1513,1219597591.0000
2013-10-10,301.0,307.43,296.4,303.994,43.427670858,4385000,0.0000,1.0,44.2973,43.8811,52.6943,23.0988,21.7849,1.2297,0.7267,-0.5030,38.2530,-68.6657,95.0000,75.0000,41.4103,47.1844,44.2973,430569243.6054,1238797910.0000
2013-10-09,300.23,300.575,282.8,288.43,41.20424451,5992700,0.0000,1.0,44.2788,43.9288,46.8984,32.7222,13.0224,1.3555,0.8616,-0.4939,40.1104,-176.1117,100.0000,80.0000,41.3651,47.1925,44.2788,418998079.9843,1208102880.0000
2013-10-08,319.29,321.52,299.5655,302.32,43.18852824,4096900,0.0000,1.0,44.4208,44.2156,52.3346,52.9999,34.4892,1.4789,1.2476,-0.2313,42.0178,-32.9538,0.0000,85.0000,41.8655,46.9761,44.4208,434373458.3593,1250051821.0000
2013-10-07,324.04,326.97,318.15,318.16,45.45138312,2090700,0.0000,1.0,44.4975,44.3237,59.8506,68.8245,50.6550,1.5368,1.5202,-0.0166,43.4434,99.4562,0.0000,90.0000,42.0034,46.9916,44.4975,455855589.2720,1278730149.0000
2013-10-04,323.68,328.3,318.54,327.26,46.75138182,2402000,0.0000,1.0,44.3260,44.2050,64.9407,79.9579,73.8556,1.5409,1.6155,0.0746,43.3750,149.7717,0.0000,95.0000,41.6526,46.9994,44.3260,470457317.5260,1293365063.0000
2013-10-03,331.01,334.5,318.05,321.72,45.95995404,3516200,0.0000,1.0,44.0708,43.9370,63.1270,80.2267,81.9630,1.5222,1.5814,0.0591,43.2633,176.8863,5.0000,100.0000,41.3980,46.7437,44.0708,457226616.4113,1276551047.0000
2013-10-02,322.09,333.6,321.62,330.73,47.24709561,4369100,0.0000,1.0,43.8808,43.7241,68.6108,74.1732,84.0550,1.5074,1.5954,0.0879,43.1458,250.7856,0.0000,100.0000,41.2318,46.5298,43.8808,470857515.6599,1301164471.0000
2013-10-01,314.77,324.7,314.0,324.62,46.37423934,4241900,0.0000,1.0,43.6072,43.3532,66.7500,64.5172,74.6620,1.4855,1.4590,-0.0265,42.6786,196.4611,0.0000,100.0000,41.2969,45.9175,43.6072,454927425.9103,1270580741.0000
2013-09-30,307.72,312.15,305.2,309.21,44.17281297,1789800,0.0000,1.0,43.3528,43.0352,61.2454,55.3110,63.8026,1.4921,1.3525,-0.1396,42.4869,64.8644,0.0000,75.0000,41.2021,45.5034,43.3528,425678109.3066,1240887412.0000
2013-09-27,310.76,313.52,309.7,312.4,44.6285268,1185600,0.0000,1.0,43.1721,42.9155,63.3065,44.4016,55.0870,1.5270,1.4211,-0.1059,42.8205,98.2363,5.0000,80.0000,40.7386,45.6055,43.1721,423749243.8620,1253416024.0000
2013-09-26,308.04,314.49,307.5,313.51,44.78709807,1780100,0.0000,1.0,42.9967,42.7351,64.0187,42.1947,47.0433,1.5535,1.4416,-0.1119,42.6772,102.6465,0.0000,85.0000,40.5036,45.4898,42.9967,420316587.1499,1261715232.0000
2013-09-25,308.2,310.8,304.06,307.14,43.87709898,2091300,0.0000,1.0,42.7813,42.5191,61.6677,45.4301,31.0744,1.5814,1.4306,-0.1508,42.5264,68.8288,0.0000,90.0000,40.2015,45.3612,42.7813,411349865.9253,1249254520.0000
2013-09-24,301.3,309.4,300.3503,306.49,43.78424193,2682900,0.0000,1.0,42.5592,42.3762,61.4234,60.0653,48.4663,1.6191,1.4885,-0.1307,42.5219,58.9568,0.0000,95.0000,39.6508,45.4676,42.5592,412609611.6404,1234615406.0000
2013-09-23,320.39,320.39,299.52,302.04,43.14852828,4575800,0.0000,1.0,42.3894,42.2280,59.7550,60.2964,56.7495,1.6518,1.5501,-0.1017,42.5769,79.0105,0.0000,100.0000,39.3918,45.3870,42.3894,405907202.3844,1215835088.0000
2013-09-20,305.84,315.8875,305.62,313.83,44.83281231,4398800,0.0000,1.0,42.2203,42.1311,67.0543,54.2516,74.9801,1.6772,1.6710,-0.0062,42.6347,117.5304,0.0000,100.0000,39.0371,45.4035,42.2203,430202597.9071,1247865720.0000
2013-09-19,308.37,308.745,304.01,305.498,43.642527786,2492800,0.0000,1.0,41.9054,41.8467,64.1111,41.0733,49.1596,1.6788,1.6294,-0.0493,42.0678,90.0521,0.0000,70.0000,38.5758,45.2350,41.9054,411751611.4377,1217074090.0000
2013-09-18,298.96,307.68,298.12,306.92,43.84567044,1962800,0.0000,1.0,41.6545,41.6577,65.0533,40.4468,38.6150,1.6911,1.6739,-0.0172,41.7248,85.7041,0.0000,75.0000,38.1354,45.1736,41.6545,418233950.6780,1234523707.0000
2013-09-17,302.04,303.26,297.7,299.55,42.79281435,2600100,0.0000,1.0,41.4143,41.4273,62.3271,48.2995,35.4452,1.6954,1.6856,-0.0098,41.4040,67.7235,0.0000,80.0000,37.8704,44.9581,41.4143,406678878.6571,1220784094.0000
2013-09-16,310.0,310.19,301.8,302.16,43.16567112,2007900,0.0000,1.0,41.1302,41.2836,64.0070,61.0983,47.2802,1.6979,1.7833,0.0854,41.2375,101.5900,0.0000,85.0000,37.1857,45.0747,41.1302,412767608.0600,1238984812.0000
2013-09-13,302.0,306.0,299.1903,305.65,43.66424205,2147100,0.0000,1.0,40.8210,41.0855,66.2762,72.1775,62.1733,1.6765,1.8440,0.1675,40.6200,103.1001,5.0000,90.0000,36.6031,45.0389,40.8210,425616744.9348,1253040126.0000
2013-09-12,301.84,306.45,298.35,301.406,43.057956942,3135400,0.0000,1.0,40.4479,40.8141,64.8360,75.8785,73.8415,1.6346,1.8440,0.2094,40.1181,103.0672,10.0000,95.0000,35.9886,44.9071,40.4479,412132002.6209,1238010411.0000
2013-09-11,313.74,314.18,303.88,308.3,44.0428131,4277200,0.0000,1.0,40.1650,40.5778,69.4102,73.1101,80.5177,1.5823,1.8788,0.2965,39.5898,147.7617,15.0000,100.0000,35.6863,44.6437,40.1650,417518702.3922,1259958232.0000
2013-09-10,297.4999,313.24,296.81,313.06,44.72281242,5240300,0.0000,1.0,39.8142,40.2131,72.7781,71.3895,73.2761,1.5081,1.7957,0.2875,38.4276,158.0375,0.0000,100.0000,35.5098,44.1187,39.8142,421762685.5320,1289898661.0000
2013-09-09,292.75,295.3,290.28,294.15,42.02138655,1977200,0.0000,1.0,39.4110,39.7384,66.6756,76.0491,65.5364,1.4363,1.5942,0.1579,37.2295,97.4284,0.0000,90.0000,35.5312,43.2907,39.4110,385884296.8820,1253216525.0000
2013-09-06,296.33,296.51,290.2,291.54,41.64852978,2528400,0.0000,1.0,39.1152,39.4981,65.6664,81.6073,75.3561,1.3968,1.5889,0.1921,36.5694,103.7826,0.0000,95.0000,35.1753,43.0552,39.1152,378385108.9617,1239376112.0000
2013-09-05,296.8,298.93,294.42,295.11,42.15852927,2724600,0.0000,1.0,38.8214,39.2717,68.3564,83.0657,87.2549,1.3488,1.5970,0.2482,35.8745,133.8115,5.0000,100.0000,34.8051,42.8376,38.8214,388566837.2834,1257074929.0000
2013-09-04,288.84,293.06,286.99,292.43,41.77567251,2814500,0.0000,1.0,38.4935,38.9679,67.4041,78.3607,82.2110,1.2867,1.5322,0.2454,34.6179,120.2228,10.0000,100.0000,34.5506,42.4365,38.4935,401803211.0018,1238002710.0000
2013-09-03,287.43,290.71,284.55,289.0,41.285673,2852800,0.0000,1.0,38.2326,38.6723,66.1662,72.7910,79.7311,1.2254,1.4661,0.2407,33.4996,118.6571,0.0000,100.0000,34.5084,41.9568,38.2326,386191298.9112,1218301191.0000
2013-08-30,288.25,288.83,282.95,283.91,40.55853087,2164200,0.0000,1.0,37.9815,38.3972,64.2522,66.3698,73.1399,1.1652,1.4104,0.2452,32.4110,116.8682,5.0000,95.0000,34.4418,41.5211,37.9815,377308708.6417,1198331572.0000
2013-08-29,284.03,290.23,283.84,287.85,41.12138745,2722800,0.0000,1.0,37.7120,38.1697,67.0411,65.4988,65.5019,1.1039,1.3928,0.2889,31.3371,146.1749,10.0000,100.0000,34.1774,41.2465,37.7120,387511375.8866,1213480987.0000
2013-08-28,278.66,285.0,276.4,283.36,40.47995952,2765100,0.0000,1.0,37.4353,37.8590,65.4159,71.7422,60.4677,1.0317,1.2927,0.2611,30.0973,135.8195,15.0000,90.0000,34.1545,40.7162,37.4353,382649532.5423,1194421368.0000
2013-08-27,279.15,285.88,274.5,276.04,39.43424628,3305500,0.0000,1.0,37.1576,37.5831,62.5564,80.5666,70.5268,0.9664,1.2116,0.2452,28.9872,138.9227,20.0000,95.0000,34.0175,40.2978,37.1576,370675994.7423,1175065649.0000
2013-08-26,276.11,289.9444,274.04,282.72,40.38853104,4431100,0.0000,1.0,36.9271,37.3883,67.3867,85.9301,84.2322,0.9051,1.1968,0.2917,27.8187,190.2783,25.0000,100.0000,33.8123,40.0418,36.9271,387552070.3926,1198204172.0000
2013-08-23,270.05,278.39,269.02,278.36,39.76567452,3183600,0.0000,1.0,36.6573,37.0724,65.7468,85.5204,86.9408,0.8322,1.0634,0.2312,26.5887,172.1793,0.0000,100.0000,33.8714,39.4433,36.6573,384713270.4854,1167186441.0000
2013-08-22,272.52,273.46,268.23,269.75,38.53567575,1423100,0.0000,1.0,36.4284,36.7889,62.1788,82.1411,86.6174,0.7744,0.9410,0.1666,25.7674,159.8361,0.0000,95.0000,33.9684,38.8884,36.4284,362570750.0137,1144901219.0000
2013-08-21,272.89,274.65,267.5,270.37,38.62424709,3036900,0.0000,1.0,36.2641,36.6051,62.6251,70.7496,83.0031,0.7327,0.8964,0.1637,25.1485,188.7614,5.0000,100.0000,33.9545,38.5736,36.2641,366742096.6122,1154862928.0000
2013-08-20,262.93,273.54,262.5,273.29,39.04138953,4305800,0.0000,1.0,36.0564,36.3925,64.7027,62.6483,76.8028,0.6918,0.8174,0.1256,24.4969,215.5114,10.0000,100.0000,33.8907,38.2221,36.0564,370934296.9772,1176121249.0000
2013-08-19,258.0,263.5,257.75,259.78,37.11139146,2213900,0.0000,1.0,35.8919,36.1137,58.6770,58.2709,52.4428,0.6604,0.6622,0.0018,23.8660,132.3566,15.0000,0.0000,34.2131,37.5708,35.8919,342158731.7417,1145980619.0000
2013-08-16,253.21,260.15,251.131,258.87,36.98139159,3050600,0.0000,1.0,35.9075,36.0087,58.2206,69.0431,58.6993,0.6599,0.6510,-0.0089,23.7610,76.9555,20.0000,5.0000,34.1787,37.6363,35.9075,346713594.7591,1130483304.0000
2013-08-15,259.0,260.49,251.36,253.41,36.20139237,2375600,0.0000,1.0,35.9482,35.9063,55.4137,75.8416,63.6705,0.6621,0.6405,-0.0216,23.8689,44.2702,25.0000,0.0000,34.0867,37.8098,35.9482,331420667.2240,1109129083.0000
2013-08-14,258.3,263.79,258.0157,261.81,37.40139117,2485700,0.0000,1.0,36.0411,35.8752,61.4473,78.4825,84.7595,0.6676,0.6972,0.0296,23.9592,102.3812,30.0000,5.0000,33.9654,38.1168,36.0411,340582217.7694,1125758299.0000
2013-08-13,258.65,262.199,253.2605,259.19,37.02710583,3134400,0.0000,1.0,36.0847,35.7146,60.1620,69.5608,79.0948,0.6601,0.6372,-0.0229,23.3338,63.7171,35.0000,10.0000,33.8648,38.3047,36.0847,335115118.8288,1108358382.0000
2013-08-12,251.28,257.0,250.42,256.6,36.6571062,2543500,0.0000,1.0,36.0940,35.5764,58.8744,64.6851,71.5933,0.6659,0.5895,-0.0764,22.7636,22.5206,40.0000,15.0000,33.8569,38.3310,36.0940,327946335.7298,1086417561.0000
2013-08-09,249.99,253.71,249.8,252.75,36.10710675,1760400,0.0000,1.0,36.1038,35.4627,56.9075,67.1888,57.9942,0.6850,0.5577,-0.1273,22.4691,-6.0161,45.0000,20.0000,33.8553,38.3524,36.1038,312306501.6477,1068613044.0000
2013-08-08,251.87,253.895,248.45,250.4,35.7713928,2114300,0.0000,1.0,36.1360,35.3948,55.6784,74.3422,64.4677,0.7168,0.5649,-0.1519,22.3702,-18.9548,50.0000,25.0000,33.8698,38.4023,36.1360,306034789.1464,1056290232.0000
2013-08-07,254.36,257.47,248.66,249.21,35.60139297,2332700,0.0000,1.0,36.0915,35.3552,55.0618,78.7555,79.1045,0.7548,0.6002,-0.1546,22.2661,-6.4186,0.0000,30.0000,33.7643,38.4188,36.0915,310234270.5293,1041490118.0000
2013-08-06,253.95,257.6,250.1,255.9,36.5571063,2916200,0.0000,1.0,36.0530,35.3293,59.4814,71.9554,79.4542,0.7934,0.6538,-0.1397,22.1353,23.9840,0.0000,35.0000,33.6698,38.4363,36.0530,324524388.8449,1057819034.0000
2013-08-05,243.91,253.9,241.38,253.84,36.26282088,3280300,0.0000,1.0,35.9922,35.2000,58.5072,63.0249,77.7078,0.8283,0.6153,-0.2130,21.8563,-15.8804,0.0000,40.0000,33.6014,38.3830,35.9922,313365052.5782,1037405614.0000
2013-08-02,249.34,249.34,244.8,246.18,35.16853626,1982800,0.0000,1.0,35.8441,35.0882,54.6556,47.8255,58.7040,0.8816,0.5873,-0.2943,21.7744,-31.2191,0.0000,45.0000,33.1864,38.5017,35.8441,290623014.8146,1014443492.0000
2013-08-01,246.54,250.0,244.57,249.12,35.58853584,2019900,0.0000,1.0,35.6935,35.0797,56.5703,36.7032,52.6629,0.9552,0.6544,-0.3008,21.9683,-10.7380,0.0000,50.0000,32.5952,38.7918,35.6935,296064801.4094,1028323105.0000
2013-07-31,243.41,247.1,241.94,244.484,34.926250788,1874400,0.0000,1.0,35.4920,35.0261,54.1650,26.7594,32.1097,1.0304,0.6877,-0.3427,22.1725,-23.3302,0.0000,55.0000,31.9067,39.0773,35.4920,286508395.8145,1014183791.0000
2013-07-30,245.4,247.91,241.81,243.76,34.82282232,1555800,0.0000,1.0,35.3275,35.0367,53.7852,21.5592,25.3371,1.1161,0.7877,-0.3284,22.5664,-14.7127,0.0000,60.0000,31.3710,39.2841,35.3275,286691476.9261,1001062978.0000
2013-07-29,246.06,250.67,242.5,244.96,34.99425072,1887900,0.0000,1.0,35.1884,35.0592,54.4962,18.0218,22.8314,1.1982,0.9143,-0.2838,22.9810,1.9515,0.0000,65.0000,30.9827,39.3941,35.1884,290619237.9097,1011953588.0000
2013-07-26,244.62,246.98,240.81,246.31,35.18710767,2546700,0.0000,1.0,34.9465,35.0660,55.2770,16.9826,16.5090,1.2691,1.0453,-0.2239,23.3632,3.3822,0.0000,70.0000,30.2018,39.6911,34.9465,295876247.3651,1025168901.0000
2013-07-25,240.56,247.66,239.91,246.74,35.24853618,2804900,0.0000,1.0,34.7226,35.0532,55.5177,25.2515,14.7250,1.3251,1.1776,-0.1475,23.9779,10.0561,5.0000,75.0000,29.6345,39.8107,34.7226,281920978.4656,1042995818.0000
2013-07-24,249.72,252.25,240.2,241.3,34.4713941,4772800,0.0000,1.0,34.4752,35.0327,53.0611,41.5907,19.7136,1.3620,1.3230,-0.0390,24.6251,14.4786,0.0000,80.0000,29.0437,39.9066,34.4752,266948226.8152,1023361499.0000
2013-07-23,251.4,262.2349,246.2,250.26,35.75139282,10975600,0.0000,1.0,34.2723,35.0918,58.0801,62.9463,41.3158,1.3717,1.5685,0.1968,25.2862,49.6010,5.0000,85.0000,28.5597,39.9850,34.2723,294258175.7820,1056771132.0000
2013-07-22,266.85,268.75,257.12,261.96,37.42281972,6759100,0.0000,1.0,34.0247,35.0223,65.8011,78.1961,63.7428,1.3225,1.7288,0.4063,25.5585,89.1912,10.0000,90.0000,28.1627,39.8868,34.0247,332181457.9112,1133600408.0000
2013-07-19,267.43,267.949,263.18,264.576,37.796533632,2588600,0.0000,1.0,33.7029,34.7697,67.7131,86.9028,83.7804,1.2209,1.7380,0.5171,24.9487,109.4364,15.0000,95.0000,27.9161,39.4897,33.7029,340114545.3273,1180914155.0000
2013-07-18,270.31,270.31,264.0,266.41,38.05853337,2926800,0.0000,1.0,33.4096,34.4510,69.0495,89.0091,87.0651,1.0917,1.6864,0.5948,23.7236,132.9907,20.0000,100.0000,27.8943,38.9249,33.4096,347626323.6846,1199034373.0000
2013-07-17,261.24,268.26,258.67,267.92,38.27424744,2787200,0.0000,1.0,33.1661,34.0713,70.1320,90.5591,89.8629,0.9430,1.5694,0.6264,22.3521,150.8844,25.0000,100.0000,28.0799,38.2522,33.1661,352464129.3582,1219521993.0000
2013-07-16,257.29,266.37,256.7,260.48,37.21139136,4765200,0.0000,1.0,32.8868,33.6289,67.7665,90.6067,90.0994,0.7864,1.3752,0.5889,20.9761,163.2104,30.0000,100.0000,28.3720,37.4017,32.8868,334337139.4426,1200011574.0000
2013-07-15,259.4,259.85,252.13,257.98,36.85424886,2944700,0.0000,1.0,32.6636,33.2518,66.9305,90.6236,91.7150,0.6392,1.2156,0.5764,19.5897,174.2067,35.0000,100.0000,28.6080,36.7192,32.6636,341615533.8201,1166655141.0000
2013-07-12,245.83,257.43,245.75,257.261,36.751534677,4891200,0.0000,1.0,32.3494,32.8726,66.6945,90.9500,90.0056,0.4951,1.0306,0.5355,18.3553,188.2493,0.0000,100.0000,28.6864,36.0124,32.3494,330988665.7372,1146042221.0000
2013-07-11,248.0,249.2,240.82,244.17,34.88139369,3020900,0.0000,1.0,32.0503,32.4643,62.0038,91.7361,90.1503,0.3612,0.7899,0.4287,17.1442,162.5821,5.0000,100.0000,28.9386,35.1621,32.0503,297741035.7348,1111803787.0000
2013-07-10,245.55,246.9,239.21,243.82,34.83139374,3225500,0.0000,1.0,31.7894,32.2098,61.8674,88.4057,92.6941,0.2540,0.6615,0.4075,16.1940,180.4729,10.0000,95.0000,28.7982,34.7807,31.7894,301980393.6441,1090657466.0000
2013-07-09,235.04,247.41,234.87,247.382,35.340250374,5072800,0.0000,1.0,31.5797,31.9339,64.0920,81.5136,92.3638,0.1521,0.4932,0.3411,15.2918,218.4964,15.0000,100.0000,28.8989,34.2605,31.5797,297488177.9536,1113235988.0000
2013-07-08,226.98,235.24,225.51,233.1,33.2999667,3469900,0.0000,1.0,31.3908,31.5753,58.3934,75.5867,80.1590,0.0669,0.2194,0.1526,14.3421,137.3667,20.0000,40.0000,29.3376,33.4439,31.3908,262137118.6761,1077726353.0000
2013-07-05,222.09,225.25,219.33,225.1,32.1571107,1422500,0.0000,1.0,31.2988,31.3938,54.5557,70.1006,72.0179,0.0287,0.0745,0.0458,13.9002,56.3965,25.0000,45.0000,29.4404,33.1571,31.2988,248532101.6360,1053437029.0000
2013-07-03,222.12,224.0,218.95,220.91,31.55853987,1232200,0.0000,1.0,31.2462,31.3134,52.3697,64.3287,74.5833,0.0173,0.0048,-0.0125,14.0105,35.1385,30.0000,50.0000,29.4289,33.0635,31.2462,239079196.1326,1043479520.0000
2013-07-02,225.23,227.47,218.0,221.46,31.63711122,2532900,0.0000,1.0,31.2644,31.2876,52.6857,49.3991,63.7006,0.0204,-0.0233,-0.0437,14.2062,46.7722,35.0000,55.0000,29.4278,33.1010,31.2644,241009237.9227,1052104928.0000
2013-07-01,213.62,225.33,212.0,224.28,32.03996796,3502500,0.0000,1.0,31.2919,31.2508,54.2813,36.7876,54.7022,0.0313,-0.0668,-0.0981,14.4121,21.9276,40.0000,60.0000,29.4177,33.1661,31.2919,245783504.9079,1069835245.0000
2013-06-28,214.27,216.2999,210.05,211.09,30.15568413,2797300,0.0000,1.0,31.2754,31.1678,47.1724,25.5288,29.7947,0.0558,-0.1624,-0.2182,14.7570,-83.4184,45.0000,65.0000,29.4221,33.1287,31.2754,225128456.5569,1045317721.0000
2013-06-27,212.91,216.732,209.6,214.97,30.70996929,2618100,0.0000,1.0,31.3837,31.2743,49.3153,21.8043,25.8658,0.1104,-0.0902,-0.2006,15.3549,-74.4934,50.0000,70.0000,29.5518,33.2156,31.3837,238192874.8864,1064898840.0000
2013-06-26,214.55,218.25,210.82,212.1,30.2999697,2690600,0.0000,1.0,31.4386,31.3337,47.6440,22.5763,20.9260,0.1605,-0.0532,-0.2137,15.9841,-82.1151,55.0000,75.0000,29.6250,33.2522,31.4386,228921590.7384,1046572122.0000
2013-06-25,211.97,213.5,207.56,212.9,30.4142553,2988400,0.0000,1.0,31.4618,31.4425,48.0637,32.0614,18.6211,0.2140,0.0366,-0.1774,16.7234,-117.0373,60.0000,0.0000,29.6957,33.2278,31.4618,241266495.4032,1065406340.0000
2013-06-24,213.0,219.08,209.0,215.6,30.7999692,2556600,0.0000,1.0,31.4710,31.5507,49.4606,51.0872,28.1819,0.2583,0.1390,-0.1193,17.1838,-85.9468,65.0000,5.0000,29.7251,33.2169,31.4710,224573699.6457,1086325160.0000
2013-06-21,225.05,226.38,214.2,216.9,30.9856833,3342600,0.0000,1.0,31.5648,31.6298,50.1270,72.1850,49.3811,0.2881,0.2285,-0.0596,17.7525,-28.3607,70.0000,10.0000,29.7721,33.3575,31.5648,219034394.3838,1104221377.0000
2013-06-20,229.47,231.0,220.54,223.52,31.93139664,3016600,0.0000,1.0,31.6311,31.6976,53.6220,81.6298,75.6985,0.3030,0.3204,0.0174,18.6631,49.7598,75.0000,0.0000,29.8309,33.4313,31.6311,232059020.9798,1127619600.0000
