,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD_Signal,MACD,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2018-11-26,37.75,37.79,35.525,36.57,36.57,26569723,0.0000,1.0,38.2000,38.2229,40.1594,35.2447,42.4704,-0.0725,-1.0792,-1.1517,25.6264,-67.3129,45.0000,5.0000,38.2000,34.5900,41.8100,-793365134.4354,1447858051.0000
2018-11-23,35.93,37.5,35.92,36.4,36.4,11257770,0.0000,1.0,38.1415,38.3969,39.5832,34.0162,37.7964,-0.0802,-1.0611,-1.1413,25.1517,-62.1433,50.0000,10.0000,38.1415,34.3925,41.8905,-791312286.0800,1421288328.0000
2018-11-21,37.0,37.22,36.37,36.38,36.38,22728369,0.0000,1.0,38.1605,38.6071,39.5181,40.8201,25.4672,-0.0531,-1.0411,-1.0942,24.7324,-58.9211,55.0000,15.0000,38.1605,34.4433,41.8777,-786894680.1306,1410030558.0000
2018-11-20,34.1,36.99,34.05,36.12,36.12,38728639,0.0000,1.0,38.1130,38.8415,38.7026,54.1162,38.7849,0.0117,-1.0278,-1.0161,24.3823,-96.9727,60.0000,20.0000,38.1130,34.2834,41.9426,-764701096.2836,1387302189.0000
2018-11-19,39.2,39.32,36.67,36.83,36.83,31039134,0.0000,1.0,38.2410,39.1280,40.1055,56.7614,58.2083,0.1555,-1.0307,-0.8751,23.9256,-25.4889,65.0000,25.0000,38.2410,34.5168,41.9652,-780508704.0387,1426030828.0000
2018-11-16,38.45,39.7055,38.33,39.44,39.44,25445714,0.0000,1.0,38.3875,39.3699,45.9183,44.1656,65.3555,0.3148,-1.0696,-0.7548,24.0093,38.6472,0.0000,30.0000,38.3875,34.6663,42.1087,-753217691.8802,1457069962.0000
2018-11-15,37.95,40.175,37.62,39.91,39.91,30046097,0.0000,1.0,38.4380,39.3625,47.0858,28.8732,46.7205,0.2923,-1.1483,-0.8560,24.5336,36.3031,0.0000,35.0000,38.4380,34.6345,42.2415,-768840305.8191,1482515676.0000
2018-11-14,38.62,38.97,37.61,38.03,38.03,23706441,0.0000,1.0,38.5075,39.3049,41.4267,24.3138,20.4207,0.2009,-1.2213,-1.0205,25.0856,-10.8507,0.0000,40.0000,38.5075,34.5512,42.4638,-792653748.6469,1452469579.0000
2018-11-13,37.66,38.74,37.44,37.85,37.85,25870470,0.0000,1.0,38.7235,39.4391,40.8513,37.7915,19.4782,0.2473,-1.2716,-1.0242,25.2153,-24.5489,5.0000,45.0000,38.7235,34.4372,43.0098,-783589521.2057,1428763138.0000
2018-11-12,38.24,38.53,36.835,37.44,37.44,24822391,0.0000,1.0,38.9915,39.6063,39.5667,57.6547,33.0424,0.3376,-1.3334,-0.9958,25.2627,-44.7396,10.0000,50.0000,38.9915,34.3055,43.6775,-774037347.6673,1402892668.0000
2018-11-09,39.89,39.99,38.41,39.11,39.11,26102786,0.0000,1.0,39.2365,39.8344,43.1969,75.3734,60.8538,0.5146,-1.4178,-0.9032,25.2332,-0.2581,0.0000,55.0000,39.2365,34.3909,44.0821,-766934775.6112,1427715059.0000
2018-11-08,40.67,41.43,40.34,40.44,40.44,15609308,0.0000,1.0,39.4045,39.9106,46.4191,83.2318,79.0678,0.6045,-1.5464,-0.9420,25.5716,42.5469,5.0000,60.0000,39.4045,34.3593,44.4497,-763961040.4973,1453817845.0000
2018-11-07,40.32,41.05,39.96,40.93,40.93,22957221,0.0000,1.0,39.4810,39.8549,47.6636,87.3438,86.1985,0.5844,-1.6976,-1.1132,26.4568,36.7396,10.0000,65.0000,39.4810,34.3300,44.6320,-751215825.7083,1469427153.0000
2018-11-06,39.74,40.56,39.56,39.8,39.8,19316554,0.0000,1.0,39.5150,39.7417,44.3980,89.9949,84.4290,0.4782,-1.8436,-1.3654,27.2529,14.3218,15.0000,70.0000,39.5150,34.3174,44.7126,-769118245.7542,1446469932.0000
2018-11-05,40.1,40.24,38.77,39.92,39.92,22903972,0.0000,1.0,39.6385,39.7356,44.6792,88.5238,91.4040,0.4108,-1.9632,-1.5524,27.9157,0.9773,0.0000,75.0000,39.6385,34.3041,44.9729,-759073637.6742,1465786486.0000
2018-11-02,40.19,40.94,39.64,40.32,40.32,33645741,0.0000,1.0,39.7960,39.7162,45.5938,75.5203,94.1518,0.2852,-2.0659,-1.7807,28.4993,13.6296,0.0000,80.0000,39.7960,34.2556,45.3364,-772005812.3408,1488690458.0000
2018-11-01,37.98,40.2,37.52,40.12,40.12,43981410,0.0000,1.0,39.9590,39.6526,45.0596,53.2419,80.0157,0.0502,-2.1372,-2.0870,29.3383,-16.8317,0.0000,85.0000,39.9590,34.1799,45.7381,-773558692.6947,1455044717.0000
2018-10-31,36.58,38.04,35.8,37.72,37.72,44055370,0.0000,1.0,40.1610,39.6035,38.1347,33.0038,52.3933,-0.2774,-2.1497,-2.4272,29.9651,-71.7659,0.0000,90.0000,40.1610,34.0980,46.2240,-814914346.8738,1411063307.0000
2018-10-30,34.64,36.05,34.495,36.01,36.01,35319497,0.0000,1.0,40.5325,39.8017,32.3642,20.2578,27.3168,-0.5013,-2.0804,-2.5817,29.7821,-121.9120,0.0000,95.0000,40.5325,34.2084,46.8566,-846382468.3024,1367007937.0000
2018-10-29,36.14,36.2,33.82,34.66,34.66,34176423,0.0000,1.0,41.0200,40.2008,27.2768,16.3205,19.3014,-0.6122,-1.9551,-2.5672,28.6378,-159.4316,5.0000,100.0000,41.0200,34.6625,47.3775,-879884885.0708,1331688440.0000
2018-10-26,35.28,35.91,34.3,35.4,35.4,41257357,0.0000,1.0,41.5445,40.7841,28.3887,14.9153,14.1551,-0.5720,-1.8020,-2.3740,27.4333,-186.2373,10.0000,100.0000,41.5445,35.6590,47.4300,-869832995.9532,1365864863.0000
2018-10-25,35.59,37.16,35.06,36.78,36.78,39625699,0.0000,1.0,42.0360,41.3508,30.5986,15.8175,15.5051,-0.5091,-1.6590,-2.1682,26.2430,-194.7843,15.0000,100.0000,42.0360,36.6659,47.4061,-884952151.6240,1407122220.0000
2018-10-24,38.0,38.3,35.4,35.43,35.43,53096450,0.0000,1.0,42.4465,41.8320,25.1863,14.5912,15.0856,-0.4827,-1.5318,-2.0144,25.1159,-234.6778,20.0000,100.0000,42.4465,37.5085,47.3845,-910237121.4621,1367496521.0000
2018-10-23,38.15,39.11,37.41,38.68,38.68,46364174,0.0000,1.0,42.8925,42.5059,30.6536,15.3054,16.8619,-0.2403,-1.4111,-1.6514,23.9868,-200.1986,25.0000,100.0000,42.8925,39.0889,46.6961,-858239218.7035,1420592971.0000
2018-10-22,40.56,40.7,38.64,39.76,39.76,34441221,0.0000,1.0,43.1905,42.9086,32.9087,23.4284,11.8261,-0.1440,-1.3510,-1.4950,23.1699,-171.8186,30.0000,100.0000,43.1905,39.8478,46.5332,-881148575.2682,1466957145.0000
2018-10-19,41.67,41.985,40.27,40.45,40.45,28641375,0.0000,1.0,43.4605,43.2400,34.4469,37.2128,17.2281,-0.0686,-1.3150,-1.3836,22.5751,-136.3367,35.0000,100.0000,43.4605,40.4102,46.5108,-884158002.3459,1501398366.0000
2018-10-18,42.04,42.2125,41.14,41.3,41.3,33560822,0.0000,1.0,43.6750,43.5337,36.4401,49.8265,41.2310,0.0063,-1.2979,-1.2915,22.3525,-120.7615,0.0000,100.0000,43.6750,40.9119,46.4381,-861528811.0193,1530039741.0000
2018-10-17,43.33,43.39,42.11,42.35,42.35,27758963,0.0000,1.0,43.9130,43.7688,39.0948,47.9792,53.1793,0.0577,-1.2995,-1.2418,22.3613,-75.2115,5.0000,75.0000,43.9130,41.1894,46.6366,-837981474.3713,1563600563.0000
2018-10-16,42.7,43.35,42.3,43.21,43.21,28827416,0.0000,1.0,44.0485,43.9182,41.4441,38.4246,55.0692,0.0468,-1.3139,-1.2671,22.6639,-65.5737,10.0000,80.0000,44.0485,41.3804,46.7166,-820632122.4963,1591359526.0000
2018-10-15,42.03,42.55,41.63,42.34,42.34,27697328,0.0000,1.0,44.1545,43.9927,37.8551,23.9161,35.6891,-0.0430,-1.3256,-1.3686,23.0416,-119.2467,15.0000,85.0000,44.1545,41.4597,46.8493,-841772227.5630,1562532110.0000
2018-10-12,43.58,43.75,41.92,42.47,42.47,32851076,0.0000,1.0,44.2165,44.1667,38.1874,14.9385,24.5156,-0.0748,-1.3148,-1.3896,23.0922,-100.3526,20.0000,90.0000,44.2165,41.6370,46.7960,-856825123.2151,1590229438.0000
2018-10-11,41.96,42.92,41.425,41.97,41.97,48196988,0.0000,1.0,44.3080,44.3453,36.1394,10.9509,11.5437,-0.1133,-1.2961,-1.4094,23.2276,-155.8044,25.0000,95.0000,44.3080,41.8561,46.7599,-843720595.6304,1557378362.0000
2018-10-10,41.5,42.75,41.32,41.61,41.61,48451981,0.0000,1.0,44.3905,44.5953,34.6587,12.8319,8.7561,-0.0955,-1.2678,-1.3633,23.0042,-189.9217,30.0000,0.0000,44.3905,42.1576,46.6234,-830663886.5067,1509181374.0000
2018-10-09,42.81,43.04,41.98,42.27,42.27,31576374,0.0000,1.0,44.3970,44.9096,36.1173,19.0288,12.5529,-0.0041,-1.2439,-1.2480,22.6929,-145.1630,35.0000,5.0000,44.3970,42.1960,46.5980,-801863757.9403,1557633355.0000
2018-10-08,43.28,43.85,42.61,43.07,43.07,27426552,0.0000,1.0,44.4635,45.1874,37.9567,29.0811,17.1867,0.0930,-1.2429,-1.1499,22.5288,-98.1806,40.0000,10.0000,44.4635,42.4513,46.4757,-787565022.5440,1589209729.0000
2018-10-05,44.08,44.63,42.81,43.58,43.58,35367076,0.0000,1.0,44.5550,45.4103,39.1647,41.5545,27.3468,0.1767,-1.2661,-1.0894,22.5171,-71.4056,45.0000,15.0000,44.5550,42.6405,46.4695,-780487202.6731,1616636281.0000
2018-10-04,44.5,44.75,43.51,44.16,44.16,34579572,0.0000,1.0,44.6190,45.6029,40.5593,54.5059,42.7097,0.2620,-1.3103,-1.0483,22.5560,-41.1309,0.0000,20.0000,44.6190,42.7542,46.4838,-775046114.0577,1652003357.0000
2018-10-03,46.28,46.415,44.7148,45.15,45.15,29505110,0.0000,1.0,44.6435,45.7548,43.0447,62.1574,54.6070,0.3362,-1.3758,-1.0396,22.7770,62.3573,0.0000,25.0000,44.6435,42.7906,46.4964,-776719319.1545,1686582929.0000
2018-10-02,44.9,46.69,44.88,45.76,45.76,32397049,0.0000,1.0,44.8630,45.8185,44.6462,61.3931,66.2008,0.3457,-1.4599,-1.1141,23.3407,57.6546,0.0000,30.0000,44.8630,42.0374,47.6886,-762319048.4345,1716088039.0000
2018-10-01,45.44,46.08,45.01,45.15,45.15,26693432,0.0000,1.0,45.1715,45.8247,42.6181,50.9894,65.6642,0.2911,-1.5463,-1.2552,23.9808,9.4317,0.0000,35.0000,45.1715,40.9964,49.3466,-761424102.3296,1683690990.0000
2018-09-28,44.65,45.61,44.49,45.23,45.23,28080411,0.0000,1.0,45.5400,45.8957,42.8135,38.0359,52.3143,0.2642,-1.6191,-1.3549,24.4390,-17.1408,0.0000,40.0000,45.5400,40.2781,50.8019,-741715867.4885,1710384422.0000
2018-09-27,44.23,45.52,44.046,44.99,44.99,26952377,0.0000,1.0,45.9165,45.9657,42.0562,31.9158,34.9896,0.2146,-1.6851,-1.4706,24.7531,-31.3987,5.0000,45.0000,45.9165,39.7905,52.0425,-750741713.8813,1682304011.0000
2018-09-26,44.29,44.76,43.96,44.35,44.35,30299841,0.0000,1.0,46.2585,46.0685,40.0448,36.7062,26.8039,0.1664,-1.7388,-1.5724,25.0521,-47.6454,10.0000,50.0000,46.2585,39.6342,52.8828,-758311784.4905,1655351634.0000
2018-09-25,45.1,45.4606,44.02,44.64,44.64,32547450,0.0000,1.0,46.6580,46.2494,40.6523,47.9626,33.9539,0.1661,-1.7804,-1.6143,25.1011,-43.2016,15.0000,55.0000,46.6580,39.5932,53.7228,-757554288.4655,1685651475.0000
2018-09-24,44.2,45.65,43.86,45.16,45.16,36918937,0.0000,1.0,47.0295,46.4188,41.7306,62.6204,49.3608,0.1480,-1.8219,-1.6739,25.1655,-43.2500,20.0000,60.0000,47.0295,39.6536,54.4054,-753022136.2581,1718198925.0000
2018-09-21,44.4,45.6,43.8,44.74,44.74,97053409,0.0000,1.0,47.3065,46.5513,40.5200,72.5826,60.5731,0.0804,-1.8589,-1.7785,25.2332,-50.5602,25.0000,65.0000,47.3065,39.8171,54.7959,-769728470.8782,1681279988.0000
2018-09-20,46.4,47.2199,45.91,46.06,46.06,75144122,0.0000,1.0,47.5545,46.7419,43.1997,79.2092,77.9274,0.0356,-1.8790,-1.8434,25.2889,-22.8751,30.0000,70.0000,47.5545,40.0930,55.0160,-774041955.7227,1778333397.0000
2018-09-19,45.78,46.06,44.84,45.06,45.06,29264655,0.0000,1.0,47.7635,46.8137,40.3611,75.7477,79.2473,-0.1459,-1.8879,-2.0338,25.7732,-46.2590,35.0000,75.0000,47.7635,40.2472,55.2798,-716107725.0121,1703189275.0000
