,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD,MACD_Signal,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2019-04-11,1848.7,1849.95,1840.31,1844.07,1844.07,2654842,0.0000,1.0,1797.8830,1793.7079,64.4658,73.5659,81.5121,41.4652,40.3772,1.0880,16.8650,104.6033,0.0000,90.0000,1797.8830,1723.4301,1872.3359,1748737895.4580,1161431353.0000
2019-04-10,1841.0,1848.0,1828.81,1847.33,1847.33,2963973,0.0000,1.0,1789.9905,1788.4067,65.0788,84.0653,87.5597,42.1900,40.1051,2.0848,16.3477,106.7104,0.0000,95.0000,1789.9905,1704.1934,1875.7876,1749321740.3791,1164086195.0000
2019-04-09,1845.49,1853.09,1831.78,1835.84,1835.84,3714368,0.0000,1.0,1782.1645,1782.2042,63.9304,86.9051,88.8393,42.1695,39.5839,2.5855,15.8265,111.2691,0.0000,100.0000,1782.1645,1690.3715,1873.9575,1746564735.7908,1161122222.0000
2019-04-08,1833.23,1850.2,1825.11,1849.86,1849.86,3752841,0.0000,1.0,1774.0275,1776.5583,66.4640,91.7085,88.6347,42.6998,38.9376,3.7623,15.2192,118.7887,0.0000,100.0000,1774.0275,1674.2081,1873.8469,1748863774.4543,1164836590.0000
2019-04-05,1829.0,1838.58,1825.19,1837.28,1837.28,3640476,0.0000,1.0,1765.0655,1768.8424,65.2915,87.9042,88.9134,41.3281,37.9970,3.3311,14.6114,109.7548,0.0000,100.0000,1765.0655,1661.9580,1868.1730,1745212644.5695,1161083749.0000
2019-04-04,1820.65,1828.75,1804.2,1818.86,1818.86,3623867,0.0000,1.0,1754.2415,1761.6384,63.5171,86.2915,87.1840,40.2571,37.1642,3.0929,14.0966,86.4086,5.0000,95.0000,1754.2415,1638.9938,1869.4892,1742279057.1132,1157443273.0000
2019-04-03,1826.72,1830.0,1809.62,1820.7,1820.7,3980590,0.0000,1.0,1744.5960,1755.6151,63.8268,92.5444,79.9859,40.1800,36.3910,3.7890,13.6611,94.1454,10.0000,100.0000,1744.5960,1620.6342,1868.5578,1741574949.3499,1161067140.0000
2019-04-02,1811.02,1820.0,1805.12,1813.98,1813.98,3448115,0.0000,1.0,1737.0085,1748.7640,63.2044,82.7159,62.6767,39.3098,35.4437,3.8661,13.1112,93.9705,15.0000,60.0000,1737.0085,1614.0356,1859.9814,1741227282.5098,1157086550.0000
2019-04-01,1800.11,1815.67,1798.73,1814.19,1814.19,4238752,0.0000,1.0,1730.9310,1741.8992,63.2367,64.6974,47.4428,38.3116,34.4772,3.8344,12.6343,99.3604,20.0000,65.0000,1730.9310,1611.8213,1850.0407,1740569174.5394,1160534665.0000
2019-03-29,1786.58,1792.86,1776.63,1780.75,1780.75,3320793,0.0000,1.0,1725.0300,1734.2896,60.1566,40.6169,37.9095,36.4589,33.5186,2.9403,12.1758,76.9388,25.0000,70.0000,1725.0300,1611.4382,1838.6218,1737071078.1427,1156295913.0000
2019-03-28,1770.0,1777.93,1753.47,1773.42,1773.42,3042958,0.0000,1.0,1719.5790,1729.3990,59.4491,37.0141,38.7674,36.9686,32.7835,4.1851,11.9255,65.6101,30.0000,75.0000,1719.5790,1606.7452,1832.4128,1738705898.6030,1152975120.0000
2019-03-27,1784.13,1787.5,1745.68,1765.7,1765.7,4324801,0.0000,1.0,1712.8995,1724.7653,58.7156,36.0976,46.2716,37.8278,31.7372,6.0906,11.8201,71.2171,35.0000,80.0000,1712.8995,1597.8116,1827.9874,1736785078.0175,1149932162.0000
2019-03-26,1793.0,1805.77,1773.36,1783.76,1783.76,4865880,0.0000,1.0,1706.6690,1720.4563,61.1747,43.1905,61.0777,39.1603,30.2146,8.9457,11.7092,109.2057,40.0000,85.0000,1706.6690,1590.2058,1823.1322,1736969156.1089,1154256963.0000
2019-03-25,1757.79,1782.68,1747.5,1774.26,1774.26,5103803,0.0000,1.0,1699.3010,1713.7928,60.3448,59.5266,77.0520,38.4526,27.9782,10.4744,11.2063,99.0667,45.0000,90.0000,1699.3010,1584.6473,1813.9547,1738712225.1246,1149391083.0000
2019-03-22,1810.17,1818.98,1763.11,1764.77,1764.77,6362983,0.0000,1.0,1692.2380,1707.4278,59.5236,80.5161,86.9831,37.9572,25.3596,12.5976,10.8998,135.0863,50.0000,95.0000,1692.2380,1579.5378,1804.9382,1736051515.9995,1144287280.0000
2019-03-21,1796.26,1823.75,1787.28,1819.26,1819.26,5767797,0.0000,1.0,1685.5775,1701.3918,67.1029,91.1133,89.3616,37.7391,22.2102,15.5290,10.3568,198.3050,55.0000,100.0000,1685.5775,1575.0874,1796.0676,1742036387.2480,1150650263.0000
2019-03-20,1769.94,1799.5,1767.03,1797.27,1797.27,6265633,0.0000,1.0,1675.5865,1688.9846,65.4146,89.3197,89.0539,31.3638,18.3279,13.0358,9.4309,199.4283,60.0000,100.0000,1675.5865,1580.1433,1771.0297,1737688793.6223,1144882466.0000
2019-03-19,1753.51,1784.16,1753.51,1761.85,1761.85,6364161,0.0000,1.0,1666.8280,1677.5862,62.4670,87.6517,89.4237,25.0092,15.0690,9.9403,8.6683,197.4827,65.0000,100.0000,1666.8280,1586.7446,1746.9114,1732283792.6882,1138616833.0000
2019-03-18,1712.7,1750.0,1712.63,1742.15,1742.15,5429058,0.0000,1.0,1660.1145,1668.7163,60.6971,90.1902,88.6571,20.1412,12.5839,7.5573,8.0047,167.2391,70.0000,100.0000,1660.1145,1591.3009,1728.9281,1735184521.2092,1132252672.0000
2019-03-15,1703.0,1718.8,1693.13,1712.36,1712.36,7550870,0.0000,1.0,1653.4045,1660.9864,57.8412,90.4290,85.1557,15.6407,10.6946,4.9461,7.6350,132.3190,75.0000,100.0000,1653.4045,1592.1388,1714.6702,1732036335.8504,1126823614.0000
2019-03-14,1691.2,1702.0,1684.34,1686.22,1686.22,2946618,0.0000,1.0,1648.9190,1655.5787,55.1229,85.3521,74.4594,12.7020,9.4581,3.2439,7.5766,110.0021,80.0000,60.0000,1648.9190,1592.6427,1705.1953,1728274137.6696,1119272744.0000
2019-03-13,1683.0,1700.0,1679.35,1690.81,1690.81,3552041,0.0000,1.0,1646.6080,1652.3533,55.7222,79.6860,57.4876,11.4280,8.6471,2.7809,7.7040,126.9101,85.0000,65.0000,1646.6080,1592.9117,1700.3043,1730593389.6628,1122219362.0000
2019-03-12,1669.0,1684.27,1660.98,1673.1,1673.1,3614498,0.0000,1.0,1643.9680,1648.3052,53.8843,58.3402,39.8627,9.1683,7.9519,1.2164,7.8604,96.2231,0.0000,70.0000,1643.9680,1594.1741,1693.7619,1730202923.1703,1118667321.0000
2019-03-11,1626.12,1672.29,1626.01,1670.62,1670.62,3876352,0.0000,1.0,1639.8630,1645.6952,53.6283,34.4366,35.3661,7.9539,7.6477,0.3062,8.1982,57.0349,0.0000,75.0000,1639.8630,1586.9157,1692.8103,1730055487.6572,1115052823.0000
2019-03-08,1604.01,1622.72,1586.57,1620.8,1620.8,4667014,0.0000,1.0,1635.7430,1643.0716,48.1320,26.8113,47.7068,6.5408,7.5712,-1.0304,8.5727,-75.3453,5.0000,80.0000,1635.7430,1580.2477,1691.2383,1726458889.6693,1111176471.0000
2019-03-07,1667.37,1669.75,1620.51,1625.95,1625.95,4957017,0.0000,1.0,1635.4215,1645.4160,48.6988,44.8503,68.0635,9.7146,7.8288,1.8858,8.3711,11.7455,10.0000,85.0000,1635.4215,1579.5108,1691.3322,1722287624.8743,1115843485.0000
2019-03-06,1695.97,1697.75,1668.28,1668.95,1668.95,3996001,0.0000,1.0,1636.1370,1647.4650,53.7167,71.4587,80.2550,13.0998,7.3573,5.7425,8.5211,127.2693,15.0000,90.0000,1636.1370,1580.3633,1691.9107,1726149346.4852,1120800502.0000
2019-03-05,1702.95,1707.8,1689.01,1692.43,1692.43,3681522,0.0000,1.0,1635.6300,1645.2034,56.7501,87.8815,82.3430,12.8519,5.9217,6.9302,8.6764,196.1624,20.0000,95.0000,1635.6300,1580.8838,1690.3762,1729963649.4418,1124796503.0000
2019-03-04,1685.0,1709.43,1674.36,1696.17,1696.17,6167358,0.0000,1.0,1632.6740,1640.2322,57.2392,81.4247,75.6654,9.9578,4.1892,5.7686,8.5573,238.1332,25.0000,100.0000,1632.6740,1584.5281,1680.8199,1732305011.2246,1128478025.0000
2019-03-01,1655.13,1674.26,1651.0,1671.73,1671.73,4974877,0.0000,1.0,1629.1770,1634.3440,54.8220,77.7227,70.8536,5.7382,2.7470,2.9912,8.4319,167.2409,30.0000,0.0000,1629.1770,1590.8225,1667.5315,1730801420.9509,1122310667.0000
2019-02-28,1635.25,1651.77,1633.83,1639.83,1639.83,3025891,0.0000,1.0,1631.5270,1630.4087,51.4165,67.8488,68.9794,2.7575,1.9992,0.7583,8.6957,43.5525,35.0000,5.0000,1631.5270,1579.6543,1683.3997,1726908782.8855,1117335790.0000
2019-02-27,1628.18,1641.81,1615.1,1641.09,1641.09,3148824,0.0000,1.0,1633.0570,1629.4169,51.5624,66.9894,68.6699,2.1609,1.8097,0.3512,9.0585,4.9123,40.0000,10.0000,1633.0570,1578.5564,1687.5576,1727910666.5277,1120361681.0000
2019-02-26,1625.98,1639.99,1616.13,1636.4,1636.4,2665815,0.0000,1.0,1630.6965,1628.1882,51.0716,72.1000,66.2645,1.2397,1.7219,-0.4821,9.3155,2.9581,45.0000,15.0000,1630.6965,1573.7572,1687.6358,1724931603.1626,1117212857.0000
2019-02-25,1641.45,1654.6,1630.39,1633.0,1633.0,3184462,0.0000,1.0,1630.7710,1627.3238,50.7278,66.9202,57.6827,0.5234,1.8424,-1.3190,9.5639,32.5884,50.0000,20.0000,1630.7710,1573.7981,1687.7439,1723067990.6647,1114547042.0000
2019-02-22,1623.5,1634.94,1621.17,1631.56,1631.56,3096191,0.0000,1.0,1632.6495,1626.7263,50.5881,59.7731,48.6747,-0.0522,2.1721,-2.2244,9.9817,-7.9890,55.0000,25.0000,1632.6495,1573.0879,1692.2111,1725565840.0402,1111362580.0000
2019-02-21,1619.85,1623.56,1600.91,1619.44,1619.44,3483392,0.0000,1.0,1633.8180,1626.2175,49.4419,46.3546,44.6908,-0.6396,2.7282,-3.3678,10.1941,-55.8667,60.0000,30.0000,1633.8180,1573.4759,1694.1601,1723989638.2312,1108266389.0000
2019-02-20,1630.0,1634.93,1610.12,1622.1,1622.1,3337589,0.0000,1.0,1634.8470,1626.9309,49.6822,39.8964,48.7142,-0.1460,3.5702,-3.7162,10.2841,-36.2327,65.0000,35.0000,1634.8470,1574.8196,1694.8744,1721773493.4753,1111749781.0000
2019-02-19,1601.0,1634.0,1600.56,1627.58,1627.58,3681656,0.0000,1.0,1635.3505,1627.4394,50.1593,47.8214,58.9289,0.2154,4.4992,-4.2839,10.4692,-44.9948,70.0000,40.0000,1635.3505,1575.5909,1695.1101,1721887840.5390,1115087370.0000
2019-02-15,1627.86,1628.91,1604.5,1607.95,1607.95,4343893,0.0000,1.0,1638.7815,1627.4246,48.4756,58.4247,62.1256,0.1155,5.5702,-5.4547,10.6539,-71.7696,75.0000,45.0000,1638.7815,1573.5697,1703.9933,1719619834.7496,1111405714.0000
2019-02-14,1624.5,1637.9,1606.06,1622.65,1622.65,4120524,0.0000,1.0,1643.0450,1629.4746,49.6693,70.5406,54.9677,1.9850,6.9339,-4.9489,10.7951,-55.5003,80.0000,50.0000,1643.0450,1575.3511,1710.7389,1722735835.0130,1115749607.0000
2019-02-13,1647.0,1656.38,1637.11,1640.0,1640.0,3560321,0.0000,1.0,1646.1015,1630.1930,51.0796,57.4116,39.2422,2.8455,8.1711,-5.3256,10.9571,-3.4782,85.0000,55.0000,1646.1015,1576.8644,1715.3386,1722562421.0004,1119870131.0000
2019-02-12,1604.0,1639.39,1598.88,1638.01,1638.01,4858604,0.0000,1.0,1647.8295,1629.1607,50.9278,36.9510,27.7593,2.1360,9.5025,-7.3665,11.3953,-53.3309,90.0000,60.0000,1647.8295,1577.5703,1718.0887,1725054830.4602,1116309810.0000
2019-02-11,1600.98,1609.29,1586.0,1591.0,1591.0,3317328,0.0000,1.0,1646.7895,1628.2291,47.2540,23.3641,24.9324,1.4019,11.3442,-9.9422,11.6972,-127.1468,95.0000,65.0000,1646.7895,1575.3734,1718.2056,1720527249.5913,1111451206.0000
2019-02-08,1586.0,1588.59,1566.76,1588.22,1588.22,5657457,0.0000,1.0,1649.2675,1632.1480,47.0313,22.9627,26.9077,5.2311,13.8297,-8.5987,11.7246,-185.8573,100.0000,70.0000,1649.2675,1582.4771,1716.0579,1722420220.3564,1108133878.0000
2019-02-07,1625.0,1625.54,1592.91,1614.37,1614.37,4626589,0.0000,1.0,1652.6675,1636.7720,48.8760,28.4704,29.3058,10.3254,15.9794,-5.6540,11.5467,-126.9062,65.0000,75.0000,1652.6675,1592.0125,1713.3225,1716954541.5598,1113791335.0000
2019-02-06,1670.75,1672.26,1633.34,1640.26,1640.26,3939883,0.0000,1.0,1654.9200,1639.1301,50.7482,29.2899,35.5347,14.0149,17.3929,-3.3780,11.5573,-19.1235,70.0000,80.0000,1654.9200,1596.8294,1713.0106,1715495528.3569,1118417924.0000
2019-02-05,1643.34,1665.26,1642.5,1658.81,1658.81,4453105,0.0000,1.0,1655.7360,1639.0112,52.1067,30.1571,47.7903,15.8841,18.2374,-2.3533,11.8930,3.6884,0.0000,85.0000,1655.7360,1598.0349,1713.4371,1718034384.1031,1122357807.0000
2019-02-04,1623.0,1649.63,1613.5,1633.31,1633.31,4929187,0.0000,1.0,1654.2710,1636.9271,50.3717,47.1572,57.4271,16.1501,18.8257,-2.6756,12.3221,-63.7021,0.0000,90.0000,1654.2710,1595.4789,1713.0631,1716105227.0161,1117904702.0000
2019-02-01,1638.88,1673.06,1622.01,1626.23,1626.23,11506213,0.0000,1.0,1651.3750,1637.3078,49.8929,66.0566,55.8330,18.8511,19.4946,-0.6435,12.6360,-23.7402,0.0000,95.0000,1651.3750,1583.7028,1719.0472,1715629089.1077,1112975515.0000
2019-01-31,1692.85,1736.41,1679.08,1718.73,1718.73,10910338,0.0000,1.0,1645.0775,1638.4739,56.6800,59.0676,44.7193,22.7452,19.6554,3.0898,13.0316,146.6092,0.0000,100.0000,1645.0775,1550.9479,1739.2071,1725233001.6626,1124481728.0000
2019-01-30,1623.0,1676.95,1619.68,1670.43,1670.43,5783822,0.0000,1.0,1636.0975,1630.0259,53.5452,42.3749,40.2454,17.9665,18.8830,-0.9165,13.5270,41.8318,5.0000,65.0000,1636.0975,1537.6198,1734.5752,1721051942.4291,1113571390.0000
2019-01-29,1631.27,1632.38,1590.72,1593.88,1593.88,4632782,0.0000,1.0,1627.6745,1625.7728,47.8650,32.7153,40.2630,16.5236,19.1121,-2.5885,13.9207,-29.9070,0.0000,70.0000,1627.6745,1514.6419,1740.7071,1716585058.4224,1107787568.0000
2019-01-28,1643.59,1645.0,1614.09,1637.89,1637.89,4837711,0.0000,1.0,1621.8815,1629.1300,51.2903,45.6458,39.4752,22.2358,19.7593,2.4765,13.9057,16.9984,0.0000,75.0000,1621.8815,1491.9084,1751.8546,1720515027.5986,1112420350.0000
2019-01-25,1670.5,1683.48,1661.61,1670.57,1670.57,4959679,0.0000,1.0,1613.0690,1628.2079,54.0172,42.4277,38.9640,24.7222,19.1401,5.5821,14.0699,64.9670,0.0000,80.0000,1613.0690,1465.8733,1760.2647,1717902882.7720,1117258061.0000
2019-01-24,1641.07,1657.26,1631.78,1654.93,1654.93,4089943,0.0000,1.0,1603.0855,1623.7487,52.8782,30.3522,46.3193,24.2087,17.7446,6.4641,14.6341,45.8711,0.0000,85.0000,1603.0855,1446.0854,1760.0856,1718798663.8443,1112298382.0000
2019-01-23,1656.0,1657.43,1612.0,1640.02,1640.02,5225212,0.0000,1.0,1587.5370,1620.4665,51.7968,44.1121,64.3615,24.7936,16.1286,8.6650,14.9795,41.6617,5.0000,90.0000,1587.5370,1396.2946,1778.7794,1715456724.5483,1108208439.0000
2019-01-22,1681.0,1681.87,1610.2,1632.17,1632.17,6416796,0.0000,1.0,1574.4085,1618.4082,51.2371,64.4935,79.5696,26.6977,13.9623,12.7354,15.3431,50.1458,10.0000,95.0000,1574.4085,1364.2642,1784.5528,1714236396.5862,1102983227.0000
2019-01-18,1712.0,1716.2,1691.54,1696.2,1696.2,6020503,0.0000,1.0,1565.8415,1616.9596,56.3030,84.4790,81.0733,29.5389,10.7785,18.7604,15.7258,97.3978,15.0000,100.0000,1565.8415,1351.8794,1779.8036,1716719133.4786,1109400023.0000
2019-01-17,1680.0,1700.17,1677.5,1693.22,1693.22,4208875,0.0000,1.0,1555.7855,1608.6185,56.1112,89.7364,73.4801,26.2162,6.0884,20.1278,16.3089,101.1711,20.0000,95.0000,1555.7855,1348.4740,1763.0970,1720464247.6725,1103379520.0000
2019-01-16,1684.22,1705.0,1675.88,1683.78,1683.78,6366864,0.0000,1.0,1548.6985,1599.7131,55.5235,69.0045,62.7865,21.8973,1.0564,20.8409,17.0562,113.9583,25.0000,100.0000,1548.6985,1351.2062,1746.1908,1718836023.8635,1099170645.0000
2019-01-15,1632.0,1675.16,1626.01,1674.56,1674.56,5998510,0.0000,1.0,1540.5550,1590.8639,54.9639,61.6993,66.0417,17.0276,-4.1538,21.1814,17.8428,105.5559,30.0000,75.0000,1540.5550,1352.8238,1728.2862,1721748339.4019,1092803781.0000
2019-01-14,1615.0,1648.2,1595.15,1617.21,1617.21,6005888,0.0000,1.0,1536.4225,1582.0538,51.3470,57.6557,75.2814,11.5031,-9.4491,20.9522,18.6521,76.9685,35.0000,0.0000,1536.4225,1357.2280,1715.6170,1715896283.3592,1086805271.0000
2019-01-11,1640.55,1660.29,1636.22,1640.56,1640.56,4686222,0.0000,1.0,1538.4810,1578.3532,52.9932,78.7699,86.9771,10.1238,-14.6872,24.8109,19.2784,95.1485,40.0000,0.0000,1538.4810,1354.7335,1722.2285,1716907265.0716,1092811159.0000
2019-01-10,1641.01,1663.25,1621.62,1656.22,1656.22,6507693,0.0000,1.0,1539.6300,1571.8051,54.0982,89.4186,91.2727,5.8385,-20.8899,26.7285,20.2539,92.9060,45.0000,5.0000,1539.6300,1353.0776,1726.1824,1719903565.7188,1097497381.0000
2019-01-09,1652.98,1667.8,1641.4,1659.42,1659.42,6348801,0.0000,1.0,1538.9810,1562.9193,54.3181,92.7427,89.4334,-1.3104,-27.5720,26.2617,21.2807,100.8076,50.0000,10.0000,1538.9810,1353.9717,1723.9903,1715593762.7880,1104005074.0000
2019-01-08,1664.69,1676.61,1616.61,1656.58,1656.58,8881428,0.0000,1.0,1538.0615,1552.7613,54.1610,91.6567,85.9787,-10.7417,-34.1375,23.3957,22.2894,98.3556,55.0000,0.0000,1538.0615,1355.2863,1720.8367,1713275488.4835,1097656273.0000
2019-01-07,1602.31,1634.56,1589.18,1629.51,1629.51,7993213,0.0000,1.0,1536.6890,1541.8330,52.6879,83.9009,83.3353,-22.3341,-39.9864,17.6523,23.3513,69.2081,60.0000,5.0000,1536.6890,1357.1101,1716.2679,1710323893.9115,1088774845.0000
2019-01-04,1530.0,1594.0,1518.31,1575.39,1575.39,9182575,0.0000,1.0,1540.1730,1532.6039,49.6123,82.3785,84.9866,-34.0492,-44.3995,10.3502,24.3902,17.8221,65.0000,0.0000,1540.1730,1351.0746,1729.2714,1704109690.4157,1080781632.0000
2019-01-03,1520.01,1538.0,1497.11,1500.28,1500.28,6975572,0.0000,1.0,1544.8235,1528.1001,44.8889,83.7265,85.3500,-42.9963,-46.9870,3.9908,25.1750,-28.1959,70.0000,0.0000,1544.8235,1348.0696,1741.5774,1699442579.0370,1071599057.0000
2019-01-02,1465.2,1553.36,1460.93,1539.13,1539.13,7983103,0.0000,1.0,1558.4275,1531.0285,47.0564,88.8548,81.6914,-46.1430,-47.9847,1.8418,25.5386,-29.7016,75.0000,5.0000,1558.4275,1339.4993,1777.3557,1705336587.6601,1078574629.0000
2018-12-31,1510.8,1520.76,1487.0,1501.97,1501.97,6954507,0.0000,1.0,1565.9795,1530.1757,44.6268,83.4685,68.5998,-53.4438,-48.4452,-4.9986,25.9214,-43.6791,80.0000,10.0000,1565.9795,1339.9305,1792.0285,1699811551.4283,1070591526.0000
2018-12-28,1473.35,1513.47,1449.0,1478.02,1478.02,8828950,0.0000,1.0,1574.5595,1533.1448,43.0259,72.7508,49.4980,-58.2013,-47.1955,-11.0058,26.0504,-63.9265,85.0000,15.0000,1574.5595,1345.8689,1803.2501,1700598465.4313,1063637019.0000
2018-12-27,1454.2,1469.0,1390.31,1461.64,1461.64,9722034,0.0000,1.0,1584.5460,1538.9474,41.9353,49.5799,28.8968,-60.9886,-44.4441,-16.5445,26.1248,-98.4795,90.0000,20.0000,1584.5460,1356.1469,1812.9451,1701479032.3383,1054808069.0000
2018-12-26,1368.89,1473.16,1363.01,1470.9,1470.9,10411801,0.0000,1.0,1590.5350,1547.0850,42.3709,26.1634,15.1723,-61.9913,-40.3079,-21.6833,25.8235,-116.0575,95.0000,25.0000,1590.5350,1369.1677,1811.9023,1693575632.7325,1064530103.0000
2018-12-24,1346.0,1396.03,1307.0,1343.96,1343.96,7219996,0.0000,1.0,1596.0565,1555.1044,33.3550,10.9470,11.1556,-63.3122,-34.8871,-28.4251,25.5064,-201.7349,100.0000,30.0000,1596.0565,1381.4966,1810.6164,1683591079.4903,1054118302.0000
2018-12-21,1464.99,1480.0,1363.96,1377.45,1377.45,13640320,0.0000,1.0,1603.9615,1577.3302,34.7162,8.4063,11.6048,-51.1524,-27.7808,-23.3716,24.4814,-183.0548,100.0000,35.0000,1603.9615,1417.2999,1790.6231,1684816443.2953,1061338298.0000
2018-12-20,1484.0,1509.5,1432.69,1460.83,1460.83,9991833,0.0000,1.0,1610.9255,1598.3702,38.4253,14.1135,12.9079,-38.2980,-21.9379,-16.3601,23.6199,-146.5574,0.0000,40.0000,1610.9255,1449.9630,1771.8880,1695285306.6114,1074978618.0000
2018-12-19,1543.05,1584.53,1483.18,1495.08,1495.08,8792189,0.0000,1.0,1612.6570,1612.8481,40.0971,12.2945,15.5842,-29.8237,-17.8479,-11.9758,23.0066,-95.1750,5.0000,45.0000,1612.6570,1457.5517,1767.7623,1697955952.7707,1084970451.0000
2018-12-18,1540.0,1567.55,1523.01,1551.48,1551.48,6522975,0.0000,1.0,1613.5175,1625.2448,43.0254,12.3156,24.2886,-22.0608,-14.8539,-7.2069,22.6007,-69.5717,10.0000,50.0000,1613.5175,1460.8593,1766.1757,1704683473.8062,1093762640.0000
2018-12-17,1566.0,1576.13,1505.01,1520.91,1520.91,8829762,0.0000,1.0,1615.6140,1633.0095,40.7991,22.1424,35.5883,-17.5743,-13.0522,-4.5221,22.3766,-89.1163,15.0000,55.0000,1615.6140,1465.2874,1765.9406,1702867468.1932,1087239665.0000
2018-12-14,1638.0,1642.57,1585.0,1591.91,1591.91,6367163,0.0000,1.0,1620.5405,1644.8094,44.6485,38.4077,40.7279,-8.4796,-11.9217,3.4421,22.1407,-15.9751,20.0000,60.0000,1620.5405,1476.6302,1764.4508,1707749164.5071,1096069427.0000
2018-12-13,1680.0,1692.12,1641.5,1658.38,1658.38,5271162,0.0000,1.0,1620.8955,1650.3778,48.7382,46.2149,35.4120,-3.9772,-12.7822,8.8050,22.3246,48.7145,25.0000,65.0000,1620.8955,1477.2347,1764.5563,1712587854.4715,1102436590.0000
2018-12-12,1669.0,1704.99,1660.27,1663.54,1663.54,6597968,0.0000,1.0,1619.5350,1649.5354,49.0697,37.5612,30.1429,-4.9405,-14.9835,10.0430,22.8670,65.1398,30.0000,70.0000,1619.5350,1476.8076,1762.2624,1714343520.0448,1107707752.0000
2018-12-11,1678.0,1679.47,1619.6,1643.24,1643.24,6244695,0.0000,1.0,1618.2005,1648.0613,47.7414,22.4598,29.0002,-6.6235,-17.4942,10.8707,23.5602,33.0389,35.0000,75.0000,1618.2005,1476.6495,1759.7515,1719976579.4866,1101109784.0000
2018-12-10,1623.84,1657.99,1590.87,1641.03,1641.03,7494808,0.0000,1.0,1621.6600,1648.5688,47.6000,30.4077,42.4294,-6.6085,-20.2119,13.6034,24.0860,7.8135,40.0000,0.0000,1621.6600,1474.5572,1768.7628,1721289769.9000,1094865089.0000
2018-12-07,1705.07,1718.93,1625.46,1629.13,1629.13,7576132,0.0000,1.0,1627.3540,1649.3623,46.8649,34.1331,58.0518,-6.2681,-23.6127,17.3446,24.4660,29.3126,45.0000,5.0000,1627.3540,1469.2856,1785.4224,1717582564.5127,1087370281.0000
2018-12-06,1614.87,1701.05,1609.85,1699.19,1699.19,8789394,0.0000,1.0,1633.6720,1651.4920,50.8555,62.7475,78.3593,-4.5308,-27.9489,23.4181,25.0694,36.5662,50.0000,10.0000,1633.6720,1466.0143,1801.3297,1724563759.0046,1094946413.0000
2018-12-04,1756.0,1770.34,1665.0,1668.4,1668.4,8694455,0.0000,1.0,1630.8530,1646.4712,49.0439,77.2749,89.2013,-9.3809,-33.8034,24.4225,25.5657,69.8843,55.0000,15.0000,1630.8530,1465.8212,1795.8848,1716132879.7598,1086157019.0000
2018-12-03,1769.46,1778.34,1730.0,1772.36,1772.36,6862160,0.0000,1.0,1628.8230,1644.1629,55.6203,95.0554,94.5629,-12.3000,-39.9090,27.6090,26.4143,139.3163,60.0000,20.0000,1628.8230,1464.6922,1792.9538,1724266082.6809,1094851474.0000
2018-11-30,1679.5,1696.0,1666.5,1690.17,1690.17,5761761,0.0000,1.0,1623.4815,1630.6685,50.6502,95.2736,94.7325,-26.4319,-46.8113,20.3793,27.7350,68.4994,65.0000,25.0000,1623.4815,1471.9107,1775.0523,1719101718.1629,1087989314.0000
2018-11-29,1674.99,1689.99,1652.33,1673.57,1673.57,6613243,0.0000,1.0,1622.2495,1624.4052,49.5665,93.3596,88.6354,-35.7165,-51.9061,16.1896,28.4801,58.5292,70.0000,30.0000,1622.2495,1472.4771,1772.0219,1715617317.6124,1082227553.0000
2018-11-28,1613.92,1681.45,1601.21,1677.75,1677.75,8458738,0.0000,1.0,1618.4715,1619.2299,49.8283,95.5643,78.3278,-45.3573,-55.9535,10.5962,29.2139,42.2900,75.0000,35.0000,1618.4715,1470.2641,1766.6789,1714770906.7982,1088840796.0000
2018-11-27,1575.99,1597.65,1558.01,1581.42,1581.42,5783227,0.0000,1.0,1611.1050,1613.0699,43.2693,76.9824,59.7227,-57.4283,-58.6026,1.1743,29.9167,-34.6846,80.0000,40.0000,1611.1050,1460.7847,1761.4253,1707092261.7843,1080382058.0000
2018-11-26,1539.0,1584.81,1524.22,1581.33,1581.33,6257716,0.0000,1.0,1608.9780,1616.4015,43.2627,62.4366,43.1946,-62.1918,-58.8962,-3.2956,29.9206,-50.6850,85.0000,45.0000,1608.9780,1455.8599,1762.0961,1706044744.8857,1074598831.0000
2018-11-23,1517.0,1536.2,1501.81,1502.06,1502.06,2707642,0.0000,1.0,1612.0520,1620.0932,37.1610,39.7492,29.4836,-67.3580,-58.0722,-9.2857,29.8026,-111.6357,90.0000,0.0000,1612.0520,1458.8091,1765.2949,1700505855.4802,1068341115.0000
2018-11-21,1542.99,1550.0,1515.0,1516.73,1516.73,5716800,0.0000,1.0,1626.0575,1632.5178,37.8772,27.3980,24.1258,-64.9011,-55.7508,-9.1503,29.2005,-109.7687,95.0000,5.0000,1626.0575,1464.6043,1787.5107,1703174130.7747,1071048757.0000
2018-11-20,1437.5,1534.75,1420.0,1495.46,1495.46,10878823,0.0000,1.0,1633.4310,1644.7059,36.1832,21.3035,22.4293,-62.3148,-53.4632,-8.8516,28.6223,-174.5609,100.0000,10.0000,1633.4310,1479.3202,1787.5418,1708325784.2604,1065331957.0000
