,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2019-07-19,255.69,259.96,254.62,258.18,51.636,7048400,0.0000,1.0,47.0601,47.6900,66.0896,82.4134,85.3755,1.4399,1.9413,0.5013,21.8653,137.5540,5.0000,100.0000,41.8982,47.0601,52.2220,1270119817.9551,722998840.0000
2019-07-18,255.05,255.75,251.89,253.54,50.708,4764500,0.0000,1.0,46.6745,47.2747,64.0818,83.1473,89.6117,1.3146,1.8291,0.5145,21.1273,134.7824,10.0000,95.0000,41.7930,46.6745,51.5560,1258372484.6217,687756840.0000
2019-07-17,255.67,258.31,253.35,254.86,50.972,9764700,0.0000,1.0,46.4034,46.9133,65.1238,90.5657,92.4025,1.1860,1.7537,0.5677,20.5256,171.5298,15.0000,100.0000,41.8573,46.4034,50.9495,1261828598.6114,711579340.0000
2019-07-16,249.3,253.53,247.93,252.38,50.476,8149000,0.0000,1.0,46.1022,46.4861,64.0813,95.1221,91.0366,1.0441,1.6051,0.5611,19.7709,177.7271,0.0000,95.0000,42.0336,46.1022,50.1708,1280924886.9178,662755840.0000
2019-07-15,248.0,254.42,244.86,253.5,50.7,11000100,0.0000,1.0,45.8287,46.0661,64.9138,91.5196,81.7269,0.9038,1.4426,0.5388,19.1725,215.3343,0.0000,100.0000,42.2694,45.8287,49.3880,1256914440.4892,703500840.0000
2019-07-12,239.75,245.38,239.71,245.08,49.016,9200500,0.0000,1.0,45.4429,45.5783,61.3254,86.4681,69.4354,0.7691,1.1915,0.4224,18.5426,178.1152,0.0000,100.0000,42.4520,45.4429,48.4338,1212499810.7821,648500340.0000
2019-07-11,238.14,241.5,235.8,238.6,47.72,7514400,0.0000,1.0,45.1312,45.2164,58.1998,67.1928,56.3573,0.6635,1.0250,0.3615,18.2716,152.3987,5.0000,75.0000,42.4073,45.1312,47.8551,1171365300.2001,602497840.0000
2019-07-10,234.15,238.94,233.14,238.92,47.784,9145700,0.0000,1.0,44.8378,44.9529,58.4213,54.6454,53.2535,0.5731,0.9296,0.3564,18.1716,155.1116,10.0000,80.0000,42.0297,44.8378,47.6459,1172024458.0949,640069840.0000
2019-07-09,228.97,231.0,227.28,230.06,46.012,6190800,0.0000,1.0,44.6196,44.6549,53.7960,47.2335,54.7489,0.4840,0.7877,0.3037,18.1915,81.4426,15.0000,85.0000,42.0975,44.6196,47.1417,1126611327.0604,594341340.0000
2019-07-08,231.24,232.25,228.66,230.34,46.068,5880500,0.0000,1.0,44.4478,44.5120,53.9762,57.8815,59.0627,0.4081,0.7757,0.3676,18.6285,103.1646,0.0000,90.0000,41.8612,44.4478,47.0344,1111300746.4152,625295340.0000
2019-07-05,234.57,235.45,230.8,233.1,46.62,7065700,0.0000,1.0,44.1894,44.3482,55.7249,59.1317,58.6472,0.3162,0.7433,0.4271,18.9952,145.9290,0.0000,95.0000,41.2884,44.1894,47.0904,1113184472.0420,654697840.0000
2019-07-03,239.39,241.57,234.51,234.9,46.98,14201100,0.0000,1.0,43.9179,44.1091,56.8662,60.1748,59.6884,0.2094,0.6349,0.4256,19.2381,197.1990,0.0000,100.0000,40.9618,43.9179,46.8740,1113564348.3860,690026340.0000
2019-07-02,228.89,229.15,222.22,224.55,44.91,9259000,0.0000,1.0,43.5348,43.8069,51.4322,56.6352,57.0253,0.1030,0.4508,0.3478,19.2423,75.7229,0.0000,50.0000,40.2932,43.5348,46.7764,1176725048.1028,619020840.0000
2019-07-01,230.21,233.1,226.28,227.17,45.434,8238000,0.0000,1.0,43.2253,43.6908,53.0391,62.2553,52.5284,0.0161,0.4199,0.4038,19.8987,108.2101,0.0000,55.0000,39.4328,43.2253,47.0178,1191889499.7622,665315840.0000
2019-06-28,220.99,225.17,220.8,223.46,44.692,6851400,0.0000,1.0,42.7433,43.5073,50.9787,52.1855,43.9062,-0.0849,0.3210,0.4059,20.3089,67.8224,5.0000,60.0000,37.8932,42.7433,47.5934,1222329030.5540,624125840.0000
2019-06-27,219.45,222.9,217.35,222.84,44.568,6339700,0.0000,1.0,42.3603,43.3825,50.6349,43.1444,39.1894,-0.1864,0.2657,0.4521,21.2134,57.2223,10.0000,65.0000,37.0030,42.3603,47.7176,1214881856.6410,589868840.0000
2019-06-26,220.31,227.23,218.1,219.27,43.854,8507200,0.0000,1.0,42.0141,43.2578,48.6653,36.3888,37.8375,-0.2994,0.2039,0.5033,22.3113,63.4553,15.0000,70.0000,36.3843,42.0141,47.6439,1183868729.6139,558170340.0000
2019-06-25,224.39,225.34,219.49,219.76,43.952,6182100,0.0000,1.0,41.7200,43.1950,48.9198,38.0351,41.7569,-0.4252,0.1947,0.6199,23.4192,67.8609,20.0000,75.0000,35.8942,41.7200,47.5458,1215502841.3335,600706340.0000
2019-06-24,223.24,225.86,221.02,223.64,44.728,5750800,0.0000,1.0,41.4094,43.1153,50.9231,39.0888,48.0384,-0.5802,0.1702,0.7504,24.6030,83.7148,25.0000,80.0000,35.4323,41.4094,47.3865,1243560064.4105,631616840.0000
2019-06-21,216.22,222.18,215.5,221.86,44.372,8202100,0.0000,1.0,41.0793,42.9456,50.0313,48.1470,59.7477,-0.7678,0.0574,0.8252,25.8563,72.6985,30.0000,85.0000,35.1427,41.0793,47.0159,1241183700.7741,602862840.0000
2019-06-20,223.0,226.9,216.35,219.62,43.924,11863500,0.0000,1.0,40.8156,42.7954,48.9216,56.8793,65.9054,-0.9741,-0.0512,0.9229,27.0434,84.9574,35.0000,90.0000,35.0206,40.8156,46.6106,1204102350.4747,561852340.0000
2019-06-19,225.11,227.77,221.06,226.43,45.286,6575135,0.0000,1.0,40.5467,42.6766,52.2744,74.2167,67.9401,-1.2048,-0.1434,1.0614,28.3396,116.1605,40.0000,95.0000,34.8554,40.5467,46.2380,1226648622.9865,621169840.0000
2019-06-18,228.72,234.74,222.56,224.74,44.948,12668900,0.0000,1.0,40.3332,42.4019,51.4906,66.6200,58.0487,-1.4702,-0.3977,1.0725,29.6990,146.9168,45.0000,100.0000,35.0644,40.3332,45.6020,1206903619.9687,588294165.0000
2019-06-17,215.48,227.0,214.27,225.03,45.006,12316800,0.0000,1.0,40.1394,42.1339,51.6289,62.9836,55.1592,-1.7383,-0.6821,1.0562,31.0462,138.9911,50.0000,100.0000,35.2959,40.1394,44.9829,1247573077.2757,651638665.0000
2019-06-14,211.25,216.65,210.4,214.92,42.984,7433400,0.0000,1.0,39.9994,41.8316,46.9088,44.5425,57.5660,-2.0023,-1.0410,0.9614,32.4806,92.4998,55.0000,0.0000,35.5837,39.9994,44.4151,1205049639.7266,590054665.0000
2019-06-13,210.38,214.9,207.51,213.91,42.782,8168300,0.0000,1.0,40.1335,41.7103,46.4126,57.9516,71.2664,-2.2427,-1.2781,0.9646,33.3525,69.6415,60.0000,0.0000,35.2277,40.1335,45.0393,1188458290.9266,552887665.0000
2019-06-12,222.95,223.38,209.0,209.26,41.852,15197500,0.0000,1.0,40.3139,41.5975,44.1283,70.2041,80.3007,-2.4838,-1.5416,0.9422,34.1537,69.3878,65.0000,0.0000,34.8036,40.3139,45.8242,1158559439.0998,512046165.0000
2019-06-11,219.14,220.9,213.5,217.1,43.42,11653500,0.0000,1.0,40.5444,41.5707,47.3620,85.6437,84.3140,-2.7194,-1.7608,0.9586,35.0647,76.9741,70.0000,5.0000,34.4422,40.5444,46.6466,1231799129.6422,588033665.0000
2019-06-10,210.25,216.94,209.01,212.88,42.576,10585000,0.0000,1.0,40.6435,41.3760,45.3128,85.0545,85.0557,-2.9590,-2.1746,0.7845,36.2303,48.8493,75.0000,0.0000,34.2982,40.6435,46.9888,1233373926.9395,529766165.0000
2019-06-07,205.0,210.8438,203.499,204.5,40.9,16003527,0.0000,1.0,40.9099,41.2497,40.9782,82.2437,77.7540,-3.1552,-2.5852,0.5700,37.2130,7.2919,80.0000,0.0000,33.8547,40.9099,47.9651,1234641991.2523,476841165.0000
2019-06-06,204.44,211.0,201.8,205.95,41.19,20242200,0.0000,1.0,41.2847,41.2865,41.5191,87.8688,63.1653,-3.2977,-2.9010,0.3967,37.8521,-0.6321,85.0000,0.0000,33.5115,41.2847,49.0579,1292848915.9171,556858800.0000
2019-06-05,198.68,201.28,191.85,196.59,39.318,13510800,0.0000,1.0,41.6736,41.2967,36.3679,63.1496,38.2039,-3.3968,-3.2914,0.1054,38.5248,-41.2858,90.0000,0.0000,33.2106,41.6736,50.1366,1302749992.0040,455647800.0000
2019-06-04,181.1,193.98,179.61,193.6,38.72,13807500,0.0000,1.0,42.1783,41.5050,34.6202,38.4774,23.0944,-3.4232,-3.5513,-0.1281,38.5663,-70.3195,95.0000,0.0000,33.1522,42.1783,51.2044,1302391805.3656,388093800.0000
2019-06-03,185.51,186.68,176.99,178.97,35.794,13050900,0.0000,1.0,42.7957,41.7981,25.0516,12.9847,16.7682,-3.3912,-3.7704,-0.3792,38.0454,-101.5980,100.0000,5.0000,33.1335,42.7957,52.4579,1237005557.9752,319056300.0000
2019-05-31,185.1,189.92,184.1,185.16,37.032,10406700,0.0000,1.0,43.5563,42.4302,26.6174,17.8209,18.8881,-3.2964,-3.6973,-0.4009,36.8728,-94.7633,100.0000,10.0000,33.8238,43.5563,53.2888,1275592584.2910,384310800.0000
2019-05-30,188.75,192.26,187.02,188.22,37.644,7926500,0.0000,1.0,44.1457,42.9984,27.4224,19.4990,19.4219,-3.1961,-3.6763,-0.4801,35.8051,-97.5834,95.0000,15.0000,34.6399,44.1457,53.6515,1308672300.7859,436344300.0000
2019-05-29,187.1,192.39,185.04,189.86,37.972,11955100,0.0000,1.0,44.6036,43.5620,27.8512,19.3444,18.3644,-3.0761,-3.6583,-0.5822,34.7537,-111.7293,100.0000,20.0000,35.5219,44.6036,53.6853,1330152510.7095,475976800.0000
2019-05-28,191.2,195.0,187.85,188.7,37.74,10312900,0.0000,1.0,45.0919,44.1504,27.0850,19.4221,17.9817,-2.9306,-3.6155,-0.6850,33.6470,-125.4136,90.0000,25.0000,36.4494,45.0919,53.7344,1311528579.4170,416201300.0000
2019-05-24,199.83,199.98,188.75,190.63,38.126,14136600,0.0000,1.0,45.6196,44.8252,27.5474,16.3265,17.5757,-2.7593,-3.4848,-0.7254,32.5489,-140.1849,95.0000,30.0000,37.5685,45.6196,53.6707,1350832988.5079,467765800.0000
2019-05-23,194.34,199.47,186.22,195.49,39.098,26547100,0.0000,1.0,46.0647,45.5304,28.7203,18.1966,18.8489,-2.5780,-3.3064,-0.7285,31.4141,-166.3475,100.0000,0.0000,38.7713,46.0647,53.3581,1397850086.4599,538448800.0000
2019-05-22,199.1,203.94,191.78,192.73,38.546,18685200,0.0000,1.0,46.5861,46.2075,27.0444,18.2040,18.9950,-2.3958,-3.1297,-0.7339,30.1809,-187.5863,100.0000,0.0000,39.8932,46.5861,53.2790,1344856064.1957,405713300.0000
2019-05-21,197.76,207.4,196.04,205.08,41.016,18003900,0.0000,1.0,47.2454,47.0140,30.0475,20.1461,20.5925,-2.2124,-2.8024,-0.5900,29.0063,-189.0226,95.0000,0.0000,41.2936,47.2454,53.1972,1423684251.6957,499139300.0000
2019-05-20,202.8,206.0,195.25,205.36,41.072,20526200,0.0000,1.0,47.8336,47.6453,30.1196,18.6349,23.9509,-2.0649,-2.5954,-0.5305,27.8681,-231.1015,100.0000,0.0000,42.1410,47.8336,53.5262,1370433279.8647,589158800.0000
2019-05-17,221.96,222.24,208.92,211.03,42.206,17786700,0.0000,1.0,48.4075,48.3373,31.5759,22.9965,26.2326,-1.9322,-2.2991,-0.3669,26.5715,-185.1152,100.0000,0.0000,43.2701,48.4075,53.5449,1280022529.1670,691789800.0000
2019-05-16,229.49,231.0,226.5,228.33,45.666,7483300,0.0000,1.0,49.0298,48.9826,36.7225,30.2214,24.4860,-1.8405,-2.0030,-0.1625,25.5323,-105.7467,85.0000,5.0000,44.0347,49.0298,54.0249,1340780400.7887,780723300.0000
2019-05-15,229.32,232.44,225.25,231.95,46.39,7296000,0.0000,1.0,49.4588,49.3318,37.9522,25.4798,19.6220,-1.7999,-1.9481,-0.1483,24.9730,-105.6091,90.0000,0.0000,44.2249,49.4588,54.6927,1347764814.1220,818139800.0000
2019-05-14,229.3,234.5,228.0,232.31,46.462,7252400,0.0000,1.0,49.8729,49.6414,38.0727,17.7569,19.3207,-1.7628,-1.9235,-0.1607,24.3843,-104.7806,95.0000,5.0000,44.3720,49.8729,55.3738,1316257053.3431,854619800.0000
2019-05-13,232.01,232.47,224.5,227.01,45.402,10834800,0.0000,1.0,50.2136,49.9761,35.1963,15.6293,26.2911,-1.7226,-1.8715,-0.1489,23.8569,-137.2730,100.0000,10.0000,44.7561,50.2136,55.6711,1304430062.5739,818357800.0000
2019-05-10,239.75,241.99,236.02,239.52,47.904,7008300,0.0000,1.0,50.6205,50.4576,39.2883,24.5757,41.2207,-1.6854,-1.6699,0.0155,23.1629,-84.0441,50.0000,15.0000,45.4528,50.6205,55.7882,1324481919.5375,872531800.0000
2019-05-09,242.0,243.68,236.94,241.98,48.396,6711400,0.0000,1.0,50.9095,50.7264,40.1605,38.6683,59.7453,-1.6893,-1.6431,0.0462,22.8245,-81.8241,55.0000,0.0000,45.7353,50.9095,56.0837,1318436233.6079,907573300.0000
2019-05-08,246.94,250.6,244.2,244.84,48.968,6176400,0.0000,1.0,51.2503,50.9717,41.1700,60.4180,76.1403,-1.7009,-1.6350,0.0658,22.5018,-56.6191,60.0000,5.0000,45.8888,51.2503,56.6118,1301807097.1094,941130300.0000
2019-05-07,256.8,257.21,245.1,247.06,49.412,10131400,0.0000,1.0,51.5250,51.1826,41.9476,80.1496,76.5681,-1.7173,-1.6592,0.0581,22.4346,-44.7083,65.0000,0.0000,46.0968,51.5250,56.9532,1326512697.1094,972012300.0000
2019-05-06,250.02,258.35,248.5,255.34,51.068,10833900,0.0000,1.0,51.7864,51.3690,44.9560,87.8533,62.4635,-1.7318,-1.7111,0.0207,22.3985,-27.1295,70.0000,5.0000,46.2873,51.7864,57.2855,1360772055.4909,1022669300.0000
2019-05-03,243.86,256.61,243.49,255.03,51.006,23706800,0.0000,1.0,51.9826,51.4007,44.8152,61.7013,40.1171,-1.7370,-1.9212,-0.1841,22.4903,-44.7385,75.0000,10.0000,46.3224,51.9826,57.6428,1339709194.0695,968499800.0000
2019-05-02,245.52,247.13,237.72,244.1,48.82,18159300,0.0000,1.0,52.1101,51.4422,39.6452,37.8360,26.4957,-1.6910,-2.1549,-0.4640,22.4864,-99.7625,80.0000,0.0000,46.4288,52.1101,57.7914,1249724541.6305,849965800.0000
2019-05-01,238.85,240.0,231.5,234.01,46.802,10704400,0.0000,1.0,52.5872,51.7182,34.2426,20.8142,18.9750,-1.5750,-2.1994,-0.6245,21.9065,-160.2216,85.0000,5.0000,46.5029,52.5872,58.6715,1217400601.6730,759169300.0000
2019-04-30,242.06,244.21,237.0,238.69,47.738,9464600,0.0000,1.0,53.1059,52.2357,35.6487,20.8370,15.4889,-1.4189,-2.0188,-0.5999,20.8173,-162.6652,90.0000,10.0000,47.3214,53.1059,58.8904,1239313138.1436,812691300.0000
2019-04-29,235.86,243.98,232.17,241.47,48.294,16714500,0.0000,1.0,53.6108,52.7092,36.4943,15.2738,15.5437,-1.2689,-1.8541,-0.5852,19.8295,-197.1392,95.0000,15.0000,48.0293,53.6108,59.1923,1264451430.7927,860014300.0000
2019-04-26,246.5,246.68,231.13,235.14,47.028,22360700,0.0000,1.0,53.9947,53.1739,33.0593,10.3560,19.6468,-1.1226,-1.6735,-0.5510,18.7744,-253.3693,100.0000,20.0000,48.8933,53.9947,59.0961,1216402550.6064,776441800.0000
2019-04-25,255.0,259.0,246.07,247.63,49.526,21835300,0.0000,1.0,54.4295,53.8209,36.7894,21.0012,33.6255,-0.9849,-1.2899,-0.3050,17.6638,-200.0731,100.0000,25.0000,50.4096,54.4295,58.4494,1270542766.3621,888245300.0000
2019-04-24,263.85,265.32,258.0,258.66,51.732,10727500,0.0000,1.0,54.7015,54.2730,40.6360,27.5831,47.9038,-0.9086,-1.0357,-0.1271,16.9370,-135.4964,95.0000,30.0000,51.3680,54.7015,58.0350,1353375052.9050,997421800.0000
2019-04-23,260.15,265.6,255.75,263.9,52.78,10935400,0.0000,1.0,54.7926,54.5404,42.6486,52.2922,65.4787,-0.8768,-0.9209,-0.0441,16.5998,-132.4866,0.0000,35.0000,51.6976,54.7926,57.8876,1397340216.8394,1051059300.0000
2019-04-22,269.0,269.68,262.48,262.75,52.55,12147100,0.0000,1.0,54.7578,54.7258,42.0502,63.8363,69.2472,-0.8658,-0.8677,-0.0019,16.2448,-92.9349,5.0000,40.0000,51.5592,54.7578,57.9564,1361536496.0272,996382300.0000
2019-04-18,271.23,274.84,269.75,273.26,54.652,5876300,0.0000,1.0,54.7756,54.9548,46.2387,80.3077,62.1150,-0.8653,-0.7637,0.1017,16.1304,-7.9931,10.0000,45.0000,51.6227,54.7756,57.9285,1417716833.5272,1057117800.0000
2019-04-17,274.75,274.79,268.54,271.23,54.246,5126500,0.0000,1.0,54.7832,54.9867,45.2378,63.5976,43.2191,-0.8908,-0.8339,0.0569,16.3132,-20.7698,15.0000,50.0000,51.6308,54.7832,57.9356,1406576107.5940,1027736300.0000
2019-04-16,265.75,275.0,264.72,273.36,54.672,7272900,0.0000,1.0,54.8069,55.0646,46.0932,42.4396,33.8895,-0.9050,-0.8700,0.0350,16.5029,-26.4935,20.0000,55.0000,51.6639,54.8069,57.9499,1410144151.5940,1053368800.0000
2019-04-15,268.63,268.88,258.63,266.38,53.276,10034300,0.0000,1.0,54.7480,55.1059,42.7215,23.6200,33.7729,-0.9137,-0.9468,-0.0330,16.7026,-96.3728,25.0000,60.0000,51.5533,54.7480,57.9427,1385382332.5279,1017004300.0000
2019-04-12,270.22,271.95,266.83,267.7,53.54,6746000,0.0000,1.0,54.7791,55.2986,43.2070,35.6087,41.8537,-0.9055,-0.8889,0.0166,16.5940,-55.3491,30.0000,65.0000,51.6306,54.7791,57.9276,1359684734.9669,1067175800.0000
2019-04-11,268.3,270.5,265.6,268.42,53.684,9835900,0.0000,1.0,54.8564,55.4837,43.4629,42.0900,42.0696,-0.9096,-0.8289,0.0807,16.7936,-67.4851,35.0000,70.0000,51.7578,54.8564,57.9550,1381951805.2794,1100905800.0000
2019-04-10,276.74,278.38,272.89,276.06,55.212,7061300,0.0000,1.0,55.0718,55.6731,46.2232,47.8626,38.7104,-0.9298,-0.7551,0.1747,16.9296,6.5327,40.0000,75.0000,51.7391,55.0718,58.4045,1374524697.1161,1150085300.0000
2019-04-09,271.65,275.0,269.61,272.31,54.462,5904000,0.0000,1.0,55.2008,55.7217,44.5821,36.2563,38.3647,-0.9735,-0.8054,0.1681,17.3591,-31.9621,45.0000,80.0000,51.6630,55.2008,58.7386,1369058299.1198,1114778800.0000
2019-04-08,277.69,281.16,270.44,273.2,54.64,10410400,0.0000,1.0,55.3113,55.8543,44.8909,32.0124,46.6507,-1.0155,-0.7815,0.2340,17.6467,-12.5430,50.0000,85.0000,51.7348,55.3113,58.8878,1369003531.0307,1144298800.0000
2019-04-05,269.86,276.1,266.11,274.96,54.992,13038300,0.0000,1.0,55.4885,55.9821,45.4829,46.8253,65.2081,-1.0740,-0.7577,0.3163,17.9807,-38.2973,55.0000,90.0000,51.7168,55.4885,59.2602,1394252635.5083,1196350800.0000
2019-04-04,261.89,271.2,260.59,267.78,53.556,23720700,0.0000,1.0,55.5803,56.0863,42.5465,61.1143,80.8616,-1.1531,-0.7523,0.4008,18.0940,-91.6357,60.0000,95.0000,51.7722,55.5803,59.3884,1343939676.0489,1131159300.0000
2019-04-03,287.32,296.17,287.17,291.81,58.362,7929900,0.0000,1.0,55.6684,56.3526,51.3384,87.6847,92.8782,-1.2533,-0.5881,0.6652,17.9764,123.8471,65.0000,100.0000,51.9718,55.6684,59.3650,1301796867.8491,1249762800.0000
2019-04-02,288.3,289.44,283.88,285.88,57.176,5478900,0.0000,1.0,55.5127,56.1411,48.8610,93.7858,95.2285,-1.4196,-0.8594,0.5602,18.9029,89.4175,70.0000,35.0000,52.0267,55.5127,58.9987,1300563327.8491,1210113300.0000
2019-04-01,282.62,289.2,281.28,289.18,57.836,8110400,0.0000,1.0,55.4193,56.0322,50.2124,97.1642,91.3610,-1.5596,-1.0724,0.4872,19.5395,101.3290,75.0000,0.0000,52.0175,55.4193,58.8211,1308249554.4678,1237507800.0000
2019-03-29,278.7,280.16,274.5,279.86,55.972,5991300,0.0000,1.0,55.3811,55.8423,46.2215,94.7354,79.0023,-1.6814,-1.3959,0.2856,20.1974,12.2623,80.0000,0.0000,52.0728,55.3811,58.6894,1267902362.5486,1196955800.0000
2019-03-28,277.16,280.33,275.1,278.62,55.724,6774100,0.0000,1.0,55.5304,55.8287,45.6711,82.1835,57.9754,-1.7528,-1.5987,0.1542,20.4139,0.4370,85.0000,0.0000,51.8774,55.5304,59.1834,1241121463.2553,1166999300.0000
2019-03-27,268.75,275.37,268.18,274.83,54.966,8779200,0.0000,1.0,55.9430,55.8397,44.0070,60.0879,40.1986,-1.7914,-1.8090,-0.0176,20.6654,-48.7792,90.0000,5.0000,50.7544,55.9430,61.1316,1229399550.2534,1133128800.0000
2019-03-26,264.44,270.26,264.43,267.77,53.554,7350900,0.0000,1.0,56.3421,55.9317,40.7980,31.6548,30.3041,-1.7870,-1.9739,-0.1869,20.6630,-86.0158,95.0000,10.0000,50.3498,56.3421,62.3344,1192097107.9724,1089232800.0000
2019-03-25,259.71,263.18,254.46,260.42,52.084,10215000,0.0000,1.0,56.6430,56.1819,37.2406,28.8531,30.4679,-1.7403,-2.0119,-0.2717,20.3752,-141.7247,100.0000,15.0000,50.6366,56.6430,62.6494,1186738390.1337,1052478300.0000
2019-03-22,272.58,272.8,264.0,264.53,52.906,8745600,0.0000,1.0,57.0265,56.6133,38.4686,30.4044,26.6404,-1.6723,-1.8815,-0.2092,19.6553,-110.2708,85.0000,20.0000,51.2587,57.0265,62.7943,1167995270.8676,1103553300.0000
2019-03-21,272.6,276.45,268.45,274.02,54.804,5947100,0.0000,1.0,57.3283,57.0035,41.4678,32.1460,19.3125,-1.6200,-1.7715,-0.1514,19.2010,-86.4529,90.0000,25.0000,51.8291,57.3283,62.8275,1206456034.5040,1147281300.0000
2019-03-20,269.69,274.97,266.3,273.6,54.72,6908200,0.0000,1.0,57.5004,57.2351,41.2753,17.3707,18.0257,-1.5822,-1.7984,-0.2162,18.8748,-105.5882,95.0000,30.0000,52.1136,57.5004,62.8872,1194784850.7540,1117545800.0000
2019-03-19,267.5,273.3,263.46,267.47,53.494,11800600,0.0000,1.0,57.7900,57.4998,38.4695,8.4207,30.0112,-1.5281,-1.7981,-0.2700,18.4464,-139.7869,100.0000,35.0000,52.4095,57.7900,63.1705,1171159922.2649,1083004800.0000
2019-03-18,276.0,278.05,267.3,269.49,53.898,10268200,0.0000,1.0,58.1717,57.9215,39.0536,28.2858,50.3784,-1.4606,-1.6468,-0.1861,17.9017,-131.3278,100.0000,40.0000,52.9848,58.1717,63.3586,1182073078.7690,1142007800.0000
2019-03-15,283.51,283.72,274.4,275.43,55.086,14785500,0.0000,1.0,58.5556,58.3450,40.7836,53.3270,67.0292,-1.4141,-1.4708,-0.0566,17.4468,-103.5090,60.0000,45.0000,53.5576,58.5556,63.5536,1212495606.2109,1193348800.0000
2019-03-14,292.45,295.39,288.29,289.96,57.992,7074200,0.0000,1.0,58.8390,58.6881,45.4637,69.5225,71.5175,-1.4000,-1.3457,0.0543,17.1950,-21.7728,65.0000,50.0000,54.0206,58.8390,63.6574,1270082907.7130,1267276300.0000
2019-03-13,283.9,291.99,282.7,288.96,57.792,6844700,0.0000,1.0,59.0211,58.7613,45.0514,78.2380,66.6108,-1.4135,-1.4623,-0.0488,17.4319,-49.0770,70.0000,55.0000,54.0710,59.0211,63.9712,1288814592.2200,1231905300.0000
2019-03-12,286.49,288.07,281.06,283.36,56.672,7504100,0.0000,1.0,59.2496,58.8634,42.7490,66.7918,49.2440,-1.4013,-1.5696,-0.1683,17.5072,-79.2118,75.0000,60.0000,54.1286,59.2496,64.3706,1276915571.2297,1197681800.0000
2019-03-11,283.52,291.28,280.5,290.92,58.184,7392300,0.0000,1.0,59.5444,59.0940,45.1768,54.8026,31.7285,-1.3592,-1.5696,-0.2104,17.3836,-66.1276,80.0000,65.0000,54.3723,59.5444,64.7165,1289814915.7376,1235202300.0000
2019-03-08,276.91,285.59,275.89,284.14,56.828,8819600,0.0000,1.0,59.6932,59.1898,42.3892,26.1374,17.0324,-1.3066,-1.7008,-0.3942,17.2536,-110.9065,85.0000,70.0000,54.5150,59.6932,64.8714,1255322087.3517,1198240800.0000
2019-03-07,278.84,284.7,274.25,276.59,55.318,9442500,0.0000,1.0,59.9269,59.4384,39.1142,14.2456,12.6659,-1.2081,-1.7054,-0.4973,16.8298,-150.2352,90.0000,0.0000,54.8665,59.9269,64.9873,1224408025.4960,1154142800.0000
2019-03-06,276.48,281.51,274.39,276.24,55.248,10335500,0.0000,1.0,60.3332,59.8722,38.9614,10.7141,21.8978,-1.0838,-1.5328,-0.4490,16.3388,-182.4570,95.0000,5.0000,55.5193,60.3332,65.1471,1250476554.2041,1106930300.0000
2019-03-05,282.0,284.0,270.1,276.54,55.308,18764700,0.0000,1.0,60.7843,60.3589,39.0412,13.0380,42.0181,-0.9715,-1.2830,-0.3115,15.6644,-221.4280,100.0000,10.0000,56.2802,60.7843,65.2884,1275299173.5862,1158607800.0000
2019-03-04,298.12,299.0,282.78,285.36,57.072,17096800,0.0000,1.0,61.1478,60.8906,41.4098,41.9413,64.9836,-0.8936,-0.9516,-0.0580,14.9546,-160.2360,100.0000,15.0000,57.3525,61.1478,64.9431,1282184063.5142,1252431300.0000
2019-03-01,306.94,307.13,291.9,294.79,58.958,22874000,0.0000,1.0,61.4163,61.2926,44.1290,71.0752,71.6136,-0.8791,-0.6944,0.1847,14.5542,-96.3901,85.0000,20.0000,58.0804,61.4163,64.7522,1340473400.1357,1337915300.0000
2019-02-28,318.92,320.0,310.81,319.88,63.976,10520700,0.0000,1.0,61.5386,61.5383,52.9112,81.9344,60.2740,-0.9253,-0.5481,0.3772,14.4093,110.4920,90.0000,25.0000,58.3985,61.5386,64.6787,1411438370.5887,1452285300.0000
2019-02-27,301.78,316.3,300.55,314.74,62.948,11183900,0.0000,1.0,61.4275,61.2817,51.0139,61.8312,39.9387,-1.0196,-0.8643,0.1553,14.9284,47.6738,95.0000,30.0000,58.4895,61.4275,64.3655,1360208629.0218,1399681800.0000
2019-02-26,292.22,302.01,288.77,297.86,59.572,8582500,0.0000,1.0,61.2547,61.1063,43.9707,37.0565,24.8139,-1.0584,-1.1506,-0.0922,15.3124,-111.5858,0.0000,35.0000,58.2884,61.2547,64.2210,1315366515.6885,1343762300.0000
2019-02-25,297.91,302.9,297.0,298.77,59.754,6626500,0.0000,1.0,61.2399,61.2678,44.2969,20.9284,18.7231,-1.0354,-1.1555,-0.1202,15.0282,-70.2978,5.0000,40.0000,58.2374,61.2399,64.2424,1299355356.3229,1386674800.0000
2019-02-22,294.49,296.5,292.1,294.71,58.942,5740558,0.0000,1.0,61.2226,61.4271,42.4886,16.4567,21.9664,-1.0054,-1.1636,-0.1582,15.0262,-120.9169,0.0000,45.0000,58.1823,61.2226,64.2629,1312608356.3229,1353542300.0000
2019-02-21,301.81,303.2399,290.5,291.23,58.246,8909182,0.0000,1.0,61.1906,61.6887,40.9271,18.7843,26.7366,-0.9658,-1.0743,-0.1085,14.6879,-105.7672,5.0000,50.0000,58.0434,61.1906,64.3378,1307259200.0047,1324839510.0000
