,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2008-02-29,42.69,42.9,42.11,42.3899,30.4797278514,19701800,0.0000,1.0,30.2337,30.2650,54.0280,41.1600,53.9729,0.6268,0.0187,0.6455,7.5082,30.4407,25.0000,75.0000,28.5948,31.8726,30.2337,705811365.2052,-93403779.0000
2008-02-28,43.4,43.93,43.0,43.32,31.1485002446,11547800,0.0000,1.0,30.2299,30.2424,57.5471,57.1198,61.9334,0.6221,0.0936,0.7158,7.9018,104.1981,30.0000,80.0000,28.5930,31.8669,30.2299,711552320.0870,-73701979.0000
2008-02-27,43.45,44.22,43.02,43.79,31.4864456536,14583900,0.1400,1.0,30.1160,30.1471,59.4045,63.6391,65.0647,0.5987,0.1282,0.7269,7.8399,138.2738,35.0000,85.0000,28.4342,31.7979,30.1160,715153246.9716,-62154179.0000
2008-02-26,43.68,44.39,43.12,43.64,31.2785906743,17222600,0.0000,1.0,29.9859,30.0061,58.6242,65.0414,69.6278,0.5667,0.1295,0.6961,7.7637,148.1561,40.0000,90.0000,28.3462,31.6257,29.9859,711021141.9711,-76738079.0000
2008-02-25,43.37,44.26,43.02,43.72,31.3359299789,18324800,0.0000,1.0,29.8734,29.8721,58.9210,66.5137,72.4046,0.5343,0.1336,0.6679,7.6835,161.5617,45.0000,95.0000,28.2963,31.4505,29.8734,714140195.5142,-59515479.0000
2008-02-22,42.76,44.85,42.35,43.47,31.156744652,25326600,0.0000,1.0,29.7401,29.7180,58.2941,77.3282,77.5220,0.5009,0.1154,0.6163,7.6536,174.5013,0.0000,100.0000,28.2307,31.2495,29.7401,711775705.1930,-77840279.0000
2008-02-21,43.36,43.59,42.14,42.42,30.4041662787,17283500,0.0000,1.0,29.6304,29.5666,55.5901,73.3718,70.2020,0.4721,0.0877,0.5597,7.6223,123.7120,0.0000,100.0000,28.2342,31.0267,29.6304,714409671.5924,-103166879.0000
2008-02-20,42.0,43.49,41.75,43.37,31.0850705212,18768800,0.0000,1.0,29.4229,29.4784,58.8709,81.8661,67.5682,0.4501,0.1059,0.5560,7.9206,131.7524,0.0000,100.0000,27.4387,31.4072,29.4229,725018164.6959,-85883379.0000
2008-02-19,42.52,43.19,41.72,41.95,30.067297864,18927600,0.0000,1.0,29.1918,29.3093,55.1088,55.3682,58.4156,0.4237,0.0502,0.4739,8.1892,97.3097,5.0000,100.0000,26.9727,31.4109,29.1918,708838164.6948,-104652179.0000
2008-02-15,40.31,42.265,40.21,42.2,30.246483191,21906900,0.0000,1.0,29.0628,29.2295,55.9650,65.4704,65.5956,0.4111,0.0546,0.4657,8.3384,62.8554,10.0000,45.0000,26.7637,31.3618,29.0628,721842842.2464,-85724579.0000
2008-02-14,41.94,41.98,40.74,40.87,29.2932172516,15620700,0.0000,1.0,28.9503,29.1225,52.2127,54.4082,68.8489,0.3975,0.0329,0.4303,8.0630,47.7712,15.0000,50.0000,26.6738,31.2268,28.9503,701321780.2023,-107631479.0000
2008-02-13,41.44,42.35,41.32,42.01,30.1103023425,17547200,0.0000,1.0,28.9176,29.1045,56.1057,76.9082,75.5226,0.3892,0.0867,0.4759,7.9748,94.5910,20.0000,55.0000,26.6430,31.1922,28.9176,713667172.1384,-92010779.0000
2008-02-12,42.25,42.31,40.75,40.94,29.3433891431,22978800,0.0000,1.0,28.8223,28.9986,52.9797,75.2303,65.8517,0.3676,0.0765,0.4441,8.1114,70.1727,25.0000,60.0000,26.5964,31.0483,28.8223,707704531.3629,-109557979.0000
2008-02-11,41.93,42.4,41.66,41.86,30.0027911463,18786600,0.0000,1.0,28.7886,28.9623,56.2519,74.4292,50.7736,0.3484,0.1265,0.4750,8.2376,118.3326,30.0000,65.0000,26.5749,31.0024,28.7886,725085931.3628,-86579179.0000
2008-02-08,40.57,41.95,40.56,41.92,30.0457956248,20466300,0.0000,1.0,28.6729,28.8528,56.4680,47.8955,37.7403,0.3168,0.1236,0.4404,8.6062,96.1802,35.0000,70.0000,26.4832,30.8625,28.6729,733717612.4487,-67792579.0000
2008-02-07,39.12,41.47,38.95,40.94,29.3433891431,29025900,0.0000,1.0,28.5320,28.7272,53.7088,29.9962,42.4649,0.2859,0.0996,0.3855,8.9377,40.0198,40.0000,75.0000,26.3514,30.7127,28.5320,714134749.8573,-88258879.0000
2008-02-06,40.94,41.0,39.5,39.65,28.418792856,19952800,0.0000,1.0,28.4192,28.6624,49.7238,35.3291,60.0662,0.2610,0.1202,0.3813,9.0836,23.0530,45.0000,80.0000,26.1851,30.6532,28.4192,697318157.0013,-117284779.0000
2008-02-05,41.05,41.73,40.57,40.72,29.1857060554,20432600,0.0000,1.0,28.2880,28.6880,53.3422,62.0693,75.1059,0.2310,0.2335,0.4645,9.4486,74.4680,50.0000,85.0000,25.7782,30.7978,28.2880,713280397.0006,-97331979.0000
2008-02-04,42.04,42.5,41.38,41.85,29.9956237333,12059100,0.0000,1.0,28.1350,28.6356,57.5433,82.8003,81.4460,0.1726,0.3133,0.4859,9.6167,118.9407,55.0000,90.0000,25.4931,30.7769,28.1350,728428703.8960,-76899379.0000
2008-02-01,42.27,42.55,41.52,42.2,30.246483191,21233700,0.0000,1.0,27.9622,28.4925,58.9085,80.4481,80.7942,0.0942,0.3295,0.4237,9.4254,138.7606,60.0000,95.0000,25.3784,30.5460,27.9622,730366773.5386,-64840279.0000
2008-01-31,40.44,42.66,40.27,42.42,30.4041662787,31506500,0.0000,1.0,27.8081,28.3078,59.7551,81.0895,82.9962,0.0119,0.3007,0.3126,9.1590,144.4503,65.0000,100.0000,25.4281,30.1882,27.8081,723563743.4443,-43606579.0000
2008-01-30,40.3,41.06,39.89,40.28,28.8703398799,16149000,0.0000,1.0,27.6637,28.0872,53.5923,80.8451,85.4029,-0.0633,0.2134,0.1501,8.8785,95.5244,70.0000,100.0000,25.6020,29.7254,27.6637,698384908.7171,-75113079.0000
2008-01-29,40.61,40.62,39.84,40.3,28.8846747061,14903800,0.0000,1.0,27.6304,28.0047,53.6653,87.0541,80.9137,-0.1167,0.2135,0.0968,9.1550,93.3387,75.0000,90.0000,25.6271,29.6337,27.6304,703767908.7196,-58964079.0000
2008-01-28,39.75,40.68,39.6,40.5,29.0280229677,13363300,0.0000,1.0,27.6042,27.9121,54.3685,88.3095,68.9621,-0.1700,0.1959,0.0259,9.6202,98.2366,80.0000,95.0000,25.6542,29.5543,27.6042,701092867.6939,-44060279.0000
2008-01-25,40.15,41.0,39.74,40.0,28.6696523138,24946200,0.0000,1.0,27.5748,27.7946,52.9028,67.3774,48.0264,-0.2190,0.1394,-0.0796,10.1098,99.8056,85.0000,100.0000,25.6950,29.4546,27.5748,692184001.0266,-57423579.0000
2008-01-24,39.38,40.95,38.88,40.41,28.96351625,46049200,0.0000,1.0,27.5849,27.7025,54.2605,51.1995,36.8018,-0.2539,0.0772,-0.1766,10.5727,90.5897,90.0000,100.0000,25.6798,29.4899,27.5849,706834943.8806,-32477379.0000
2008-01-23,35.89,37.59,35.66,36.63,26.2542341063,40732800,0.0000,1.0,27.5813,27.5698,40.9988,25.5024,36.3440,-0.2732,-0.0547,-0.3278,11.0775,-110.6421,95.0000,70.0000,25.6864,29.4762,27.5813,684811413.4442,-78526579.0000
2008-01-22,37.33,38.35,35.17,36.92,26.4620890856,29688500,0.0000,1.0,27.7006,27.7083,41.8839,33.7035,51.0717,-0.2595,0.0193,-0.2402,10.2732,-115.5034,100.0000,75.0000,25.8551,29.5462,27.7006,684600362.6664,-37793779.0000
2008-01-18,38.28,39.74,38.0,38.35,27.4870291558,29243100,0.0000,1.0,27.7795,27.8395,46.5961,49.8261,66.8646,-0.2643,0.1184,-0.1460,9.4266,-6.0716,55.0000,80.0000,26.0195,29.5394,27.7795,681612840.6539,-8105279.0000
2008-01-17,40.06,40.2,38.9,39.06,27.9959154844,23282800,0.0000,1.0,27.7770,27.8766,49.2073,69.6855,77.7216,-0.2939,0.1660,-0.1279,9.5650,41.6489,60.0000,85.0000,26.0152,29.5387,27.7770,699091475.1383,21137821.0000
2008-01-16,39.95,40.27,39.58,39.96,28.6409826614,29029200,0.0000,1.0,27.7648,27.8640,52.7684,81.0823,81.9897,-0.3354,0.1805,-0.1549,9.9982,82.2417,65.0000,90.0000,26.0059,29.5236,27.7648,716643124.3668,44420621.0000
2008-01-15,39.61,40.0,39.0,39.35,28.2037704637,19677400,0.0000,1.0,27.7347,27.7822,50.4600,82.3971,81.3022,-0.3806,0.1278,-0.2527,10.0978,52.7659,70.0000,95.0000,26.0167,29.4526,27.7347,713698133.0712,15391421.0000
2008-01-14,39.1,40.58,39.05,40.0,28.6696523138,29197700,0.0000,1.0,27.7357,27.7378,53.0865,82.4897,71.1318,-0.4125,0.0831,-0.3294,10.3277,82.3764,75.0000,100.0000,26.0166,29.4549,27.7357,719601353.0692,35068821.0000
2008-01-11,37.84,39.07,37.33,38.63,27.687716722,32469400,0.0000,1.0,27.7307,27.6397,47.6282,79.0199,54.6243,-0.4333,-0.0367,-0.4699,10.5443,-24.8118,80.0000,0.0000,26.0219,29.4395,27.7307,712540471.3673,5871121.0000
2008-01-10,37.535,38.79,37.0,37.99,27.229002285,22563300,0.0000,1.0,27.8160,27.6347,44.7767,51.8858,31.1826,-0.4241,-0.1184,-0.5425,10.6815,-59.0598,85.0000,5.0000,25.9603,29.6717,27.8160,696492377.1163,-26598279.0000
2008-01-09,36.06,37.87,36.0,37.79,27.0856540234,27370900,0.0000,1.0,27.8945,27.6774,43.8694,32.9673,16.9126,-0.3945,-0.1859,-0.5805,10.6709,-111.0590,90.0000,10.0000,26.0122,29.7768,27.8945,694097389.9654,-49161579.0000
2008-01-08,36.46,37.45,35.9691,35.99,25.7955196693,27124200,0.0000,1.0,27.9941,27.7397,34.6961,8.6947,8.3900,-0.3481,-0.2579,-0.6059,10.1160,-176.6918,95.0000,15.0000,26.0829,29.9053,27.9941,669068385.1515,-76532479.0000
2008-01-07,37.05,37.31,35.78,36.45,26.1252206709,27665700,0.0000,1.0,28.1421,27.9443,36.1296,9.0758,9.8233,-0.2836,-0.2146,-0.4982,9.2633,-214.8531,100.0000,20.0000,26.4946,29.7897,28.1421,695426975.3484,-49408279.0000
2008-01-04,37.39,38.22,36.9,37.03,26.5409306295,29638500,0.0000,1.0,28.2840,28.1358,38.0107,7.3995,14.2064,-0.2299,-0.1572,-0.3871,8.2759,-192.6286,100.0000,25.0000,26.8858,29.6823,28.2840,698862585.1551,-21742579.0000
2008-01-03,38.27,38.39,37.73,37.9,27.1644955673,15127300,0.0000,1.0,28.4037,28.3037,41.0569,12.9947,25.2156,-0.1906,-0.0913,-0.2820,7.6701,-169.4624,100.0000,30.0000,27.2312,29.5763,28.4037,722663198.7867,7895921.0000
2008-01-02,38.23,39.8,38.12,38.39,27.5156988081,28963200,0.0000,1.0,28.4512,28.4236,42.8963,22.2250,42.3259,-0.1678,-0.0393,-0.2071,7.4024,-109.5605,60.0000,35.0000,27.4141,29.4883,28.4512,729997647.2677,23023221.0000
2007-12-31,39.24,39.75,39.05,39.35,28.2037704637,6393000,0.0000,1.0,28.5025,28.5192,46.7985,40.4272,62.9944,-0.1580,0.0136,-0.1444,7.3075,-48.1306,65.0000,0.0000,27.5582,29.4468,28.5025,749651247.2687,51986421.0000
2007-12-28,39.85,40.0,39.1,39.57,28.3614535514,8925100,0.0000,1.0,28.5487,28.5524,47.7441,64.3256,81.3336,-0.1614,0.0291,-0.1323,7.6910,-34.4437,70.0000,5.0000,27.5774,29.5200,28.5487,750564532.9819,58379421.0000
2007-12-27,40.13,40.4,39.66,39.68,28.4402950952,7925700,0.0000,1.0,28.6099,28.5725,48.2068,84.2305,89.0206,-0.1686,0.0377,-0.1309,8.0672,-0.8145,75.0000,10.0000,27.5439,29.6758,28.6099,750167861.8710,67304521.0000
2007-12-26,39.98,40.44,39.8,40.28,28.8703398799,5270300,0.0000,1.0,28.6696,28.5864,50.7554,95.4446,81.9903,-0.1781,0.0427,-0.1353,8.1523,19.7533,80.0000,15.0000,27.5180,29.8212,28.6696,757665145.6565,75230221.0000
2007-12-24,39.96,40.48,39.7,40.31,28.8918421192,4579700,0.0000,1.0,28.6482,28.5565,50.8831,87.3866,62.0291,-0.1888,0.0060,-0.1828,8.1625,21.6097,85.0000,20.0000,27.4963,29.8000,28.6482,755029995.6577,80500521.0000
2007-12-21,39.44,39.9625,39.21,39.96,28.6409826614,24921900,0.0000,1.0,28.6028,28.5212,49.4733,63.1396,37.4514,-0.1903,-0.0526,-0.2429,8.1732,-20.2478,90.0000,25.0000,27.4219,29.7838,28.6028,752446575.1444,75920821.0000
2007-12-20,39.12,39.25,38.11,39.12,28.0389199629,17332700,0.0000,1.0,28.6182,28.5086,45.9350,35.5610,18.7693,-0.1771,-0.1134,-0.2905,8.4246,-109.8619,95.0000,30.0000,27.4277,29.8088,28.6182,727690269.1671,50998921.0000
2007-12-19,38.59,38.59,37.75,38.28,27.4368572643,19576700,0.0000,1.0,28.6612,28.5581,42.0819,13.6536,9.8883,-0.1488,-0.1370,-0.2857,8.6943,-190.4880,100.0000,0.0000,27.4956,29.8269,28.6612,714310641.0958,33666221.0000
2007-12-18,39.17,39.5,38.13,38.72,27.7522234397,18637500,0.0000,1.0,28.7658,28.6761,43.6292,7.0934,15.6361,-0.1145,-0.0997,-0.2142,8.6251,-163.3264,100.0000,0.0000,27.6863,29.8453,28.7658,709183410.1411,53242921.0000
2007-12-17,39.25,39.64,39.05,39.12,28.0389199629,13652100,0.0000,1.0,28.8692,28.7733,45.0600,8.9179,27.9720,-0.0896,-0.0623,-0.1519,8.7267,-125.2144,30.0000,5.0000,27.8017,29.9367,28.8692,711768172.9151,71880421.0000
2007-12-14,39.515,39.75,39.35,39.38,28.2252727029,14552600,0.0000,1.0,28.9444,28.8506,45.9914,30.8970,46.6684,-0.0740,-0.0254,-0.0994,9.0837,-113.2430,35.0000,10.0000,27.9102,29.9785,28.9444,722180791.5557,85532521.0000
2007-12-13,39.5,40.27,39.36,39.86,28.5693085307,22227900,0.0000,1.0,28.9906,28.9165,47.7214,44.1011,56.3049,-0.0677,0.0178,-0.0499,9.3011,-85.3020,40.0000,15.0000,28.0077,29.9734,28.9906,734550501.5590,100085121.0000
2007-12-12,40.81,41.57,40.27,41.01,29.3935610347,21662700,0.0000,1.0,28.9920,28.9530,52.1896,65.0072,62.1848,-0.0721,0.0512,-0.0210,9.5247,64.0451,0.0000,20.0000,28.0117,29.9724,28.9920,732352137.8197,122313021.0000
2007-12-11,40.54,41.16,40.08,40.18,28.7986657492,16536400,0.0000,1.0,28.9209,28.9066,48.9097,59.8063,56.6495,-0.0849,0.0173,-0.0677,9.2734,12.2671,5.0000,25.0000,27.8639,29.9779,28.9209,729352687.0508,100650321.0000
2007-12-10,40.34,40.75,40.24,40.57,29.0781948592,12095100,0.0000,1.0,28.8127,28.9180,50.4548,61.7409,47.3860,-0.0893,0.0235,-0.0658,9.1855,27.4567,0.0000,30.0000,27.3592,30.2662,28.8127,742826790.7540,117186721.0000
2007-12-07,40.27,40.4,39.78,40.12,28.7556612707,9470300,0.0000,1.0,28.7195,28.9011,48.6776,48.4012,35.5694,-0.0951,0.0043,-0.0909,9.2740,0.3691,5.0000,35.0000,27.1147,30.3242,28.7195,739269408.4002,105091621.0000
2007-12-06,40.4,40.57,39.89,40.41,28.96351625,10826600,0.0000,1.0,28.7016,28.9165,49.7706,32.0161,29.5502,-0.0962,0.0075,-0.0887,9.5247,14.6343,10.0000,0.0000,27.0910,30.3123,28.7016,738352927.7545,114561921.0000
2007-12-05,39.756,40.82,39.5,40.37,28.9348465977,20792000,0.1400,1.0,28.7244,28.9115,49.6224,26.2908,37.4497,-0.0981,-0.0077,-0.1058,9.7349,5.2690,15.0000,5.0000,27.0869,30.3619,28.7244,732621198.3407,103735321.0000
2007-12-04,39.542,39.85,39.25,39.36,28.1134426582,15306700,0.0000,1.0,28.7619,28.9090,45.2228,30.3439,53.1335,-0.0961,-0.0271,-0.1232,9.9561,-62.7022,20.0000,10.0000,27.0733,30.4505,28.7619,726005561.9750,82943321.0000
2007-12-03,40.62,41.15,39.75,39.96,28.5420012353,25831800,0.0000,1.0,28.8151,28.9928,47.2689,55.7145,63.7041,-0.0894,0.0294,-0.0599,10.2878,-9.8483,25.0000,15.0000,27.1446,30.4856,28.8151,735699805.3061,98250021.0000
2007-11-30,41.98,42.03,40.33,40.78,29.1276979574,25477500,0.0000,1.0,28.8644,29.0402,50.2189,73.3420,57.1966,-0.0967,0.0747,-0.0220,10.8018,43.3934,30.0000,0.0000,27.1711,30.5578,28.8644,753782065.3058,124081821.0000
2007-11-29,40.84,41.48,40.75,41.42,29.5848271063,14781900,0.0000,1.0,28.8826,29.0310,52.6554,62.0559,37.6696,-0.1154,0.0825,-0.0329,11.0774,52.1962,35.0000,0.0000,27.1706,30.5947,28.8826,765771477.0676,149559321.0000
2007-11-28,40.57,42.0,40.47,41.49,29.6348256069,23109600,0.0000,1.0,28.9294,28.9727,52.9223,36.1919,21.4733,-0.1360,0.0432,-0.0928,11.6028,52.9681,40.0000,5.0000,27.0963,30.7625,28.9294,753419478.4368,164341221.0000
2007-11-27,39.486,40.0,39.09,39.82,28.442004234,19538800,0.0000,1.0,28.9398,28.9031,46.8145,14.7611,20.0534,-0.1468,-0.0262,-0.1731,12.1558,-64.8980,45.0000,10.0000,27.0886,30.7909,28.9398,745716278.4382,141231621.0000
2007-11-26,40.51,40.51,39.1,39.18,27.9848750851,17468600,0.0000,1.0,29.0044,28.9516,44.1778,13.4670,33.5894,-0.1403,-0.0113,-0.1515,11.8958,-76.4095,50.0000,15.0000,27.1371,30.8717,29.0044,733907113.6012,121692821.0000
2007-11-23,40.25,40.72,40.13,40.53,28.9491318836,6664600,0.0000,1.0,29.0812,29.0533,49.0507,31.9322,55.8555,-0.1375,0.0622,-0.0753,11.6259,-21.7341,55.0000,20.0000,27.2622,30.9002,29.0812,749393461.1194,139161421.0000
2007-11-21,40.97,41.64,40.34,40.46,28.8991333829,16237200,0.0000,1.0,29.0905,29.0643,48.7724,55.3690,74.8918,-0.1530,0.0779,-0.0751,11.7504,2.8452,60.0000,25.0000,27.2724,30.9086,29.0905,747021315.3546,132496821.0000
2007-11-20,41.76,42.18,40.25,41.34,29.5276859627,21201500,0.0000,1.0,29.1162,29.0817,52.1767,80.2653,83.4278,-0.1725,0.1039,-0.0686,11.9696,36.9978,65.0000,30.0000,27.2951,30.9373,29.1162,760260878.4322,148734021.0000
2007-11-19,41.72,42.33,41.57,41.75,29.8205343237,25074700,0.0000,1.0,29.1087,29.0348,53.8400,89.0412,78.1194,-0.1984,0.0751,-0.1234,12.2004,88.4595,70.0000,35.0000,27.2932,30.9242,29.1087,757514570.1404,169935521.0000
2007-11-16,41.3,41.47,40.41,41.36,29.5419712486,21203100,0.0000,1.0,29.0773,28.9520,52.4708,80.9769,61.8636,-0.2172,-0.0040,-0.2213,12.6728,31.4057,75.0000,40.0000,27.2906,30.8639,29.0773,770711780.6619,144860821.0000
2007-11-15,40.21,41.4,40.0,40.81,29.1491258862,25080500,0.0000,1.0,29.0398,28.8899,50.5038,64.3403,44.0500,-0.2162,-0.0984,-0.3146,13.1120,5.0072,80.0000,45.0000,27.2623,30.8173,29.0398,753909324.0542,123657721.0000
2007-11-14,40.45,41.6,39.98,40.04,28.5991423789,33688200,0.0000,1.0,29.0601,28.8627,47.6208,40.2736,27.5195,-0.1916,-0.1976,-0.3893,13.5409,-13.6236,85.0000,50.0000,27.2688,30.8514,29.0601,749968102.6268,98577221.0000
2007-11-13,37.6,39.24,37.29,39.16,27.9705897992,24835500,0.0000,1.0,29.1091,28.8904,44.0847,27.5362,21.9870,-0.1422,-0.2806,-0.4228,13.9924,-174.9535,90.0000,55.0000,27.3173,30.9008,29.1091,781160880.4052,64889021.0000
2007-11-12,38.51,39.0,37.29,37.29,26.6349155672,32753700,0.0000,1.0,29.1691,28.9872,35.2620,14.7488,23.6659,-0.0720,-0.3235,-0.3955,13.2160,-290.3908,95.0000,60.0000,27.4551,30.8830,29.1691,758363165.0201,40053521.0000
2007-11-09,36.83,38.9,36.6,38.1,27.2134696463,48796000,0.0000,1.0,29.3119,29.2348,37.7105,23.6759,31.6565,0.0088,-0.2278,-0.2189,12.2471,-415.8140,100.0000,65.0000,28.0500,30.5738,29.3119,791116865.0201,72807221.0000
2007-11-08,41.43,41.95,39.59,39.76,28.3991483763,29596000,0.0000,1.0,29.4569,29.4476,43.6055,32.5729,34.5720,0.0658,-0.1150,-0.0492,11.1653,-146.0858,100.0000,70.0000,28.5874,30.3264,29.4569,776265908.4960,121603221.0000
2007-11-07,41.12,42.35,41.1,41.1879,29.4190463634,17902000,0.0000,1.0,29.5180,29.5580,49.9915,38.7208,33.2276,0.0945,-0.0472,0.0473,11.2300,42.6892,50.0000,0.0000,28.7950,30.2409,29.5180,801598077.9868,151199221.0000
2007-11-06,40.89,41.59,40.535,41.56,29.6848241076,14703300,0.0000,1.0,29.5577,29.5726,51.8722,32.4224,38.1216,0.1063,-0.0403,0.0660,11.4193,-21.8687,55.0000,0.0000,28.7759,30.3394,29.5577,816982340.7047,169101221.0000
2007-11-05,41.11,41.7,40.23,40.85,29.177696458,14237700,0.0000,1.0,29.5967,29.5608,48.3501,28.5395,52.7631,0.1164,-0.0545,0.0619,11.9219,-73.9021,60.0000,0.0000,28.7213,30.4720,29.5967,803115247.3376,154397921.0000
2007-11-02,41.69,41.8,40.99,41.34,29.5276859627,14702900,0.0000,1.0,29.6652,29.6011,50.7869,53.4030,73.1318,0.1300,-0.0227,0.1074,12.4510,-18.5483,65.0000,0.0000,28.7199,30.6106,29.6652,805342914.6847,168635621.0000
2007-11-01,42.26,42.7,41.2,41.29,29.4919727479,17843400,0.0000,1.0,29.7374,29.6088,50.5453,76.3468,81.4847,0.1357,-0.0075,0.1282,12.6761,15.5882,70.0000,5.0000,28.6374,30.8373,29.7374,807339604.8038,153932721.0000
2007-10-31,41.96,42.75,41.68,42.73,30.520513333,15850100,0.0000,1.0,29.7906,29.6211,58.3885,89.6457,76.5486,0.1376,0.0190,0.1566,12.7559,80.7182,75.0000,10.0000,28.6414,30.9397,29.7906,823041796.8028,171776121.0000
2007-10-30,41.27,41.91,41.16,41.78,29.8419622525,9486700,0.0000,1.0,29.7742,29.5265,53.9057,78.4615,65.0003,0.1328,-0.0471,0.0858,12.4668,-1.0909,80.0000,15.0000,28.6583,30.8900,29.7742,807784223.9054,155926021.0000
2007-10-29,41.57,41.99,41.06,41.63,29.7348226083,13257700,0.0000,1.0,29.7813,29.4933,53.1486,61.5385,56.2802,0.1446,-0.0814,0.0632,12.6728,-7.8593,85.0000,20.0000,28.6620,30.9006,29.7813,801586246.5729,146439321.0000
2007-10-26,41.07,41.54,40.27,41.33,29.5205433197,18399700,0.0000,1.0,29.7977,29.4678,51.6395,55.0009,53.4532,0.1649,-0.1205,0.0445,12.8895,-65.0951,90.0000,25.0000,28.6720,30.9235,29.7977,798592572.3770,133181621.0000
2007-10-25,41.66,42.0,40.44,40.79,29.1348406003,15620000,0.0000,1.0,29.8309,29.4623,48.8203,52.3012,47.0512,0.1950,-0.1534,0.0417,13.4105,-69.0664,95.0000,30.0000,28.7007,30.9612,29.8309,786277812.5349,114781921.0000
2007-10-24,40.57,41.2,40.05,41.18,29.4134036754,15826200,0.0000,1.0,29.8824,29.4967,50.8543,53.0574,41.3425,0.2334,-0.1566,0.0768,13.8379,-104.7914,100.0000,35.0000,28.7905,30.9742,29.8824,794888838.1764,130401921.0000
2007-10-23,40.4,41.15,40.1,41.13,29.3776904607,12114300,0.0000,1.0,29.9202,29.5055,50.6037,35.7950,36.5523,0.2725,-0.1804,0.0921,14.2922,-121.3172,100.0000,40.0000,28.8436,30.9968,29.9202,779613114.6980,114575721.0000
2007-10-22,40.27,41.0,40.2,40.87,29.1919817439,13097800,0.0000,1.0,29.9352,29.5190,49.3270,35.1750,36.4469,0.3177,-0.2037,0.1140,14.7704,-143.3044,95.0000,45.0000,28.8812,30.9893,29.9352,767960311.8407,102461421.0000
2007-10-19,41.24,41.74,40.13,40.31,28.7919937386,31004600,0.0000,1.0,29.9627,29.5534,46.4975,38.6871,31.8299,0.3686,-0.2094,0.1591,15.1679,-155.0336,0.0000,50.0000,28.9602,30.9652,29.9627,759119296.8423,89363621.0000
2007-10-18,41.38,41.89,40.98,41.38,29.5562565345,17009400,0.0000,1.0,29.9813,29.6335,51.7418,35.4785,25.5031,0.4209,-0.1657,0.2552,15.5864,-62.6554,0.0000,55.0000,29.0554,30.9072,29.9813,783191191.2537,120368221.0000
2007-10-17,41.38,41.47,40.4,41.41,29.5776844633,21994300,0.0000,1.0,29.9513,29.6417,51.8977,21.3241,21.0471,0.4624,-0.1661,0.2963,16.2576,-88.3067,0.0000,60.0000,28.9376,30.9650,29.9513,785247272.5706,137377621.0000
2007-10-16,41.19,41.97,40.84,40.84,29.1705538151,17943400,0.0000,1.0,29.9024,29.6484,49.1311,19.7067,22.3444,0.5039,-0.1617,0.3422,16.9884,-59.5199,0.0000,65.0000,28.7380,31.0668,29.9024,765719623.0374,115383321.0000
2007-10-15,41.88,42.0,41.06,41.29,29.4919727479,14736800,0.0000,1.0,29.8652,29.6987,51.3460,22.1105,25.5438,0.5443,-0.1070,0.4373,17.7180,-22.4560,5.0000,70.0000,28.5698,31.1606,29.8652,783663023.0374,133326721.0000
2007-10-12,41.69,42.16,41.48,42.16,30.1133826847,11322300,0.0000,1.0,29.7834,29.7205,55.9812,25.2161,35.2345,0.5711,-0.0515,0.5196,18.3367,26.2108,0.0000,75.0000,28.2244,31.3425,29.7834,791188197.5055,148063521.0000
2007-10-11,42.31,42.39,41.32,41.47,29.620540321,21030800,0.0000,1.0,29.6859,29.6791,52.7687,29.3048,52.3056,0.5840,-0.0302,0.5538,18.6953,18.5109,0.0000,80.0000,27.9843,31.3876,29.6859,779865897.5055,136741221.0000
2007-10-10,42.62,42.76,42.06,42.3,30.213379686,13143900,0.0000,1.0,29.6038,29.6853,57.5700,51.1825,71.5980,0.5915,0.0481,0.6396,19.0728,60.9876,0.0000,85.0000,27.7460,31.4616,29.6038,795000211.5233,157772021.0000
2007-10-09,42.78,42.8,42.01,42.6512,30.4642293065,13592900,0.0000,1.0,29.4456,29.6297,59.7555,76.4294,82.1819,0.5795,0.0999,0.6794,18.9359,70.3869,0.0000,90.0000,27.3050,31.5862,29.4456,799131151.5251,170915921.0000
2007-10-08,42.955,43.15,42.44,42.77,30.5490839048,14400100,0.0000,1.0,29.2798,29.5419,60.4935,87.1821,78.4811,0.5545,0.1403,0.6948,18.7917,89.0052,0.0000,95.0000,26.9734,31.5863,29.2798,790658817.3974,184508821.0000
2007-10-05,43.14,43.4,42.3,43.36,30.9704998389,14555900,0.0000,1.0,29.0656,29.4358,64.2366,82.9341,67.5534,0.5194,0.1763,0.6958,18.3190,105.8244,5.0000,100.0000,26.4900,31.6411,29.0656,791672908.9421,198908921.0000
2007-10-04,42.305,42.96,41.98,42.78,30.5562265477,12359100,0.0000,1.0,28.8702,29.2743,62.0432,65.3270,58.5934,0.4753,0.1686,0.6439,17.8213,96.7130,10.0000,75.0000,26.3096,31.4308,28.8702,778175619.8509,184353021.0000
2007-10-03,41.73,42.52,41.61,42.27,30.1919517572,12932300,0.0000,1.0,28.7288,29.1393,59.9937,54.3992,58.5881,0.4332,0.1774,0.6106,17.4820,88.3259,15.0000,80.0000,26.2450,31.2126,28.7288,770356597.4013,171993921.0000
