,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD,MACD_Hist,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2015-11-30,105.84,106.0999,103.75,104.24,104.24,20383179,0.0000,1.0,105.9688,104.9544,53.6750,24.3164,34.9475,1.4311,-0.6456,2.0767,16.4174,-53.2601,20.0000,55.0000,105.9688,102.2955,109.6420,167516399.2991,3994266654.0000
2015-11-27,105.78,105.96,104.86,105.45,105.45,5913066,0.0000,1.0,105.8553,105.0296,56.3353,32.8174,49.7596,1.6857,-0.5523,2.2381,17.1602,-17.3047,25.0000,60.0000,105.8553,101.8501,109.8604,179398997.2446,4014649833.0000
2015-11-25,106.33,106.6,105.1,105.41,105.41,15150785,0.0000,1.0,105.8268,104.9853,56.2672,47.7087,65.7091,1.8631,-0.5131,2.3761,17.9371,-4.1600,30.0000,65.0000,105.8268,101.8024,109.8511,178968956.0809,4008736767.0000
2015-11-24,106.0,106.49,104.39,105.74,105.74,23577293,0.0000,1.0,105.7663,104.9406,56.9632,68.7528,77.4399,2.0664,-0.4380,2.5044,18.7012,-6.5895,35.0000,70.0000,105.7663,101.6827,109.8498,187857416.6143,4023887552.0000
2015-11-23,107.19,107.468,106.08,106.95,106.95,19897220,0.0000,1.0,105.6643,104.8565,59.5281,80.6660,77.3928,2.2623,-0.3516,2.6139,19.5276,42.5894,40.0000,75.0000,105.6643,101.4824,109.8461,181121047.1857,4047464845.0000
2015-11-20,106.84,107.87,106.62,107.32,107.32,22129648,0.0000,1.0,105.5053,104.6361,60.3171,82.9009,69.3255,2.3562,-0.3456,2.7018,20.0286,62.8565,45.0000,0.0000,105.5053,101.2894,109.7211,176075066.3211,4067362065.0000
2015-11-19,107.36,107.73,105.95,106.26,106.26,25520599,0.0000,1.0,105.2488,104.3536,58.8321,68.6115,51.6407,2.4041,-0.3841,2.7882,20.4338,49.6125,50.0000,0.0000,105.2488,100.8841,109.6134,173419508.5611,4045232417.0000
2015-11-18,105.8,107.88,105.39,107.77,107.77,23836526,0.0000,1.0,104.9193,104.1529,61.9704,56.4639,39.8823,2.5382,-0.3460,2.8842,20.8844,67.8411,55.0000,0.0000,104.9193,99.9558,109.8827,190050910.1566,4070753016.0000
2015-11-17,104.62,106.2,104.14,105.13,105.13,26774146,0.0000,1.0,104.3863,103.7722,58.2735,29.8466,35.6960,2.5187,-0.4520,2.9707,21.3587,24.5109,60.0000,5.0000,104.3863,98.5492,110.2233,168320422.5984,4046916490.0000
2015-11-16,103.32,104.17,100.47,104.04,104.04,49309167,0.0000,1.0,103.9798,103.6293,56.6194,33.3362,47.5462,2.7260,-0.3577,3.0837,22.1361,-25.7591,65.0000,10.0000,103.9798,97.3307,110.6288,169360195.2586,4020142344.0000
2015-11-13,107.71,108.25,103.83,103.95,103.95,30278403,0.0000,1.0,103.7013,103.5860,56.4840,43.9052,57.0702,3.0619,-0.1112,3.1731,23.2845,39.7691,70.0000,0.0000,103.7013,96.6322,110.7703,123515996.7505,3970833177.0000
2015-11-12,108.48,109.39,108.0,108.02,108.02,20924674,0.0000,1.0,103.3808,103.5477,65.2245,65.3972,62.2683,3.4553,0.2544,3.2009,23.8366,114.6915,75.0000,0.0000,103.3808,95.8217,110.9398,152150323.5695,4001111580.0000
2015-11-11,108.27,109.87,107.11,109.01,109.01,25057099,0.0000,1.0,102.7778,103.0770,67.6432,61.9081,61.8113,3.4927,0.3554,3.1373,23.3284,126.7264,80.0000,0.0000,102.7778,94.8787,110.6768,172472848.6774,4022036254.0000
2015-11-10,105.96,108.15,105.24,107.91,107.91,25031681,0.0000,1.0,102.0308,102.4524,66.3251,59.4996,64.7923,3.3889,0.3404,3.0485,22.7934,101.0159,85.0000,0.0000,102.0308,93.8113,110.2502,163031043.2571,3996979155.0000
2015-11-09,107.0,108.25,105.86,106.49,106.49,26383540,0.0000,1.0,101.3413,101.8779,64.5542,64.0261,65.5842,3.3190,0.3556,2.9634,22.4869,102.0684,90.0000,0.0000,101.3413,92.8997,109.7828,142128299.3293,3971947474.0000
2015-11-06,108.04,108.74,105.91,107.095,107.095,35084342,0.0000,1.0,100.7298,101.3925,65.9581,70.8511,61.9805,3.3262,0.4517,2.8745,21.9899,115.9591,95.0000,0.0000,100.7298,92.0989,109.3606,154602525.3544,3998331014.0000
2015-11-05,108.8,110.65,107.95,108.76,108.76,63232861,0.0000,1.0,100.0370,100.7922,69.9345,61.8753,49.6255,3.2253,0.4638,2.7615,21.4531,159.1051,100.0000,0.0000,100.0370,91.3371,108.7369,160305280.5911,4033415356.0000
2015-11-04,103.19,104.14,102.48,103.94,103.94,43469308,0.0000,1.0,99.2225,99.9535,63.9590,53.2149,46.8878,2.8802,0.2346,2.6456,20.3105,80.6512,80.0000,5.0000,99.2225,90.8998,107.5452,185598424.9911,3970182495.0000
2015-11-03,103.22,103.65,102.4,102.58,102.58,21242341,0.0000,1.0,98.6455,99.5338,61.9308,33.7862,51.6923,2.8885,0.3015,2.5870,20.1136,78.1063,85.0000,10.0000,98.6455,90.1135,107.1775,152603649.0393,3926713187.0000
2015-11-02,102.46,103.47,101.18,103.31,103.31,24003944,0.0000,1.0,98.1565,99.2132,63.7604,53.6623,72.1945,2.9955,0.4840,2.5116,20.0048,83.9090,90.0000,15.0000,98.1565,89.4630,106.8500,167728195.8313,3947955528.0000
2015-10-30,104.51,104.72,101.65,101.97,101.97,33487104,0.0000,1.0,97.6915,98.7819,61.7920,67.6285,86.5485,3.0143,0.6237,2.3906,19.9258,96.5754,95.0000,0.0000,97.6915,89.1570,106.2260,147078514.7484,3923951584.0000
2015-10-29,103.96,105.12,103.52,104.88,104.88,20316691,0.0000,1.0,97.1965,98.4464,69.5902,95.2928,95.5465,3.1309,0.8962,2.2346,19.7020,139.9681,100.0000,0.0000,97.1965,88.5642,105.8288,173584593.8103,3957438688.0000
2015-10-28,103.9,104.48,102.92,104.2,104.2,24081515,0.0000,1.0,96.5000,97.7691,68.7137,96.7241,95.7534,2.9378,0.9272,2.0106,18.8743,146.2992,100.0000,0.0000,96.5000,88.2191,104.7809,159362910.1103,3937121997.0000
2015-10-27,102.94,104.1,102.4,103.7,103.7,23795472,0.0000,1.0,95.7850,97.0922,68.0708,94.6226,89.6683,2.7179,0.9391,1.7788,18.1061,158.5535,100.0000,0.0000,95.7850,87.8237,103.7463,143926041.5205,3913040482.0000
2015-10-26,102.2,103.81,101.55,103.77,103.77,25961212,0.0000,1.0,94.9335,96.3966,68.2574,95.9135,80.6209,2.4486,0.9045,1.5440,17.3585,175.5042,100.0000,5.0000,94.9335,86.8980,102.9690,131328438.6970,3936835954.0000
2015-10-23,101.91,102.85,100.16,102.19,102.19,42809661,0.0000,1.0,94.2055,95.6205,66.2757,78.4689,71.0740,2.0621,0.7442,1.3179,16.6171,179.8102,100.0000,10.0000,94.2055,86.8990,101.5120,106286207.6527,3910874742.0000
2015-10-22,97.79,99.73,97.55,99.67,99.67,26392075,0.0000,1.0,93.7345,94.9290,62.7525,67.4802,73.1044,1.6996,0.5678,1.1318,15.9880,146.6625,100.0000,15.0000,93.7345,87.3974,100.0716,84483517.8498,3868065081.0000
2015-10-21,97.37,98.18,96.47,97.11,97.11,22003730,0.0000,1.0,93.4715,94.4299,58.5759,67.2728,82.6798,1.4689,0.4790,0.9899,15.8845,118.0009,95.0000,20.0000,93.4715,87.7333,99.2097,59544217.6204,3841673006.0000
2015-10-20,98.73,99.59,96.56,97.0,97.0,30881777,0.0000,1.0,93.3145,94.1478,58.3854,84.5602,89.5979,1.4137,0.5436,0.8701,16.1014,148.2848,100.0000,25.0000,93.3145,87.8163,98.8127,65077319.3163,3819669276.0000
2015-10-19,97.18,98.57,96.92,98.47,98.47,23729924,0.0000,1.0,93.1125,93.8476,62.0051,96.2065,88.0319,1.3338,0.5996,0.7342,16.3052,180.4116,100.0000,30.0000,93.1125,87.8803,98.3447,86990131.3790,3850551053.0000
2015-10-16,96.18,97.59,95.35,97.54,97.54,25412856,0.0000,1.0,92.9665,93.3610,60.5346,88.0269,82.5994,1.0629,0.4786,0.5843,16.7373,150.1626,100.0000,35.0000,92.9665,88.1980,97.7350,66136561.8033,3826821129.0000
2015-10-15,94.99,96.3,94.9,95.96,95.96,27557516,0.0000,1.0,92.8095,92.9211,57.9051,79.8623,79.8295,0.7962,0.3316,0.4647,17.4096,119.5781,10.0000,40.0000,92.8095,88.4658,97.1532,41858208.3033,3801408273.0000
2015-10-14,94.08,95.2,93.61,94.07,94.07,19253351,0.0000,1.0,92.7285,92.6012,54.4568,79.9089,79.2258,0.6052,0.2234,0.3818,18.2336,67.9105,15.0000,45.0000,92.7285,88.5662,96.8908,27685771.5033,3773850757.0000
2015-10-13,93.66,95.37,93.55,94.12,94.12,19480347,0.0000,1.0,92.6975,92.4466,54.5692,79.7174,76.0057,0.5450,0.2191,0.3259,18.8296,73.9790,20.0000,50.0000,92.6975,88.5665,96.8285,35798818.7800,3793104108.0000
2015-10-12,93.32,94.6,92.67,94.26,94.26,18449562,0.0000,1.0,92.6365,92.2705,54.8703,78.0513,73.2518,0.4552,0.1841,0.2712,19.4569,58.6287,25.0000,55.0000,92.6365,88.5556,96.7174,43077190.1866,3812584455.0000
2015-10-09,92.9,93.74,92.239,93.24,93.24,20012911,0.0000,1.0,92.5390,92.0610,53.0782,70.2483,74.1053,0.3197,0.0945,0.2251,19.9312,29.2371,30.0000,60.0000,92.5390,88.5253,96.5527,31127992.0001,3794134893.0000
2015-10-08,91.89,93.22,90.47,92.47,92.47,27290523,0.0000,1.0,92.4795,91.9369,51.7029,71.4559,80.7035,0.2459,0.0444,0.2015,20.2191,-12.9844,35.0000,65.0000,92.4795,88.4739,96.4851,24448132.9654,3774121982.0000
2015-10-07,93.11,93.66,91.37,92.4,92.4,24129277,0.0000,1.0,92.4550,91.8808,51.5803,80.6118,84.1336,0.2265,0.0361,0.1904,20.3935,7.2317,40.0000,70.0000,92.4550,88.4434,96.4666,12043349.7836,3746831459.0000
2015-10-06,94.08,94.17,92.34,92.8,92.8,22488275,0.0000,1.0,92.3570,91.8262,52.3009,90.0427,78.3235,0.2057,0.0243,0.1814,20.7361,35.7273,45.0000,75.0000,92.3570,88.2502,96.4638,14466814.2858,3770960736.0000
2015-10-05,92.94,94.27,92.66,94.01,94.01,27292517,0.0000,1.0,92.1935,91.7237,54.4883,81.7464,59.6726,0.1353,-0.0400,0.1753,21.2721,61.2503,50.0000,80.0000,92.1935,87.9136,96.4734,25649508.4115,3793449011.0000
2015-10-02,88.9,92.2,88.37,92.07,92.07,37881652,0.0000,1.0,91.9060,91.4830,51.3918,63.1813,39.5428,-0.0797,-0.2650,0.1853,21.8939,-31.1198,55.0000,85.0000,91.9060,87.3870,96.4250,7171965.8462,3766156494.0000
2015-10-01,90.05,90.95,88.36,90.95,90.95,29283652,0.0000,1.0,91.7100,91.4212,49.5076,34.0902,23.0831,-0.1554,-0.4069,0.2516,22.0789,-51.7238,60.0000,90.0000,91.7100,86.9054,96.5146,-28138085.7569,3728274842.0000
2015-09-30,88.44,90.02,88.01,89.9,89.9,35159225,0.0000,1.0,91.6570,91.4708,47.7021,21.3569,21.3324,-0.1357,-0.4890,0.3533,21.9678,-74.0861,65.0000,95.0000,91.6570,86.7970,96.5170,-57421737.7569,3698991190.0000
2015-09-29,89.1,90.06,85.72,86.67,86.67,42281838,0.0000,1.0,91.5235,91.6362,41.5995,13.8022,27.3182,-0.0017,-0.4773,0.4756,21.6161,-125.4143,70.0000,100.0000,91.5235,86.3417,96.7053,-88382846.3390,3663831965.0000
2015-09-28,92.08,92.29,88.18,89.21,89.21,40914897,0.0000,1.0,91.6615,92.1589,45.5722,28.8381,36.2842,0.4982,-0.0966,0.5949,21.2459,-57.3660,75.0000,10.0000,91.6615,86.8719,96.4511,-64611490.4127,3706113803.0000
2015-09-25,95.79,95.85,92.06,92.77,92.77,28961622,0.0000,1.0,91.7515,92.4693,52.2112,39.3144,43.0732,0.8705,0.2514,0.6190,21.2085,64.0731,80.0000,15.0000,91.7515,87.0835,96.4195,-44203816.7266,3747028700.0000
2015-09-24,93.06,94.765,92.24,94.41,94.41,29105964,0.0000,1.0,91.5995,92.4377,55.7667,40.7002,49.3427,0.9704,0.4143,0.5562,21.8409,78.5484,85.0000,0.0000,91.5995,86.8764,96.3226,-26093250.9904,3775990322.0000
2015-09-23,93.4,94.32,92.8,93.97,93.97,21701427,0.0000,1.0,91.2385,92.2301,54.9854,49.2050,60.7647,0.9169,0.4643,0.4526,22.2455,82.4754,90.0000,0.0000,91.2385,86.3298,96.1472,-47014963.7271,3746884358.0000
2015-09-22,93.77,94.68,91.92,92.96,92.96,36888893,0.0000,1.0,90.6900,92.0469,53.1821,58.1228,71.1542,0.8801,0.5436,0.3365,22.7744,74.2174,95.0000,0.0000,90.6900,84.7761,96.6039,-58722312.5034,3725182931.0000
2015-09-21,94.62,96.49,94.52,95.55,95.55,28789973,0.0000,1.0,90.1465,91.9508,58.9336,74.9663,80.6511,0.9231,0.7225,0.2007,23.3311,136.9562,100.0000,5.0000,90.1465,83.2505,97.0425,-49633744.6628,3762071824.0000
2015-09-18,93.2,95.19,93.05,94.4,94.4,62299984,0.0000,1.0,89.6720,91.5720,56.9706,80.3735,86.5928,0.7009,0.6809,0.0200,24.4047,121.8094,95.0000,10.0000,89.6720,83.0271,96.3169,-50949022.6171,3733281851.0000
2015-09-17,93.37,95.51,92.9,94.34,94.34,27841803,0.0000,1.0,89.4800,91.2743,56.8685,86.6136,91.0899,0.5242,0.6744,-0.1502,25.2489,130.9741,0.0000,15.0000,89.4800,83.1797,95.7803,-67251822.1685,3670981867.0000
2015-09-16,92.9,93.6,92.63,93.45,93.45,16321193,0.0000,1.0,89.5285,90.9516,55.3751,92.7912,94.4154,0.2971,0.6158,-0.3188,26.1376,100.2785,5.0000,20.0000,89.5285,83.0665,95.9905,-70132008.6858,3643140064.0000
2015-09-15,92.37,93.25,91.79,92.9,92.9,18859351,0.0000,1.0,89.6145,90.6886,54.4492,93.8648,93.3498,0.0935,0.5662,-0.4727,26.6440,79.8391,10.0000,25.0000,89.6145,82.9049,96.3241,-81405410.0363,3626818871.0000
2015-09-14,92.31,92.62,91.6,92.31,92.31,20127871,0.0000,1.0,89.6660,90.4558,53.4653,96.5901,89.8789,-0.1117,0.5026,-0.6143,27.0957,64.4850,15.0000,30.0000,89.6660,82.8415,96.4905,-91222606.4472,3607959520.0000
2015-09-11,91.68,92.08,91.13,92.05,92.05,21185049,0.0000,1.0,89.7715,90.2606,53.0406,89.5944,78.8523,-0.3118,0.4281,-0.7400,27.4268,49.5875,20.0000,35.0000,89.7715,82.7252,96.8178,-99115889.1923,3587831649.0000
2015-09-10,90.07,92.06,89.63,91.98,91.98,26437398,0.0000,1.0,89.8405,90.0723,52.9307,83.4523,65.9686,-0.5363,0.3106,-0.8470,27.6529,32.9289,25.0000,40.0000,89.8405,82.6802,97.0008,-118962935.0976,3566646600.0000
2015-09-09,90.78,91.98,90.17,90.44,90.44,32551123,0.0000,1.0,89.9510,89.8715,50.5109,63.5102,53.6941,-0.8080,0.1167,-0.9246,27.8865,21.2879,30.0000,45.0000,89.9510,82.5964,97.3056,-143659599.0729,3540209202.0000
2015-09-08,89.69,90.24,88.83,89.53,89.53,27012543,0.0000,1.0,90.1100,89.8116,49.0402,50.9433,49.1353,-0.9861,-0.0323,-0.9538,28.2040,-11.2405,35.0000,50.0000,90.1100,82.5845,97.6355,-120819860.8353,3507658079.0000
2015-09-04,87.2,88.39,86.7,88.26,88.26,27328667,0.0000,1.0,90.3410,89.8413,46.9500,46.6287,53.5092,-1.1064,-0.1607,-0.9457,28.1705,-50.6894,40.0000,55.0000,90.3410,82.6198,98.0622,-120628282.5162,3480645536.0000
2015-09-03,89.76,89.82,87.73,88.15,88.15,27048198,0.0000,1.0,90.6430,90.0077,46.7704,49.8339,62.6006,-1.1146,-0.2090,-0.9056,27.7185,-41.0801,0.0000,60.0000,90.6430,82.7995,98.4865,-143752539.2085,3453316869.0000
2015-09-02,88.82,89.89,87.63,89.89,89.89,27190527,0.0000,1.0,90.9915,90.2033,49.2781,64.0649,76.1655,-1.0977,-0.2444,-0.8533,27.3545,-35.9784,5.0000,65.0000,90.9915,83.0040,98.9790,-127575387.2946,3480365067.0000
2015-09-01,86.99,89.39,86.5,87.23,87.23,36097370,0.0000,1.0,91.3190,90.2362,44.9950,73.9032,83.9740,-1.2373,-0.4450,-0.7922,26.9714,-68.1953,10.0000,70.0000,91.3190,83.0084,99.6296,-154765914.2946,3453174540.0000
2015-08-31,90.59,91.05,88.89,89.43,89.43,32850666,0.0000,1.0,91.6605,90.5527,48.1924,90.5285,82.7314,-1.1266,-0.4456,-0.6810,26.4622,-36.8528,15.0000,75.0000,91.6605,83.4899,99.8311,-136904585.8863,3489271910.0000
2015-08-28,89.94,91.48,89.792,91.01,91.01,33215885,0.0000,1.0,91.8960,90.6708,50.6480,87.4902,69.6909,-1.1929,-0.6234,-0.5696,26.1690,-22.5525,20.0000,80.0000,91.8960,83.7247,100.0673,-120479252.8863,3522122576.0000
2015-08-27,89.19,90.06,87.19,89.73,89.73,42431375,0.0000,1.0,92.0460,90.6351,48.6337,70.1755,50.7275,-1.4211,-1.0074,-0.4137,25.9561,-61.3248,25.0000,85.0000,92.0460,83.8352,100.2568,-135198140.3152,3488906691.0000
2015-08-26,85.95,87.46,83.26,87.19,87.19,45124302,0.0000,1.0,92.3200,90.7304,44.3518,51.4070,32.6612,-1.5614,-1.3996,-0.1618,25.4459,-133.1945,30.0000,90.0000,92.3200,84.0710,100.5690,-167871777.5103,3446475316.0000
2015-08-25,86.95,87.67,83.0,83.0,83.0,52021230,0.0000,1.0,92.8100,91.1031,35.9900,30.6001,24.2731,-1.4591,-1.6472,0.1880,24.3499,-200.4853,35.0000,95.0000,92.8100,84.6746,100.9454,-207194383.5389,3401351014.0000
2015-08-24,77.03,87.14,72.0,82.09,82.09,83710727,0.0000,1.0,93.4245,91.9561,33.9420,15.9767,31.8336,-0.8807,-1.4806,0.5998,23.1962,-411.9408,40.0000,100.0000,93.4245,86.5939,100.2551,-155173153.5389,3349329784.0000
2015-08-21,87.52,89.18,85.61,86.06,86.06,62778680,0.0000,1.0,94.0285,92.9946,39.1308,26.2424,52.5995,-0.0370,-1.0070,0.9700,21.8693,-426.1121,45.0000,100.0000,94.0285,89.5996,98.4574,-183039868.4715,3433040511.0000
2015-08-20,93.54,94.77,90.46,90.56,90.56,44598224,0.0000,1.0,94.5730,93.7246,46.8420,53.2817,69.4893,0.6362,-0.5855,1.2217,21.9771,-208.4591,50.0000,100.0000,94.5730,91.8460,97.3000,-136087746.4547,3495819191.0000
2015-08-19,94.63,96.1,94.161,95.31,95.31,23251271,0.0000,1.0,94.8170,94.0577,58.3779,78.2743,73.1606,1.0280,-0.3401,1.3681,23.0650,31.5129,55.0000,75.0000,94.8170,92.7853,96.8487,-93559045.6102,3540417415.0000
2015-08-18,94.08,95.85,94.04,95.17,95.17,22278848,0.0000,1.0,94.9035,93.9258,58.0889,76.9120,64.3882,1.0295,-0.4236,1.4531,23.3035,9.2926,0.0000,80.0000,94.9035,92.6590,97.1480,-97863948.2863,3517166144.0000
2015-08-17,94.42,94.46,93.39,93.93,93.93,18313531,0.0000,1.0,95.0645,93.7949,55.4883,64.2955,49.8190,1.0308,-0.5283,1.5590,23.6106,-67.5595,5.0000,85.0000,95.0645,92.3533,97.7757,-103402888.3968,3494887296.0000
2015-08-14,93.54,94.72,93.21,94.42,94.42,15929656,0.0000,1.0,95.2635,93.7807,56.8116,51.9570,35.8551,1.1436,-0.5475,1.6911,24.2560,-61.3592,10.0000,90.0000,95.2635,92.3387,98.1883,-103574042.8921,3513200827.0000
2015-08-13,94.05,94.73,93.35,93.43,93.43,17451768,0.0000,1.0,95.2910,93.7134,54.7398,33.2044,24.3950,1.2210,-0.6069,1.8280,24.9353,-77.8561,15.0000,0.0000,95.2910,92.3882,98.1938,-113174034.2564,3497271171.0000
2015-08-12,92.7,94.44,91.19,94.19,94.19,27120375,0.0000,1.0,95.1620,93.7432,56.7243,22.4040,22.1565,1.4030,-0.5767,1.9797,25.6106,-89.8893,20.0000,0.0000,95.1620,91.7544,98.5696,-97745659.6477,3514722939.0000
2015-08-11,93.73,94.76,92.9006,93.62,93.62,22491031,0.0000,1.0,94.9405,93.6961,55.5768,17.5765,31.5799,1.5374,-0.5865,2.1239,26.3841,-52.3471,25.0000,5.0000,94.9405,90.8098,99.0712,-120693669.2631,3487602564.0000
2015-08-10,95.68,95.9,93.63,94.15,94.15,21624153,0.0000,1.0,94.7435,93.7042,56.9098,26.4890,44.3889,1.7446,-0.5259,2.2705,26.7192,-6.5329,30.0000,0.0000,94.7435,90.0431,99.4439,-115606153.0543,3510093595.0000
2015-08-07,95.38,95.4,93.61,94.3,94.3,23199145,0.0000,1.0,94.5410,93.6572,57.2792,50.6741,54.6319,1.9298,-0.4722,2.4020,26.8546,-1.1827,35.0000,0.0000,94.5410,89.4252,99.6568,-103889100.9882,3531717748.0000
2015-08-06,97.18,98.74,94.42,95.12,95.12,42271318,0.0000,1.0,94.2235,93.5896,59.2772,56.0036,51.5483,2.1227,-0.3973,2.5200,27.0887,56.7606,40.0000,0.0000,94.2235,88.3545,100.0925,-98575330.3458,3554916893.0000
2015-08-05,95.25,97.09,95.18,96.44,96.44,29629221,0.0000,1.0,93.7615,93.4285,62.6176,57.2181,48.4631,2.2547,-0.3647,2.6194,27.0997,62.4330,45.0000,0.0000,93.7615,86.8802,100.6428,-70003050.5865,3597188211.0000
2015-08-04,93.79,94.73,93.33,94.06,94.06,20136036,0.0000,1.0,93.2220,93.1115,58.6238,41.4234,49.4171,2.2559,-0.4546,2.7105,27.4041,19.0827,50.0000,0.0000,93.2220,85.6119,100.8321,-79465786.0891,3567558990.0000
2015-08-03,93.53,95.08,92.8,94.14,94.14,29343117,0.0000,1.0,92.8800,93.0116,58.8245,46.7480,56.0988,2.4670,-0.3572,2.8242,28.2021,23.4630,55.0000,5.0000,92.8800,84.8482,100.9118,-80328759.0605,3587695026.0000
2015-07-31,94.95,96.33,93.95,94.01,94.01,46509045,0.0000,1.0,92.5505,92.8928,58.6058,60.0800,55.3466,2.6924,-0.2211,2.9135,29.0422,41.2409,60.0000,10.0000,92.5505,84.2175,100.8835,-85476674.3237,3558351909.0000
2015-07-30,94.91,95.81,91.8,95.21,95.21,86211323,0.0000,1.0,92.2143,92.7753,61.4695,61.4686,46.3293,2.9541,-0.0146,2.9688,29.6108,37.8652,65.0000,15.0000,92.2143,83.6057,100.8228,-41312623.1892,3604860954.0000
2015-07-29,96.32,97.28,94.74,96.99,96.99,64648320,0.0000,1.0,91.7993,92.5190,66.0152,44.4913,36.7146,3.1231,0.1507,2.9724,30.3104,77.1088,70.0000,20.0000,91.7993,83.0101,100.5884,-101725046.5384,3691072277.0000
2015-07-28,94.84,95.56,93.31,95.29,95.29,35235993,0.0000,1.0,91.2380,92.0483,63.5709,33.0281,40.5908,3.1120,0.1773,2.9347,30.1630,59.6122,75.0000,25.0000,91.2380,82.4129,100.0631,-151611151.7352,3626423957.0000
2015-07-27,96.58,96.61,93.8301,94.17,94.17,38585381,0.0000,1.0,90.7635,91.7071,61.8538,32.6245,53.0699,3.2258,0.3354,2.8904,30.3149,70.2640,80.0000,30.0000,90.7635,81.8409,99.6861,-178390506.4152,3591187964.0000
2015-07-24,97.35,97.76,95.88,96.95,96.95,33444930,0.0000,1.0,90.4555,91.4478,69.5884,56.1198,71.1503,3.4380,0.6315,2.8066,30.3026,115.9764,85.0000,35.0000,90.4555,81.5995,99.3115,-149240839.6509,3629773345.0000
2015-07-23,96.96,97.45,94.81,95.44,95.44,29418833,0.0000,1.0,90.0070,90.8687,67.4908,70.4655,83.3106,3.3759,0.7272,2.6487,29.5579,118.3098,90.0000,40.0000,90.0070,81.6157,98.3983,-153866202.3105,3596328415.0000
2015-07-22,96.74,97.58,95.92,97.04,97.04,28299518,0.0000,1.0,89.6780,90.3875,72.5264,86.8655,91.2821,3.4013,0.9344,2.4669,28.8194,160.6639,95.0000,0.0000,89.6780,81.6567,97.6993,-138488175.9696,3625747248.0000
2015-07-21,98.95,99.24,97.1427,98.39,98.39,39453332,0.0000,1.0,89.2200,89.6872,77.1399,92.6007,92.0629,3.2213,0.9880,2.2333,27.6203,232.2178,100.0000,0.0000,89.2200,81.9187,96.5213,-148375959.3672,3654046766.0000
2015-07-20,95.85,98.6,95.36,97.91,97.91,54860541,0.0000,1.0,88.5375,88.7711,76.6379,94.3801,89.2775,2.8072,0.8209,1.9863,25.8632,276.5560,100.0000,0.0000,88.5375,82.3212,94.7538,-155849763.2119,3614593434.0000
2015-07-17,92.55,95.39,92.54,94.97,94.97,54001635,0.0000,1.0,87.7675,87.8091,73.2157,89.2078,86.0004,2.2867,0.5056,1.7811,24.0789,249.1028,100.0000,0.0000,87.7675,82.6716,92.8634,-187343777.4897,3559732893.0000
2015-07-16,90.28,90.86,89.77,90.85,90.85,21804086,0.0000,1.0,87.1643,87.0554,66.7270,84.2447,86.0030,1.8885,0.2338,1.6547,22.5792,141.0973,95.0000,0.0000,87.1643,82.8208,91.5077,-225429141.1213,3505731258.0000
2015-07-15,90.0,90.99,89.42,89.76,89.76,30886601,0.0000,1.0,86.7113,86.6559,64.5697,84.5488,81.3142,1.7722,0.1760,1.5962,21.7872,131.1261,100.0000,0.0000,86.7113,82.1173,91.3052,-246833152.1488,3483927172.0000
2015-07-14,90.46,90.8,89.65,89.68,89.68,26627849,0.0000,1.0,86.2763,86.3292,64.4088,89.2155,67.2564,1.7091,0.1569,1.5522,20.9534,133.4344,100.0000,0.0000,86.2763,81.2887,91.2638,-229324187.2507,3453040571.0000
2015-07-13,88.66,90.22,88.42,90.1,90.1,29976670,0.0000,1.0,85.8278,85.9765,65.9014,70.1783,49.0180,1.6117,0.0987,1.5130,19.9697,119.2126,100.0000,5.0000,85.8278,80.5409,91.1146,-204085617.3290,3479668420.0000
2015-07-10,87.35,88.22,86.77,87.95,87.95,23245873,0.0000,1.0,85.3993,85.5424,61.5705,42.3754,43.0981,1.4212,-0.0671,1.4883,19.0498,67.5920,50.0000,10.0000,85.3993,80.1781,90.6204,-230065397.9956,3449691750.0000
2015-07-09,86.73,87.6,85.6499,85.88,85.88,23307402,0.0000,1.0,85.0933,85.2890,56.5193,34.5003,51.7489,1.3764,-0.1287,1.5051,18.5268,37.0760,55.0000,15.0000,85.0933,79.7893,90.3972,-244654187.2577,3426445877.0000
2015-07-08,86.29,86.75,85.445,85.65,85.65,24399340,0.0000,1.0,84.9073,85.2268,55.9075,52.4187,59.4298,1.5098,-0.0274,1.5373,18.1314,29.9943,60.0000,0.0000,84.9073,79.4675,90.3470,-226847050.0648,3403138475.0000
2015-07-07,87.8,87.85,85.231,87.22,87.22,33059921,0.0000,1.0,84.6583,85.1822,61.5206,68.3278,53.2893,1.6816,0.1375,1.5441,17.9376,55.4812,65.0000,5.0000,84.6583,78.9291,90.3874,-210113403.0917,3427537815.0000
2015-07-06,86.49,88.1846,86.39,87.55,87.55,24635915,0.0000,1.0,84.3308,84.9677,62.7791,57.5430,37.4570,1.7166,0.2069,1.5097,17.7335,76.5075,70.0000,10.0000,84.3308,78.4773,90.1842,-227268207.4594,3460597736.0000
